OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans1360001,Crypto Deposit,USR8405,CRY4,56.78,2023-12-10 03:19:46.085230
CryTrans1360002,Crypto Deposit,USR5498,CRY1,63.79,2023-03-10 20:43:51.461732
CryTrans1360003,Crypto Withdrawl,USR9925,CRY5,40.18,2023-08-02 09:01:06.238311
CryTrans1360004,Crypto Deposit,USR5871,CRY2,97.59,2023-07-02 03:01:16.368120
CryTrans1360005,Crypto Withdrawl,USR2733,CRY7,39.91,2023-03-30 01:28:43.949137
CryTrans1360006,Crypto Withdrawl,USR4742,CRY5,52.74,2023-08-10 04:16:55.872749
CryTrans1360007,Crypto Deposit,USR9975,CRY2,40.75,2023-09-19 20:00:17.428738
CryTrans1360008,Crypto Withdrawl,USR9638,CRY10,75.67,2024-01-05 16:06:59.629815
CryTrans1360009,Crypto Withdrawl,USR5713,CRY2,66.48,2023-05-01 05:58:34.589206
CryTrans1360010,Crypto Withdrawl,USR890,CRY5,69.05,2023-11-25 00:27:02.154053
CryTrans1360011,Crypto Deposit,USR3543,CRY7,26.24,2023-03-29 16:03:50.144419
CryTrans1360012,Crypto Deposit,USR6713,CRY5,3.18,2023-03-26 09:08:43.584632
CryTrans1360013,Crypto Withdrawl,USR7436,CRY3,33.04,2023-05-09 09:39:39.712676
CryTrans1360014,Crypto Withdrawl,USR9295,CRY9,54.9,2023-04-12 06:51:56.531923
CryTrans1360015,Crypto Deposit,USR8718,CRY2,95.99,2023-08-17 02:29:58.401827
CryTrans1360016,Crypto Deposit,USR5055,CRY9,59.16,2023-05-06 15:12:14.255403
CryTrans1360017,Crypto Deposit,USR9652,CRY1,85.51,2023-12-07 02:09:23.730120
CryTrans1360018,Crypto Deposit,USR5889,CRY9,72.12,2023-08-17 11:09:45.820513
CryTrans1360019,Crypto Deposit,USR6936,CRY1,84.4,2024-02-06 06:34:22.799881
CryTrans1360020,Crypto Deposit,USR3237,CRY4,46.3,2023-03-12 06:34:57.824963
CryTrans1360021,Crypto Deposit,USR2190,CRY8,86.32,2023-08-07 02:22:32.822835
CryTrans1360022,Crypto Withdrawl,USR1890,CRY6,69.37,2023-06-21 12:54:28.777450
CryTrans1360023,Crypto Deposit,USR664,CRY8,8.65,2023-07-08 10:53:22.810521
CryTrans1360024,Crypto Withdrawl,USR155,CRY5,40.56,2023-06-03 13:21:59.468743
CryTrans1360025,Crypto Deposit,USR7828,CRY1,52.47,2023-12-07 11:14:55.103085
CryTrans1360026,Crypto Withdrawl,USR7756,CRY5,28.51,2023-08-07 14:31:24.774931
CryTrans1360027,Crypto Deposit,USR7632,CRY1,18.86,2023-05-10 12:19:21.017655
CryTrans1360028,Crypto Deposit,USR1204,CRY9,51.9,2023-11-04 05:34:40.757127
CryTrans1360029,Crypto Withdrawl,USR2366,CRY2,53.02,2023-04-19 17:07:41.878276
CryTrans1360030,Crypto Deposit,USR1505,CRY2,14.12,2023-07-30 10:45:18.688205
CryTrans1360031,Crypto Deposit,USR8296,CRY1,38.37,2023-11-16 00:51:47.974534
CryTrans1360032,Crypto Withdrawl,USR798,CRY2,12.32,2023-12-19 00:31:07.139286
CryTrans1360033,Crypto Deposit,USR2741,CRY10,91.73,2023-12-23 08:09:09.743105
CryTrans1360034,Crypto Withdrawl,USR5431,CRY9,97.25,2023-10-24 08:26:55.751027
CryTrans1360035,Crypto Withdrawl,USR8804,CRY2,37.51,2024-02-07 19:00:40.305168
CryTrans1360036,Crypto Withdrawl,USR3819,CRY2,79.13,2023-06-16 18:54:26.990527
CryTrans1360037,Crypto Withdrawl,USR4440,CRY5,97.78,2023-10-16 06:17:27.562962
CryTrans1360038,Crypto Deposit,USR3020,CRY1,86.25,2024-01-01 19:42:28.311484
CryTrans1360039,Crypto Deposit,USR4764,CRY3,4.21,2024-01-29 18:47:30.787910
CryTrans1360040,Crypto Withdrawl,USR6498,CRY3,98.66,2023-11-29 04:02:53.052242
CryTrans1360041,Crypto Deposit,USR6870,CRY7,7.08,2023-04-16 02:40:31.169637
CryTrans1360042,Crypto Withdrawl,USR5946,CRY4,34.4,2023-11-21 12:14:25.978273
CryTrans1360043,Crypto Deposit,USR8084,CRY6,82.99,2023-10-26 11:21:37.323040
CryTrans1360044,Crypto Deposit,USR3799,CRY7,8.89,2023-06-19 23:59:15.652073
CryTrans1360045,Crypto Withdrawl,USR3511,CRY7,44.12,2023-05-08 19:09:38.348248
CryTrans1360046,Crypto Deposit,USR9908,CRY3,2.6,2023-03-26 16:02:21.923819
CryTrans1360047,Crypto Deposit,USR3937,CRY1,58.49,2023-07-18 19:10:39.016052
CryTrans1360048,Crypto Withdrawl,USR1740,CRY2,15.33,2023-05-02 13:25:02.333080
CryTrans1360049,Crypto Deposit,USR9908,CRY3,75.09,2023-04-25 22:07:27.319867
CryTrans1360050,Crypto Deposit,USR6517,CRY2,38.38,2023-02-13 14:05:37.524390
CryTrans1360051,Crypto Deposit,USR7898,CRY6,29.92,2023-04-30 18:29:47.239454
CryTrans1360052,Crypto Deposit,USR1578,CRY3,57.88,2023-09-15 00:03:56.965996
CryTrans1360053,Crypto Deposit,USR2809,CRY6,59.56,2023-02-18 19:33:18.535851
CryTrans1360054,Crypto Deposit,USR8573,CRY9,91.5,2023-05-31 13:37:45.372960
CryTrans1360055,Crypto Deposit,USR6748,CRY2,11.51,2023-07-24 14:30:06.405613
CryTrans1360056,Crypto Deposit,USR6405,CRY9,60.58,2023-04-21 14:14:05.179066
CryTrans1360057,Crypto Deposit,USR9721,CRY9,52.21,2023-09-18 10:08:34.408707
CryTrans1360058,Crypto Deposit,USR4963,CRY10,44.4,2023-06-26 14:23:09.241852
CryTrans1360059,Crypto Withdrawl,USR999,CRY6,25.66,2023-06-02 19:43:44.912562
CryTrans1360060,Crypto Deposit,USR149,CRY2,36.98,2023-05-30 10:39:01.929256
CryTrans1360061,Crypto Withdrawl,USR2883,CRY6,18.39,2023-02-13 23:37:01.764241
CryTrans1360062,Crypto Withdrawl,USR1795,CRY4,28.78,2023-05-21 22:52:16.329418
CryTrans1360063,Crypto Withdrawl,USR1900,CRY1,79.08,2023-05-05 03:33:09.567995
CryTrans1360064,Crypto Deposit,USR9387,CRY8,52.15,2024-01-13 06:43:31.610994
CryTrans1360065,Crypto Deposit,USR4813,CRY6,66.81,2023-09-01 12:08:32.627783
CryTrans1360066,Crypto Deposit,USR9375,CRY8,29.64,2023-06-05 09:07:37.931126
CryTrans1360067,Crypto Deposit,USR6958,CRY5,18.81,2024-01-10 10:30:03.062978
CryTrans1360068,Crypto Withdrawl,USR9078,CRY6,88.14,2023-10-09 22:35:28.004437
CryTrans1360069,Crypto Withdrawl,USR7822,CRY10,92.77,2023-05-18 18:27:57.096844
CryTrans1360070,Crypto Deposit,USR5456,CRY5,36.53,2023-09-14 06:02:22.507603
CryTrans1360071,Crypto Deposit,USR9290,CRY6,22.48,2024-01-01 05:04:09.132704
CryTrans1360072,Crypto Deposit,USR6514,CRY4,97.66,2023-04-06 19:14:23.553260
CryTrans1360073,Crypto Deposit,USR4058,CRY9,46.71,2023-10-04 10:29:08.563097
CryTrans1360074,Crypto Withdrawl,USR5511,CRY10,35.6,2023-08-16 12:27:31.617258
CryTrans1360075,Crypto Deposit,USR9116,CRY6,88.0,2023-06-12 11:09:13.592489
CryTrans1360076,Crypto Deposit,USR4193,CRY8,53.99,2023-10-11 04:19:07.023290
CryTrans1360077,Crypto Deposit,USR6046,CRY7,81.63,2023-09-21 07:47:00.155383
CryTrans1360078,Crypto Deposit,USR4053,CRY10,59.76,2023-07-30 18:48:37.094816
CryTrans1360079,Crypto Deposit,USR3221,CRY6,1.02,2023-04-20 19:06:24.654466
CryTrans1360080,Crypto Withdrawl,USR3253,CRY2,27.56,2023-05-01 21:28:39.527851
CryTrans1360081,Crypto Withdrawl,USR41,CRY10,66.13,2023-10-17 08:58:55.548321
CryTrans1360082,Crypto Withdrawl,USR958,CRY10,71.4,2023-06-02 03:52:16.293800
CryTrans1360083,Crypto Deposit,USR171,CRY6,5.91,2023-11-16 01:56:33.019356
CryTrans1360084,Crypto Deposit,USR3212,CRY4,80.57,2023-12-28 09:45:21.306014
CryTrans1360085,Crypto Withdrawl,USR2142,CRY8,3.36,2024-01-04 02:33:54.677345
CryTrans1360086,Crypto Deposit,USR4514,CRY9,35.57,2023-05-29 15:35:23.970214
CryTrans1360087,Crypto Withdrawl,USR7126,CRY3,53.38,2024-02-02 14:25:20.071983
CryTrans1360088,Crypto Deposit,USR6014,CRY8,99.22,2023-03-23 14:22:11.379908
CryTrans1360089,Crypto Withdrawl,USR2448,CRY7,20.47,2023-07-28 21:27:37.448045
CryTrans1360090,Crypto Withdrawl,USR144,CRY3,65.5,2023-10-12 06:28:19.901551
CryTrans1360091,Crypto Withdrawl,USR7817,CRY1,56.3,2023-11-01 00:17:02.768367
CryTrans1360092,Crypto Deposit,USR1627,CRY9,59.96,2024-01-01 11:22:24.891696
CryTrans1360093,Crypto Withdrawl,USR5348,CRY8,63.27,2023-09-07 06:37:53.954999
CryTrans1360094,Crypto Withdrawl,USR7400,CRY4,15.23,2023-03-04 10:11:41.659431
CryTrans1360095,Crypto Withdrawl,USR3843,CRY10,62.19,2023-10-13 01:47:08.452521
CryTrans1360096,Crypto Withdrawl,USR5710,CRY9,90.7,2023-07-15 15:27:59.341291
CryTrans1360097,Crypto Withdrawl,USR7153,CRY4,6.06,2023-12-07 17:02:24.352556
CryTrans1360098,Crypto Deposit,USR8817,CRY10,1.56,2023-08-30 16:48:21.603107
CryTrans1360099,Crypto Withdrawl,USR4635,CRY1,80.68,2024-01-14 15:05:20.155638
CryTrans1360100,Crypto Deposit,USR5747,CRY5,20.44,2023-05-15 21:37:12.310742
CryTrans1360101,Crypto Withdrawl,USR83,CRY1,26.14,2023-11-08 03:19:19.906434
