OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans1800001,Crypto Withdrawl,USR5910,CRY4,77.43,2023-07-03 03:56:11.389165
CryTrans1800002,Crypto Deposit,USR4531,CRY4,42.88,2023-06-25 22:22:20.094468
CryTrans1800003,Crypto Deposit,USR1211,CRY8,89.97,2023-05-21 13:18:42.815181
CryTrans1800004,Crypto Withdrawl,USR6544,CRY3,19.69,2023-06-15 04:01:25.657788
CryTrans1800005,Crypto Withdrawl,USR5074,CRY3,25.37,2023-03-05 18:37:12.873210
CryTrans1800006,Crypto Withdrawl,USR8311,CRY7,40.59,2024-01-30 06:39:33.498653
CryTrans1800007,Crypto Deposit,USR6317,CRY5,41.61,2023-08-31 13:22:45.652434
CryTrans1800008,Crypto Withdrawl,USR7879,CRY8,45.46,2023-03-15 00:01:49.042957
CryTrans1800009,Crypto Withdrawl,USR9830,CRY7,0.71,2023-06-12 15:56:36.556758
CryTrans1800010,Crypto Withdrawl,USR8268,CRY8,90.17,2023-09-11 10:26:54.480780
CryTrans1800011,Crypto Withdrawl,USR7146,CRY10,10.43,2023-09-18 23:42:29.359747
CryTrans1800012,Crypto Deposit,USR8983,CRY3,50.42,2023-05-05 02:30:56.617212
CryTrans1800013,Crypto Withdrawl,USR9399,CRY4,1.71,2023-06-04 11:52:06.757885
CryTrans1800014,Crypto Deposit,USR5303,CRY5,70.89,2023-12-18 08:47:31.368498
CryTrans1800015,Crypto Withdrawl,USR6431,CRY1,38.5,2023-09-01 02:40:54.799019
CryTrans1800016,Crypto Withdrawl,USR8171,CRY4,16.54,2023-05-19 11:37:38.075249
CryTrans1800017,Crypto Withdrawl,USR2854,CRY1,58.84,2023-02-16 05:43:49.637262
CryTrans1800018,Crypto Withdrawl,USR9804,CRY3,1.38,2023-07-27 12:50:12.805130
CryTrans1800019,Crypto Deposit,USR4515,CRY3,3.64,2023-05-16 09:17:34.667142
CryTrans1800020,Crypto Deposit,USR9904,CRY5,93.12,2023-07-04 10:18:00.007857
CryTrans1800021,Crypto Withdrawl,USR8562,CRY4,57.35,2023-04-20 17:16:40.400847
CryTrans1800022,Crypto Deposit,USR4737,CRY9,62.58,2023-07-22 08:59:57.152690
CryTrans1800023,Crypto Withdrawl,USR2959,CRY1,35.45,2023-03-14 11:26:10.873555
CryTrans1800024,Crypto Deposit,USR5835,CRY2,83.52,2023-03-26 22:49:20.481186
CryTrans1800025,Crypto Withdrawl,USR5495,CRY4,28.85,2023-02-21 09:49:57.615130
CryTrans1800026,Crypto Withdrawl,USR9272,CRY8,37.97,2023-04-22 07:01:05.699629
CryTrans1800027,Crypto Withdrawl,USR1413,CRY5,14.9,2023-04-03 23:34:12.488013
CryTrans1800028,Crypto Withdrawl,USR4361,CRY5,0.9,2023-12-02 09:36:20.166404
CryTrans1800029,Crypto Withdrawl,USR8297,CRY10,5.12,2023-05-29 16:18:17.642851
CryTrans1800030,Crypto Withdrawl,USR7678,CRY5,91.85,2023-05-29 07:39:28.550432
CryTrans1800031,Crypto Deposit,USR1006,CRY7,63.22,2023-03-29 12:40:52.093539
CryTrans1800032,Crypto Withdrawl,USR6085,CRY1,4.04,2023-10-10 15:56:50.508496
CryTrans1800033,Crypto Deposit,USR5704,CRY1,99.65,2023-02-18 23:07:22.084208
CryTrans1800034,Crypto Deposit,USR4916,CRY5,42.07,2023-09-12 05:55:03.667367
CryTrans1800035,Crypto Withdrawl,USR6777,CRY10,12.25,2023-05-14 14:16:49.150297
CryTrans1800036,Crypto Withdrawl,USR9132,CRY9,18.61,2023-11-05 07:59:14.624107
CryTrans1800037,Crypto Deposit,USR3772,CRY2,2.16,2023-07-25 05:42:31.970685
CryTrans1800038,Crypto Deposit,USR6602,CRY6,32.03,2023-03-08 16:26:06.756701
CryTrans1800039,Crypto Deposit,USR7037,CRY6,11.72,2023-10-13 20:09:56.625864
CryTrans1800040,Crypto Withdrawl,USR9709,CRY5,76.17,2024-01-17 06:07:39.148341
CryTrans1800041,Crypto Withdrawl,USR7093,CRY10,92.79,2023-08-29 14:38:41.613226
CryTrans1800042,Crypto Deposit,USR7483,CRY4,27.67,2023-10-12 07:48:26.255810
CryTrans1800043,Crypto Deposit,USR734,CRY6,93.1,2023-06-23 16:18:10.675541
CryTrans1800044,Crypto Deposit,USR8274,CRY10,68.64,2023-12-28 13:14:50.133906
CryTrans1800045,Crypto Deposit,USR7679,CRY5,89.21,2023-05-08 04:57:37.230567
CryTrans1800046,Crypto Withdrawl,USR5861,CRY9,6.23,2023-07-31 02:25:46.402526
CryTrans1800047,Crypto Withdrawl,USR2116,CRY8,63.81,2023-08-28 15:02:09.739951
CryTrans1800048,Crypto Deposit,USR2963,CRY2,93.85,2024-01-30 05:33:40.092126
CryTrans1800049,Crypto Withdrawl,USR5128,CRY4,41.31,2023-07-16 21:59:57.182745
CryTrans1800050,Crypto Withdrawl,USR4325,CRY6,30.56,2023-09-19 23:41:48.575277
CryTrans1800051,Crypto Withdrawl,USR4604,CRY4,3.35,2023-06-16 18:59:47.416731
CryTrans1800052,Crypto Deposit,USR4907,CRY6,70.66,2023-03-22 23:07:13.755020
CryTrans1800053,Crypto Withdrawl,USR2111,CRY8,66.1,2023-07-08 02:13:11.336971
CryTrans1800054,Crypto Deposit,USR3675,CRY2,69.51,2023-12-09 12:16:17.746365
CryTrans1800055,Crypto Deposit,USR1825,CRY6,82.48,2023-07-12 10:00:31.990765
CryTrans1800056,Crypto Withdrawl,USR682,CRY9,58.64,2024-01-17 11:51:12.335752
CryTrans1800057,Crypto Deposit,USR9049,CRY3,86.17,2024-01-24 21:39:09.701174
CryTrans1800058,Crypto Deposit,USR2769,CRY5,81.76,2023-11-24 12:53:15.621488
CryTrans1800059,Crypto Deposit,USR112,CRY3,58.92,2023-11-11 13:42:11.501389
CryTrans1800060,Crypto Withdrawl,USR3352,CRY2,58.58,2024-02-09 17:07:13.644365
CryTrans1800061,Crypto Withdrawl,USR276,CRY7,92.28,2023-10-23 03:26:39.436980
CryTrans1800062,Crypto Deposit,USR680,CRY10,74.54,2024-01-27 12:54:59.444815
CryTrans1800063,Crypto Withdrawl,USR746,CRY10,76.29,2024-02-06 07:46:17.505871
CryTrans1800064,Crypto Withdrawl,USR3429,CRY5,25.27,2023-04-14 21:45:53.114295
CryTrans1800065,Crypto Withdrawl,USR2741,CRY8,15.72,2023-04-09 05:23:48.043533
CryTrans1800066,Crypto Deposit,USR4001,CRY9,75.93,2024-02-05 03:56:46.894098
CryTrans1800067,Crypto Withdrawl,USR285,CRY9,85.49,2023-03-17 20:04:51.502023
CryTrans1800068,Crypto Withdrawl,USR9474,CRY9,28.87,2023-11-26 01:30:03.978293
CryTrans1800069,Crypto Withdrawl,USR7064,CRY5,87.84,2023-03-05 22:00:03.689785
CryTrans1800070,Crypto Withdrawl,USR7010,CRY10,9.81,2023-04-29 21:56:10.022907
CryTrans1800071,Crypto Deposit,USR7692,CRY2,64.21,2023-09-10 09:41:03.763993
CryTrans1800072,Crypto Deposit,USR8400,CRY4,13.02,2023-08-05 21:33:23.377575
CryTrans1800073,Crypto Withdrawl,USR6118,CRY10,23.24,2024-01-04 13:06:10.540563
CryTrans1800074,Crypto Deposit,USR3654,CRY1,7.62,2023-05-09 06:53:01.893128
CryTrans1800075,Crypto Deposit,USR9228,CRY4,55.72,2023-04-16 11:16:57.009879
CryTrans1800076,Crypto Deposit,USR3432,CRY5,99.87,2023-02-16 01:35:12.547819
CryTrans1800077,Crypto Deposit,USR5298,CRY10,44.34,2023-06-03 20:25:26.878975
CryTrans1800078,Crypto Withdrawl,USR3402,CRY3,48.7,2023-03-04 10:42:31.800423
CryTrans1800079,Crypto Deposit,USR6789,CRY6,43.22,2023-12-06 20:32:36.900988
CryTrans1800080,Crypto Deposit,USR4735,CRY10,65.92,2023-02-22 22:09:56.560510
CryTrans1800081,Crypto Withdrawl,USR8648,CRY2,31.84,2023-03-29 15:31:13.737386
CryTrans1800082,Crypto Withdrawl,USR2143,CRY10,89.79,2023-03-04 01:17:57.844651
CryTrans1800083,Crypto Deposit,USR6188,CRY5,16.26,2023-06-27 01:12:14.370807
CryTrans1800084,Crypto Withdrawl,USR5788,CRY10,79.25,2024-01-24 14:53:27.465801
CryTrans1800085,Crypto Withdrawl,USR8470,CRY5,90.07,2023-08-25 18:54:42.193102
CryTrans1800086,Crypto Deposit,USR5276,CRY6,1.18,2023-09-09 01:25:24.122573
CryTrans1800087,Crypto Withdrawl,USR3243,CRY3,35.46,2023-10-19 01:08:34.238467
CryTrans1800088,Crypto Withdrawl,USR8965,CRY3,55.58,2023-08-03 08:03:15.718978
CryTrans1800089,Crypto Withdrawl,USR3833,CRY2,50.59,2023-02-17 08:35:51.442421
CryTrans1800090,Crypto Deposit,USR2002,CRY8,20.15,2024-01-09 04:37:34.329341
CryTrans1800091,Crypto Deposit,USR1037,CRY3,71.76,2023-03-09 23:33:53.584706
CryTrans1800092,Crypto Deposit,USR6753,CRY3,24.65,2023-09-30 18:22:22.180730
CryTrans1800093,Crypto Deposit,USR909,CRY2,90.1,2023-12-04 00:14:29.536091
CryTrans1800094,Crypto Deposit,USR7571,CRY5,89.07,2023-04-03 22:55:01.221627
CryTrans1800095,Crypto Deposit,USR9386,CRY5,65.87,2023-02-14 15:17:15.769645
CryTrans1800096,Crypto Deposit,USR8240,CRY1,7.75,2023-12-19 05:08:01.627579
CryTrans1800097,Crypto Deposit,USR3508,CRY6,53.81,2023-05-17 08:07:41.026283
CryTrans1800098,Crypto Deposit,USR8363,CRY2,28.21,2023-03-30 15:07:22.489868
CryTrans1800099,Crypto Withdrawl,USR9633,CRY5,82.8,2023-11-14 02:31:02.964180
CryTrans1800100,Crypto Deposit,USR6446,CRY5,27.06,2023-05-04 21:59:08.873786
CryTrans1800101,Crypto Withdrawl,USR5499,CRY1,21.18,2023-12-13 04:17:14.756378
CryTrans1800102,Crypto Deposit,USR7343,CRY2,97.22,2024-02-08 06:29:07.014110
CryTrans1800103,Crypto Deposit,USR187,CRY1,47.47,2023-11-04 04:23:20.013790
CryTrans1800104,Crypto Withdrawl,USR3042,CRY9,21.23,2023-05-07 21:31:18.361554
CryTrans1800105,Crypto Withdrawl,USR8736,CRY8,2.58,2023-06-30 13:58:16.559687
CryTrans1800106,Crypto Deposit,USR140,CRY7,61.38,2023-11-04 01:06:08.460381
CryTrans1800107,Crypto Withdrawl,USR5492,CRY10,18.53,2023-04-11 08:20:18.475695
CryTrans1800108,Crypto Withdrawl,USR8856,CRY8,93.53,2024-01-01 18:17:40.029675
CryTrans1800109,Crypto Withdrawl,USR2327,CRY9,77.86,2023-12-19 22:57:25.098601
CryTrans1800110,Crypto Deposit,USR3882,CRY4,15.0,2024-02-07 12:42:14.526689
CryTrans1800111,Crypto Withdrawl,USR6576,CRY6,28.02,2023-08-15 15:18:41.129969
CryTrans1800112,Crypto Withdrawl,USR8793,CRY8,16.08,2023-08-04 03:20:53.748689
CryTrans1800113,Crypto Withdrawl,USR348,CRY9,0.6,2023-09-20 03:06:31.701562
CryTrans1800114,Crypto Deposit,USR8498,CRY1,95.77,2023-11-04 18:17:32.632352
CryTrans1800115,Crypto Withdrawl,USR2264,CRY1,16.71,2023-12-26 09:32:23.062718
CryTrans1800116,Crypto Deposit,USR5920,CRY7,27.3,2023-04-20 20:24:47.265262
CryTrans1800117,Crypto Withdrawl,USR8982,CRY7,11.67,2023-03-22 08:44:05.693806
CryTrans1800118,Crypto Deposit,USR5821,CRY9,25.73,2023-12-19 19:31:10.407104
CryTrans1800119,Crypto Deposit,USR4371,CRY10,2.38,2023-05-28 14:13:25.642389
CryTrans1800120,Crypto Withdrawl,USR7156,CRY3,88.52,2024-01-08 19:30:46.842047
CryTrans1800121,Crypto Deposit,USR8404,CRY10,96.86,2023-09-27 13:41:55.434651
CryTrans1800122,Crypto Deposit,USR5163,CRY1,35.6,2023-02-16 12:50:57.995199
CryTrans1800123,Crypto Deposit,USR841,CRY9,69.27,2023-08-08 03:06:17.638145
CryTrans1800124,Crypto Withdrawl,USR704,CRY9,39.6,2023-12-23 03:05:09.899619
CryTrans1800125,Crypto Deposit,USR5135,CRY10,24.51,2023-09-15 02:02:23.170350
CryTrans1800126,Crypto Deposit,USR7082,CRY2,71.05,2023-10-16 07:18:44.467625
CryTrans1800127,Crypto Deposit,USR9961,CRY7,69.88,2023-05-07 13:49:29.924844
CryTrans1800128,Crypto Withdrawl,USR1505,CRY8,65.43,2023-10-08 18:15:16.888325
CryTrans1800129,Crypto Withdrawl,USR3042,CRY3,70.02,2023-11-05 16:00:25.643138
CryTrans1800130,Crypto Withdrawl,USR6858,CRY8,39.16,2023-12-12 22:11:59.132575
CryTrans1800131,Crypto Deposit,USR2601,CRY5,33.58,2024-01-27 15:56:01.084234
