OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans1000001,Crypto Deposit,USR5845,CRY6,63.73,2023-08-23 15:01:34.943697
CryTrans1000002,Crypto Deposit,USR2952,CRY3,67.83,2023-06-16 11:06:29.260580
CryTrans1000003,Crypto Deposit,USR2155,CRY6,87.96,2023-06-06 07:06:56.082084
CryTrans1000004,Crypto Deposit,USR2045,CRY4,53.22,2023-06-10 16:41:39.216165
CryTrans1000005,Crypto Withdrawl,USR6804,CRY9,33.16,2023-12-19 08:06:49.355772
CryTrans1000006,Crypto Deposit,USR4516,CRY8,77.25,2023-06-19 12:06:15.274623
CryTrans1000007,Crypto Withdrawl,USR2555,CRY6,40.16,2024-01-15 08:28:27.647654
CryTrans1000008,Crypto Deposit,USR9247,CRY9,19.0,2023-11-30 15:52:34.558938
CryTrans1000009,Crypto Withdrawl,USR811,CRY10,66.33,2023-12-30 05:16:01.009337
CryTrans1000010,Crypto Withdrawl,USR6558,CRY7,85.77,2023-03-01 04:30:46.344867
CryTrans1000011,Crypto Deposit,USR5905,CRY4,49.17,2023-12-23 09:01:31.199491
CryTrans1000012,Crypto Withdrawl,USR3943,CRY2,96.98,2023-03-26 01:52:00.103275
CryTrans1000013,Crypto Withdrawl,USR9881,CRY9,49.66,2023-07-16 00:52:31.982308
CryTrans1000014,Crypto Withdrawl,USR4518,CRY7,96.25,2023-10-19 19:48:05.133627
CryTrans1000015,Crypto Deposit,USR1890,CRY10,80.14,2023-05-24 23:29:52.616771
CryTrans1000016,Crypto Withdrawl,USR1214,CRY7,77.63,2023-10-23 19:27:46.112727
CryTrans1000017,Crypto Withdrawl,USR508,CRY5,56.98,2023-06-08 09:19:55.484009
CryTrans1000018,Crypto Withdrawl,USR6236,CRY5,46.31,2023-03-03 20:17:01.873677
CryTrans1000019,Crypto Withdrawl,USR4992,CRY4,10.57,2023-05-29 18:51:57.108228
CryTrans1000020,Crypto Withdrawl,USR6939,CRY2,24.84,2024-01-24 11:13:31.965925
CryTrans1000021,Crypto Withdrawl,USR864,CRY5,37.2,2023-12-21 02:25:25.987457
CryTrans1000022,Crypto Deposit,USR7777,CRY2,26.45,2023-07-24 22:55:40.027878
CryTrans1000023,Crypto Deposit,USR4920,CRY10,20.05,2023-07-23 23:01:49.022134
CryTrans1000024,Crypto Withdrawl,USR1582,CRY2,76.68,2023-10-26 21:04:44.461698
CryTrans1000025,Crypto Withdrawl,USR1965,CRY1,24.35,2024-01-30 12:17:57.170284
CryTrans1000026,Crypto Withdrawl,USR5019,CRY2,59.55,2023-11-23 11:53:56.993459
CryTrans1000027,Crypto Deposit,USR7779,CRY7,91.42,2023-11-13 05:44:07.535697
CryTrans1000028,Crypto Deposit,USR2053,CRY4,64.35,2023-05-06 02:40:43.955640
CryTrans1000029,Crypto Withdrawl,USR8910,CRY7,58.2,2023-07-13 04:02:30.705858
CryTrans1000030,Crypto Deposit,USR1184,CRY2,44.15,2023-02-25 13:42:44.074112
CryTrans1000031,Crypto Deposit,USR6303,CRY9,91.45,2023-12-03 08:05:46.241751
CryTrans1000032,Crypto Deposit,USR2707,CRY2,71.24,2023-02-16 08:27:00.525224
CryTrans1000033,Crypto Deposit,USR2141,CRY8,20.19,2023-06-07 20:27:32.289229
CryTrans1000034,Crypto Withdrawl,USR309,CRY7,97.6,2023-05-23 12:50:23.836277
CryTrans1000035,Crypto Withdrawl,USR1375,CRY3,59.09,2023-02-22 10:17:41.129698
CryTrans1000036,Crypto Withdrawl,USR1785,CRY1,10.63,2023-02-21 12:54:57.399754
CryTrans1000037,Crypto Withdrawl,USR5635,CRY4,99.66,2023-04-11 19:26:13.708443
CryTrans1000038,Crypto Withdrawl,USR9262,CRY9,36.76,2023-12-04 10:28:26.605360
CryTrans1000039,Crypto Deposit,USR8356,CRY10,63.53,2023-09-12 15:35:57.232916
CryTrans1000040,Crypto Deposit,USR8422,CRY8,49.41,2023-03-28 07:20:43.534626
CryTrans1000041,Crypto Withdrawl,USR9830,CRY5,35.76,2023-06-28 22:21:23.152944
CryTrans1000042,Crypto Deposit,USR2495,CRY6,52.74,2024-01-01 13:00:24.860663
CryTrans1000043,Crypto Deposit,USR1134,CRY2,56.55,2023-08-10 21:35:28.499257
CryTrans1000044,Crypto Deposit,USR5618,CRY4,72.76,2024-01-18 17:01:11.710645
CryTrans1000045,Crypto Withdrawl,USR6591,CRY10,56.65,2023-05-02 02:17:44.432143
CryTrans1000046,Crypto Withdrawl,USR6818,CRY1,47.9,2023-07-30 12:41:43.448813
CryTrans1000047,Crypto Deposit,USR7180,CRY2,94.55,2023-07-03 01:24:49.587216
CryTrans1000048,Crypto Deposit,USR6299,CRY6,61.16,2023-11-09 04:12:52.558197
CryTrans1000049,Crypto Withdrawl,USR3704,CRY8,64.16,2024-01-21 00:27:51.145114
CryTrans1000050,Crypto Deposit,USR9561,CRY10,47.78,2023-02-21 16:14:50.051874
CryTrans1000051,Crypto Withdrawl,USR8762,CRY2,44.42,2023-11-17 20:26:08.986204
CryTrans1000052,Crypto Deposit,USR6397,CRY9,15.49,2023-07-02 22:59:45.120678
CryTrans1000053,Crypto Deposit,USR5616,CRY7,41.8,2023-03-30 05:47:11.807962
CryTrans1000054,Crypto Withdrawl,USR8894,CRY3,91.28,2023-09-25 14:02:00.912275
CryTrans1000055,Crypto Deposit,USR4081,CRY1,73.21,2023-07-16 13:27:27.817354
CryTrans1000056,Crypto Deposit,USR6227,CRY4,57.87,2023-07-15 08:22:04.656997
CryTrans1000057,Crypto Withdrawl,USR5384,CRY3,65.02,2023-08-30 08:53:40.312028
CryTrans1000058,Crypto Withdrawl,USR9540,CRY5,41.36,2023-12-30 11:53:46.813205
CryTrans1000059,Crypto Deposit,USR1346,CRY6,56.87,2023-09-30 10:35:26.223929
CryTrans1000060,Crypto Deposit,USR8255,CRY2,67.14,2023-10-22 04:51:10.085796
CryTrans1000061,Crypto Deposit,USR7559,CRY6,67.35,2023-08-23 08:53:52.120919
CryTrans1000062,Crypto Deposit,USR9236,CRY2,23.51,2023-06-28 23:00:35.222367
CryTrans1000063,Crypto Withdrawl,USR2118,CRY4,36.14,2023-08-29 09:18:36.524736
CryTrans1000064,Crypto Deposit,USR9363,CRY4,77.42,2023-05-04 08:40:43.998028
CryTrans1000065,Crypto Withdrawl,USR9718,CRY9,44.02,2024-01-26 22:23:23.577030
CryTrans1000066,Crypto Deposit,USR5242,CRY6,52.88,2023-06-04 12:15:44.303066
CryTrans1000067,Crypto Deposit,USR5607,CRY4,6.48,2023-11-29 05:49:09.587852
CryTrans1000068,Crypto Withdrawl,USR2494,CRY4,51.54,2023-12-15 03:04:07.622513
CryTrans1000069,Crypto Deposit,USR71,CRY2,53.55,2023-03-29 03:01:58.764845
CryTrans1000070,Crypto Deposit,USR4040,CRY4,61.72,2023-11-14 14:36:27.852593
CryTrans1000071,Crypto Deposit,USR10,CRY9,64.07,2024-02-04 01:49:27.384155
CryTrans1000072,Crypto Withdrawl,USR4518,CRY8,82.41,2023-12-10 17:19:34.471096
CryTrans1000073,Crypto Withdrawl,USR2129,CRY1,17.46,2023-05-21 19:04:19.197598
CryTrans1000074,Crypto Deposit,USR5468,CRY3,24.51,2023-10-04 16:01:03.850543
CryTrans1000075,Crypto Deposit,USR1633,CRY8,77.23,2023-05-23 08:01:47.269133
CryTrans1000076,Crypto Deposit,USR1084,CRY1,22.68,2023-10-13 21:15:25.328562
CryTrans1000077,Crypto Deposit,USR321,CRY3,57.21,2024-01-22 17:06:07.132882
CryTrans1000078,Crypto Deposit,USR125,CRY8,17.29,2023-07-20 21:10:56.407388
CryTrans1000079,Crypto Deposit,USR7880,CRY3,49.48,2023-08-15 03:51:37.517085
CryTrans1000080,Crypto Withdrawl,USR4351,CRY3,21.33,2023-09-18 22:35:25.876320
CryTrans1000081,Crypto Withdrawl,USR6640,CRY1,28.26,2023-04-24 20:59:37.171225
CryTrans1000082,Crypto Withdrawl,USR9455,CRY4,69.84,2023-06-18 21:57:15.031491
