OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans1100001,Crypto Withdrawl,USR9801,CRY6,96.02,2023-12-20 14:40:08.857551
CryTrans1100002,Crypto Deposit,USR2642,CRY6,26.84,2023-06-17 11:57:09.054690
CryTrans1100003,Crypto Deposit,USR9013,CRY2,36.04,2023-09-21 03:00:53.697204
CryTrans1100004,Crypto Deposit,USR3978,CRY3,71.56,2023-10-19 04:57:10.140552
CryTrans1100005,Crypto Withdrawl,USR2784,CRY4,89.75,2023-12-11 20:15:51.863744
CryTrans1100006,Crypto Deposit,USR3650,CRY7,66.98,2023-06-22 10:22:59.519251
CryTrans1100007,Crypto Deposit,USR6507,CRY2,24.88,2023-09-16 01:28:53.670198
CryTrans1100008,Crypto Deposit,USR3848,CRY4,98.16,2023-06-25 11:02:41.242438
CryTrans1100009,Crypto Withdrawl,USR9585,CRY10,56.21,2023-11-15 03:59:40.624609
CryTrans1100010,Crypto Withdrawl,USR9620,CRY6,41.66,2023-09-02 16:54:04.898134
CryTrans1100011,Crypto Deposit,USR8528,CRY9,84.04,2023-07-15 21:46:12.325560
CryTrans1100012,Crypto Withdrawl,USR8746,CRY7,84.25,2023-09-26 03:53:29.880881
CryTrans1100013,Crypto Withdrawl,USR4004,CRY4,75.59,2023-08-25 22:53:15.112888
CryTrans1100014,Crypto Deposit,USR4037,CRY4,3.77,2023-12-01 04:45:46.282302
CryTrans1100015,Crypto Withdrawl,USR7913,CRY2,84.72,2023-05-26 22:56:10.807348
CryTrans1100016,Crypto Deposit,USR7718,CRY1,86.55,2023-05-12 21:01:52.802898
CryTrans1100017,Crypto Deposit,USR5677,CRY10,2.34,2023-04-19 09:11:06.828545
CryTrans1100018,Crypto Withdrawl,USR2148,CRY3,50.07,2023-07-15 21:57:06.660552
CryTrans1100019,Crypto Withdrawl,USR779,CRY5,0.18,2023-10-01 12:32:41.319583
CryTrans1100020,Crypto Deposit,USR1774,CRY4,88.24,2023-03-16 17:10:47.127401
CryTrans1100021,Crypto Withdrawl,USR2894,CRY6,58.4,2023-11-07 22:34:27.028059
CryTrans1100022,Crypto Deposit,USR58,CRY5,97.05,2023-03-27 03:22:15.846300
CryTrans1100023,Crypto Withdrawl,USR5252,CRY10,56.9,2023-09-28 10:56:43.448279
CryTrans1100024,Crypto Withdrawl,USR7972,CRY8,1.85,2023-10-09 21:20:41.889815
CryTrans1100025,Crypto Withdrawl,USR5917,CRY6,39.34,2023-04-02 05:05:03.795899
CryTrans1100026,Crypto Deposit,USR8585,CRY8,47.28,2023-03-11 07:42:06.306668
CryTrans1100027,Crypto Deposit,USR117,CRY3,26.94,2024-01-21 10:58:24.264574
CryTrans1100028,Crypto Deposit,USR504,CRY2,35.18,2023-07-11 12:35:49.727169
CryTrans1100029,Crypto Withdrawl,USR688,CRY6,66.77,2023-09-18 14:01:56.189644
CryTrans1100030,Crypto Deposit,USR7465,CRY2,86.05,2023-11-17 06:05:51.008668
CryTrans1100031,Crypto Deposit,USR1607,CRY8,75.37,2023-10-17 11:07:34.305815
CryTrans1100032,Crypto Withdrawl,USR2761,CRY1,82.26,2023-09-19 06:31:24.026546
CryTrans1100033,Crypto Deposit,USR8253,CRY4,19.44,2023-10-11 02:56:35.976920
CryTrans1100034,Crypto Withdrawl,USR4280,CRY7,70.89,2023-11-02 23:00:57.519553
CryTrans1100035,Crypto Deposit,USR4466,CRY3,49.38,2023-07-10 10:50:34.331050
CryTrans1100036,Crypto Withdrawl,USR3365,CRY5,27.11,2023-10-27 19:45:16.951114
CryTrans1100037,Crypto Deposit,USR4835,CRY9,75.51,2023-07-20 23:03:56.324699
CryTrans1100038,Crypto Deposit,USR8821,CRY3,84.59,2024-01-07 10:59:56.374442
CryTrans1100039,Crypto Deposit,USR4790,CRY6,8.37,2023-12-19 21:38:05.854565
CryTrans1100040,Crypto Deposit,USR9637,CRY8,35.35,2023-06-02 21:50:37.668270
CryTrans1100041,Crypto Deposit,USR2313,CRY3,84.73,2023-07-10 18:52:01.429549
CryTrans1100042,Crypto Deposit,USR5366,CRY6,51.98,2023-10-11 09:37:32.116706
CryTrans1100043,Crypto Withdrawl,USR5614,CRY3,96.59,2023-11-29 22:06:28.035100
CryTrans1100044,Crypto Withdrawl,USR7056,CRY5,69.99,2023-07-02 21:35:17.991575
CryTrans1100045,Crypto Deposit,USR2968,CRY9,29.44,2023-04-17 14:46:31.824999
CryTrans1100046,Crypto Deposit,USR5901,CRY4,13.58,2023-10-26 13:14:39.894211
CryTrans1100047,Crypto Deposit,USR3610,CRY6,77.66,2023-06-23 14:20:20.331741
CryTrans1100048,Crypto Deposit,USR8057,CRY3,89.12,2024-01-29 19:34:01.141873
CryTrans1100049,Crypto Deposit,USR9761,CRY4,87.75,2023-05-09 06:35:06.689600
CryTrans1100050,Crypto Withdrawl,USR6617,CRY8,69.65,2023-09-17 18:41:19.002210
CryTrans1100051,Crypto Deposit,USR1,CRY7,66.66,2023-12-27 00:24:44.321949
CryTrans1100052,Crypto Deposit,USR9124,CRY8,51.56,2023-12-19 22:04:09.818221
CryTrans1100053,Crypto Deposit,USR4758,CRY10,25.75,2024-01-03 16:27:14.581536
CryTrans1100054,Crypto Deposit,USR571,CRY1,10.92,2023-09-23 23:15:02.710521
CryTrans1100055,Crypto Withdrawl,USR8197,CRY1,63.7,2024-01-20 19:03:51.746880
CryTrans1100056,Crypto Withdrawl,USR3081,CRY6,41.1,2023-12-29 05:20:23.762674
CryTrans1100057,Crypto Deposit,USR8340,CRY3,15.59,2023-08-10 00:57:17.046946
CryTrans1100058,Crypto Withdrawl,USR2698,CRY7,63.9,2023-08-01 20:15:31.655711
CryTrans1100059,Crypto Deposit,USR2724,CRY1,10.88,2023-04-20 07:37:29.257059
CryTrans1100060,Crypto Deposit,USR7903,CRY3,0.65,2023-05-31 14:38:10.670209
