OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans560001,Crypto Withdrawl,USR9640,CRY9,52.3,2023-06-06 03:52:39.994344
CryTrans560002,Crypto Deposit,USR2749,CRY6,16.28,2023-02-22 16:23:00.339708
CryTrans560003,Crypto Deposit,USR7470,CRY9,13.53,2023-05-16 06:13:50.101979
CryTrans560004,Crypto Deposit,USR4114,CRY2,30.51,2024-01-27 15:10:11.266780
CryTrans560005,Crypto Withdrawl,USR5472,CRY6,51.02,2023-12-21 12:01:24.696035
CryTrans560006,Crypto Deposit,USR9383,CRY9,96.15,2023-12-21 20:45:15.433990
CryTrans560007,Crypto Withdrawl,USR9978,CRY3,83.41,2023-10-25 04:48:50.424793
CryTrans560008,Crypto Withdrawl,USR2623,CRY3,81.51,2023-10-23 15:43:20.552807
CryTrans560009,Crypto Withdrawl,USR3641,CRY9,57.74,2023-07-13 02:22:47.338524
CryTrans560010,Crypto Deposit,USR333,CRY7,67.18,2023-08-23 11:09:25.276512
CryTrans560011,Crypto Withdrawl,USR1081,CRY5,4.89,2023-09-02 16:42:05.748817
CryTrans560012,Crypto Deposit,USR3140,CRY5,72.71,2024-01-04 14:29:03.351849
CryTrans560013,Crypto Withdrawl,USR8378,CRY6,64.58,2023-02-22 23:26:00.637960
CryTrans560014,Crypto Withdrawl,USR1162,CRY5,78.27,2023-11-29 08:36:25.770140
CryTrans560015,Crypto Withdrawl,USR8864,CRY4,79.6,2024-01-04 21:46:48.626299
CryTrans560016,Crypto Withdrawl,USR585,CRY2,85.34,2023-10-26 21:26:15.198123
CryTrans560017,Crypto Deposit,USR8684,CRY7,10.83,2023-04-24 00:11:21.556695
CryTrans560018,Crypto Withdrawl,USR4571,CRY5,49.87,2023-04-07 05:18:03.877316
CryTrans560019,Crypto Deposit,USR5432,CRY9,15.74,2023-05-14 04:29:24.242753
CryTrans560020,Crypto Withdrawl,USR3831,CRY3,82.86,2023-04-16 11:36:46.313366
CryTrans560021,Crypto Deposit,USR704,CRY9,23.02,2023-03-05 00:20:44.708496
CryTrans560022,Crypto Deposit,USR6070,CRY4,93.91,2023-09-06 13:15:23.664012
CryTrans560023,Crypto Deposit,USR7568,CRY7,87.99,2023-12-14 21:40:24.179554
CryTrans560024,Crypto Deposit,USR7604,CRY2,76.93,2023-11-21 09:01:40.130293
CryTrans560025,Crypto Withdrawl,USR352,CRY8,23.74,2023-09-15 10:27:35.732935
CryTrans560026,Crypto Withdrawl,USR8834,CRY5,60.01,2023-10-14 23:44:07.211339
CryTrans560027,Crypto Deposit,USR3996,CRY9,2.27,2023-12-03 19:22:12.854795
CryTrans560028,Crypto Deposit,USR1345,CRY1,52.54,2023-06-23 14:25:25.220286
CryTrans560029,Crypto Deposit,USR737,CRY8,52.51,2023-11-17 21:53:49.315389
CryTrans560030,Crypto Withdrawl,USR4667,CRY9,22.79,2023-05-28 03:02:39.358849
CryTrans560031,Crypto Deposit,USR3348,CRY3,13.14,2023-12-26 19:19:01.255309
CryTrans560032,Crypto Withdrawl,USR8548,CRY4,39.9,2024-02-09 09:52:10.602539
CryTrans560033,Crypto Deposit,USR1508,CRY8,21.19,2023-09-15 12:15:28.403646
CryTrans560034,Crypto Deposit,USR6740,CRY6,85.05,2023-07-30 03:58:45.661404
CryTrans560035,Crypto Deposit,USR4802,CRY1,14.56,2023-03-21 16:46:19.958514
CryTrans560036,Crypto Deposit,USR5630,CRY4,5.06,2023-06-06 17:31:08.597803
CryTrans560037,Crypto Withdrawl,USR5376,CRY6,52.49,2023-10-04 04:41:18.497289
CryTrans560038,Crypto Withdrawl,USR623,CRY2,2.15,2023-11-07 08:54:22.656887
CryTrans560039,Crypto Withdrawl,USR8495,CRY9,98.52,2023-03-12 14:46:23.191377
CryTrans560040,Crypto Deposit,USR2235,CRY7,86.18,2023-05-01 18:10:24.534929
CryTrans560041,Crypto Deposit,USR5802,CRY2,63.16,2023-02-25 00:43:37.604211
CryTrans560042,Crypto Withdrawl,USR6693,CRY8,59.74,2023-06-23 07:32:21.457918
CryTrans560043,Crypto Deposit,USR1683,CRY2,72.19,2023-03-14 10:26:25.778186
CryTrans560044,Crypto Deposit,USR5849,CRY6,59.79,2023-09-20 12:06:27.020312
CryTrans560045,Crypto Deposit,USR3067,CRY7,11.09,2023-06-04 15:41:54.992464
CryTrans560046,Crypto Deposit,USR1984,CRY5,37.06,2023-02-18 10:38:33.238106
CryTrans560047,Crypto Withdrawl,USR8409,CRY5,42.84,2023-10-11 11:53:37.376590
CryTrans560048,Crypto Deposit,USR4448,CRY5,27.57,2023-05-28 04:41:18.376032
CryTrans560049,Crypto Withdrawl,USR8574,CRY3,16.47,2023-07-08 20:38:24.255161
CryTrans560050,Crypto Deposit,USR6629,CRY3,48.24,2023-08-06 14:30:50.284717
CryTrans560051,Crypto Withdrawl,USR7272,CRY3,2.54,2023-12-14 21:55:31.788279
CryTrans560052,Crypto Deposit,USR9518,CRY9,51.94,2023-04-11 17:52:14.237642
CryTrans560053,Crypto Deposit,USR7980,CRY3,43.97,2023-11-02 23:36:59.949847
CryTrans560054,Crypto Deposit,USR3788,CRY6,94.66,2024-01-14 20:39:48.951285
CryTrans560055,Crypto Withdrawl,USR7914,CRY3,36.27,2023-02-14 16:26:29.471845
CryTrans560056,Crypto Deposit,USR5718,CRY4,57.67,2023-06-06 17:30:42.977892
CryTrans560057,Crypto Withdrawl,USR2628,CRY7,75.67,2023-09-06 15:23:58.291794
CryTrans560058,Crypto Withdrawl,USR5679,CRY4,64.89,2023-06-01 10:46:39.696582
CryTrans560059,Crypto Deposit,USR9867,CRY5,15.24,2023-06-12 04:44:12.225242
CryTrans560060,Crypto Withdrawl,USR4129,CRY9,57.21,2023-12-20 08:48:56.391764
CryTrans560061,Crypto Withdrawl,USR428,CRY3,53.85,2023-04-13 16:46:35.846693
CryTrans560062,Crypto Withdrawl,USR9992,CRY9,37.84,2023-08-18 12:30:59.669007
CryTrans560063,Crypto Deposit,USR5659,CRY1,47.21,2023-07-10 02:11:46.861829
CryTrans560064,Crypto Withdrawl,USR7370,CRY10,20.51,2023-12-06 23:23:52.424199
CryTrans560065,Crypto Deposit,USR7758,CRY9,40.3,2023-09-23 09:26:53.310113
CryTrans560066,Crypto Deposit,USR4064,CRY5,80.24,2023-12-01 20:41:14.830012
CryTrans560067,Crypto Deposit,USR845,CRY2,8.63,2023-12-26 14:14:30.131233
CryTrans560068,Crypto Deposit,USR9325,CRY1,55.4,2023-07-31 20:38:17.027612
CryTrans560069,Crypto Withdrawl,USR2103,CRY9,18.33,2023-03-16 06:49:51.197836
CryTrans560070,Crypto Deposit,USR5683,CRY2,87.73,2023-12-17 07:26:29.787842
CryTrans560071,Crypto Withdrawl,USR2383,CRY2,93.6,2023-08-20 04:19:26.908834
CryTrans560072,Crypto Withdrawl,USR3284,CRY8,1.71,2023-03-09 12:49:55.117622
CryTrans560073,Crypto Deposit,USR8488,CRY3,83.04,2023-11-18 02:26:28.720511
CryTrans560074,Crypto Withdrawl,USR144,CRY8,14.22,2023-05-01 22:57:34.290386
CryTrans560075,Crypto Deposit,USR306,CRY6,7.35,2023-02-20 09:52:20.096636
CryTrans560076,Crypto Withdrawl,USR7731,CRY9,78.76,2023-11-19 13:39:01.210851
CryTrans560077,Crypto Withdrawl,USR7866,CRY3,58.1,2023-04-20 12:13:39.592375
CryTrans560078,Crypto Withdrawl,USR291,CRY2,11.84,2024-02-04 22:11:18.926077
CryTrans560079,Crypto Deposit,USR6350,CRY6,45.22,2023-11-09 04:19:54.270887
CryTrans560080,Crypto Withdrawl,USR8500,CRY6,80.35,2023-10-19 05:11:37.406135
CryTrans560081,Crypto Withdrawl,USR5584,CRY5,48.44,2024-01-10 04:49:39.352049
CryTrans560082,Crypto Withdrawl,USR5933,CRY3,84.54,2023-12-05 09:54:33.159950
CryTrans560083,Crypto Withdrawl,USR5703,CRY2,87.85,2023-09-27 04:21:30.222309
CryTrans560084,Crypto Withdrawl,USR5019,CRY2,9.53,2023-09-27 10:59:06.043882
CryTrans560085,Crypto Deposit,USR8228,CRY6,18.32,2023-03-20 03:25:00.022245
CryTrans560086,Crypto Deposit,USR7581,CRY9,4.94,2023-11-12 17:03:55.301012
CryTrans560087,Crypto Deposit,USR5348,CRY1,78.1,2023-06-23 05:03:19.276088
CryTrans560088,Crypto Withdrawl,USR8989,CRY8,96.21,2023-09-24 22:15:42.759128
CryTrans560089,Crypto Withdrawl,USR9876,CRY2,28.14,2023-03-08 13:07:53.006503
CryTrans560090,Crypto Withdrawl,USR5471,CRY2,51.32,2024-01-04 22:24:38.657384
CryTrans560091,Crypto Deposit,USR1933,CRY10,98.33,2023-02-19 07:50:25.263854
CryTrans560092,Crypto Withdrawl,USR1184,CRY6,91.88,2024-02-03 00:21:46.446136
CryTrans560093,Crypto Deposit,USR7856,CRY8,56.38,2023-10-20 01:05:59.134611
CryTrans560094,Crypto Withdrawl,USR5835,CRY2,47.6,2023-09-14 13:16:11.909466
CryTrans560095,Crypto Withdrawl,USR7625,CRY6,94.32,2023-08-07 12:41:07.020353
CryTrans560096,Crypto Withdrawl,USR9245,CRY9,87.97,2023-09-22 15:54:16.943355
CryTrans560097,Crypto Deposit,USR3958,CRY5,52.52,2023-07-21 11:18:17.699682
CryTrans560098,Crypto Deposit,USR5771,CRY7,69.24,2023-12-03 06:41:18.160186
CryTrans560099,Crypto Deposit,USR4154,CRY4,84.09,2024-02-08 11:45:14.670018
CryTrans560100,Crypto Withdrawl,USR2706,CRY9,76.99,2023-09-13 07:33:04.580982
CryTrans560101,Crypto Withdrawl,USR2649,CRY9,10.97,2023-12-08 17:47:44.978877
CryTrans560102,Crypto Withdrawl,USR2044,CRY9,58.77,2023-10-26 00:42:19.919901
CryTrans560103,Crypto Deposit,USR9156,CRY7,30.03,2023-12-12 13:18:24.320772
CryTrans560104,Crypto Deposit,USR1751,CRY5,81.92,2023-07-16 21:15:27.233684
CryTrans560105,Crypto Deposit,USR3071,CRY6,22.7,2023-05-04 21:39:28.856292
CryTrans560106,Crypto Deposit,USR4713,CRY10,69.89,2023-05-22 21:03:01.605598
CryTrans560107,Crypto Withdrawl,USR479,CRY1,35.21,2023-10-04 17:25:35.214317
CryTrans560108,Crypto Withdrawl,USR4446,CRY5,71.24,2024-01-15 17:31:24.823283
CryTrans560109,Crypto Deposit,USR7399,CRY6,82.23,2023-07-23 11:52:23.203369
CryTrans560110,Crypto Deposit,USR1632,CRY4,59.48,2023-04-30 02:13:54.534850
CryTrans560111,Crypto Deposit,USR145,CRY8,87.07,2023-03-22 02:50:49.200695
CryTrans560112,Crypto Deposit,USR5980,CRY6,85.3,2023-03-25 14:15:33.720605
CryTrans560113,Crypto Deposit,USR9637,CRY5,86.71,2023-12-19 14:13:43.538563
CryTrans560114,Crypto Withdrawl,USR2816,CRY7,94.87,2023-08-15 21:52:53.657262
CryTrans560115,Crypto Deposit,USR5936,CRY3,41.14,2023-05-11 06:03:06.456016
CryTrans560116,Crypto Deposit,USR7536,CRY6,96.42,2023-06-23 05:33:39.620211
CryTrans560117,Crypto Withdrawl,USR456,CRY4,54.96,2023-07-20 11:03:12.611107
CryTrans560118,Crypto Deposit,USR5935,CRY9,19.25,2023-04-24 10:00:29.640548
CryTrans560119,Crypto Withdrawl,USR3139,CRY10,71.49,2023-04-03 15:50:28.022537
CryTrans560120,Crypto Withdrawl,USR9831,CRY10,89.99,2023-05-05 01:57:56.327558
CryTrans560121,Crypto Deposit,USR9858,CRY3,63.17,2023-10-23 15:34:21.288563
CryTrans560122,Crypto Deposit,USR2181,CRY2,1.47,2023-07-14 15:19:29.683171
CryTrans560123,Crypto Withdrawl,USR7739,CRY1,11.7,2023-11-10 18:40:09.064301
CryTrans560124,Crypto Deposit,USR745,CRY10,98.81,2023-12-16 20:44:31.095639
CryTrans560125,Crypto Withdrawl,USR4333,CRY5,60.79,2023-08-22 21:25:56.368390
CryTrans560126,Crypto Deposit,USR1088,CRY6,91.59,2024-01-13 11:19:25.606668
CryTrans560127,Crypto Withdrawl,USR7961,CRY5,44.1,2023-11-30 12:44:09.144840
CryTrans560128,Crypto Deposit,USR6406,CRY9,2.69,2023-10-24 07:59:54.664250
CryTrans560129,Crypto Withdrawl,USR8711,CRY9,80.84,2023-09-04 20:24:51.136149
CryTrans560130,Crypto Deposit,USR4177,CRY8,32.86,2023-05-18 13:15:58.888059
CryTrans560131,Crypto Deposit,USR5611,CRY5,61.85,2023-12-20 04:58:30.290083
CryTrans560132,Crypto Withdrawl,USR9133,CRY8,31.63,2023-07-01 23:03:17.416337
CryTrans560133,Crypto Withdrawl,USR5824,CRY4,56.88,2023-07-10 11:17:47.648478
CryTrans560134,Crypto Deposit,USR8071,CRY1,35.05,2023-07-19 01:56:30.773224
CryTrans560135,Crypto Deposit,USR1443,CRY7,29.94,2024-01-29 04:29:08.666867
CryTrans560136,Crypto Deposit,USR4827,CRY5,72.79,2023-10-10 16:54:36.730338
CryTrans560137,Crypto Deposit,USR9109,CRY8,77.4,2023-05-16 20:07:10.164685
CryTrans560138,Crypto Withdrawl,USR1108,CRY3,72.31,2023-06-11 00:59:25.106091
CryTrans560139,Crypto Deposit,USR572,CRY7,15.34,2024-01-08 01:58:44.744342
CryTrans560140,Crypto Deposit,USR7343,CRY3,97.6,2023-02-25 08:00:14.467844
CryTrans560141,Crypto Deposit,USR8449,CRY3,92.41,2023-07-23 07:07:02.361980
CryTrans560142,Crypto Withdrawl,USR1030,CRY4,10.38,2024-02-01 20:28:53.529575
CryTrans560143,Crypto Deposit,USR485,CRY1,5.43,2023-07-23 14:33:02.951652
