OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans1880001,Crypto Withdrawl,USR2610,CRY6,4.17,2024-01-19 12:00:26.052053
CryTrans1880002,Crypto Deposit,USR5543,CRY4,91.64,2023-04-27 23:26:01.318901
CryTrans1880003,Crypto Deposit,USR1832,CRY10,41.8,2023-12-26 17:10:21.687793
CryTrans1880004,Crypto Withdrawl,USR183,CRY2,37.81,2023-07-08 11:11:24.533059
CryTrans1880005,Crypto Deposit,USR5743,CRY2,58.2,2023-09-05 07:11:05.215083
CryTrans1880006,Crypto Withdrawl,USR313,CRY10,21.5,2023-07-03 10:23:26.713748
CryTrans1880007,Crypto Deposit,USR9544,CRY1,77.8,2023-05-10 03:21:59.924344
CryTrans1880008,Crypto Deposit,USR8264,CRY1,68.67,2023-03-14 14:39:30.991962
CryTrans1880009,Crypto Deposit,USR3273,CRY8,6.89,2024-01-28 09:04:24.834948
CryTrans1880010,Crypto Deposit,USR2183,CRY5,37.87,2023-04-12 18:44:33.353063
CryTrans1880011,Crypto Deposit,USR6667,CRY5,22.37,2023-10-22 16:03:09.883615
CryTrans1880012,Crypto Deposit,USR8356,CRY4,29.87,2023-08-04 15:54:27.499732
CryTrans1880013,Crypto Withdrawl,USR9544,CRY9,18.49,2023-05-11 04:20:54.287649
CryTrans1880014,Crypto Deposit,USR109,CRY9,84.48,2023-05-17 12:05:31.570737
CryTrans1880015,Crypto Withdrawl,USR8122,CRY2,50.51,2023-04-29 05:11:06.391090
CryTrans1880016,Crypto Deposit,USR6935,CRY9,79.39,2023-03-20 14:30:08.994162
CryTrans1880017,Crypto Withdrawl,USR2782,CRY2,81.96,2024-01-07 00:16:51.833999
CryTrans1880018,Crypto Deposit,USR3783,CRY1,58.44,2024-01-05 21:24:57.291252
CryTrans1880019,Crypto Withdrawl,USR7164,CRY10,52.94,2023-07-12 07:48:06.553882
CryTrans1880020,Crypto Deposit,USR4120,CRY7,9.83,2023-10-07 19:02:39.996208
CryTrans1880021,Crypto Deposit,USR464,CRY6,81.54,2023-03-08 01:42:26.494470
CryTrans1880022,Crypto Withdrawl,USR8385,CRY8,6.9,2023-05-16 12:17:56.473605
CryTrans1880023,Crypto Withdrawl,USR1888,CRY2,89.75,2023-08-10 13:02:30.997893
CryTrans1880024,Crypto Deposit,USR2102,CRY10,25.99,2023-08-07 07:10:12.063211
CryTrans1880025,Crypto Deposit,USR728,CRY5,4.04,2024-01-12 09:04:31.063766
CryTrans1880026,Crypto Withdrawl,USR8647,CRY8,36.29,2024-01-18 03:24:14.112699
CryTrans1880027,Crypto Deposit,USR3554,CRY7,23.59,2023-11-18 15:08:21.702002
CryTrans1880028,Crypto Deposit,USR6909,CRY1,26.87,2023-04-02 05:02:18.084824
CryTrans1880029,Crypto Withdrawl,USR8746,CRY4,87.83,2023-04-23 05:49:06.859161
CryTrans1880030,Crypto Withdrawl,USR2574,CRY8,1.01,2023-07-26 12:30:34.968477
CryTrans1880031,Crypto Withdrawl,USR861,CRY7,98.9,2023-08-17 04:57:24.127691
CryTrans1880032,Crypto Withdrawl,USR5008,CRY7,65.51,2023-02-25 22:04:47.380253
CryTrans1880033,Crypto Deposit,USR9072,CRY8,37.29,2024-01-01 14:25:34.775476
CryTrans1880034,Crypto Withdrawl,USR1499,CRY8,82.34,2023-10-02 07:26:56.015328
CryTrans1880035,Crypto Withdrawl,USR3132,CRY6,97.28,2023-05-14 21:44:54.961631
CryTrans1880036,Crypto Withdrawl,USR4070,CRY9,79.14,2023-08-19 10:42:43.208312
CryTrans1880037,Crypto Withdrawl,USR7488,CRY9,6.49,2023-12-07 13:55:06.228090
CryTrans1880038,Crypto Deposit,USR6697,CRY1,97.1,2023-04-06 21:59:56.623818
CryTrans1880039,Crypto Withdrawl,USR4733,CRY7,30.52,2023-04-07 06:47:51.602205
CryTrans1880040,Crypto Deposit,USR1020,CRY5,47.75,2023-05-03 05:43:35.357937
CryTrans1880041,Crypto Withdrawl,USR4378,CRY6,57.04,2024-01-04 08:11:13.596006
CryTrans1880042,Crypto Withdrawl,USR5704,CRY10,77.84,2024-01-20 16:37:57.758161
CryTrans1880043,Crypto Withdrawl,USR1831,CRY7,17.77,2023-03-24 00:37:07.888246
CryTrans1880044,Crypto Deposit,USR7964,CRY7,55.55,2023-02-22 00:23:59.847702
CryTrans1880045,Crypto Deposit,USR1312,CRY7,68.77,2023-05-30 20:06:46.296540
CryTrans1880046,Crypto Withdrawl,USR1344,CRY1,87.52,2023-07-28 15:58:02.148245
CryTrans1880047,Crypto Withdrawl,USR3640,CRY1,52.16,2023-04-19 03:40:32.813333
CryTrans1880048,Crypto Withdrawl,USR7582,CRY2,49.31,2023-03-19 16:55:11.493427
CryTrans1880049,Crypto Withdrawl,USR5002,CRY10,70.37,2023-05-14 21:51:26.454945
CryTrans1880050,Crypto Withdrawl,USR3481,CRY6,31.44,2023-03-30 11:13:37.919898
CryTrans1880051,Crypto Withdrawl,USR6073,CRY9,52.36,2023-07-14 10:19:16.204801
CryTrans1880052,Crypto Deposit,USR3309,CRY7,58.28,2023-06-19 16:47:16.940253
CryTrans1880053,Crypto Withdrawl,USR8450,CRY6,33.93,2023-08-11 23:13:53.381571
CryTrans1880054,Crypto Withdrawl,USR3923,CRY5,8.7,2023-12-27 09:37:33.152980
CryTrans1880055,Crypto Deposit,USR1100,CRY9,22.11,2023-04-16 01:16:42.361627
CryTrans1880056,Crypto Deposit,USR9072,CRY6,11.65,2023-12-07 02:26:40.168267
CryTrans1880057,Crypto Deposit,USR1441,CRY3,77.3,2023-06-20 03:37:21.326495
