OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans400001,Crypto Deposit,USR5878,CRY9,8.15,2023-02-18 23:31:56.083779
CryTrans400002,Crypto Withdrawl,USR4143,CRY10,47.72,2023-07-14 09:07:39.379280
CryTrans400003,Crypto Withdrawl,USR8818,CRY8,81.72,2023-08-07 04:40:12.285016
CryTrans400004,Crypto Withdrawl,USR6827,CRY2,55.54,2023-11-29 17:44:33.849712
CryTrans400005,Crypto Deposit,USR5292,CRY10,0.46,2023-10-01 23:51:48.181003
CryTrans400006,Crypto Withdrawl,USR3539,CRY5,73.92,2023-10-30 02:46:36.322672
CryTrans400007,Crypto Withdrawl,USR6586,CRY5,56.48,2023-04-09 00:16:33.092969
CryTrans400008,Crypto Deposit,USR1175,CRY4,47.4,2023-09-28 16:19:41.468024
CryTrans400009,Crypto Deposit,USR5476,CRY5,73.78,2023-11-01 12:15:47.483635
CryTrans400010,Crypto Withdrawl,USR8392,CRY4,76.29,2023-08-06 04:29:43.484200
CryTrans400011,Crypto Deposit,USR8977,CRY1,44.71,2023-05-25 19:07:00.579050
CryTrans400012,Crypto Deposit,USR6886,CRY2,81.59,2023-12-27 05:05:02.262073
CryTrans400013,Crypto Deposit,USR5123,CRY10,55.47,2024-01-31 06:00:02.172284
CryTrans400014,Crypto Deposit,USR9182,CRY5,43.34,2023-03-13 17:58:31.056178
CryTrans400015,Crypto Deposit,USR3934,CRY9,60.85,2023-05-28 07:18:06.873928
CryTrans400016,Crypto Withdrawl,USR1144,CRY5,3.37,2023-05-06 00:55:58.209456
CryTrans400017,Crypto Withdrawl,USR1982,CRY4,99.8,2023-07-22 12:07:55.663216
CryTrans400018,Crypto Deposit,USR4635,CRY3,79.05,2023-12-01 07:45:30.586217
CryTrans400019,Crypto Deposit,USR4936,CRY6,17.82,2023-03-21 22:02:15.412313
CryTrans400020,Crypto Deposit,USR6423,CRY6,78.0,2023-08-22 15:40:01.103457
CryTrans400021,Crypto Deposit,USR8379,CRY5,17.52,2023-06-12 21:05:02.390709
CryTrans400022,Crypto Deposit,USR8349,CRY5,42.55,2023-04-04 03:04:52.392075
CryTrans400023,Crypto Deposit,USR6636,CRY3,27.27,2023-06-08 21:17:15.240828
CryTrans400024,Crypto Deposit,USR7848,CRY6,1.31,2023-02-23 18:24:17.174534
CryTrans400025,Crypto Deposit,USR1464,CRY8,7.9,2024-01-21 15:31:57.168810
CryTrans400026,Crypto Deposit,USR6742,CRY9,76.27,2023-06-06 10:33:39.695305
CryTrans400027,Crypto Deposit,USR185,CRY5,69.64,2023-09-11 01:30:54.627415
CryTrans400028,Crypto Withdrawl,USR3403,CRY5,53.93,2023-11-02 14:56:06.951659
CryTrans400029,Crypto Withdrawl,USR2184,CRY6,59.97,2023-10-11 20:06:34.756595
CryTrans400030,Crypto Withdrawl,USR7416,CRY6,63.29,2023-05-16 03:24:03.838398
CryTrans400031,Crypto Deposit,USR9432,CRY9,4.47,2023-09-23 10:19:08.819084
CryTrans400032,Crypto Deposit,USR8960,CRY6,25.87,2023-10-29 17:51:16.871832
CryTrans400033,Crypto Deposit,USR7790,CRY7,85.96,2023-04-20 20:43:34.074153
CryTrans400034,Crypto Withdrawl,USR7545,CRY6,97.28,2023-12-10 19:31:58.521211
CryTrans400035,Crypto Withdrawl,USR9983,CRY3,26.0,2024-01-14 20:28:49.359221
CryTrans400036,Crypto Withdrawl,USR586,CRY5,77.13,2023-10-01 20:32:30.047414
CryTrans400037,Crypto Withdrawl,USR1475,CRY7,25.11,2023-12-16 05:22:48.683074
CryTrans400038,Crypto Withdrawl,USR3883,CRY1,6.98,2023-03-01 05:36:21.592588
CryTrans400039,Crypto Withdrawl,USR2417,CRY6,0.33,2023-11-26 10:41:19.249341
CryTrans400040,Crypto Deposit,USR7359,CRY8,59.87,2023-12-05 19:01:46.590656
CryTrans400041,Crypto Withdrawl,USR936,CRY6,16.7,2023-12-06 18:24:32.860041
CryTrans400042,Crypto Withdrawl,USR6469,CRY10,78.28,2023-03-01 00:29:30.985631
CryTrans400043,Crypto Withdrawl,USR8104,CRY4,94.43,2023-09-29 06:19:56.526880
CryTrans400044,Crypto Withdrawl,USR706,CRY3,62.39,2023-10-31 23:02:30.428556
CryTrans400045,Crypto Deposit,USR2564,CRY7,38.15,2024-01-09 15:27:47.672415
CryTrans400046,Crypto Deposit,USR2690,CRY5,93.54,2023-10-26 14:54:30.149050
CryTrans400047,Crypto Deposit,USR2656,CRY6,63.55,2023-08-15 22:02:36.254657
CryTrans400048,Crypto Withdrawl,USR9150,CRY4,96.82,2023-12-04 11:02:34.049112
CryTrans400049,Crypto Withdrawl,USR5139,CRY1,16.85,2023-07-10 10:18:35.780951
CryTrans400050,Crypto Withdrawl,USR1907,CRY5,23.31,2023-11-07 09:23:40.852182
CryTrans400051,Crypto Deposit,USR5627,CRY2,93.61,2023-09-15 21:11:04.668847
CryTrans400052,Crypto Deposit,USR5835,CRY6,94.69,2023-07-09 08:43:50.488539
CryTrans400053,Crypto Withdrawl,USR1074,CRY5,98.33,2023-12-11 08:36:14.228992
CryTrans400054,Crypto Deposit,USR2368,CRY6,23.18,2023-09-16 19:32:48.779187
CryTrans400055,Crypto Deposit,USR157,CRY7,38.89,2023-02-17 09:09:00.136069
