OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans300001,Crypto Withdrawl,USR3941,CRY1,62.38,2023-03-23 19:57:16.665961
CryTrans300002,Crypto Deposit,USR4478,CRY3,1.5,2023-05-28 01:42:09.784414
CryTrans300003,Crypto Withdrawl,USR748,CRY7,89.94,2023-10-28 07:17:16.568287
CryTrans300004,Crypto Withdrawl,USR7829,CRY4,87.87,2023-04-17 05:08:44.105046
CryTrans300005,Crypto Withdrawl,USR6440,CRY5,51.45,2023-04-01 14:35:22.426269
CryTrans300006,Crypto Withdrawl,USR4173,CRY7,33.98,2024-01-07 21:03:17.449157
CryTrans300007,Crypto Withdrawl,USR8703,CRY8,86.87,2023-09-30 20:58:09.842706
CryTrans300008,Crypto Deposit,USR8483,CRY3,91.78,2023-05-16 17:33:16.099917
CryTrans300009,Crypto Deposit,USR9073,CRY6,49.53,2023-10-26 22:37:06.933635
CryTrans300010,Crypto Withdrawl,USR6848,CRY10,96.78,2024-01-15 06:57:59.230866
CryTrans300011,Crypto Withdrawl,USR2963,CRY3,41.8,2023-06-10 08:53:05.567885
CryTrans300012,Crypto Withdrawl,USR9965,CRY10,12.46,2023-04-23 06:46:39.057289
CryTrans300013,Crypto Deposit,USR2074,CRY4,7.3,2023-11-18 12:21:56.118446
CryTrans300014,Crypto Deposit,USR5934,CRY10,24.0,2023-12-10 03:36:07.333545
CryTrans300015,Crypto Withdrawl,USR1894,CRY5,37.95,2023-05-20 13:25:25.897573
CryTrans300016,Crypto Withdrawl,USR8785,CRY4,18.75,2023-12-22 12:02:13.867151
CryTrans300017,Crypto Deposit,USR1369,CRY6,1.23,2023-06-24 11:10:43.537478
CryTrans300018,Crypto Deposit,USR1958,CRY5,7.64,2023-05-18 20:01:08.143649
CryTrans300019,Crypto Deposit,USR624,CRY3,74.78,2023-09-10 10:39:49.291200
CryTrans300020,Crypto Withdrawl,USR544,CRY7,62.94,2023-09-10 02:11:14.702960
CryTrans300021,Crypto Withdrawl,USR5934,CRY9,67.73,2023-07-09 20:06:04.088760
CryTrans300022,Crypto Deposit,USR2175,CRY5,8.72,2023-03-28 16:33:04.558974
CryTrans300023,Crypto Withdrawl,USR4359,CRY10,58.94,2023-06-16 22:24:20.395483
CryTrans300024,Crypto Deposit,USR614,CRY5,23.73,2023-05-09 03:20:34.239375
CryTrans300025,Crypto Withdrawl,USR3231,CRY6,38.93,2023-03-11 00:33:46.664559
CryTrans300026,Crypto Deposit,USR6933,CRY2,53.63,2023-04-10 20:51:55.823448
CryTrans300027,Crypto Withdrawl,USR8417,CRY1,69.24,2023-12-03 16:27:19.544630
CryTrans300028,Crypto Deposit,USR3942,CRY7,54.83,2023-07-17 14:53:40.074766
CryTrans300029,Crypto Withdrawl,USR3724,CRY2,70.73,2023-06-19 08:18:45.313155
CryTrans300030,Crypto Withdrawl,USR856,CRY4,6.53,2023-12-24 12:30:33.849780
CryTrans300031,Crypto Withdrawl,USR8529,CRY3,66.66,2023-05-30 11:20:39.006031
CryTrans300032,Crypto Deposit,USR1484,CRY2,75.27,2023-08-17 10:36:08.279459
CryTrans300033,Crypto Deposit,USR8029,CRY9,70.1,2023-04-10 13:17:43.226018
CryTrans300034,Crypto Deposit,USR8739,CRY5,44.67,2023-07-21 17:57:46.244299
CryTrans300035,Crypto Withdrawl,USR914,CRY3,21.17,2023-04-11 12:57:03.861744
CryTrans300036,Crypto Withdrawl,USR9398,CRY7,52.63,2023-09-18 12:33:45.562740
CryTrans300037,Crypto Deposit,USR1435,CRY3,95.9,2023-05-18 08:57:42.114121
CryTrans300038,Crypto Deposit,USR8987,CRY5,94.44,2023-06-30 10:19:19.591740
CryTrans300039,Crypto Deposit,USR3844,CRY3,73.66,2023-04-08 19:06:56.626340
CryTrans300040,Crypto Withdrawl,USR3867,CRY3,79.77,2023-04-06 12:01:33.929350
CryTrans300041,Crypto Withdrawl,USR2673,CRY6,9.93,2023-02-15 07:28:16.654693
CryTrans300042,Crypto Deposit,USR2061,CRY7,69.41,2024-02-01 06:25:09.529222
CryTrans300043,Crypto Deposit,USR1616,CRY7,85.45,2023-06-17 01:19:33.901625
CryTrans300044,Crypto Withdrawl,USR1336,CRY5,45.73,2023-11-03 00:12:51.070234
CryTrans300045,Crypto Deposit,USR9445,CRY2,5.09,2023-04-20 17:33:32.975870
CryTrans300046,Crypto Withdrawl,USR9566,CRY4,27.77,2024-02-03 13:55:35.851215
CryTrans300047,Crypto Withdrawl,USR7351,CRY1,15.34,2023-12-21 19:45:32.718558
CryTrans300048,Crypto Deposit,USR3217,CRY10,67.31,2024-01-04 10:24:45.008771
CryTrans300049,Crypto Withdrawl,USR9445,CRY10,46.66,2023-02-10 23:42:18.887394
CryTrans300050,Crypto Withdrawl,USR6987,CRY6,42.07,2023-11-29 05:18:47.603168
CryTrans300051,Crypto Deposit,USR6694,CRY10,10.57,2023-09-29 15:18:19.827333
CryTrans300052,Crypto Withdrawl,USR8771,CRY8,20.43,2023-11-25 00:03:28.029609
CryTrans300053,Crypto Withdrawl,USR1246,CRY1,51.81,2023-09-07 18:04:47.849671
CryTrans300054,Crypto Deposit,USR9470,CRY9,92.75,2023-12-29 12:32:29.150972
CryTrans300055,Crypto Deposit,USR8000,CRY5,42.95,2024-01-08 22:48:31.671775
CryTrans300056,Crypto Withdrawl,USR6809,CRY10,52.17,2023-02-21 12:47:23.507274
CryTrans300057,Crypto Withdrawl,USR8331,CRY6,91.91,2023-05-19 01:23:46.938065
CryTrans300058,Crypto Deposit,USR7262,CRY9,48.07,2023-05-10 21:22:57.800578
CryTrans300059,Crypto Withdrawl,USR7539,CRY1,99.14,2023-08-29 20:10:11.039539
CryTrans300060,Crypto Withdrawl,USR5583,CRY2,59.0,2024-01-05 06:27:59.138398
CryTrans300061,Crypto Deposit,USR9813,CRY5,79.74,2023-11-27 00:53:47.488415
CryTrans300062,Crypto Withdrawl,USR5042,CRY6,36.58,2023-02-20 18:09:21.494623
CryTrans300063,Crypto Deposit,USR2630,CRY3,58.87,2023-02-17 23:38:35.789415
CryTrans300064,Crypto Withdrawl,USR5240,CRY9,32.16,2023-10-10 14:35:41.842658
CryTrans300065,Crypto Withdrawl,USR4958,CRY6,85.07,2024-01-26 07:16:13.914459
CryTrans300066,Crypto Deposit,USR4597,CRY10,42.29,2023-06-07 04:39:37.178343
CryTrans300067,Crypto Withdrawl,USR1974,CRY1,53.42,2023-04-17 02:46:32.695823
CryTrans300068,Crypto Withdrawl,USR2961,CRY5,93.73,2023-10-14 05:40:49.942671
CryTrans300069,Crypto Withdrawl,USR4503,CRY6,54.43,2023-08-14 19:02:42.508008
CryTrans300070,Crypto Withdrawl,USR3476,CRY3,15.16,2023-08-05 12:51:12.915968
