OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans320001,Crypto Deposit,USR411,CRY6,57.45,2023-06-06 15:27:02.290102
CryTrans320002,Crypto Withdrawl,USR138,CRY9,96.56,2023-02-13 06:55:01.208545
CryTrans320003,Crypto Withdrawl,USR695,CRY2,36.84,2023-03-05 08:57:26.464857
CryTrans320004,Crypto Deposit,USR1712,CRY7,24.35,2023-11-06 12:48:42.747800
CryTrans320005,Crypto Deposit,USR159,CRY3,16.57,2024-01-05 02:58:53.976967
CryTrans320006,Crypto Deposit,USR3545,CRY10,83.6,2023-06-21 18:32:47.242169
CryTrans320007,Crypto Deposit,USR554,CRY9,78.43,2023-03-29 08:11:17.037184
CryTrans320008,Crypto Withdrawl,USR602,CRY8,66.66,2023-10-19 22:17:50.643788
CryTrans320009,Crypto Withdrawl,USR1541,CRY7,74.89,2023-07-22 17:22:31.534641
CryTrans320010,Crypto Withdrawl,USR1213,CRY4,93.97,2023-09-22 03:13:12.482698
CryTrans320011,Crypto Deposit,USR7112,CRY6,6.97,2023-12-24 11:36:55.818727
CryTrans320012,Crypto Withdrawl,USR6520,CRY9,71.62,2023-04-27 11:26:23.992584
CryTrans320013,Crypto Deposit,USR7395,CRY6,65.81,2023-02-22 07:26:36.463329
CryTrans320014,Crypto Withdrawl,USR9691,CRY1,23.44,2023-07-28 13:28:29.476282
CryTrans320015,Crypto Withdrawl,USR5708,CRY2,23.54,2023-12-24 01:51:46.904108
CryTrans320016,Crypto Deposit,USR8406,CRY8,36.72,2023-10-20 11:57:10.573061
CryTrans320017,Crypto Withdrawl,USR2031,CRY8,72.75,2023-03-21 15:56:22.000508
CryTrans320018,Crypto Withdrawl,USR3101,CRY6,46.5,2023-03-04 17:35:16.996693
CryTrans320019,Crypto Deposit,USR8133,CRY4,67.78,2023-06-02 11:02:14.482027
CryTrans320020,Crypto Deposit,USR7709,CRY7,77.72,2023-06-10 18:11:21.857434
CryTrans320021,Crypto Deposit,USR3202,CRY2,24.95,2023-05-10 13:43:49.820670
CryTrans320022,Crypto Deposit,USR2491,CRY3,38.21,2023-08-30 20:47:01.624315
CryTrans320023,Crypto Deposit,USR3237,CRY4,76.82,2023-10-21 00:59:40.681288
CryTrans320024,Crypto Withdrawl,USR1463,CRY6,85.03,2023-11-15 03:09:11.176862
CryTrans320025,Crypto Deposit,USR4051,CRY10,99.72,2023-10-26 04:23:21.200975
CryTrans320026,Crypto Deposit,USR6576,CRY4,32.72,2023-10-22 06:10:01.836894
CryTrans320027,Crypto Deposit,USR4364,CRY9,54.15,2023-04-03 20:34:14.156014
CryTrans320028,Crypto Withdrawl,USR7073,CRY6,5.45,2023-05-14 05:42:13.130493
CryTrans320029,Crypto Deposit,USR3143,CRY10,15.13,2023-03-19 14:05:30.783113
CryTrans320030,Crypto Deposit,USR2545,CRY3,5.97,2023-08-07 07:03:02.943128
CryTrans320031,Crypto Deposit,USR8449,CRY10,38.62,2023-07-28 05:44:44.220804
CryTrans320032,Crypto Deposit,USR7821,CRY4,91.03,2023-09-23 06:31:45.900614
CryTrans320033,Crypto Deposit,USR6583,CRY5,1.55,2023-11-22 00:41:44.855640
CryTrans320034,Crypto Deposit,USR7077,CRY2,79.66,2023-11-24 23:46:18.864084
CryTrans320035,Crypto Deposit,USR6264,CRY7,1.05,2023-02-22 19:37:11.579750
CryTrans320036,Crypto Withdrawl,USR5633,CRY10,70.62,2023-10-31 17:21:53.786778
CryTrans320037,Crypto Deposit,USR9849,CRY4,28.39,2023-11-17 20:33:53.675928
CryTrans320038,Crypto Deposit,USR8585,CRY4,83.12,2023-02-25 14:23:45.946787
CryTrans320039,Crypto Withdrawl,USR549,CRY4,97.9,2023-05-02 08:09:22.505490
CryTrans320040,Crypto Withdrawl,USR43,CRY10,36.62,2023-10-08 12:17:35.161643
CryTrans320041,Crypto Deposit,USR7191,CRY10,75.5,2023-03-27 08:12:05.110678
CryTrans320042,Crypto Withdrawl,USR8203,CRY7,21.23,2023-07-11 06:13:44.977272
CryTrans320043,Crypto Deposit,USR4916,CRY1,66.6,2023-04-10 19:11:57.322367
CryTrans320044,Crypto Deposit,USR4524,CRY8,53.8,2023-03-22 21:17:58.339147
CryTrans320045,Crypto Withdrawl,USR9646,CRY8,76.44,2023-05-19 10:57:03.497249
CryTrans320046,Crypto Deposit,USR5959,CRY10,85.57,2023-02-17 02:49:46.483928
CryTrans320047,Crypto Deposit,USR3783,CRY3,47.53,2023-12-22 16:59:23.050694
CryTrans320048,Crypto Withdrawl,USR5744,CRY2,84.38,2023-08-05 05:27:40.114827
CryTrans320049,Crypto Withdrawl,USR3540,CRY3,32.11,2023-08-09 14:09:04.626926
CryTrans320050,Crypto Deposit,USR2544,CRY6,99.06,2024-02-06 22:09:53.361815
CryTrans320051,Crypto Deposit,USR8492,CRY7,5.41,2023-03-28 06:05:07.607153
CryTrans320052,Crypto Withdrawl,USR5019,CRY8,56.18,2023-07-24 00:19:46.042336
CryTrans320053,Crypto Deposit,USR2035,CRY4,28.29,2024-02-05 15:09:49.563712
CryTrans320054,Crypto Withdrawl,USR1238,CRY7,15.35,2023-05-19 22:34:40.888761
CryTrans320055,Crypto Deposit,USR2629,CRY10,89.21,2023-05-15 12:22:01.723585
CryTrans320056,Crypto Deposit,USR2409,CRY4,44.39,2023-09-01 08:09:04.435273
CryTrans320057,Crypto Deposit,USR6667,CRY2,98.01,2023-11-29 12:05:50.896075
CryTrans320058,Crypto Withdrawl,USR8259,CRY4,50.5,2023-07-20 18:49:51.551615
CryTrans320059,Crypto Withdrawl,USR8905,CRY9,17.58,2023-08-22 13:42:12.536459
CryTrans320060,Crypto Withdrawl,USR8931,CRY8,94.35,2023-07-24 15:41:12.309987
CryTrans320061,Crypto Withdrawl,USR7684,CRY8,99.05,2023-11-04 03:54:24.000039
CryTrans320062,Crypto Deposit,USR616,CRY5,24.03,2023-02-20 06:15:17.294870
CryTrans320063,Crypto Withdrawl,USR8292,CRY3,58.84,2023-02-20 19:52:48.476948
CryTrans320064,Crypto Withdrawl,USR5143,CRY8,82.2,2023-03-27 03:07:24.319478
CryTrans320065,Crypto Withdrawl,USR9298,CRY10,89.69,2023-07-29 22:04:14.426012
CryTrans320066,Crypto Deposit,USR5220,CRY7,84.05,2023-09-14 04:33:36.005404
CryTrans320067,Crypto Deposit,USR1358,CRY5,32.32,2023-11-08 19:40:46.253057
CryTrans320068,Crypto Withdrawl,USR8694,CRY8,90.93,2023-02-13 05:27:21.319388
CryTrans320069,Crypto Deposit,USR9771,CRY2,34.48,2023-08-13 23:11:23.388819
CryTrans320070,Crypto Withdrawl,USR6297,CRY6,19.02,2023-04-20 05:55:07.796502
CryTrans320071,Crypto Deposit,USR4036,CRY4,31.66,2023-07-04 06:34:26.779047
CryTrans320072,Crypto Deposit,USR1131,CRY4,77.24,2023-06-08 03:33:42.298248
CryTrans320073,Crypto Deposit,USR7371,CRY5,76.71,2023-11-21 17:16:06.979949
CryTrans320074,Crypto Withdrawl,USR7997,CRY7,30.7,2023-08-09 16:34:32.079599
CryTrans320075,Crypto Deposit,USR9687,CRY5,25.85,2023-11-29 13:23:57.214150
CryTrans320076,Crypto Deposit,USR2746,CRY7,93.35,2023-06-23 20:55:54.068120
CryTrans320077,Crypto Withdrawl,USR8359,CRY5,59.78,2024-01-07 16:39:53.988355
CryTrans320078,Crypto Deposit,USR9434,CRY8,29.6,2023-09-28 09:34:22.672165
CryTrans320079,Crypto Withdrawl,USR1215,CRY10,41.21,2023-11-23 09:08:04.430117
CryTrans320080,Crypto Deposit,USR6960,CRY2,19.75,2023-05-10 11:40:34.163679
CryTrans320081,Crypto Withdrawl,USR8273,CRY2,25.14,2024-01-17 06:48:40.015882
CryTrans320082,Crypto Withdrawl,USR9440,CRY2,11.54,2023-03-03 01:45:42.823471
CryTrans320083,Crypto Deposit,USR8133,CRY3,72.51,2023-04-19 16:30:22.248716
CryTrans320084,Crypto Withdrawl,USR916,CRY3,41.03,2024-01-03 22:27:53.189161
