OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans640001,Crypto Deposit,USR7495,CRY3,38.72,2023-02-16 17:38:25.079889
CryTrans640002,Crypto Withdrawl,USR8744,CRY9,53.42,2023-09-27 09:47:23.540670
CryTrans640003,Crypto Deposit,USR1487,CRY10,67.43,2023-10-08 06:39:15.091186
CryTrans640004,Crypto Deposit,USR8676,CRY3,54.1,2023-07-02 14:46:30.187557
CryTrans640005,Crypto Deposit,USR7061,CRY10,52.72,2023-10-22 15:05:10.580824
CryTrans640006,Crypto Withdrawl,USR5813,CRY9,84.9,2023-08-21 11:46:08.587770
CryTrans640007,Crypto Withdrawl,USR8584,CRY5,33.64,2023-07-08 10:14:29.005684
CryTrans640008,Crypto Withdrawl,USR6241,CRY6,39.65,2023-11-17 09:12:41.601818
CryTrans640009,Crypto Withdrawl,USR7320,CRY3,41.6,2023-03-21 02:07:50.401006
CryTrans640010,Crypto Withdrawl,USR3179,CRY3,29.29,2023-05-01 07:32:54.803641
CryTrans640011,Crypto Withdrawl,USR7265,CRY9,96.39,2023-09-23 03:09:24.184832
CryTrans640012,Crypto Withdrawl,USR872,CRY1,13.06,2023-02-14 06:17:27.568861
CryTrans640013,Crypto Withdrawl,USR4031,CRY2,61.34,2023-05-03 18:39:19.401070
CryTrans640014,Crypto Withdrawl,USR4859,CRY10,3.64,2024-01-07 00:53:54.284308
CryTrans640015,Crypto Deposit,USR8462,CRY10,42.29,2023-03-13 20:31:15.315970
CryTrans640016,Crypto Withdrawl,USR7682,CRY10,75.8,2023-10-25 16:00:57.470896
CryTrans640017,Crypto Withdrawl,USR4427,CRY10,79.5,2023-02-26 11:37:16.021677
CryTrans640018,Crypto Withdrawl,USR9532,CRY6,25.32,2023-06-11 13:38:57.035756
CryTrans640019,Crypto Withdrawl,USR6595,CRY9,78.52,2023-05-31 04:18:23.873286
CryTrans640020,Crypto Withdrawl,USR428,CRY5,24.11,2023-02-11 04:00:04.142863
CryTrans640021,Crypto Withdrawl,USR4107,CRY3,49.31,2023-12-01 20:10:29.334497
CryTrans640022,Crypto Deposit,USR7832,CRY7,56.37,2023-07-01 03:14:53.519474
CryTrans640023,Crypto Deposit,USR3730,CRY7,14.37,2023-10-27 02:38:12.263947
CryTrans640024,Crypto Deposit,USR8609,CRY6,19.02,2023-12-28 00:08:43.240273
CryTrans640025,Crypto Withdrawl,USR5146,CRY4,23.65,2023-04-10 06:15:17.853970
CryTrans640026,Crypto Deposit,USR5818,CRY7,66.65,2024-02-09 22:52:54.625097
CryTrans640027,Crypto Deposit,USR6181,CRY7,82.84,2024-01-15 00:28:21.835029
CryTrans640028,Crypto Deposit,USR2466,CRY5,0.2,2023-06-18 07:55:18.408046
CryTrans640029,Crypto Deposit,USR7904,CRY5,47.72,2023-07-09 18:52:12.889853
CryTrans640030,Crypto Deposit,USR9077,CRY9,77.59,2023-05-10 13:20:27.091818
CryTrans640031,Crypto Withdrawl,USR6992,CRY2,27.06,2023-11-01 06:29:50.227368
CryTrans640032,Crypto Deposit,USR7388,CRY9,54.85,2023-12-22 22:04:37.561558
CryTrans640033,Crypto Deposit,USR7123,CRY7,84.11,2023-08-19 04:02:38.593860
CryTrans640034,Crypto Withdrawl,USR119,CRY2,17.46,2023-05-16 00:18:24.674504
CryTrans640035,Crypto Deposit,USR2986,CRY3,80.19,2023-04-17 05:16:47.445219
CryTrans640036,Crypto Withdrawl,USR4663,CRY3,36.34,2023-06-05 00:31:17.541310
CryTrans640037,Crypto Withdrawl,USR6529,CRY2,16.92,2023-09-25 17:17:30.102741
CryTrans640038,Crypto Deposit,USR9817,CRY9,33.2,2023-09-24 03:04:33.185367
CryTrans640039,Crypto Deposit,USR9864,CRY2,83.13,2023-03-26 07:18:38.341839
CryTrans640040,Crypto Withdrawl,USR5211,CRY5,72.38,2023-12-01 13:20:10.619654
CryTrans640041,Crypto Deposit,USR9796,CRY9,8.14,2024-02-10 07:02:52.527769
CryTrans640042,Crypto Withdrawl,USR7140,CRY6,38.97,2023-02-15 13:32:25.097099
CryTrans640043,Crypto Deposit,USR5672,CRY8,49.85,2023-09-13 13:38:07.651326
CryTrans640044,Crypto Deposit,USR8684,CRY10,48.97,2023-12-20 13:31:25.445329
CryTrans640045,Crypto Withdrawl,USR9325,CRY3,22.89,2024-01-27 12:34:53.703995
CryTrans640046,Crypto Withdrawl,USR5987,CRY2,89.07,2023-12-18 19:50:08.384533
CryTrans640047,Crypto Deposit,USR8906,CRY9,70.32,2023-05-31 21:49:16.744375
