OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans340001,Crypto Withdrawl,USR8239,CRY9,58.74,2023-03-30 07:04:53.133796
CryTrans340002,Crypto Withdrawl,USR9478,CRY6,61.68,2023-07-18 02:21:57.114553
CryTrans340003,Crypto Withdrawl,USR5227,CRY6,41.08,2023-04-10 20:13:17.216753
CryTrans340004,Crypto Deposit,USR9869,CRY4,98.4,2024-01-31 08:50:20.909544
CryTrans340005,Crypto Withdrawl,USR5406,CRY3,82.24,2023-10-22 21:21:07.205920
CryTrans340006,Crypto Deposit,USR2206,CRY5,9.39,2024-01-11 03:19:54.774338
CryTrans340007,Crypto Deposit,USR6450,CRY9,27.48,2023-10-27 14:32:24.791315
CryTrans340008,Crypto Withdrawl,USR640,CRY2,3.98,2023-07-08 22:20:44.766253
CryTrans340009,Crypto Deposit,USR2413,CRY5,98.76,2023-03-22 11:15:50.182024
CryTrans340010,Crypto Deposit,USR7333,CRY4,51.03,2024-01-27 06:13:53.554969
CryTrans340011,Crypto Deposit,USR8712,CRY2,80.38,2023-10-31 12:29:01.368803
CryTrans340012,Crypto Withdrawl,USR3771,CRY10,54.84,2023-07-13 03:52:09.768728
CryTrans340013,Crypto Withdrawl,USR7576,CRY9,12.69,2023-12-24 23:32:39.406918
CryTrans340014,Crypto Deposit,USR5801,CRY9,27.01,2023-09-20 08:39:29.360754
CryTrans340015,Crypto Withdrawl,USR307,CRY9,68.9,2023-07-04 17:30:10.232887
CryTrans340016,Crypto Deposit,USR6402,CRY1,80.37,2023-02-26 21:24:10.058821
CryTrans340017,Crypto Deposit,USR5762,CRY7,96.75,2023-03-11 20:32:32.242903
CryTrans340018,Crypto Deposit,USR4536,CRY7,99.84,2023-03-07 18:39:00.481585
CryTrans340019,Crypto Withdrawl,USR9724,CRY2,69.21,2023-07-14 17:20:02.809099
CryTrans340020,Crypto Withdrawl,USR3871,CRY9,79.7,2024-01-08 01:21:59.602476
CryTrans340021,Crypto Withdrawl,USR5061,CRY9,49.88,2023-03-07 17:30:23.862214
CryTrans340022,Crypto Deposit,USR6797,CRY9,17.94,2023-07-13 17:58:08.842839
CryTrans340023,Crypto Withdrawl,USR1989,CRY7,11.46,2023-05-10 15:54:24.334276
CryTrans340024,Crypto Withdrawl,USR8796,CRY4,41.35,2023-03-10 03:34:35.780243
CryTrans340025,Crypto Deposit,USR6176,CRY6,36.13,2023-10-20 17:39:09.867677
CryTrans340026,Crypto Deposit,USR3693,CRY5,46.42,2023-12-26 12:54:13.040679
CryTrans340027,Crypto Withdrawl,USR7844,CRY5,77.58,2023-09-13 04:41:16.484114
CryTrans340028,Crypto Withdrawl,USR7958,CRY1,66.76,2023-03-15 16:12:29.871704
CryTrans340029,Crypto Deposit,USR7598,CRY6,92.11,2023-02-19 18:14:49.261920
