OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans1500001,Crypto Withdrawl,USR460,CRY9,6.39,2023-06-09 12:18:54.691721
CryTrans1500002,Crypto Deposit,USR7742,CRY5,36.13,2023-07-02 23:17:37.425261
CryTrans1500003,Crypto Withdrawl,USR769,CRY6,62.04,2023-02-18 23:19:40.437949
CryTrans1500004,Crypto Deposit,USR5795,CRY6,28.39,2023-04-18 19:10:11.187495
CryTrans1500005,Crypto Deposit,USR5023,CRY8,9.8,2023-03-10 20:22:11.111570
CryTrans1500006,Crypto Deposit,USR7710,CRY2,67.16,2024-02-02 23:58:58.900676
CryTrans1500007,Crypto Deposit,USR6805,CRY7,7.32,2023-11-11 14:14:33.173364
CryTrans1500008,Crypto Deposit,USR5741,CRY9,97.13,2023-04-30 11:47:00.748142
CryTrans1500009,Crypto Deposit,USR4555,CRY3,77.4,2023-08-03 18:43:20.264367
CryTrans1500010,Crypto Deposit,USR8759,CRY9,76.2,2023-05-16 06:49:46.062535
CryTrans1500011,Crypto Deposit,USR3411,CRY7,74.2,2023-08-24 13:19:54.898071
CryTrans1500012,Crypto Withdrawl,USR2729,CRY9,19.81,2023-05-12 04:42:20.397523
CryTrans1500013,Crypto Deposit,USR6712,CRY1,7.5,2023-10-29 11:49:22.553318
CryTrans1500014,Crypto Deposit,USR19,CRY5,63.83,2024-02-02 08:23:40.126739
CryTrans1500015,Crypto Withdrawl,USR515,CRY8,99.39,2023-12-29 08:13:47.477706
CryTrans1500016,Crypto Withdrawl,USR6766,CRY10,35.33,2024-01-01 04:55:44.589205
CryTrans1500017,Crypto Deposit,USR7081,CRY7,38.26,2023-09-29 17:39:42.768871
CryTrans1500018,Crypto Withdrawl,USR7426,CRY4,12.06,2023-10-27 03:31:25.387993
CryTrans1500019,Crypto Deposit,USR9620,CRY3,90.8,2023-08-11 09:43:29.105297
CryTrans1500020,Crypto Withdrawl,USR9358,CRY10,16.37,2024-01-04 12:47:38.061758
CryTrans1500021,Crypto Withdrawl,USR3784,CRY6,26.52,2023-11-01 04:38:46.064116
CryTrans1500022,Crypto Deposit,USR3327,CRY5,4.03,2023-09-14 14:30:19.503132
CryTrans1500023,Crypto Withdrawl,USR8118,CRY10,81.65,2023-09-24 07:44:23.580767
CryTrans1500024,Crypto Deposit,USR7944,CRY6,80.18,2023-09-10 18:39:43.323171
CryTrans1500025,Crypto Withdrawl,USR9390,CRY4,96.28,2023-06-28 01:17:47.913944
