OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans740001,Crypto Withdrawl,USR1609,CRY6,46.2,2023-11-11 06:50:30.028653
CryTrans740002,Crypto Deposit,USR1918,CRY1,51.08,2023-06-26 01:13:17.185143
CryTrans740003,Crypto Deposit,USR5954,CRY6,89.11,2023-12-24 16:31:49.214951
CryTrans740004,Crypto Withdrawl,USR626,CRY2,4.28,2023-12-23 10:44:58.544729
CryTrans740005,Crypto Withdrawl,USR5413,CRY8,17.44,2023-11-14 03:54:18.908875
CryTrans740006,Crypto Withdrawl,USR1419,CRY10,65.69,2023-06-13 10:03:47.113976
CryTrans740007,Crypto Deposit,USR8255,CRY9,8.06,2023-06-06 09:57:28.079520
CryTrans740008,Crypto Withdrawl,USR1592,CRY4,64.53,2023-07-17 18:23:15.287283
CryTrans740009,Crypto Withdrawl,USR2400,CRY8,91.46,2023-05-05 05:28:54.370687
CryTrans740010,Crypto Deposit,USR5255,CRY10,28.06,2024-02-10 04:51:17.617022
CryTrans740011,Crypto Deposit,USR6378,CRY8,99.29,2023-06-10 09:54:21.196328
CryTrans740012,Crypto Withdrawl,USR8098,CRY5,26.8,2023-06-07 06:46:23.308967
CryTrans740013,Crypto Deposit,USR3061,CRY1,30.95,2023-09-22 17:21:08.364098
CryTrans740014,Crypto Deposit,USR1110,CRY8,39.99,2023-04-23 07:50:01.060698
CryTrans740015,Crypto Deposit,USR5745,CRY4,46.06,2023-05-25 10:15:16.758842
CryTrans740016,Crypto Deposit,USR2441,CRY9,83.72,2023-08-22 18:07:59.877313
CryTrans740017,Crypto Withdrawl,USR468,CRY1,36.47,2023-02-25 06:43:57.043163
CryTrans740018,Crypto Withdrawl,USR762,CRY3,94.15,2023-04-19 16:29:37.110570
CryTrans740019,Crypto Withdrawl,USR7651,CRY1,62.23,2023-03-24 12:51:31.719686
CryTrans740020,Crypto Withdrawl,USR5531,CRY7,55.19,2023-07-30 15:19:14.630172
CryTrans740021,Crypto Deposit,USR5016,CRY10,40.45,2023-08-05 08:24:19.775153
CryTrans740022,Crypto Withdrawl,USR6266,CRY6,20.82,2023-07-04 21:19:15.658727
CryTrans740023,Crypto Withdrawl,USR7484,CRY10,83.71,2023-12-05 16:34:20.109715
CryTrans740024,Crypto Withdrawl,USR4597,CRY7,56.36,2023-03-30 13:56:50.118211
CryTrans740025,Crypto Deposit,USR7286,CRY6,28.51,2023-05-11 06:46:02.573293
CryTrans740026,Crypto Deposit,USR8721,CRY8,28.15,2023-10-06 14:59:02.846188
CryTrans740027,Crypto Withdrawl,USR6676,CRY7,36.85,2023-10-07 17:15:54.097719
CryTrans740028,Crypto Deposit,USR8689,CRY3,0.89,2024-01-19 04:08:15.815789
CryTrans740029,Crypto Deposit,USR286,CRY3,49.78,2023-06-20 12:50:22.218151
CryTrans740030,Crypto Withdrawl,USR4384,CRY6,63.11,2023-05-25 08:16:32.312298
CryTrans740031,Crypto Deposit,USR6307,CRY10,5.76,2023-12-12 11:57:34.706957
CryTrans740032,Crypto Withdrawl,USR7319,CRY9,1.3,2023-09-21 12:40:09.941006
CryTrans740033,Crypto Withdrawl,USR8435,CRY7,4.5,2023-04-14 01:54:00.976094
CryTrans740034,Crypto Withdrawl,USR7993,CRY7,39.35,2023-05-05 00:55:51.511634
CryTrans740035,Crypto Withdrawl,USR2127,CRY1,91.95,2023-02-23 19:21:51.372314
CryTrans740036,Crypto Withdrawl,USR597,CRY2,65.83,2023-09-02 07:23:16.592650
CryTrans740037,Crypto Withdrawl,USR3453,CRY9,14.9,2023-08-11 03:11:23.991873
CryTrans740038,Crypto Withdrawl,USR8552,CRY4,27.38,2023-11-30 13:00:58.373352
CryTrans740039,Crypto Withdrawl,USR6211,CRY9,74.87,2023-12-22 06:33:11.859851
CryTrans740040,Crypto Withdrawl,USR1924,CRY3,52.0,2023-11-09 13:07:54.255897
CryTrans740041,Crypto Withdrawl,USR8633,CRY8,26.65,2023-03-12 19:01:43.727015
CryTrans740042,Crypto Withdrawl,USR9139,CRY6,37.23,2023-10-13 15:41:07.052894
CryTrans740043,Crypto Withdrawl,USR2657,CRY3,39.11,2023-09-02 13:14:52.779325
CryTrans740044,Crypto Withdrawl,USR2940,CRY7,67.52,2023-03-30 13:05:30.279165
CryTrans740045,Crypto Withdrawl,USR5154,CRY8,67.27,2023-03-11 06:16:40.059983
CryTrans740046,Crypto Deposit,USR7630,CRY1,5.12,2023-11-30 16:48:37.406527
CryTrans740047,Crypto Deposit,USR146,CRY5,41.59,2023-08-12 12:08:26.221032
CryTrans740048,Crypto Deposit,USR2119,CRY2,26.3,2023-09-05 22:02:12.065026
CryTrans740049,Crypto Deposit,USR6245,CRY2,42.74,2023-05-03 17:30:34.503646
CryTrans740050,Crypto Withdrawl,USR5283,CRY8,16.35,2023-11-25 17:00:24.533154
CryTrans740051,Crypto Withdrawl,USR329,CRY4,16.79,2023-05-15 22:53:45.012642
CryTrans740052,Crypto Withdrawl,USR9745,CRY10,67.21,2023-07-13 03:16:47.826872
CryTrans740053,Crypto Deposit,USR5438,CRY1,29.57,2023-03-14 19:50:46.745973
CryTrans740054,Crypto Withdrawl,USR8082,CRY6,9.42,2023-11-25 21:42:15.326041
CryTrans740055,Crypto Deposit,USR9574,CRY9,4.1,2023-12-20 03:12:40.871531
CryTrans740056,Crypto Deposit,USR7114,CRY1,49.19,2023-08-04 03:23:17.738752
CryTrans740057,Crypto Deposit,USR3073,CRY7,72.95,2023-10-14 08:18:06.597312
CryTrans740058,Crypto Withdrawl,USR5206,CRY6,39.79,2024-02-10 00:04:51.390630
CryTrans740059,Crypto Withdrawl,USR5202,CRY10,60.0,2023-06-25 08:27:27.347626
CryTrans740060,Crypto Deposit,USR2878,CRY2,20.84,2023-04-23 07:13:42.888124
CryTrans740061,Crypto Withdrawl,USR9460,CRY8,73.98,2023-12-12 11:18:43.987509
CryTrans740062,Crypto Deposit,USR5474,CRY8,83.04,2024-02-07 23:42:45.722471
CryTrans740063,Crypto Deposit,USR2913,CRY10,3.62,2023-03-29 15:43:46.867331
CryTrans740064,Crypto Withdrawl,USR5052,CRY9,43.85,2023-11-08 02:56:05.211711
CryTrans740065,Crypto Withdrawl,USR7816,CRY8,51.85,2023-10-13 14:09:45.094011
CryTrans740066,Crypto Withdrawl,USR7785,CRY5,51.94,2024-01-03 11:05:51.523674
CryTrans740067,Crypto Withdrawl,USR3370,CRY9,82.81,2023-04-26 18:01:13.385540
CryTrans740068,Crypto Deposit,USR8146,CRY4,41.17,2023-03-17 17:11:24.041926
CryTrans740069,Crypto Deposit,USR3873,CRY1,95.29,2023-05-01 22:20:31.275615
CryTrans740070,Crypto Withdrawl,USR2012,CRY5,17.76,2023-05-24 21:58:32.941019
CryTrans740071,Crypto Deposit,USR9578,CRY6,45.03,2023-07-30 19:56:04.912549
CryTrans740072,Crypto Deposit,USR8272,CRY9,51.39,2024-02-09 09:30:31.209379
CryTrans740073,Crypto Deposit,USR2632,CRY1,24.6,2023-07-18 04:29:25.553284
CryTrans740074,Crypto Withdrawl,USR5840,CRY5,9.62,2023-04-24 23:22:34.011358
CryTrans740075,Crypto Withdrawl,USR9080,CRY2,79.92,2023-02-28 08:25:30.720927
CryTrans740076,Crypto Deposit,USR9838,CRY7,47.13,2023-09-05 14:12:52.829274
CryTrans740077,Crypto Withdrawl,USR2741,CRY8,62.84,2024-01-19 04:19:43.284317
CryTrans740078,Crypto Withdrawl,USR2386,CRY4,77.93,2023-10-10 06:43:27.541730
CryTrans740079,Crypto Withdrawl,USR6364,CRY9,26.26,2023-09-20 18:35:11.137928
CryTrans740080,Crypto Deposit,USR2987,CRY8,51.11,2023-06-02 12:09:24.624738
CryTrans740081,Crypto Deposit,USR1229,CRY8,94.84,2023-05-06 18:14:55.809844
CryTrans740082,Crypto Withdrawl,USR4789,CRY7,27.29,2023-03-19 06:37:27.579071
CryTrans740083,Crypto Deposit,USR785,CRY6,17.63,2023-03-09 23:38:18.027390
CryTrans740084,Crypto Deposit,USR304,CRY2,58.56,2023-11-22 21:56:00.338272
CryTrans740085,Crypto Withdrawl,USR3321,CRY1,70.22,2023-09-30 05:48:13.525793
CryTrans740086,Crypto Deposit,USR3498,CRY10,51.24,2023-06-26 19:18:40.598983
CryTrans740087,Crypto Deposit,USR2687,CRY10,64.57,2024-01-01 14:53:20.774222
CryTrans740088,Crypto Withdrawl,USR5321,CRY8,41.1,2023-11-04 08:07:51.626738
CryTrans740089,Crypto Deposit,USR6713,CRY10,32.83,2023-05-03 10:38:25.397124
CryTrans740090,Crypto Deposit,USR3880,CRY10,61.18,2023-11-29 08:51:12.648268
CryTrans740091,Crypto Withdrawl,USR3700,CRY9,49.96,2023-04-16 01:49:03.074541
CryTrans740092,Crypto Withdrawl,USR5635,CRY3,44.48,2023-09-22 01:04:44.318115
CryTrans740093,Crypto Deposit,USR8236,CRY3,95.31,2023-11-16 04:37:00.851506
CryTrans740094,Crypto Withdrawl,USR7525,CRY4,99.79,2023-09-28 04:12:06.688701
CryTrans740095,Crypto Withdrawl,USR1513,CRY6,83.77,2023-03-18 16:01:04.513032
CryTrans740096,Crypto Deposit,USR2865,CRY5,38.63,2023-12-19 05:44:37.665468
CryTrans740097,Crypto Withdrawl,USR6644,CRY1,50.99,2023-09-01 22:15:22.861351
CryTrans740098,Crypto Deposit,USR2791,CRY9,77.31,2023-08-27 13:20:37.627961
CryTrans740099,Crypto Deposit,USR3940,CRY10,5.77,2023-10-25 12:12:59.939252
CryTrans740100,Crypto Deposit,USR7090,CRY7,3.38,2023-04-05 13:02:25.528323
CryTrans740101,Crypto Withdrawl,USR1806,CRY2,10.33,2023-08-30 06:14:34.382791
CryTrans740102,Crypto Deposit,USR9212,CRY8,14.55,2023-08-14 21:53:42.459157
