OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans480001,Crypto Withdrawl,USR3870,CRY4,68.58,2023-07-28 02:36:52.637929
CryTrans480002,Crypto Deposit,USR6686,CRY7,35.86,2023-05-03 14:12:30.654958
CryTrans480003,Crypto Deposit,USR3103,CRY5,74.69,2023-08-13 15:11:24.391103
CryTrans480004,Crypto Deposit,USR996,CRY10,10.74,2023-04-24 23:03:37.501280
CryTrans480005,Crypto Withdrawl,USR7588,CRY4,34.51,2023-05-17 05:30:46.458550
CryTrans480006,Crypto Withdrawl,USR8751,CRY1,9.04,2024-01-30 06:12:19.044908
CryTrans480007,Crypto Deposit,USR7540,CRY5,94.91,2023-06-14 10:07:51.766975
CryTrans480008,Crypto Deposit,USR3277,CRY5,72.6,2023-09-25 19:36:37.446257
CryTrans480009,Crypto Deposit,USR5615,CRY8,67.87,2023-03-09 22:20:51.858369
CryTrans480010,Crypto Withdrawl,USR5898,CRY1,6.06,2023-03-04 20:39:48.432065
CryTrans480011,Crypto Withdrawl,USR4394,CRY8,93.82,2023-02-26 22:16:04.778396
CryTrans480012,Crypto Withdrawl,USR5948,CRY10,69.5,2023-06-24 02:26:44.172027
CryTrans480013,Crypto Withdrawl,USR8847,CRY7,92.44,2023-11-03 06:00:55.249406
CryTrans480014,Crypto Deposit,USR3540,CRY7,98.94,2023-06-02 00:22:20.673860
CryTrans480015,Crypto Deposit,USR4469,CRY7,70.37,2023-12-02 16:35:24.013630
CryTrans480016,Crypto Deposit,USR3131,CRY10,86.01,2024-01-04 11:46:10.191421
CryTrans480017,Crypto Withdrawl,USR9204,CRY3,84.36,2023-08-12 02:12:14.502849
CryTrans480018,Crypto Deposit,USR7894,CRY3,74.7,2023-10-01 05:57:38.295450
CryTrans480019,Crypto Withdrawl,USR6629,CRY6,18.0,2024-01-22 06:47:08.850091
CryTrans480020,Crypto Deposit,USR8161,CRY5,49.4,2023-07-24 15:29:27.511858
CryTrans480021,Crypto Deposit,USR452,CRY2,19.76,2023-03-18 15:52:49.636227
CryTrans480022,Crypto Withdrawl,USR6593,CRY5,29.33,2023-10-14 18:10:42.442873
CryTrans480023,Crypto Withdrawl,USR7637,CRY10,30.21,2023-09-15 09:14:07.308048
CryTrans480024,Crypto Withdrawl,USR9766,CRY7,13.11,2023-09-10 23:49:28.516108
CryTrans480025,Crypto Withdrawl,USR1852,CRY9,92.67,2023-09-25 10:10:35.324601
CryTrans480026,Crypto Withdrawl,USR4763,CRY6,4.52,2023-03-20 00:47:49.761084
CryTrans480027,Crypto Deposit,USR6222,CRY7,92.57,2024-01-01 00:08:40.372903
CryTrans480028,Crypto Deposit,USR5654,CRY4,9.82,2023-04-26 10:43:51.452582
CryTrans480029,Crypto Withdrawl,USR1934,CRY8,94.88,2024-01-28 07:23:06.773059
CryTrans480030,Crypto Deposit,USR9657,CRY2,46.62,2023-03-28 06:14:52.244066
CryTrans480031,Crypto Withdrawl,USR1396,CRY5,47.63,2023-06-30 04:12:45.857601
CryTrans480032,Crypto Deposit,USR8737,CRY3,33.75,2023-10-06 04:29:45.093660
CryTrans480033,Crypto Deposit,USR8759,CRY3,51.01,2023-08-06 08:42:34.641060
CryTrans480034,Crypto Deposit,USR1778,CRY1,99.6,2023-12-28 18:38:48.598516
CryTrans480035,Crypto Deposit,USR9273,CRY5,43.06,2024-01-22 07:18:27.425416
CryTrans480036,Crypto Deposit,USR8274,CRY8,89.44,2023-06-11 08:49:09.614464
CryTrans480037,Crypto Deposit,USR7604,CRY4,79.51,2023-04-14 10:09:17.494919
CryTrans480038,Crypto Deposit,USR4791,CRY5,52.64,2023-07-20 00:24:01.014189
CryTrans480039,Crypto Withdrawl,USR9769,CRY5,53.07,2023-08-20 00:45:21.828394
CryTrans480040,Crypto Deposit,USR9377,CRY5,74.61,2023-02-12 02:06:41.004590
CryTrans480041,Crypto Withdrawl,USR5535,CRY4,95.8,2023-02-15 06:51:31.938942
CryTrans480042,Crypto Deposit,USR3849,CRY6,8.09,2023-04-26 13:23:42.596945
CryTrans480043,Crypto Withdrawl,USR293,CRY5,19.35,2023-05-13 10:22:48.030303
CryTrans480044,Crypto Deposit,USR3944,CRY4,74.97,2023-10-04 08:12:26.048355
CryTrans480045,Crypto Withdrawl,USR4053,CRY8,52.65,2023-12-21 11:30:58.729467
CryTrans480046,Crypto Withdrawl,USR7313,CRY5,80.84,2024-01-27 11:21:46.491828
CryTrans480047,Crypto Deposit,USR9300,CRY3,76.38,2023-02-19 04:49:54.141511
CryTrans480048,Crypto Withdrawl,USR6272,CRY2,97.0,2023-07-20 21:10:06.058695
CryTrans480049,Crypto Deposit,USR1137,CRY8,64.76,2023-04-20 11:01:45.524323
CryTrans480050,Crypto Withdrawl,USR2170,CRY4,23.0,2023-04-22 15:16:20.277977
CryTrans480051,Crypto Deposit,USR7320,CRY6,47.92,2023-08-05 04:26:59.266258
CryTrans480052,Crypto Withdrawl,USR587,CRY7,29.21,2023-07-26 08:26:54.891230
CryTrans480053,Crypto Deposit,USR9052,CRY8,25.69,2023-06-11 12:18:48.815360
CryTrans480054,Crypto Deposit,USR646,CRY4,51.9,2023-10-13 20:40:59.772436
CryTrans480055,Crypto Withdrawl,USR1066,CRY2,56.67,2023-10-22 15:14:45.084309
CryTrans480056,Crypto Withdrawl,USR6571,CRY2,19.42,2024-01-22 09:56:11.026326
CryTrans480057,Crypto Deposit,USR2171,CRY3,99.62,2023-11-21 04:07:05.222029
CryTrans480058,Crypto Deposit,USR4276,CRY7,21.3,2023-09-28 19:09:29.743199
CryTrans480059,Crypto Withdrawl,USR7345,CRY6,83.09,2023-06-25 16:32:23.349000
CryTrans480060,Crypto Withdrawl,USR4967,CRY1,69.23,2023-03-25 02:33:11.138723
CryTrans480061,Crypto Withdrawl,USR774,CRY8,49.15,2024-01-03 19:04:59.106547
CryTrans480062,Crypto Withdrawl,USR7328,CRY2,31.44,2023-09-16 02:01:15.959439
CryTrans480063,Crypto Withdrawl,USR7321,CRY10,19.86,2024-01-05 11:01:54.056213
CryTrans480064,Crypto Deposit,USR3372,CRY4,78.94,2023-11-03 09:50:15.433910
CryTrans480065,Crypto Deposit,USR397,CRY7,32.03,2023-12-24 18:31:38.803051
CryTrans480066,Crypto Withdrawl,USR9295,CRY6,93.79,2023-09-02 11:13:38.709242
CryTrans480067,Crypto Deposit,USR3627,CRY6,39.43,2023-09-15 13:54:23.040662
CryTrans480068,Crypto Withdrawl,USR3697,CRY3,56.0,2023-11-06 18:03:31.217506
CryTrans480069,Crypto Deposit,USR3562,CRY10,10.54,2023-02-16 13:31:53.836082
CryTrans480070,Crypto Deposit,USR7749,CRY4,95.61,2023-08-01 15:39:26.240787
CryTrans480071,Crypto Withdrawl,USR1626,CRY1,23.79,2023-04-25 02:29:23.695622
CryTrans480072,Crypto Deposit,USR3405,CRY4,64.38,2023-08-26 05:02:09.381328
CryTrans480073,Crypto Withdrawl,USR7333,CRY1,83.03,2023-07-03 08:57:29.004169
CryTrans480074,Crypto Withdrawl,USR7189,CRY2,32.88,2024-01-27 20:52:57.241874
CryTrans480075,Crypto Deposit,USR7702,CRY1,42.26,2023-05-29 22:39:44.198474
CryTrans480076,Crypto Withdrawl,USR483,CRY6,3.52,2023-05-30 16:36:49.803377
CryTrans480077,Crypto Deposit,USR9472,CRY1,93.6,2023-04-08 13:41:15.748160
CryTrans480078,Crypto Deposit,USR4219,CRY1,14.7,2023-10-28 21:51:28.733260
CryTrans480079,Crypto Deposit,USR1484,CRY10,89.12,2023-10-17 00:46:56.393418
CryTrans480080,Crypto Deposit,USR7798,CRY1,42.2,2023-08-02 15:01:07.567215
CryTrans480081,Crypto Withdrawl,USR3957,CRY2,75.9,2023-03-05 07:49:01.705403
CryTrans480082,Crypto Deposit,USR7458,CRY8,86.15,2023-06-23 05:40:33.260214
CryTrans480083,Crypto Deposit,USR9933,CRY5,82.77,2023-06-05 01:38:25.399607
CryTrans480084,Crypto Deposit,USR1955,CRY1,87.22,2023-11-03 07:34:43.164815
CryTrans480085,Crypto Deposit,USR6049,CRY6,1.07,2023-08-30 15:15:38.478403
CryTrans480086,Crypto Withdrawl,USR2116,CRY1,29.06,2023-04-07 17:15:38.175929
CryTrans480087,Crypto Withdrawl,USR4943,CRY8,49.31,2023-02-17 10:34:43.442892
CryTrans480088,Crypto Withdrawl,USR160,CRY10,45.16,2023-12-13 22:10:09.579618
CryTrans480089,Crypto Withdrawl,USR8568,CRY9,83.2,2023-12-29 14:48:33.608347
CryTrans480090,Crypto Withdrawl,USR5048,CRY5,8.58,2023-03-21 21:59:06.120287
CryTrans480091,Crypto Withdrawl,USR3066,CRY4,5.19,2023-03-13 14:49:59.496471
CryTrans480092,Crypto Deposit,USR2747,CRY9,81.91,2023-05-09 03:51:42.941497
CryTrans480093,Crypto Withdrawl,USR6794,CRY9,69.28,2024-01-19 10:23:57.773085
CryTrans480094,Crypto Withdrawl,USR7294,CRY7,48.8,2023-03-23 05:50:21.122444
CryTrans480095,Crypto Deposit,USR5243,CRY6,76.96,2024-01-14 15:07:22.376895
CryTrans480096,Crypto Deposit,USR9888,CRY5,4.0,2023-07-28 18:22:58.738114
CryTrans480097,Crypto Withdrawl,USR9655,CRY4,92.56,2023-06-28 23:18:02.797938
CryTrans480098,Crypto Withdrawl,USR7779,CRY7,40.76,2024-01-24 16:29:48.082634
CryTrans480099,Crypto Deposit,USR616,CRY9,44.87,2023-02-16 20:40:03.154352
CryTrans480100,Crypto Withdrawl,USR5368,CRY10,69.93,2024-01-09 15:23:29.103610
CryTrans480101,Crypto Deposit,USR5151,CRY10,17.51,2023-06-28 23:16:47.916891
CryTrans480102,Crypto Deposit,USR2520,CRY6,94.41,2023-02-28 02:03:44.362565
CryTrans480103,Crypto Withdrawl,USR2690,CRY1,82.44,2023-12-22 12:09:40.251900
CryTrans480104,Crypto Withdrawl,USR7229,CRY8,50.68,2023-04-24 15:03:35.859202
CryTrans480105,Crypto Withdrawl,USR2450,CRY5,70.44,2024-01-03 08:31:50.642351
CryTrans480106,Crypto Withdrawl,USR4767,CRY10,89.15,2023-08-20 15:01:48.756003
CryTrans480107,Crypto Deposit,USR4669,CRY7,53.0,2023-09-07 21:37:30.015129
CryTrans480108,Crypto Withdrawl,USR4829,CRY9,10.04,2023-11-05 20:42:15.167277
CryTrans480109,Crypto Deposit,USR862,CRY8,22.87,2023-07-24 07:59:14.379877
CryTrans480110,Crypto Deposit,USR7363,CRY5,50.47,2023-09-29 01:02:07.318511
CryTrans480111,Crypto Withdrawl,USR5820,CRY1,50.46,2023-12-01 18:14:07.466574
CryTrans480112,Crypto Deposit,USR8252,CRY10,83.21,2023-02-13 09:28:59.371185
CryTrans480113,Crypto Withdrawl,USR6763,CRY2,44.57,2023-05-31 12:57:16.204322
CryTrans480114,Crypto Deposit,USR972,CRY3,19.57,2024-01-08 06:21:05.320508
CryTrans480115,Crypto Withdrawl,USR6932,CRY2,93.36,2023-12-10 17:26:29.525650
CryTrans480116,Crypto Deposit,USR1333,CRY6,15.12,2023-06-05 23:56:06.098371
CryTrans480117,Crypto Deposit,USR5195,CRY10,74.44,2023-03-25 04:36:21.634155
CryTrans480118,Crypto Withdrawl,USR4211,CRY9,3.33,2023-02-17 01:56:39.031708
CryTrans480119,Crypto Deposit,USR3197,CRY4,43.59,2023-08-08 00:46:59.970158
CryTrans480120,Crypto Deposit,USR8764,CRY6,18.28,2023-07-27 22:04:59.007986
CryTrans480121,Crypto Withdrawl,USR1923,CRY8,40.57,2023-12-24 11:18:28.087521
CryTrans480122,Crypto Withdrawl,USR6926,CRY7,70.98,2023-06-01 21:09:16.156742
CryTrans480123,Crypto Withdrawl,USR5995,CRY3,45.41,2023-05-04 08:51:00.448245
CryTrans480124,Crypto Deposit,USR5392,CRY7,60.05,2023-09-03 22:15:17.826831
CryTrans480125,Crypto Withdrawl,USR9690,CRY1,19.53,2023-04-05 07:28:06.917770
CryTrans480126,Crypto Withdrawl,USR6402,CRY4,32.24,2023-12-02 17:18:35.888753
CryTrans480127,Crypto Withdrawl,USR2283,CRY2,81.58,2023-12-31 05:50:11.273118
CryTrans480128,Crypto Deposit,USR9714,CRY1,69.62,2023-04-26 23:39:44.600608
CryTrans480129,Crypto Withdrawl,USR9662,CRY4,12.27,2023-08-16 19:28:35.161097
CryTrans480130,Crypto Withdrawl,USR8402,CRY5,90.79,2023-09-17 17:38:06.673034
CryTrans480131,Crypto Deposit,USR9775,CRY2,9.45,2023-04-08 18:52:20.504843
CryTrans480132,Crypto Deposit,USR3441,CRY3,67.36,2023-11-24 17:05:25.284734
CryTrans480133,Crypto Withdrawl,USR1727,CRY2,45.31,2023-10-02 13:06:44.158361
CryTrans480134,Crypto Deposit,USR4326,CRY1,58.95,2023-06-12 08:18:02.217712
CryTrans480135,Crypto Deposit,USR3517,CRY5,97.04,2023-08-04 07:14:12.513115
CryTrans480136,Crypto Deposit,USR1212,CRY9,70.96,2023-10-31 02:32:36.729760
CryTrans480137,Crypto Deposit,USR9623,CRY3,91.63,2023-02-25 16:16:03.530342
CryTrans480138,Crypto Withdrawl,USR3993,CRY5,50.5,2023-11-18 11:27:52.383010
CryTrans480139,Crypto Withdrawl,USR2070,CRY6,37.58,2023-08-31 17:23:14.400348
CryTrans480140,Crypto Withdrawl,USR5649,CRY9,2.03,2023-09-16 08:36:48.904759
CryTrans480141,Crypto Withdrawl,USR8327,CRY7,16.62,2023-05-09 10:54:32.397190
CryTrans480142,Crypto Withdrawl,USR885,CRY3,88.12,2023-11-06 13:48:51.172248
CryTrans480143,Crypto Deposit,USR8595,CRY8,8.42,2023-06-04 01:23:23.747232
CryTrans480144,Crypto Deposit,USR1991,CRY9,54.64,2023-04-28 23:53:41.387060
CryTrans480145,Crypto Withdrawl,USR6940,CRY10,86.82,2023-12-01 07:46:39.500803
CryTrans480146,Crypto Withdrawl,USR7349,CRY5,49.02,2023-10-23 19:13:16.345983
CryTrans480147,Crypto Deposit,USR2397,CRY3,71.77,2023-03-18 05:38:58.384511
CryTrans480148,Crypto Deposit,USR7757,CRY2,45.84,2023-12-25 11:28:28.663222
CryTrans480149,Crypto Withdrawl,USR5574,CRY2,99.65,2023-07-29 21:43:31.279835
CryTrans480150,Crypto Withdrawl,USR5447,CRY3,20.72,2023-07-10 06:22:50.621922
CryTrans480151,Crypto Withdrawl,USR3559,CRY9,26.01,2023-06-08 15:26:10.392688
CryTrans480152,Crypto Deposit,USR5361,CRY10,2.73,2023-02-14 01:27:04.543717
CryTrans480153,Crypto Deposit,USR2093,CRY3,40.83,2023-11-02 14:18:09.558672
CryTrans480154,Crypto Deposit,USR72,CRY7,28.09,2023-02-17 02:14:15.768117
CryTrans480155,Crypto Withdrawl,USR2612,CRY6,99.68,2023-03-15 12:40:42.527436
CryTrans480156,Crypto Withdrawl,USR617,CRY1,54.86,2023-03-10 04:18:36.433605
CryTrans480157,Crypto Withdrawl,USR9121,CRY6,95.19,2023-04-07 02:05:17.715740
CryTrans480158,Crypto Withdrawl,USR8427,CRY7,41.8,2023-03-20 12:50:46.479609
CryTrans480159,Crypto Withdrawl,USR3788,CRY5,54.96,2023-03-15 01:44:49.221695
CryTrans480160,Crypto Withdrawl,USR4822,CRY2,93.65,2023-03-03 19:36:35.913504
CryTrans480161,Crypto Deposit,USR8857,CRY4,35.87,2023-03-01 15:55:47.114605
CryTrans480162,Crypto Withdrawl,USR5944,CRY6,82.0,2023-09-16 06:45:14.300821
CryTrans480163,Crypto Deposit,USR2645,CRY9,4.83,2023-05-18 21:59:49.016932
CryTrans480164,Crypto Withdrawl,USR5846,CRY2,80.43,2024-01-29 22:09:12.770274
CryTrans480165,Crypto Withdrawl,USR1326,CRY9,3.85,2023-02-27 11:46:10.704693
CryTrans480166,Crypto Withdrawl,USR8095,CRY7,70.47,2023-11-11 17:17:49.534598
CryTrans480167,Crypto Withdrawl,USR266,CRY5,41.19,2023-03-13 06:10:07.459580
CryTrans480168,Crypto Deposit,USR6576,CRY2,96.35,2023-04-16 03:46:01.590921
CryTrans480169,Crypto Withdrawl,USR856,CRY3,91.59,2024-02-06 11:19:15.372057
CryTrans480170,Crypto Deposit,USR6042,CRY9,7.94,2023-09-17 04:22:21.537111
CryTrans480171,Crypto Withdrawl,USR8126,CRY4,32.39,2023-11-04 06:31:17.605865
CryTrans480172,Crypto Deposit,USR6599,CRY1,67.75,2023-11-11 14:46:48.587968
CryTrans480173,Crypto Deposit,USR3424,CRY10,22.9,2023-02-12 10:21:02.743944
CryTrans480174,Crypto Withdrawl,USR5745,CRY4,63.11,2023-12-06 16:38:45.215156
CryTrans480175,Crypto Withdrawl,USR5248,CRY9,74.92,2023-03-31 10:23:00.656355
CryTrans480176,Crypto Deposit,USR1,CRY9,61.15,2023-11-26 20:42:00.079468
CryTrans480177,Crypto Deposit,USR5996,CRY9,44.56,2023-08-30 19:19:53.807275
CryTrans480178,Crypto Withdrawl,USR9782,CRY10,81.49,2023-02-23 19:09:57.153073
CryTrans480179,Crypto Withdrawl,USR8493,CRY3,36.27,2023-04-08 01:57:07.433657
CryTrans480180,Crypto Withdrawl,USR1006,CRY8,57.09,2024-01-17 05:04:21.785069
CryTrans480181,Crypto Withdrawl,USR6103,CRY7,61.67,2023-04-20 06:52:59.341887
CryTrans480182,Crypto Withdrawl,USR9720,CRY7,60.68,2023-10-11 17:17:53.419453
CryTrans480183,Crypto Deposit,USR1183,CRY7,60.18,2023-05-22 15:21:04.310216
CryTrans480184,Crypto Deposit,USR8962,CRY1,97.02,2023-07-20 07:20:23.601676
CryTrans480185,Crypto Deposit,USR8750,CRY6,46.91,2023-09-26 14:28:05.528723
CryTrans480186,Crypto Deposit,USR7785,CRY2,88.28,2023-05-19 03:12:52.696440
CryTrans480187,Crypto Deposit,USR6895,CRY8,73.68,2023-03-22 08:17:03.573267
CryTrans480188,Crypto Withdrawl,USR9319,CRY7,75.23,2023-10-31 05:52:59.681485
CryTrans480189,Crypto Deposit,USR7702,CRY4,3.61,2023-03-06 03:18:43.355469
CryTrans480190,Crypto Deposit,USR9053,CRY1,84.14,2024-01-15 16:01:26.262647
CryTrans480191,Crypto Withdrawl,USR5298,CRY6,63.52,2023-08-19 22:34:00.553882
CryTrans480192,Crypto Deposit,USR7433,CRY10,55.97,2023-07-24 01:10:01.976686
CryTrans480193,Crypto Withdrawl,USR2231,CRY4,59.07,2023-03-04 09:40:13.062677
CryTrans480194,Crypto Withdrawl,USR7859,CRY5,57.95,2024-01-12 22:02:36.678759
CryTrans480195,Crypto Deposit,USR4588,CRY4,45.51,2023-09-25 00:36:39.824238
CryTrans480196,Crypto Withdrawl,USR8968,CRY5,8.79,2023-11-06 08:14:44.084306
CryTrans480197,Crypto Withdrawl,USR3631,CRY4,91.97,2023-08-07 15:15:20.537671
CryTrans480198,Crypto Deposit,USR8744,CRY10,14.12,2023-08-09 18:35:54.001963
CryTrans480199,Crypto Deposit,USR8807,CRY7,29.6,2023-12-16 05:32:37.175368
CryTrans480200,Crypto Withdrawl,USR1868,CRY7,42.5,2023-10-25 14:25:35.202404
CryTrans480201,Crypto Deposit,USR3748,CRY9,9.72,2023-10-16 08:53:30.954774
CryTrans480202,Crypto Withdrawl,USR1989,CRY10,92.27,2023-11-03 15:30:10.033504
CryTrans480203,Crypto Withdrawl,USR7451,CRY6,48.63,2023-09-08 22:21:21.299700
CryTrans480204,Crypto Deposit,USR8541,CRY3,90.43,2023-10-01 08:40:20.418633
CryTrans480205,Crypto Withdrawl,USR8933,CRY3,56.25,2023-11-29 04:36:07.013791
CryTrans480206,Crypto Deposit,USR5090,CRY7,77.4,2023-08-09 06:33:12.585806
CryTrans480207,Crypto Withdrawl,USR6041,CRY9,52.28,2023-08-14 17:53:16.153562
CryTrans480208,Crypto Deposit,USR9211,CRY1,42.98,2023-06-17 22:23:29.176344
CryTrans480209,Crypto Deposit,USR4123,CRY7,89.05,2023-12-26 14:27:49.613688
CryTrans480210,Crypto Withdrawl,USR7979,CRY7,73.63,2023-05-04 23:25:10.763553
CryTrans480211,Crypto Withdrawl,USR4032,CRY1,22.81,2023-07-23 22:06:49.146482
CryTrans480212,Crypto Deposit,USR4639,CRY8,11.05,2023-09-04 18:36:22.898308
CryTrans480213,Crypto Withdrawl,USR2266,CRY5,80.31,2023-09-28 09:48:56.587354
CryTrans480214,Crypto Withdrawl,USR9559,CRY1,6.85,2023-11-22 02:03:10.611139
CryTrans480215,Crypto Withdrawl,USR5951,CRY8,95.6,2023-08-11 12:46:03.786991
CryTrans480216,Crypto Deposit,USR7757,CRY7,97.2,2023-06-27 17:05:45.496278
CryTrans480217,Crypto Withdrawl,USR5467,CRY2,79.59,2023-08-11 22:09:57.792341
CryTrans480218,Crypto Deposit,USR1130,CRY5,17.52,2023-04-03 11:34:26.751845
CryTrans480219,Crypto Deposit,USR599,CRY9,56.91,2023-03-29 23:53:27.745064
CryTrans480220,Crypto Deposit,USR9895,CRY4,15.08,2023-12-01 11:42:20.951028
CryTrans480221,Crypto Withdrawl,USR7071,CRY4,72.35,2023-05-05 07:28:46.934884
CryTrans480222,Crypto Deposit,USR1147,CRY5,65.2,2023-06-24 07:29:32.476606
CryTrans480223,Crypto Withdrawl,USR3634,CRY7,53.2,2023-08-23 07:12:04.643206
CryTrans480224,Crypto Withdrawl,USR3235,CRY10,2.12,2023-02-14 00:07:22.310809
CryTrans480225,Crypto Withdrawl,USR8998,CRY5,53.13,2023-09-13 04:33:27.044879
CryTrans480226,Crypto Deposit,USR2320,CRY10,94.19,2023-03-19 09:26:57.892726
CryTrans480227,Crypto Withdrawl,USR4046,CRY3,75.85,2023-12-04 23:28:31.283745
CryTrans480228,Crypto Withdrawl,USR7995,CRY7,33.63,2023-07-30 08:56:20.171900
CryTrans480229,Crypto Withdrawl,USR1507,CRY7,69.43,2023-08-17 11:11:27.629282
CryTrans480230,Crypto Deposit,USR4370,CRY9,34.38,2023-12-03 14:54:25.964294
CryTrans480231,Crypto Deposit,USR9372,CRY2,28.29,2023-02-23 20:57:45.129236
CryTrans480232,Crypto Withdrawl,USR4202,CRY2,12.13,2024-01-17 01:56:11.021226
CryTrans480233,Crypto Withdrawl,USR5764,CRY4,19.62,2023-10-26 14:10:29.014991
CryTrans480234,Crypto Withdrawl,USR7344,CRY5,71.6,2023-12-24 13:00:25.202321
CryTrans480235,Crypto Deposit,USR8248,CRY4,91.15,2023-07-26 18:38:57.389503
CryTrans480236,Crypto Withdrawl,USR263,CRY6,20.23,2023-09-23 15:08:30.883379
CryTrans480237,Crypto Deposit,USR5299,CRY10,79.06,2023-12-20 07:46:18.314763
CryTrans480238,Crypto Deposit,USR6653,CRY3,92.65,2023-08-17 09:36:29.893157
CryTrans480239,Crypto Deposit,USR6569,CRY6,43.73,2023-09-21 02:20:54.977492
