OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans1640001,Crypto Deposit,USR8252,CRY6,90.57,2023-04-08 15:14:41.037563
CryTrans1640002,Crypto Deposit,USR1650,CRY8,15.34,2023-06-20 06:20:23.553679
CryTrans1640003,Crypto Withdrawl,USR1603,CRY10,86.98,2023-11-23 23:56:47.063229
CryTrans1640004,Crypto Deposit,USR5584,CRY10,15.45,2023-03-03 08:16:11.064661
CryTrans1640005,Crypto Deposit,USR9890,CRY10,70.97,2023-09-09 00:53:44.929030
CryTrans1640006,Crypto Deposit,USR6678,CRY1,15.21,2023-04-13 09:25:39.937814
CryTrans1640007,Crypto Deposit,USR9542,CRY7,77.82,2023-09-29 13:21:03.850182
CryTrans1640008,Crypto Deposit,USR9953,CRY3,70.19,2024-01-25 11:30:04.294304
CryTrans1640009,Crypto Deposit,USR904,CRY3,74.46,2023-11-28 17:26:41.007697
CryTrans1640010,Crypto Withdrawl,USR2308,CRY3,36.13,2024-01-06 11:10:12.685613
CryTrans1640011,Crypto Deposit,USR1352,CRY4,78.35,2024-02-03 03:12:52.343450
CryTrans1640012,Crypto Deposit,USR2775,CRY10,4.51,2023-04-21 19:59:02.563768
CryTrans1640013,Crypto Deposit,USR3613,CRY5,80.02,2023-06-17 12:16:27.198332
CryTrans1640014,Crypto Withdrawl,USR448,CRY1,84.89,2024-02-09 18:32:30.683359
CryTrans1640015,Crypto Deposit,USR9232,CRY9,37.2,2023-07-10 19:45:33.948645
CryTrans1640016,Crypto Deposit,USR7469,CRY1,0.61,2023-11-11 20:52:08.086019
CryTrans1640017,Crypto Deposit,USR825,CRY4,67.98,2023-04-10 09:20:53.758580
CryTrans1640018,Crypto Deposit,USR2184,CRY1,22.91,2023-11-13 21:40:42.144974
CryTrans1640019,Crypto Deposit,USR6921,CRY1,67.58,2023-11-21 10:22:08.186479
CryTrans1640020,Crypto Withdrawl,USR7088,CRY8,62.96,2024-02-04 08:58:13.613816
CryTrans1640021,Crypto Withdrawl,USR6865,CRY1,95.8,2023-03-22 11:57:37.283639
CryTrans1640022,Crypto Deposit,USR8444,CRY2,77.57,2023-11-15 07:25:40.642912
CryTrans1640023,Crypto Withdrawl,USR2349,CRY9,87.92,2023-06-14 17:07:03.844950
CryTrans1640024,Crypto Deposit,USR6272,CRY10,70.17,2023-04-26 23:10:50.000186
CryTrans1640025,Crypto Withdrawl,USR8068,CRY2,80.72,2023-12-17 17:34:21.354501
CryTrans1640026,Crypto Deposit,USR8445,CRY8,54.8,2023-09-08 13:50:30.515197
CryTrans1640027,Crypto Withdrawl,USR1694,CRY2,60.54,2023-08-11 19:29:47.663046
CryTrans1640028,Crypto Withdrawl,USR4020,CRY10,74.56,2023-04-24 17:50:43.394099
CryTrans1640029,Crypto Deposit,USR3459,CRY3,45.63,2023-11-01 07:53:50.365543
CryTrans1640030,Crypto Deposit,USR2683,CRY1,53.93,2023-10-18 22:05:40.661114
CryTrans1640031,Crypto Deposit,USR6513,CRY6,48.05,2023-08-27 15:03:43.322893
CryTrans1640032,Crypto Withdrawl,USR8605,CRY8,6.6,2024-01-03 19:59:32.373700
CryTrans1640033,Crypto Deposit,USR9952,CRY10,47.8,2023-10-23 02:12:53.856169
CryTrans1640034,Crypto Deposit,USR7004,CRY10,86.66,2023-03-21 21:02:26.456750
CryTrans1640035,Crypto Withdrawl,USR6677,CRY9,82.48,2023-03-23 04:30:16.067688
CryTrans1640036,Crypto Withdrawl,USR3686,CRY7,42.1,2023-08-23 23:56:56.058707
