OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans1160001,Crypto Deposit,USR1565,CRY1,76.43,2024-02-04 01:04:50.787500
CryTrans1160002,Crypto Withdrawl,USR3242,CRY9,59.61,2023-06-14 06:25:34.385769
CryTrans1160003,Crypto Withdrawl,USR5861,CRY5,5.86,2023-04-24 15:45:12.911636
CryTrans1160004,Crypto Withdrawl,USR8780,CRY9,28.96,2024-02-06 23:50:09.078662
CryTrans1160005,Crypto Deposit,USR4780,CRY1,98.65,2023-06-18 09:12:36.942700
CryTrans1160006,Crypto Deposit,USR7409,CRY6,91.3,2023-03-22 09:36:46.072312
CryTrans1160007,Crypto Withdrawl,USR5696,CRY2,28.17,2023-11-03 00:24:29.753728
CryTrans1160008,Crypto Withdrawl,USR1319,CRY10,6.96,2023-11-17 12:15:34.979633
CryTrans1160009,Crypto Withdrawl,USR5002,CRY5,64.54,2023-06-16 04:24:23.344172
CryTrans1160010,Crypto Withdrawl,USR265,CRY1,93.11,2023-08-21 10:23:15.658899
CryTrans1160011,Crypto Deposit,USR5681,CRY2,64.39,2023-04-02 06:13:50.975020
CryTrans1160012,Crypto Deposit,USR4547,CRY8,85.56,2023-09-12 22:54:04.024281
CryTrans1160013,Crypto Deposit,USR9186,CRY2,90.62,2023-12-21 23:05:25.540519
CryTrans1160014,Crypto Deposit,USR6283,CRY1,71.82,2024-01-08 16:22:03.944497
CryTrans1160015,Crypto Withdrawl,USR4988,CRY10,87.28,2023-02-12 14:34:29.117686
CryTrans1160016,Crypto Withdrawl,USR8774,CRY1,28.48,2023-04-26 16:19:51.946256
CryTrans1160017,Crypto Deposit,USR708,CRY3,98.39,2023-03-22 18:16:08.384872
CryTrans1160018,Crypto Deposit,USR4658,CRY2,35.81,2023-03-28 21:37:31.118764
CryTrans1160019,Crypto Withdrawl,USR8205,CRY1,75.35,2023-12-04 08:16:55.629174
CryTrans1160020,Crypto Withdrawl,USR9080,CRY3,18.02,2023-04-27 13:09:54.464006
CryTrans1160021,Crypto Withdrawl,USR1663,CRY5,72.99,2023-08-02 01:14:02.094969
CryTrans1160022,Crypto Deposit,USR3616,CRY9,75.53,2023-06-05 09:04:33.307920
CryTrans1160023,Crypto Deposit,USR8212,CRY10,58.72,2023-09-10 13:36:02.222056
CryTrans1160024,Crypto Withdrawl,USR4104,CRY8,80.88,2023-04-03 18:27:15.568093
CryTrans1160025,Crypto Withdrawl,USR1474,CRY4,99.85,2023-11-29 05:25:11.539920
CryTrans1160026,Crypto Withdrawl,USR913,CRY2,62.38,2023-02-11 07:08:15.089534
CryTrans1160027,Crypto Deposit,USR6468,CRY1,9.46,2023-08-25 13:03:56.595280
