OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans1300001,Crypto Deposit,USR2812,CRY2,10.69,2023-07-15 12:27:50.122860
CryTrans1300002,Crypto Withdrawl,USR5119,CRY10,32.61,2023-08-18 04:53:42.135394
CryTrans1300003,Crypto Deposit,USR2765,CRY5,13.33,2023-11-15 17:49:20.465410
CryTrans1300004,Crypto Deposit,USR9885,CRY8,37.24,2023-09-27 18:15:36.468188
CryTrans1300005,Crypto Withdrawl,USR5994,CRY7,7.38,2023-11-27 04:48:53.123551
CryTrans1300006,Crypto Deposit,USR3418,CRY5,55.89,2023-06-20 18:50:15.964302
CryTrans1300007,Crypto Deposit,USR787,CRY9,65.16,2023-12-10 21:05:47.605383
CryTrans1300008,Crypto Deposit,USR3979,CRY5,90.9,2023-06-27 02:59:03.467634
CryTrans1300009,Crypto Deposit,USR2246,CRY8,81.5,2023-07-09 15:21:45.414668
CryTrans1300010,Crypto Deposit,USR67,CRY6,44.43,2024-01-08 18:38:51.282608
CryTrans1300011,Crypto Withdrawl,USR1016,CRY8,93.98,2023-12-10 21:20:02.731253
CryTrans1300012,Crypto Deposit,USR9347,CRY7,86.47,2023-08-16 17:51:00.228181
CryTrans1300013,Crypto Withdrawl,USR647,CRY4,69.0,2023-07-26 21:22:09.115229
CryTrans1300014,Crypto Withdrawl,USR7510,CRY7,43.54,2023-07-01 01:57:20.142722
CryTrans1300015,Crypto Deposit,USR5369,CRY1,90.54,2023-08-11 01:37:50.209748
CryTrans1300016,Crypto Withdrawl,USR2557,CRY2,13.44,2024-01-21 08:07:51.459341
CryTrans1300017,Crypto Withdrawl,USR19,CRY7,86.64,2023-11-23 06:23:26.814121
CryTrans1300018,Crypto Withdrawl,USR6532,CRY9,81.26,2024-01-20 23:43:29.605373
CryTrans1300019,Crypto Deposit,USR2557,CRY2,32.73,2023-09-05 11:33:25.192181
CryTrans1300020,Crypto Withdrawl,USR2785,CRY8,33.13,2023-12-29 11:50:25.899077
CryTrans1300021,Crypto Deposit,USR2726,CRY1,30.67,2023-10-22 17:34:58.764426
CryTrans1300022,Crypto Deposit,USR5379,CRY1,98.53,2023-11-29 01:29:37.538963
CryTrans1300023,Crypto Deposit,USR7016,CRY5,77.48,2023-11-18 15:52:44.768924
CryTrans1300024,Crypto Withdrawl,USR2424,CRY9,71.49,2023-11-27 11:37:17.868696
CryTrans1300025,Crypto Withdrawl,USR871,CRY1,99.23,2024-01-07 15:52:58.040502
CryTrans1300026,Crypto Deposit,USR5929,CRY10,97.0,2023-11-19 19:06:09.287282
CryTrans1300027,Crypto Deposit,USR5394,CRY5,3.0,2023-03-15 21:58:57.601479
CryTrans1300028,Crypto Deposit,USR247,CRY10,26.53,2023-06-15 10:33:16.352901
CryTrans1300029,Crypto Deposit,USR9210,CRY1,39.1,2024-01-19 05:33:03.806607
CryTrans1300030,Crypto Deposit,USR6684,CRY6,38.35,2023-08-31 10:12:58.421580
CryTrans1300031,Crypto Deposit,USR668,CRY3,82.35,2023-11-15 11:06:48.896449
CryTrans1300032,Crypto Withdrawl,USR563,CRY10,52.38,2023-07-16 00:19:45.512780
CryTrans1300033,Crypto Withdrawl,USR5319,CRY1,54.14,2023-07-30 12:02:45.972409
CryTrans1300034,Crypto Deposit,USR6840,CRY6,50.95,2023-07-04 11:44:36.455724
CryTrans1300035,Crypto Withdrawl,USR9014,CRY5,25.21,2023-12-28 04:16:35.191285
CryTrans1300036,Crypto Withdrawl,USR534,CRY6,3.2,2023-03-09 05:55:56.552052
CryTrans1300037,Crypto Deposit,USR9050,CRY9,43.11,2023-02-25 23:17:21.145483
CryTrans1300038,Crypto Deposit,USR9311,CRY2,15.67,2023-09-01 21:39:19.583344
CryTrans1300039,Crypto Withdrawl,USR5419,CRY4,45.98,2023-11-28 12:20:43.907002
CryTrans1300040,Crypto Withdrawl,USR6270,CRY5,41.06,2023-06-23 20:33:12.308094
CryTrans1300041,Crypto Deposit,USR6647,CRY2,64.81,2023-10-15 12:23:10.495278
CryTrans1300042,Crypto Deposit,USR9287,CRY2,78.2,2023-07-10 04:17:16.046080
CryTrans1300043,Crypto Deposit,USR8597,CRY5,44.22,2023-09-21 20:22:20.351406
CryTrans1300044,Crypto Deposit,USR7781,CRY7,74.11,2023-06-01 00:01:05.293832
CryTrans1300045,Crypto Withdrawl,USR5148,CRY4,96.81,2023-02-25 23:19:25.919521
CryTrans1300046,Crypto Deposit,USR3117,CRY6,2.18,2024-02-01 20:24:38.421104
CryTrans1300047,Crypto Deposit,USR9685,CRY1,0.74,2023-09-06 14:00:41.025473
CryTrans1300048,Crypto Withdrawl,USR4031,CRY3,48.28,2023-12-19 15:19:32.467627
CryTrans1300049,Crypto Withdrawl,USR5402,CRY1,54.76,2023-04-06 10:30:27.462590
CryTrans1300050,Crypto Withdrawl,USR167,CRY3,40.63,2023-09-24 08:51:20.930600
CryTrans1300051,Crypto Deposit,USR9427,CRY10,1.79,2023-03-04 19:19:06.247096
CryTrans1300052,Crypto Withdrawl,USR5733,CRY10,9.49,2024-01-14 20:53:21.726229
