OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans360001,Crypto Deposit,USR1378,CRY5,60.43,2023-06-17 04:44:24.832807
CryTrans360002,Crypto Deposit,USR4360,CRY8,95.98,2023-11-22 09:42:58.288058
CryTrans360003,Crypto Deposit,USR5039,CRY8,86.69,2023-09-28 17:00:42.726281
CryTrans360004,Crypto Deposit,USR3753,CRY5,67.13,2023-11-29 17:49:45.033814
CryTrans360005,Crypto Deposit,USR1751,CRY5,76.91,2023-08-08 12:09:21.200222
CryTrans360006,Crypto Deposit,USR5413,CRY2,21.61,2023-11-13 12:14:57.899901
CryTrans360007,Crypto Withdrawl,USR6343,CRY3,86.39,2023-02-26 08:34:50.829109
CryTrans360008,Crypto Withdrawl,USR9173,CRY2,15.3,2023-11-13 11:58:22.829210
CryTrans360009,Crypto Withdrawl,USR3833,CRY8,34.27,2023-11-02 08:48:49.002722
CryTrans360010,Crypto Deposit,USR484,CRY2,61.65,2023-07-13 20:04:11.963365
CryTrans360011,Crypto Deposit,USR4886,CRY2,40.44,2023-08-17 22:29:56.824554
CryTrans360012,Crypto Deposit,USR2364,CRY10,99.05,2023-03-29 11:49:55.876577
CryTrans360013,Crypto Deposit,USR3391,CRY1,3.34,2023-09-03 10:57:02.117279
CryTrans360014,Crypto Withdrawl,USR5940,CRY7,96.35,2023-03-07 06:05:11.585796
CryTrans360015,Crypto Withdrawl,USR447,CRY8,4.88,2023-11-04 13:20:43.249866
CryTrans360016,Crypto Withdrawl,USR8097,CRY7,62.23,2023-08-25 16:46:37.186434
CryTrans360017,Crypto Withdrawl,USR2532,CRY8,4.68,2023-03-19 22:24:04.978674
CryTrans360018,Crypto Deposit,USR6373,CRY3,87.02,2023-11-25 12:08:15.304256
CryTrans360019,Crypto Withdrawl,USR9596,CRY4,80.98,2023-03-05 11:10:33.944734
CryTrans360020,Crypto Deposit,USR5653,CRY9,49.31,2023-06-26 09:41:14.044230
CryTrans360021,Crypto Withdrawl,USR3638,CRY3,8.6,2023-09-15 11:15:21.844210
CryTrans360022,Crypto Deposit,USR7309,CRY6,28.45,2023-06-18 04:11:30.776956
CryTrans360023,Crypto Deposit,USR2060,CRY8,8.36,2023-08-04 22:49:07.233323
CryTrans360024,Crypto Deposit,USR2825,CRY5,52.63,2023-05-16 11:43:13.163848
CryTrans360025,Crypto Deposit,USR6208,CRY3,84.4,2023-09-17 05:23:35.792787
CryTrans360026,Crypto Deposit,USR2917,CRY2,17.77,2023-12-03 13:07:01.185407
CryTrans360027,Crypto Withdrawl,USR9929,CRY7,43.33,2023-09-17 05:20:20.659300
CryTrans360028,Crypto Withdrawl,USR3841,CRY6,60.09,2024-01-04 09:30:34.709856
CryTrans360029,Crypto Deposit,USR2855,CRY3,31.2,2023-10-15 16:21:33.705859
CryTrans360030,Crypto Deposit,USR7152,CRY1,65.49,2023-12-26 01:39:16.140693
CryTrans360031,Crypto Withdrawl,USR1023,CRY7,99.09,2023-02-12 03:49:40.014495
CryTrans360032,Crypto Deposit,USR5046,CRY10,5.01,2023-08-26 13:12:32.505425
CryTrans360033,Crypto Withdrawl,USR5922,CRY2,46.2,2023-03-02 16:14:06.186017
CryTrans360034,Crypto Withdrawl,USR7905,CRY7,74.95,2023-05-19 02:34:59.827996
CryTrans360035,Crypto Withdrawl,USR810,CRY5,96.84,2023-08-01 11:14:04.226581
CryTrans360036,Crypto Withdrawl,USR2716,CRY3,13.28,2023-07-14 02:16:47.587273
CryTrans360037,Crypto Withdrawl,USR7763,CRY9,40.33,2024-02-09 15:44:57.677028
CryTrans360038,Crypto Withdrawl,USR8214,CRY7,91.73,2024-01-07 12:09:59.063754
CryTrans360039,Crypto Withdrawl,USR4356,CRY4,69.9,2023-05-18 15:00:27.517076
