OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans760001,Crypto Withdrawl,USR6347,CRY9,75.96,2023-11-07 16:05:54.399158
CryTrans760002,Crypto Deposit,USR7764,CRY10,64.36,2023-10-26 14:14:17.025337
CryTrans760003,Crypto Deposit,USR7217,CRY6,4.7,2023-04-27 00:04:03.125836
CryTrans760004,Crypto Withdrawl,USR750,CRY8,60.46,2023-07-12 04:59:20.531388
CryTrans760005,Crypto Withdrawl,USR3752,CRY7,8.48,2023-05-17 12:11:16.008997
CryTrans760006,Crypto Withdrawl,USR955,CRY10,26.75,2023-10-17 21:54:51.308177
CryTrans760007,Crypto Withdrawl,USR4225,CRY6,10.36,2023-03-28 12:12:36.587721
CryTrans760008,Crypto Withdrawl,USR399,CRY4,76.58,2023-08-05 07:39:51.169623
CryTrans760009,Crypto Deposit,USR3997,CRY6,51.32,2024-02-06 16:06:20.448456
CryTrans760010,Crypto Withdrawl,USR7721,CRY7,38.87,2023-06-07 12:20:38.224825
CryTrans760011,Crypto Deposit,USR3413,CRY2,86.87,2023-10-07 06:28:04.012232
CryTrans760012,Crypto Withdrawl,USR5311,CRY6,36.64,2023-09-29 02:45:42.523753
CryTrans760013,Crypto Withdrawl,USR5901,CRY5,32.5,2023-05-23 11:54:19.801713
CryTrans760014,Crypto Withdrawl,USR9666,CRY9,53.85,2023-10-12 16:21:32.173803
CryTrans760015,Crypto Withdrawl,USR5096,CRY1,48.21,2023-10-03 00:55:28.421975
CryTrans760016,Crypto Deposit,USR798,CRY2,43.34,2023-07-02 13:34:00.535121
CryTrans760017,Crypto Deposit,USR8563,CRY7,71.53,2023-07-01 18:46:31.807426
CryTrans760018,Crypto Deposit,USR6382,CRY1,20.19,2023-09-26 08:54:52.466382
CryTrans760019,Crypto Withdrawl,USR193,CRY5,52.08,2023-03-14 17:10:10.844531
CryTrans760020,Crypto Withdrawl,USR2077,CRY7,38.87,2023-11-30 05:58:09.257085
CryTrans760021,Crypto Deposit,USR9156,CRY5,32.74,2023-02-27 01:33:24.376991
CryTrans760022,Crypto Withdrawl,USR9874,CRY6,90.3,2023-09-15 21:42:32.932347
CryTrans760023,Crypto Withdrawl,USR3817,CRY6,17.49,2023-11-18 16:35:41.265156
CryTrans760024,Crypto Withdrawl,USR2608,CRY7,83.42,2023-05-30 07:09:33.403771
CryTrans760025,Crypto Deposit,USR3452,CRY4,24.24,2023-08-04 10:33:07.548003
CryTrans760026,Crypto Withdrawl,USR2452,CRY10,95.92,2023-06-27 23:33:30.465290
CryTrans760027,Crypto Withdrawl,USR9461,CRY10,29.17,2023-03-07 10:35:03.647153
CryTrans760028,Crypto Deposit,USR2023,CRY8,12.96,2023-10-21 09:38:00.676901
CryTrans760029,Crypto Withdrawl,USR1206,CRY10,32.53,2023-10-19 19:43:57.077216
CryTrans760030,Crypto Withdrawl,USR4710,CRY10,37.78,2023-12-28 22:43:17.163056
CryTrans760031,Crypto Withdrawl,USR2034,CRY2,36.68,2024-01-13 00:42:54.900695
CryTrans760032,Crypto Deposit,USR9777,CRY7,91.99,2023-06-08 15:26:01.912227
CryTrans760033,Crypto Withdrawl,USR7477,CRY1,46.18,2023-06-12 20:29:00.723066
CryTrans760034,Crypto Deposit,USR4993,CRY9,25.23,2023-09-27 03:08:18.703209
CryTrans760035,Crypto Withdrawl,USR9969,CRY1,71.64,2023-07-17 06:21:11.712369
CryTrans760036,Crypto Deposit,USR478,CRY4,20.13,2023-03-27 11:04:08.379130
CryTrans760037,Crypto Deposit,USR8720,CRY1,92.85,2023-12-22 09:05:34.204398
CryTrans760038,Crypto Withdrawl,USR7989,CRY2,19.04,2024-01-05 05:39:09.326266
CryTrans760039,Crypto Withdrawl,USR3629,CRY6,58.05,2023-06-06 18:15:19.557923
CryTrans760040,Crypto Withdrawl,USR3571,CRY1,68.39,2023-09-09 18:06:07.736384
