OrderID,TransType,UserID,CryptocurrencyID,CryptoAmount,Timestamp
CryTrans1020001,Crypto Withdrawl,USR9950,CRY2,36.49,2023-04-10 13:55:42.548552
CryTrans1020002,Crypto Deposit,USR2954,CRY5,61.47,2023-12-29 09:32:42.245692
CryTrans1020003,Crypto Withdrawl,USR9258,CRY7,61.3,2024-01-04 21:23:29.044840
CryTrans1020004,Crypto Deposit,USR2905,CRY7,86.39,2023-11-02 20:20:27.734904
CryTrans1020005,Crypto Deposit,USR2811,CRY9,83.09,2023-12-21 02:38:25.033618
CryTrans1020006,Crypto Deposit,USR8643,CRY2,73.33,2023-05-03 15:27:28.874228
CryTrans1020007,Crypto Deposit,USR4680,CRY8,4.84,2024-01-22 22:55:34.747379
CryTrans1020008,Crypto Deposit,USR4724,CRY8,85.64,2023-07-01 18:27:28.092298
CryTrans1020009,Crypto Withdrawl,USR9503,CRY9,53.62,2023-09-22 21:26:08.673834
CryTrans1020010,Crypto Withdrawl,USR9110,CRY10,37.97,2023-09-17 06:00:05.256663
CryTrans1020011,Crypto Deposit,USR242,CRY8,75.34,2023-03-24 13:05:15.798170
CryTrans1020012,Crypto Deposit,USR481,CRY10,43.22,2023-08-06 11:58:17.048767
CryTrans1020013,Crypto Withdrawl,USR4611,CRY4,82.73,2023-08-13 08:37:46.033168
CryTrans1020014,Crypto Withdrawl,USR5433,CRY7,32.17,2023-07-11 00:42:41.101937
CryTrans1020015,Crypto Deposit,USR8297,CRY3,17.66,2023-05-10 03:00:13.341603
CryTrans1020016,Crypto Deposit,USR9064,CRY6,86.44,2023-09-22 17:30:09.149756
CryTrans1020017,Crypto Deposit,USR4869,CRY8,67.24,2023-08-03 13:48:52.144942
CryTrans1020018,Crypto Withdrawl,USR6781,CRY10,63.6,2023-04-19 04:59:52.794535
CryTrans1020019,Crypto Deposit,USR3477,CRY9,0.36,2024-01-26 03:05:11.179853
CryTrans1020020,Crypto Withdrawl,USR5505,CRY8,95.5,2023-09-10 07:22:34.717529
CryTrans1020021,Crypto Deposit,USR4933,CRY9,35.43,2023-06-19 21:59:05.264786
CryTrans1020022,Crypto Withdrawl,USR8106,CRY4,53.64,2023-02-11 02:05:04.380267
CryTrans1020023,Crypto Withdrawl,USR2382,CRY5,50.87,2023-04-17 20:25:20.530477
CryTrans1020024,Crypto Withdrawl,USR7880,CRY5,69.61,2023-02-20 21:28:43.634438
CryTrans1020025,Crypto Withdrawl,USR5783,CRY10,19.57,2023-10-29 15:09:37.770321
CryTrans1020026,Crypto Withdrawl,USR9613,CRY1,10.17,2023-02-15 10:21:40.818901
CryTrans1020027,Crypto Withdrawl,USR7120,CRY3,52.71,2023-08-18 04:19:00.719769
CryTrans1020028,Crypto Withdrawl,USR4366,CRY5,14.33,2023-05-07 12:43:06.547513
CryTrans1020029,Crypto Deposit,USR9179,CRY3,88.46,2023-08-05 22:21:57.507720
CryTrans1020030,Crypto Deposit,USR7847,CRY2,82.87,2023-03-13 23:29:30.412225
CryTrans1020031,Crypto Deposit,USR847,CRY8,60.08,2023-09-15 21:32:03.194600
CryTrans1020032,Crypto Withdrawl,USR3755,CRY2,28.29,2023-11-25 21:23:21.805834
CryTrans1020033,Crypto Withdrawl,USR7808,CRY3,68.06,2023-05-22 00:29:28.826155
CryTrans1020034,Crypto Withdrawl,USR8956,CRY4,93.92,2023-10-31 21:55:06.162946
CryTrans1020035,Crypto Withdrawl,USR6475,CRY9,52.49,2023-06-17 01:51:01.150079
CryTrans1020036,Crypto Deposit,USR2412,CRY1,43.76,2023-02-23 03:17:20.066283
CryTrans1020037,Crypto Withdrawl,USR8491,CRY4,37.2,2023-09-06 06:41:49.065940
CryTrans1020038,Crypto Deposit,USR4365,CRY8,69.91,2023-06-06 06:47:29.760213
CryTrans1020039,Crypto Deposit,USR1447,CRY2,50.27,2023-09-28 09:15:07.902258
CryTrans1020040,Crypto Deposit,USR6756,CRY7,34.65,2023-03-16 19:05:11.553190
CryTrans1020041,Crypto Withdrawl,USR8733,CRY6,0.22,2023-07-02 02:45:05.214395
CryTrans1020042,Crypto Deposit,USR4897,CRY4,76.4,2023-10-16 03:52:28.053621
CryTrans1020043,Crypto Deposit,USR1789,CRY6,78.52,2023-10-02 08:17:50.022756
CryTrans1020044,Crypto Deposit,USR9095,CRY6,74.61,2023-10-04 14:09:24.459392
CryTrans1020045,Crypto Withdrawl,USR2136,CRY2,33.87,2024-02-09 12:11:58.562426
CryTrans1020046,Crypto Deposit,USR6572,CRY2,63.93,2023-06-14 09:40:17.840996
CryTrans1020047,Crypto Withdrawl,USR6395,CRY8,83.44,2023-12-08 08:35:32.088657
CryTrans1020048,Crypto Deposit,USR186,CRY3,33.58,2024-01-27 16:33:06.101671
CryTrans1020049,Crypto Deposit,USR8520,CRY8,49.92,2024-01-22 12:44:51.869122
CryTrans1020050,Crypto Deposit,USR397,CRY8,36.53,2023-08-10 17:44:20.839878
CryTrans1020051,Crypto Deposit,USR9844,CRY10,78.86,2023-03-21 10:24:12.099641
CryTrans1020052,Crypto Withdrawl,USR3208,CRY9,24.26,2023-03-02 15:21:36.357826
CryTrans1020053,Crypto Withdrawl,USR1620,CRY3,79.78,2023-07-27 00:57:01.471812
CryTrans1020054,Crypto Deposit,USR6792,CRY3,95.55,2023-10-06 10:41:59.986614
CryTrans1020055,Crypto Withdrawl,USR8466,CRY1,64.08,2024-01-04 09:55:41.774092
CryTrans1020056,Crypto Withdrawl,USR5775,CRY6,98.26,2023-05-12 06:51:11.946722
CryTrans1020057,Crypto Withdrawl,USR6345,CRY8,67.49,2023-09-22 23:17:09.792941
CryTrans1020058,Crypto Withdrawl,USR4110,CRY10,77.21,2023-05-02 20:56:36.462447
CryTrans1020059,Crypto Withdrawl,USR8731,CRY3,46.25,2023-06-04 15:54:35.667554
CryTrans1020060,Crypto Withdrawl,USR8985,CRY3,75.84,2023-08-13 10:24:39.172798
CryTrans1020061,Crypto Deposit,USR2518,CRY2,58.21,2024-01-07 21:41:13.973442
CryTrans1020062,Crypto Deposit,USR4883,CRY7,51.6,2023-09-23 09:27:49.152438
CryTrans1020063,Crypto Withdrawl,USR9737,CRY6,22.13,2023-10-18 08:18:30.867439
CryTrans1020064,Crypto Deposit,USR203,CRY4,98.64,2023-03-09 06:32:41.119934
CryTrans1020065,Crypto Deposit,USR8847,CRY7,77.05,2023-09-10 14:04:20.428735
CryTrans1020066,Crypto Deposit,USR6755,CRY5,17.92,2023-11-18 10:30:00.296458
CryTrans1020067,Crypto Withdrawl,USR9612,CRY1,35.29,2023-08-06 15:12:11.420257
CryTrans1020068,Crypto Deposit,USR3268,CRY3,77.86,2023-03-13 02:19:01.255787
CryTrans1020069,Crypto Withdrawl,USR474,CRY1,48.77,2023-08-03 08:24:09.705370
CryTrans1020070,Crypto Withdrawl,USR8787,CRY6,54.11,2023-12-17 08:04:26.596510
CryTrans1020071,Crypto Deposit,USR8980,CRY4,10.0,2023-06-22 06:22:43.752318
CryTrans1020072,Crypto Withdrawl,USR6785,CRY3,50.86,2023-10-11 22:21:02.558205
CryTrans1020073,Crypto Withdrawl,USR6665,CRY7,75.96,2023-09-18 09:07:07.602122
CryTrans1020074,Crypto Withdrawl,USR942,CRY3,31.48,2023-03-06 22:45:50.193782
CryTrans1020075,Crypto Deposit,USR5437,CRY8,70.51,2023-03-08 12:59:35.441317
CryTrans1020076,Crypto Deposit,USR8541,CRY5,76.07,2023-09-15 22:55:19.378658
CryTrans1020077,Crypto Deposit,USR4518,CRY5,30.16,2023-10-12 23:20:35.138489
CryTrans1020078,Crypto Deposit,USR7391,CRY8,28.11,2023-06-28 17:57:54.233192
CryTrans1020079,Crypto Withdrawl,USR5474,CRY1,47.5,2023-08-21 08:29:37.958439
CryTrans1020080,Crypto Withdrawl,USR6091,CRY4,59.45,2023-03-02 20:54:05.169889
CryTrans1020081,Crypto Deposit,USR6460,CRY8,93.33,2023-03-13 02:14:02.583675
CryTrans1020082,Crypto Deposit,USR2324,CRY3,50.76,2023-11-07 21:21:27.899106
CryTrans1020083,Crypto Withdrawl,USR7987,CRY9,94.26,2023-03-01 05:56:39.070015
CryTrans1020084,Crypto Deposit,USR4923,CRY4,46.98,2023-07-01 06:22:02.152674
CryTrans1020085,Crypto Withdrawl,USR9846,CRY8,25.57,2023-07-31 02:35:50.073317
CryTrans1020086,Crypto Deposit,USR1987,CRY7,8.39,2023-07-14 21:47:00.088298
