TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT1220001,USR6600,Short,CRY2,45.72,CUR22,7769.96,2023-10-19 12:48:26.010162
FUT1220002,USR3924,Short,CRY6,86.09,CUR16,9974.96,2023-11-01 23:01:22.757206
FUT1220003,USR9029,Long,CRY1,19.41,CUR29,1809.81,2023-12-19 19:55:48.982342
FUT1220004,USR9519,Short,CRY7,76.51,CUR7,867.4,2023-09-29 03:01:53.393744
FUT1220005,USR8563,Short,CRY5,84.05,CUR7,1917.94,2023-09-30 04:38:12.794408
FUT1220006,USR8033,Short,CRY3,33.3,CUR27,7204.04,2023-09-24 05:45:29.018551
FUT1220007,USR2976,Short,CRY10,21.21,CUR7,5487.6,2023-02-24 11:24:32.784837
FUT1220008,USR5892,Long,CRY9,83.43,CUR17,7714.58,2023-04-11 13:31:58.559764
FUT1220009,USR199,Short,CRY2,97.27,CUR16,9690.47,2023-10-27 15:24:07.527349
FUT1220010,USR4129,Short,CRY1,88.92,CUR29,9545.39,2023-03-09 01:34:59.338598
FUT1220011,USR5051,Long,CRY2,67.47,CUR14,9700.08,2023-08-27 07:55:16.712964
FUT1220012,USR6832,Short,CRY4,82.58,CUR12,9446.99,2023-02-10 07:27:44.684526
FUT1220013,USR969,Long,CRY7,91.8,CUR19,6975.44,2023-10-04 00:35:59.911652
FUT1220014,USR4198,Long,CRY5,52.77,CUR5,2184.54,2023-10-28 20:21:12.702578
FUT1220015,USR1695,Short,CRY5,61.29,CUR30,368.88,2023-04-24 22:11:12.741230
FUT1220016,USR9304,Short,CRY3,31.42,CUR15,5189.59,2024-01-08 10:37:27.241891
FUT1220017,USR6374,Short,CRY4,70.24,CUR4,9408.26,2023-08-08 10:02:12.321414
FUT1220018,USR8945,Long,CRY4,69.17,CUR2,602.83,2023-05-06 15:05:39.992564
FUT1220019,USR1078,Short,CRY4,66.26,CUR11,7644.31,2023-06-05 12:15:00.015728
FUT1220020,USR4282,Short,CRY8,87.31,CUR28,763.0,2023-05-26 03:06:10.345719
FUT1220021,USR2819,Short,CRY1,5.61,CUR27,3853.19,2023-03-25 18:33:55.683499
FUT1220022,USR6055,Long,CRY4,53.59,CUR19,9203.97,2023-08-12 13:57:00.830403
FUT1220023,USR3787,Short,CRY6,96.05,CUR7,2897.33,2024-02-04 17:37:18.512994
FUT1220024,USR9006,Short,CRY3,22.08,CUR6,7522.59,2023-08-02 10:32:16.712796
FUT1220025,USR4684,Long,CRY2,38.6,CUR9,1683.36,2023-09-28 00:30:56.653978
FUT1220026,USR6818,Long,CRY2,80.18,CUR25,3238.01,2023-12-15 00:40:05.856977
FUT1220027,USR2053,Short,CRY8,26.51,CUR6,6221.67,2023-07-27 18:02:45.617493
FUT1220028,USR9821,Short,CRY5,76.42,CUR4,8405.85,2023-08-26 20:54:01.218545
FUT1220029,USR5541,Short,CRY1,39.74,CUR19,5581.46,2023-04-28 12:40:52.659930
FUT1220030,USR7027,Long,CRY6,41.33,CUR13,3995.17,2023-07-22 16:19:55.973001
FUT1220031,USR4059,Short,CRY8,55.97,CUR17,4108.58,2023-02-17 07:53:52.723017
FUT1220032,USR4904,Short,CRY3,27.67,CUR16,9349.48,2023-09-28 16:49:51.664566
FUT1220033,USR1739,Long,CRY3,31.49,CUR7,7666.68,2023-05-10 23:16:06.798216
