TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT1520001,USR4132,Short,CRY9,89.8,CUR29,6612.42,2023-03-30 17:34:22.065542
FUT1520002,USR1140,Short,CRY2,3.94,CUR28,2265.27,2023-03-30 00:51:05.462447
FUT1520003,USR310,Long,CRY8,56.38,CUR26,8226.66,2023-10-23 21:25:57.585936
FUT1520004,USR7439,Long,CRY1,79.22,CUR12,151.6,2023-07-31 21:24:21.475579
FUT1520005,USR4392,Long,CRY3,82.41,CUR7,4727.42,2023-08-21 00:39:51.954049
FUT1520006,USR2994,Long,CRY2,61.99,CUR12,8491.52,2023-03-09 22:14:39.961357
FUT1520007,USR4677,Short,CRY10,68.25,CUR14,624.7,2023-06-21 01:41:45.427774
FUT1520008,USR6751,Long,CRY8,14.99,CUR1,9498.6,2023-06-11 13:06:22.612164
FUT1520009,USR6889,Long,CRY10,51.94,CUR15,9343.94,2023-08-30 14:45:23.675207
FUT1520010,USR639,Long,CRY7,73.57,CUR16,5100.72,2023-02-27 02:46:45.447255
FUT1520011,USR9112,Long,CRY1,99.34,CUR24,8834.85,2023-05-01 11:08:42.479423
FUT1520012,USR5025,Long,CRY5,73.11,CUR22,1946.52,2023-07-16 03:21:20.242693
FUT1520013,USR8629,Long,CRY4,53.31,CUR23,6793.73,2023-06-14 11:54:00.989878
FUT1520014,USR8846,Long,CRY9,37.42,CUR10,5008.84,2023-05-27 20:21:25.086029
FUT1520015,USR3711,Short,CRY5,75.25,CUR29,495.64,2023-02-28 16:53:25.106994
FUT1520016,USR4948,Long,CRY3,25.84,CUR1,5846.03,2023-08-18 00:47:42.742337
FUT1520017,USR9990,Short,CRY4,2.71,CUR5,5527.99,2023-04-11 14:41:32.511721
FUT1520018,USR8415,Short,CRY3,4.28,CUR16,8575.67,2024-01-17 19:08:05.787138
FUT1520019,USR1677,Long,CRY3,47.72,CUR20,208.03,2023-07-17 03:02:23.461322
FUT1520020,USR2330,Short,CRY1,95.16,CUR24,8649.0,2023-07-24 09:36:26.443027
FUT1520021,USR1235,Long,CRY2,70.81,CUR4,5002.6,2023-12-22 09:19:58.348195
FUT1520022,USR5299,Long,CRY2,50.46,CUR26,9048.08,2023-04-11 09:22:05.510068
FUT1520023,USR9680,Long,CRY6,40.93,CUR8,6790.05,2023-05-15 01:17:45.418154
FUT1520024,USR6781,Short,CRY7,30.17,CUR4,9364.32,2023-03-09 02:20:02.167996
FUT1520025,USR354,Long,CRY5,5.02,CUR23,862.33,2023-08-20 07:32:23.930340
FUT1520026,USR6457,Short,CRY10,92.09,CUR1,3406.06,2023-10-31 20:50:34.098898
FUT1520027,USR1874,Short,CRY1,28.23,CUR26,9840.01,2023-11-08 22:28:49.178789
FUT1520028,USR1089,Long,CRY6,99.73,CUR30,2480.6,2023-11-08 14:15:30.077165
FUT1520029,USR800,Long,CRY7,38.1,CUR4,6886.59,2023-12-12 16:55:29.659341
FUT1520030,USR4327,Short,CRY1,45.69,CUR6,912.07,2023-03-26 17:02:09.532021
FUT1520031,USR4236,Long,CRY2,49.84,CUR22,5966.89,2023-11-28 17:54:59.422014
FUT1520032,USR7010,Short,CRY3,83.1,CUR15,7683.52,2023-04-29 12:58:41.187237
FUT1520033,USR6065,Long,CRY10,2.21,CUR9,6740.59,2023-04-22 16:45:33.598946
FUT1520034,USR432,Long,CRY6,82.56,CUR28,9223.14,2023-09-25 18:19:51.959089
FUT1520035,USR1022,Short,CRY2,62.58,CUR26,5142.78,2023-10-09 06:43:48.554195
FUT1520036,USR321,Short,CRY6,85.02,CUR12,5232.37,2023-06-15 20:09:47.925975
FUT1520037,USR6369,Long,CRY10,37.39,CUR13,1641.2,2023-03-14 00:22:18.928174
FUT1520038,USR1339,Short,CRY1,97.1,CUR8,1364.88,2023-03-31 21:49:37.819723
FUT1520039,USR3381,Short,CRY6,72.47,CUR4,4628.45,2023-08-17 19:16:53.839297
FUT1520040,USR9540,Long,CRY10,98.04,CUR30,3335.02,2023-11-21 13:43:04.453846
FUT1520041,USR9310,Short,CRY10,97.32,CUR14,7570.78,2023-02-23 20:03:23.673255
FUT1520042,USR3625,Long,CRY1,53.33,CUR17,8355.94,2023-08-08 13:50:11.939908
FUT1520043,USR2341,Short,CRY1,92.74,CUR20,9638.75,2023-06-11 19:44:17.745888
FUT1520044,USR5241,Long,CRY6,9.89,CUR10,3938.7,2023-02-27 11:28:57.541258
FUT1520045,USR9156,Short,CRY8,84.63,CUR16,3070.6,2023-12-01 16:53:35.648510
FUT1520046,USR1385,Long,CRY8,1.52,CUR7,3069.55,2023-04-06 19:14:04.143501
FUT1520047,USR2622,Short,CRY4,11.35,CUR14,3001.78,2023-05-20 07:50:22.511971
FUT1520048,USR6093,Long,CRY2,69.21,CUR28,5713.97,2023-04-12 21:32:29.111826
FUT1520049,USR3761,Long,CRY10,18.71,CUR8,1676.13,2023-09-19 05:26:42.839603
FUT1520050,USR6850,Long,CRY2,47.42,CUR29,471.82,2023-03-09 01:09:25.735966
FUT1520051,USR3053,Long,CRY4,97.11,CUR10,6652.76,2023-04-15 23:34:58.518172
FUT1520052,USR6066,Short,CRY9,0.34,CUR16,2295.59,2023-03-03 07:46:00.621783
FUT1520053,USR4815,Long,CRY8,62.21,CUR7,4364.89,2023-06-03 10:06:26.825745
FUT1520054,USR8404,Long,CRY1,64.51,CUR3,6086.94,2024-01-05 06:49:02.870526
FUT1520055,USR1023,Short,CRY4,75.95,CUR30,7597.16,2024-01-05 00:59:30.573074
FUT1520056,USR2780,Long,CRY6,5.73,CUR13,688.77,2023-03-16 00:27:07.194263
FUT1520057,USR7025,Long,CRY4,96.99,CUR14,3152.94,2023-12-29 12:25:16.853604
FUT1520058,USR3076,Long,CRY6,66.97,CUR4,6249.6,2023-08-08 03:58:14.444900
FUT1520059,USR8064,Long,CRY9,17.11,CUR8,727.64,2023-05-12 22:40:53.058908
FUT1520060,USR6652,Long,CRY8,6.23,CUR13,2477.62,2023-06-09 23:18:56.757534
FUT1520061,USR2474,Short,CRY9,40.98,CUR29,7867.79,2023-09-30 22:09:22.036961
FUT1520062,USR5371,Long,CRY10,89.43,CUR7,5664.25,2023-05-11 11:43:28.672229
FUT1520063,USR4284,Short,CRY10,10.48,CUR2,3214.97,2023-06-16 08:04:51.624478
FUT1520064,USR2611,Short,CRY4,86.12,CUR9,2112.0,2023-04-11 20:20:59.089895
FUT1520065,USR4068,Long,CRY5,34.13,CUR2,9247.77,2024-01-01 17:53:12.417535
FUT1520066,USR8351,Long,CRY2,44.83,CUR24,6637.73,2023-06-01 23:44:47.333361
FUT1520067,USR5264,Long,CRY4,69.36,CUR2,3925.06,2023-03-20 06:25:08.116655
FUT1520068,USR5564,Long,CRY3,15.96,CUR28,5180.2,2023-11-17 22:51:13.535579
FUT1520069,USR2438,Short,CRY3,56.84,CUR21,1698.07,2023-08-02 04:09:20.031943
FUT1520070,USR7392,Short,CRY6,15.22,CUR4,9316.1,2023-07-28 22:03:44.268685
FUT1520071,USR5454,Short,CRY9,11.28,CUR23,5874.65,2023-03-19 00:16:18.983635
FUT1520072,USR9134,Short,CRY4,14.86,CUR16,1214.19,2023-11-03 04:40:16.974585
FUT1520073,USR1286,Long,CRY4,91.78,CUR12,7109.54,2023-10-24 07:27:22.270150
FUT1520074,USR9838,Short,CRY8,45.29,CUR11,4335.16,2023-04-14 10:21:50.355175
FUT1520075,USR1558,Short,CRY3,8.86,CUR11,7923.53,2023-04-07 11:33:32.521567
FUT1520076,USR1078,Short,CRY3,67.9,CUR22,9673.48,2023-08-16 05:46:59.400138
FUT1520077,USR5883,Short,CRY7,43.1,CUR19,3321.62,2023-03-16 06:13:36.253146
FUT1520078,USR3083,Long,CRY7,84.48,CUR19,3078.32,2023-12-15 13:14:56.140688
FUT1520079,USR8272,Short,CRY5,8.99,CUR26,1762.46,2023-03-06 05:54:57.074632
FUT1520080,USR7293,Short,CRY3,47.55,CUR12,9000.97,2024-01-12 10:05:46.869403
FUT1520081,USR8530,Long,CRY8,91.79,CUR12,1238.32,2023-06-30 18:54:23.231080
FUT1520082,USR2628,Short,CRY3,66.56,CUR23,4688.66,2024-01-11 21:26:19.833587
FUT1520083,USR148,Short,CRY2,78.39,CUR20,2585.2,2024-01-02 07:52:17.361773
FUT1520084,USR3434,Short,CRY3,57.25,CUR2,8839.49,2023-12-31 07:30:11.202890
FUT1520085,USR3662,Long,CRY2,7.64,CUR19,4661.79,2024-01-12 04:47:59.120216
FUT1520086,USR2118,Long,CRY4,2.73,CUR21,9392.04,2024-01-05 06:42:19.603241
FUT1520087,USR1313,Short,CRY10,81.92,CUR16,2676.21,2023-11-09 11:11:03.326117
FUT1520088,USR1950,Short,CRY3,14.54,CUR29,9685.64,2023-11-25 12:46:20.775211
FUT1520089,USR9226,Long,CRY1,84.31,CUR15,2065.79,2024-01-16 17:32:32.024539
FUT1520090,USR9577,Short,CRY7,91.49,CUR26,8718.48,2023-07-04 10:48:42.226692
FUT1520091,USR5802,Long,CRY5,37.9,CUR7,8792.19,2023-06-25 09:25:53.355067
