TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT1340001,USR6502,Short,CRY1,33.37,CUR23,5545.13,2023-07-30 23:30:08.650343
FUT1340002,USR8836,Short,CRY10,64.04,CUR18,4165.67,2023-05-09 10:38:45.280892
FUT1340003,USR4409,Short,CRY7,11.07,CUR24,1193.69,2023-03-14 14:32:40.735035
FUT1340004,USR6656,Short,CRY5,13.38,CUR14,2030.77,2023-06-24 19:28:37.240059
FUT1340005,USR9474,Long,CRY7,79.35,CUR23,2041.05,2023-04-02 11:55:42.687032
FUT1340006,USR4819,Long,CRY3,26.29,CUR3,7824.6,2023-09-05 06:51:39.895364
FUT1340007,USR9439,Short,CRY8,90.2,CUR16,6876.59,2023-07-14 09:19:02.316234
FUT1340008,USR604,Short,CRY5,30.97,CUR16,8375.88,2023-05-17 05:37:47.862779
FUT1340009,USR7160,Short,CRY9,43.26,CUR22,1323.87,2024-02-09 04:39:15.043224
FUT1340010,USR7392,Short,CRY4,10.23,CUR2,6620.96,2023-02-21 20:08:57.460279
FUT1340011,USR5664,Long,CRY3,56.67,CUR23,6256.8,2023-12-11 16:57:23.723820
FUT1340012,USR7141,Short,CRY2,88.57,CUR18,6841.58,2023-12-31 20:59:08.215420
FUT1340013,USR6407,Long,CRY9,62.73,CUR22,9097.19,2024-02-01 16:45:57.486891
FUT1340014,USR1806,Long,CRY7,64.57,CUR15,9458.73,2023-05-24 06:20:23.496332
FUT1340015,USR4254,Short,CRY6,96.81,CUR17,7963.64,2023-03-11 02:55:31.291427
FUT1340016,USR4329,Short,CRY5,88.34,CUR3,523.77,2023-04-10 19:57:21.120647
FUT1340017,USR6749,Short,CRY10,84.95,CUR13,8471.83,2024-01-08 20:40:15.996655
FUT1340018,USR7121,Short,CRY7,61.95,CUR28,7949.33,2023-06-12 16:38:44.781396
FUT1340019,USR1881,Long,CRY1,35.81,CUR9,7633.46,2023-03-01 15:45:41.879103
FUT1340020,USR7803,Long,CRY5,33.64,CUR6,3436.65,2024-01-22 16:43:47.583341
FUT1340021,USR582,Long,CRY2,95.88,CUR25,8856.45,2023-10-04 06:14:47.746951
FUT1340022,USR3495,Long,CRY1,6.94,CUR21,6865.25,2023-04-22 03:37:50.226879
FUT1340023,USR7640,Long,CRY6,56.17,CUR30,1523.09,2023-02-25 22:52:33.589082
FUT1340024,USR9783,Long,CRY9,94.99,CUR1,4137.88,2023-11-28 10:22:57.303221
FUT1340025,USR2993,Short,CRY7,54.27,CUR4,1156.36,2023-07-02 14:02:48.714269
FUT1340026,USR3404,Long,CRY5,64.35,CUR21,2613.76,2023-11-11 23:41:45.074688
FUT1340027,USR1169,Long,CRY2,51.19,CUR3,3593.15,2023-03-21 03:00:32.953813
FUT1340028,USR9084,Short,CRY1,11.49,CUR6,5769.23,2023-11-13 05:50:20.556040
FUT1340029,USR7982,Long,CRY3,77.85,CUR26,5223.69,2023-03-08 05:11:00.313343
FUT1340030,USR159,Long,CRY7,82.02,CUR23,5647.15,2023-08-05 12:00:26.604246
FUT1340031,USR1065,Long,CRY2,29.58,CUR21,5358.41,2023-11-08 21:25:59.763316
FUT1340032,USR5530,Short,CRY4,39.15,CUR27,5363.32,2023-09-04 18:55:11.858042
FUT1340033,USR8638,Long,CRY4,35.8,CUR24,7308.14,2023-06-05 22:14:04.971124
FUT1340034,USR2220,Short,CRY5,69.85,CUR21,6245.99,2023-08-11 07:25:22.136564
FUT1340035,USR5082,Short,CRY3,92.17,CUR18,3660.17,2023-10-14 11:36:30.678472
FUT1340036,USR5884,Long,CRY1,8.67,CUR20,4040.0,2023-07-24 21:31:36.690429
FUT1340037,USR142,Long,CRY4,14.21,CUR13,990.15,2023-09-01 11:29:16.686131
FUT1340038,USR4583,Long,CRY7,42.79,CUR1,8391.12,2023-08-13 09:09:00.623444
FUT1340039,USR4022,Short,CRY2,15.54,CUR10,2865.79,2023-07-20 11:35:56.259079
FUT1340040,USR1921,Long,CRY4,54.66,CUR26,8529.1,2023-07-31 02:00:41.685135
FUT1340041,USR2599,Long,CRY6,61.9,CUR28,4601.98,2023-12-18 21:41:56.066943
FUT1340042,USR5421,Short,CRY6,35.36,CUR27,6877.73,2023-10-11 15:04:29.251953
FUT1340043,USR8204,Short,CRY6,85.37,CUR25,247.13,2023-11-10 22:02:28.149234
FUT1340044,USR752,Long,CRY10,22.02,CUR22,8721.52,2023-12-20 23:37:33.738059
FUT1340045,USR3943,Long,CRY2,7.88,CUR28,8086.93,2023-02-19 20:23:15.735490
FUT1340046,USR1374,Long,CRY5,34.54,CUR25,398.2,2024-02-04 07:01:59.720083
FUT1340047,USR8824,Long,CRY2,90.17,CUR17,4431.62,2023-07-18 00:17:04.003359
FUT1340048,USR9790,Short,CRY9,47.7,CUR13,4202.65,2023-04-26 00:10:45.346405
FUT1340049,USR4354,Short,CRY6,61.99,CUR21,6734.85,2023-12-12 21:32:47.127271
FUT1340050,USR4338,Short,CRY9,50.41,CUR22,5062.26,2023-06-30 19:51:37.821418
FUT1340051,USR898,Long,CRY3,26.08,CUR17,8939.18,2023-07-06 13:42:37.213671
FUT1340052,USR2366,Long,CRY2,5.27,CUR5,705.48,2023-09-24 06:43:19.954191
FUT1340053,USR9292,Long,CRY8,17.32,CUR16,8966.77,2023-05-05 02:14:59.691209
FUT1340054,USR6101,Long,CRY3,50.93,CUR23,7993.07,2024-01-25 15:28:55.053399
FUT1340055,USR3668,Long,CRY6,56.21,CUR20,8854.27,2023-09-06 16:56:08.363950
FUT1340056,USR3664,Long,CRY2,33.17,CUR25,687.62,2023-04-05 15:47:03.057706
FUT1340057,USR6840,Long,CRY7,47.66,CUR30,439.91,2023-10-02 17:19:26.466917
FUT1340058,USR6151,Short,CRY2,5.45,CUR15,452.76,2024-01-06 12:03:05.972492
FUT1340059,USR9939,Short,CRY7,35.92,CUR3,3972.18,2023-11-26 04:24:05.545955
FUT1340060,USR1898,Short,CRY5,41.96,CUR8,6405.39,2023-05-26 01:13:37.254352
FUT1340061,USR380,Long,CRY8,32.2,CUR25,4782.85,2023-03-28 01:11:12.276081
FUT1340062,USR3601,Long,CRY1,7.43,CUR13,1169.56,2023-03-26 22:46:06.070655
FUT1340063,USR4567,Short,CRY9,75.03,CUR21,2749.04,2024-01-08 18:09:50.142680
