TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT1560001,USR6143,Short,CRY10,52.7,CUR16,9766.64,2023-09-03 20:19:17.209147
FUT1560002,USR844,Long,CRY9,34.31,CUR25,1951.95,2023-12-05 04:35:51.523924
FUT1560003,USR4345,Long,CRY8,46.49,CUR18,8438.99,2023-12-21 06:19:35.330153
FUT1560004,USR1090,Short,CRY3,88.46,CUR25,8069.45,2023-08-17 16:59:27.048069
FUT1560005,USR1315,Long,CRY5,11.45,CUR10,2801.44,2023-10-04 18:21:24.887213
FUT1560006,USR5434,Short,CRY8,34.84,CUR9,9684.46,2023-04-14 13:46:47.712730
FUT1560007,USR457,Short,CRY9,84.75,CUR11,7602.87,2023-10-02 01:47:07.646377
FUT1560008,USR4441,Long,CRY4,0.73,CUR13,3423.75,2023-04-11 15:12:42.390543
FUT1560009,USR4960,Short,CRY6,35.23,CUR5,1691.5,2023-07-07 14:43:55.226198
FUT1560010,USR9828,Long,CRY10,81.22,CUR28,8052.4,2023-03-07 18:17:59.269812
FUT1560011,USR6135,Long,CRY3,64.58,CUR8,5698.97,2023-07-12 13:58:28.917555
FUT1560012,USR6906,Short,CRY2,78.59,CUR2,8644.84,2023-02-15 21:27:11.889978
FUT1560013,USR2988,Long,CRY9,90.93,CUR22,7391.78,2023-08-18 16:58:33.855710
FUT1560014,USR5516,Long,CRY10,11.49,CUR13,759.93,2023-09-12 22:33:23.189219
FUT1560015,USR1049,Short,CRY3,15.45,CUR12,9021.89,2023-12-14 06:17:10.464525
FUT1560016,USR9094,Long,CRY10,7.28,CUR28,2253.99,2023-08-04 14:53:17.201478
FUT1560017,USR9662,Short,CRY3,5.75,CUR10,3660.09,2023-11-25 01:53:28.918011
FUT1560018,USR9543,Short,CRY5,3.01,CUR20,9620.1,2024-02-03 22:16:40.530935
FUT1560019,USR2527,Short,CRY8,14.59,CUR20,1049.1,2023-06-10 01:04:14.219244
FUT1560020,USR4116,Short,CRY1,8.69,CUR6,1440.13,2023-02-24 01:04:40.977529
FUT1560021,USR1904,Long,CRY4,32.02,CUR4,6207.0,2023-12-27 03:03:53.630891
FUT1560022,USR2522,Long,CRY9,51.14,CUR4,3935.79,2023-06-25 15:05:27.534695
FUT1560023,USR1165,Short,CRY4,45.25,CUR20,2301.3,2023-11-18 14:35:37.350420
FUT1560024,USR4419,Long,CRY7,30.28,CUR28,6730.83,2023-11-18 05:33:15.692119
FUT1560025,USR1909,Short,CRY7,70.49,CUR28,3334.63,2023-09-02 12:52:52.744484
FUT1560026,USR8249,Short,CRY2,31.81,CUR29,3812.82,2023-11-06 20:19:59.316406
FUT1560027,USR5991,Short,CRY9,58.22,CUR28,318.84,2024-02-09 22:43:13.353109
FUT1560028,USR6054,Short,CRY8,90.12,CUR16,8600.13,2023-04-24 05:03:25.577222
FUT1560029,USR1290,Long,CRY1,42.57,CUR6,1343.63,2023-05-03 02:29:26.604319
FUT1560030,USR9269,Long,CRY1,38.06,CUR28,4882.8,2024-02-05 11:03:33.660416
FUT1560031,USR9565,Short,CRY9,8.82,CUR6,8457.18,2023-06-23 01:11:24.337374
FUT1560032,USR5672,Short,CRY3,15.91,CUR10,7688.78,2023-10-29 05:02:50.161217
FUT1560033,USR1635,Long,CRY3,95.81,CUR16,7748.61,2023-03-28 05:56:43.806737
FUT1560034,USR391,Short,CRY7,26.28,CUR10,4725.42,2023-08-29 08:06:15.638668
FUT1560035,USR5772,Long,CRY6,6.75,CUR12,3507.41,2023-09-04 18:31:38.051879
FUT1560036,USR22,Long,CRY2,6.04,CUR5,2763.85,2023-11-19 10:06:46.903585
FUT1560037,USR5184,Short,CRY8,90.88,CUR19,8407.35,2023-09-18 05:46:12.623554
FUT1560038,USR1334,Short,CRY1,86.94,CUR22,1567.43,2023-07-29 01:20:39.001370
FUT1560039,USR1487,Short,CRY5,81.28,CUR22,3666.9,2023-06-05 11:08:59.916506
FUT1560040,USR3001,Long,CRY9,83.75,CUR11,5337.61,2023-02-17 12:12:16.933165
FUT1560041,USR2934,Long,CRY2,39.37,CUR30,8173.93,2023-02-12 07:50:12.283865
FUT1560042,USR6302,Short,CRY3,32.15,CUR6,7320.38,2023-07-28 03:46:26.362828
FUT1560043,USR3366,Long,CRY1,68.52,CUR30,7425.48,2024-01-15 02:46:11.292430
FUT1560044,USR2811,Long,CRY1,52.86,CUR25,7625.15,2023-04-22 04:47:04.068955
FUT1560045,USR4486,Short,CRY10,85.91,CUR16,9351.52,2024-02-07 07:30:28.097600
FUT1560046,USR2331,Long,CRY7,81.96,CUR1,164.61,2023-02-22 21:12:01.832600
FUT1560047,USR4686,Long,CRY4,94.95,CUR15,4315.79,2023-06-20 02:00:41.774925
FUT1560048,USR8856,Short,CRY5,62.0,CUR27,4439.44,2023-09-26 11:26:25.956294
FUT1560049,USR926,Short,CRY9,89.07,CUR10,5782.45,2023-06-24 01:19:35.668272
