TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT620001,USR8845,Short,CRY10,87.92,CUR25,6146.47,2023-05-14 00:16:30.655194
FUT620002,USR905,Long,CRY4,45.21,CUR10,7347.13,2024-01-06 08:13:13.346770
FUT620003,USR1804,Long,CRY9,76.58,CUR21,7490.57,2023-12-24 03:28:04.365396
FUT620004,USR197,Long,CRY7,52.25,CUR17,6344.81,2023-07-11 17:26:06.236640
FUT620005,USR7078,Short,CRY7,89.37,CUR25,6952.94,2023-04-19 22:59:13.782803
FUT620006,USR8522,Short,CRY10,85.9,CUR9,6586.33,2023-06-23 01:14:45.806635
FUT620007,USR3807,Short,CRY3,94.34,CUR17,4104.9,2023-08-25 09:34:09.465964
FUT620008,USR3792,Long,CRY8,28.7,CUR13,6461.91,2024-01-04 13:16:11.145702
FUT620009,USR2279,Long,CRY10,56.62,CUR16,6177.34,2023-03-17 08:16:14.097495
FUT620010,USR2413,Short,CRY7,44.72,CUR1,3344.41,2023-06-28 06:28:57.144528
FUT620011,USR7366,Short,CRY2,75.51,CUR6,4194.37,2023-02-26 05:42:46.004907
FUT620012,USR3994,Long,CRY6,37.43,CUR30,8610.47,2023-06-30 16:29:26.428513
FUT620013,USR521,Short,CRY8,22.04,CUR23,8504.95,2023-06-29 09:11:23.222189
FUT620014,USR6528,Long,CRY2,59.1,CUR24,1950.22,2023-11-30 11:09:50.157020
FUT620015,USR5413,Short,CRY10,99.89,CUR20,4838.52,2023-11-18 12:57:02.165325
FUT620016,USR8567,Long,CRY10,98.34,CUR23,5306.05,2023-08-28 16:16:26.653827
FUT620017,USR6122,Short,CRY6,72.56,CUR2,3631.87,2023-09-09 20:15:45.112326
FUT620018,USR7095,Long,CRY5,52.53,CUR3,9599.53,2023-04-29 22:13:22.840456
FUT620019,USR1066,Short,CRY10,35.59,CUR16,9095.81,2023-03-01 20:30:33.982136
FUT620020,USR4061,Long,CRY5,68.31,CUR21,6134.31,2023-07-25 00:01:05.875136
FUT620021,USR1880,Short,CRY10,96.32,CUR20,4816.45,2023-09-10 19:26:02.703020
FUT620022,USR165,Short,CRY9,7.2,CUR18,6745.78,2023-10-29 17:34:26.972769
FUT620023,USR8840,Short,CRY5,59.22,CUR14,7419.83,2023-11-16 20:57:16.161831
FUT620024,USR3645,Short,CRY1,80.86,CUR17,9370.9,2023-09-20 23:58:13.743366
FUT620025,USR9191,Short,CRY8,88.83,CUR20,9068.46,2023-06-14 17:38:51.334608
FUT620026,USR742,Short,CRY4,74.98,CUR27,4678.31,2023-06-23 13:33:10.698329
FUT620027,USR1039,Long,CRY2,23.65,CUR17,5064.63,2023-12-10 15:14:42.789034
FUT620028,USR9743,Long,CRY10,19.7,CUR8,5862.5,2023-10-23 16:28:30.939321
FUT620029,USR920,Short,CRY7,19.94,CUR22,9267.89,2023-11-14 00:19:03.433738
FUT620030,USR6223,Long,CRY1,28.56,CUR15,8643.08,2023-03-23 02:59:47.786222
FUT620031,USR8238,Long,CRY9,31.47,CUR18,9550.34,2023-08-20 16:55:09.954589
FUT620032,USR3507,Short,CRY4,95.31,CUR27,8259.66,2023-05-09 09:42:31.404772
FUT620033,USR9252,Short,CRY8,96.62,CUR20,1953.37,2023-09-08 06:48:06.334015
FUT620034,USR8185,Long,CRY6,21.23,CUR18,8406.45,2024-02-06 20:38:19.394196
FUT620035,USR8125,Long,CRY8,21.03,CUR24,3502.78,2023-11-24 16:37:48.132655
FUT620036,USR3478,Long,CRY4,57.6,CUR18,1396.83,2023-03-07 19:55:37.714315
FUT620037,USR7968,Short,CRY7,95.46,CUR25,829.85,2023-10-28 14:31:03.035195
FUT620038,USR81,Long,CRY1,98.61,CUR5,7854.41,2023-03-01 05:54:12.374406
FUT620039,USR3349,Long,CRY9,9.95,CUR17,2162.89,2023-10-18 19:49:17.918397
FUT620040,USR8641,Long,CRY10,96.73,CUR23,5050.63,2023-09-29 00:47:25.005776
FUT620041,USR5724,Long,CRY5,16.51,CUR28,2487.87,2023-11-02 19:40:52.699116
FUT620042,USR49,Long,CRY8,34.04,CUR17,4438.67,2023-07-02 16:12:36.690607
FUT620043,USR8878,Short,CRY5,43.69,CUR30,9711.69,2023-07-18 14:41:39.808189
FUT620044,USR4495,Short,CRY5,52.4,CUR26,4846.09,2023-04-22 01:08:26.647115
FUT620045,USR3271,Long,CRY10,90.6,CUR17,7309.91,2023-11-19 00:58:50.585212
FUT620046,USR8210,Short,CRY7,56.36,CUR6,5247.97,2023-04-06 03:51:05.784951
FUT620047,USR2210,Long,CRY7,54.08,CUR5,3394.39,2023-03-16 03:40:02.367567
FUT620048,USR2600,Long,CRY3,28.09,CUR2,7021.07,2023-09-06 14:04:19.661482
FUT620049,USR1241,Long,CRY8,79.98,CUR13,4649.32,2024-01-13 12:57:00.482925
FUT620050,USR4835,Long,CRY7,81.22,CUR28,3500.35,2023-09-04 19:56:21.948771
FUT620051,USR9075,Long,CRY3,7.18,CUR15,4678.45,2024-01-25 08:56:15.685045
FUT620052,USR5639,Long,CRY7,27.67,CUR20,6835.37,2023-07-13 12:35:22.362731
FUT620053,USR2634,Short,CRY7,42.3,CUR7,619.67,2023-12-25 21:57:45.307036
FUT620054,USR7903,Short,CRY4,56.81,CUR5,397.34,2023-06-14 10:26:22.591528
FUT620055,USR8494,Short,CRY6,82.3,CUR23,7962.29,2024-01-18 08:04:42.247789
FUT620056,USR6445,Short,CRY5,47.47,CUR9,279.31,2023-09-02 02:54:34.749171
FUT620057,USR5110,Short,CRY4,3.66,CUR22,8549.14,2023-06-24 06:57:19.037309
FUT620058,USR1972,Short,CRY2,65.39,CUR3,5279.87,2023-05-18 19:35:39.329875
FUT620059,USR8302,Long,CRY6,17.59,CUR14,9269.06,2024-01-28 12:21:23.791366
FUT620060,USR9022,Short,CRY3,87.28,CUR13,5418.93,2024-01-15 12:48:49.933720
FUT620061,USR7097,Long,CRY2,95.4,CUR3,4400.62,2023-06-19 20:57:55.726140
FUT620062,USR6580,Long,CRY5,49.65,CUR26,1740.82,2023-08-03 14:06:38.958338
FUT620063,USR313,Long,CRY2,81.1,CUR7,2304.63,2023-09-24 02:51:00.589889
FUT620064,USR5531,Long,CRY4,93.62,CUR23,5626.28,2023-02-11 11:39:14.999772
FUT620065,USR9606,Short,CRY1,42.64,CUR13,6340.04,2023-05-01 18:13:47.475304
FUT620066,USR4693,Short,CRY9,21.22,CUR14,7786.16,2023-11-11 00:13:25.166336
FUT620067,USR9807,Short,CRY4,23.5,CUR6,7291.16,2023-08-04 01:08:00.991312
FUT620068,USR9233,Short,CRY10,46.38,CUR30,9323.35,2023-02-28 13:58:40.594695
FUT620069,USR3524,Long,CRY8,88.03,CUR25,5908.88,2023-09-13 19:29:22.777261
FUT620070,USR9579,Long,CRY8,42.62,CUR28,2871.77,2023-08-27 10:02:55.698852
FUT620071,USR6439,Long,CRY6,29.87,CUR13,1580.61,2023-12-17 20:00:03.321693
FUT620072,USR3018,Long,CRY4,52.25,CUR28,4804.02,2023-08-14 19:07:35.311342
FUT620073,USR4687,Long,CRY3,21.39,CUR2,9057.88,2023-04-17 16:47:33.310235
FUT620074,USR9503,Short,CRY10,80.25,CUR3,9041.86,2023-05-16 08:05:45.595190
FUT620075,USR6120,Long,CRY3,65.54,CUR26,2375.67,2024-02-09 12:57:47.683378
FUT620076,USR6763,Long,CRY9,11.22,CUR13,2022.3,2024-02-08 12:55:26.212583
FUT620077,USR6075,Short,CRY3,5.38,CUR3,9588.64,2023-11-06 23:26:08.291289
FUT620078,USR311,Long,CRY5,65.76,CUR23,8617.4,2023-07-31 21:05:31.626432
