TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT640001,USR8619,Long,CRY10,69.34,CUR28,1838.18,2023-08-26 10:05:56.525883
FUT640002,USR5757,Short,CRY2,83.97,CUR20,7440.01,2023-11-06 04:26:32.103543
FUT640003,USR2582,Short,CRY3,3.72,CUR21,1888.77,2023-10-31 21:02:12.992725
FUT640004,USR2855,Short,CRY1,11.04,CUR2,5450.83,2023-07-11 17:18:49.627392
FUT640005,USR3040,Short,CRY9,9.04,CUR1,9685.85,2023-10-21 23:12:16.474690
FUT640006,USR4049,Short,CRY7,88.54,CUR16,3660.59,2023-04-17 23:07:14.502049
FUT640007,USR6553,Long,CRY9,9.26,CUR14,7744.82,2023-09-20 11:56:08.006335
FUT640008,USR6284,Long,CRY8,2.62,CUR4,9643.31,2023-09-13 14:45:22.377172
FUT640009,USR3074,Long,CRY4,83.46,CUR17,1141.0,2023-12-03 19:42:44.159664
FUT640010,USR3481,Short,CRY7,83.16,CUR29,7612.98,2023-10-27 01:17:05.890542
FUT640011,USR1393,Short,CRY9,63.28,CUR12,7200.34,2023-10-13 09:46:49.908149
FUT640012,USR6266,Short,CRY2,56.62,CUR20,312.56,2023-06-08 12:03:40.388527
FUT640013,USR9139,Long,CRY7,66.41,CUR5,3988.43,2023-12-17 23:22:09.011887
FUT640014,USR2375,Long,CRY6,37.29,CUR7,6976.49,2023-07-18 00:43:59.491121
FUT640015,USR9224,Long,CRY9,97.56,CUR14,5492.53,2023-12-24 06:22:07.371600
FUT640016,USR4752,Short,CRY3,71.52,CUR22,3057.52,2023-11-21 07:04:54.306710
FUT640017,USR5262,Long,CRY9,75.07,CUR3,4509.09,2023-05-19 15:15:42.641284
FUT640018,USR9296,Short,CRY3,67.73,CUR27,3079.63,2023-12-16 14:43:43.240160
FUT640019,USR508,Short,CRY5,8.71,CUR17,3973.36,2023-06-17 07:38:35.925506
FUT640020,USR5540,Long,CRY3,59.91,CUR8,2613.31,2023-11-12 19:46:36.927199
FUT640021,USR2512,Short,CRY3,55.78,CUR18,1312.54,2023-09-27 16:27:56.394305
FUT640022,USR4174,Short,CRY6,55.57,CUR12,8934.7,2023-08-18 04:29:27.312582
FUT640023,USR1249,Short,CRY1,60.94,CUR29,5577.07,2023-08-02 11:30:29.940900
FUT640024,USR2185,Short,CRY7,81.05,CUR14,7558.47,2023-03-14 02:51:23.772038
FUT640025,USR9311,Long,CRY4,60.42,CUR5,9913.54,2023-07-24 11:07:24.704302
FUT640026,USR199,Short,CRY3,78.81,CUR25,527.09,2023-08-27 19:13:20.561589
FUT640027,USR4429,Short,CRY2,11.72,CUR30,1744.03,2023-12-24 17:04:50.769307
FUT640028,USR9281,Short,CRY4,33.35,CUR22,8554.08,2023-07-06 22:18:13.617801
FUT640029,USR6850,Long,CRY8,15.13,CUR25,1626.81,2023-05-19 09:53:18.406527
FUT640030,USR9497,Long,CRY5,60.28,CUR7,2138.41,2023-05-06 22:44:39.643746
FUT640031,USR8503,Long,CRY4,26.19,CUR1,8977.98,2023-05-14 15:02:25.644464
FUT640032,USR3890,Short,CRY6,41.19,CUR12,4009.41,2023-04-19 14:17:21.829610
