TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT1880001,USR8214,Short,CRY4,17.76,CUR21,2340.18,2023-06-28 22:40:12.366015
FUT1880002,USR88,Short,CRY8,91.53,CUR10,1123.81,2023-12-06 01:43:50.676645
FUT1880003,USR3882,Long,CRY1,9.61,CUR22,9655.01,2023-06-22 07:51:55.480720
FUT1880004,USR8888,Short,CRY3,49.29,CUR24,4691.09,2024-01-26 07:25:03.445518
FUT1880005,USR7,Short,CRY2,4.17,CUR30,6046.17,2023-12-27 02:19:57.083022
FUT1880006,USR7335,Short,CRY7,77.91,CUR11,5997.67,2023-10-11 00:19:42.454725
FUT1880007,USR896,Long,CRY1,84.94,CUR17,6467.63,2023-09-30 11:21:11.197032
FUT1880008,USR8158,Long,CRY4,43.19,CUR3,6372.14,2024-02-03 20:21:02.849072
FUT1880009,USR9872,Short,CRY9,40.55,CUR18,7652.5,2023-03-19 11:18:02.475484
FUT1880010,USR9131,Short,CRY1,22.56,CUR24,3013.85,2023-12-27 21:39:56.341609
FUT1880011,USR7065,Long,CRY6,12.79,CUR18,8767.61,2024-02-05 09:49:05.336900
FUT1880012,USR3374,Short,CRY5,51.81,CUR23,6910.39,2023-12-14 05:38:00.240650
FUT1880013,USR3200,Short,CRY5,59.2,CUR19,3987.9,2023-07-01 18:07:46.258967
FUT1880014,USR8508,Short,CRY9,32.05,CUR10,2390.92,2023-03-01 09:56:44.468302
FUT1880015,USR4043,Long,CRY9,2.13,CUR28,4957.35,2023-06-09 17:01:59.601490
FUT1880016,USR3081,Short,CRY7,98.65,CUR29,8463.17,2023-02-18 19:34:15.669200
FUT1880017,USR7951,Short,CRY4,42.52,CUR20,8662.86,2023-03-21 15:18:35.900144
FUT1880018,USR6337,Short,CRY2,51.76,CUR22,1929.11,2023-11-11 14:32:40.009181
FUT1880019,USR7716,Short,CRY5,46.66,CUR27,5007.66,2023-11-09 00:01:54.435722
FUT1880020,USR920,Long,CRY2,18.08,CUR25,5967.02,2023-08-09 06:20:50.056523
FUT1880021,USR892,Long,CRY7,31.28,CUR12,7503.93,2023-08-29 02:01:50.738268
FUT1880022,USR2598,Long,CRY10,7.54,CUR17,2649.1,2023-04-15 03:31:08.037632
FUT1880023,USR1098,Short,CRY6,66.84,CUR8,7771.86,2024-01-21 04:50:41.966739
FUT1880024,USR7799,Short,CRY2,50.03,CUR15,8606.09,2023-12-20 12:51:19.133552
FUT1880025,USR8777,Long,CRY8,18.91,CUR15,8281.39,2023-03-03 21:07:35.790434
FUT1880026,USR4044,Long,CRY6,65.08,CUR2,7187.28,2023-04-12 06:51:56.846723
FUT1880027,USR1417,Long,CRY6,26.44,CUR1,4898.93,2024-02-10 00:38:47.774567
FUT1880028,USR2420,Short,CRY8,36.18,CUR21,8374.77,2023-02-27 19:48:51.393438
FUT1880029,USR9386,Short,CRY7,7.77,CUR17,1196.19,2023-08-06 18:38:54.690531
FUT1880030,USR1005,Short,CRY3,68.64,CUR10,6886.65,2023-11-15 21:07:37.467057
FUT1880031,USR7205,Long,CRY7,35.9,CUR5,9926.57,2023-08-13 15:34:53.221280
FUT1880032,USR2981,Long,CRY2,41.37,CUR25,5356.03,2023-08-03 07:05:31.852715
FUT1880033,USR8035,Short,CRY4,53.35,CUR27,7859.38,2023-10-14 07:08:38.395221
FUT1880034,USR3683,Long,CRY1,83.4,CUR8,4663.96,2023-05-13 06:54:20.805368
FUT1880035,USR2156,Long,CRY6,75.53,CUR9,8322.84,2023-05-13 20:46:56.593214
FUT1880036,USR6849,Short,CRY3,15.36,CUR6,9899.54,2023-11-18 06:42:39.850825
FUT1880037,USR9706,Long,CRY2,76.1,CUR23,2836.56,2023-02-21 17:53:54.739807
FUT1880038,USR6585,Short,CRY1,56.28,CUR9,5756.74,2023-07-22 10:51:11.838945
FUT1880039,USR9543,Long,CRY4,27.44,CUR29,9008.61,2024-02-03 21:17:18.043819
FUT1880040,USR9163,Long,CRY9,45.75,CUR20,7568.47,2023-10-20 10:20:37.879396
FUT1880041,USR7078,Long,CRY6,79.56,CUR13,5660.54,2023-12-24 07:52:21.743308
FUT1880042,USR7026,Short,CRY8,20.98,CUR22,9883.87,2023-07-22 08:07:59.136072
FUT1880043,USR9832,Long,CRY2,35.41,CUR30,5914.14,2023-07-23 11:39:22.496083
FUT1880044,USR1077,Short,CRY6,8.71,CUR19,9640.35,2023-10-26 16:22:10.199573
FUT1880045,USR7195,Long,CRY8,88.17,CUR5,5310.51,2023-03-26 13:28:23.803978
FUT1880046,USR8946,Long,CRY2,53.94,CUR18,8667.2,2023-03-30 15:50:26.142919
FUT1880047,USR2201,Short,CRY8,3.79,CUR30,3611.96,2023-05-05 02:38:05.631854
FUT1880048,USR909,Long,CRY2,74.64,CUR6,7073.43,2023-11-07 11:48:19.668017
FUT1880049,USR639,Long,CRY4,35.7,CUR8,2922.47,2024-01-21 00:38:35.065417
FUT1880050,USR905,Long,CRY5,55.98,CUR25,8072.11,2023-09-23 00:56:39.130110
FUT1880051,USR7372,Long,CRY7,8.09,CUR8,385.35,2023-12-10 21:32:07.146683
FUT1880052,USR4843,Short,CRY8,5.1,CUR13,1976.56,2023-05-20 03:00:14.042362
FUT1880053,USR6272,Short,CRY6,14.76,CUR22,5845.09,2024-01-27 05:40:55.196581
FUT1880054,USR2363,Long,CRY5,16.02,CUR14,2861.52,2023-03-19 15:32:09.490766
FUT1880055,USR1663,Long,CRY9,59.13,CUR17,2532.5,2023-03-29 13:30:35.965112
FUT1880056,USR6083,Long,CRY9,56.92,CUR1,135.97,2023-03-07 17:45:19.684431
FUT1880057,USR1766,Long,CRY8,31.82,CUR5,2601.16,2023-10-01 06:08:11.840147
FUT1880058,USR6745,Long,CRY2,66.01,CUR9,3004.45,2023-11-22 14:03:57.494710
FUT1880059,USR328,Short,CRY6,11.58,CUR13,5203.74,2023-12-06 15:27:38.212309
FUT1880060,USR7203,Short,CRY2,38.11,CUR6,3625.54,2023-11-30 16:29:51.072283
FUT1880061,USR8908,Short,CRY9,65.81,CUR25,9891.61,2023-05-12 09:19:12.634431
FUT1880062,USR2490,Short,CRY3,93.24,CUR5,332.22,2023-09-04 07:57:01.328696
FUT1880063,USR6436,Long,CRY3,88.32,CUR19,4527.09,2023-07-02 06:28:56.288058
FUT1880064,USR5702,Short,CRY9,55.5,CUR2,6548.75,2023-06-01 11:48:29.922483
FUT1880065,USR8518,Long,CRY1,84.4,CUR16,365.77,2023-06-16 15:41:24.492928
FUT1880066,USR4766,Short,CRY6,93.46,CUR5,6683.58,2023-05-11 04:57:14.583613
FUT1880067,USR2456,Long,CRY2,74.76,CUR1,7605.44,2023-06-29 23:53:23.416243
FUT1880068,USR4921,Long,CRY2,62.92,CUR3,2328.35,2024-02-01 03:40:36.214238
FUT1880069,USR5262,Long,CRY7,86.3,CUR8,7597.76,2023-08-21 23:02:00.416170
FUT1880070,USR812,Short,CRY4,36.44,CUR3,1192.82,2023-10-12 12:04:14.571281
FUT1880071,USR5440,Short,CRY8,92.32,CUR24,7821.83,2023-12-12 13:33:40.953653
FUT1880072,USR627,Short,CRY3,74.54,CUR15,9977.99,2023-11-06 16:42:54.831802
FUT1880073,USR6192,Long,CRY7,18.95,CUR4,3703.8,2024-02-04 15:05:27.148778
FUT1880074,USR2360,Long,CRY9,36.82,CUR28,5911.43,2023-12-19 17:37:18.263299
FUT1880075,USR6638,Short,CRY1,17.09,CUR10,4681.24,2023-11-22 11:54:17.007566
FUT1880076,USR3420,Short,CRY4,93.3,CUR3,191.17,2023-09-27 14:48:50.236812
FUT1880077,USR4007,Short,CRY9,39.3,CUR29,4238.43,2023-10-05 22:07:52.596097
FUT1880078,USR4660,Short,CRY3,81.88,CUR1,4279.16,2024-02-03 00:50:33.911813
FUT1880079,USR7325,Short,CRY9,44.15,CUR15,9439.83,2023-12-17 08:40:29.809504
FUT1880080,USR5849,Long,CRY1,87.91,CUR15,1792.24,2023-11-14 15:34:18.074436
FUT1880081,USR9633,Long,CRY6,54.21,CUR1,2732.38,2023-12-07 14:09:28.731738
FUT1880082,USR3239,Long,CRY7,87.53,CUR8,8619.83,2023-09-19 12:07:09.108294
FUT1880083,USR8511,Long,CRY1,8.75,CUR1,8970.99,2023-08-10 19:26:14.658780
FUT1880084,USR9548,Short,CRY5,95.18,CUR18,2204.0,2023-12-06 21:55:55.818207
FUT1880085,USR5942,Short,CRY9,25.75,CUR20,980.95,2023-10-17 10:19:41.090645
FUT1880086,USR1796,Short,CRY6,47.66,CUR24,3191.95,2023-04-05 01:04:29.576790
FUT1880087,USR2445,Long,CRY7,12.89,CUR6,1237.25,2023-04-30 14:05:02.652471
FUT1880088,USR4291,Long,CRY8,45.61,CUR17,9612.8,2023-10-01 21:46:36.588575
FUT1880089,USR99,Long,CRY7,5.44,CUR2,1453.53,2023-12-29 23:23:02.649615
FUT1880090,USR2259,Short,CRY3,53.75,CUR21,6365.31,2023-12-15 17:13:54.343616
FUT1880091,USR9772,Long,CRY7,49.61,CUR1,2982.8,2023-10-28 23:02:39.722019
FUT1880092,USR7102,Short,CRY10,15.43,CUR20,407.09,2023-06-23 11:36:17.311636
FUT1880093,USR4777,Long,CRY5,5.65,CUR21,1399.23,2024-01-06 08:56:14.162646
FUT1880094,USR5682,Short,CRY9,60.72,CUR20,6349.66,2023-11-21 00:25:45.284051
FUT1880095,USR4343,Short,CRY4,8.6,CUR12,3052.92,2024-01-25 23:21:31.148155
FUT1880096,USR8326,Long,CRY5,79.02,CUR10,7616.98,2023-10-30 15:08:56.784639
FUT1880097,USR9503,Short,CRY3,79.15,CUR3,4799.95,2024-01-10 14:43:39.764951
FUT1880098,USR8370,Short,CRY10,94.25,CUR11,1801.81,2023-07-07 11:49:39.269529
FUT1880099,USR7320,Long,CRY9,45.59,CUR20,4307.68,2023-03-03 01:58:33.309539
FUT1880100,USR5224,Long,CRY1,62.39,CUR9,517.65,2023-09-16 04:26:10.012935
FUT1880101,USR4011,Short,CRY7,44.75,CUR14,562.57,2023-10-05 07:49:50.541503
FUT1880102,USR7133,Long,CRY1,68.1,CUR11,4256.47,2023-11-25 09:26:31.069369
FUT1880103,USR2602,Long,CRY1,20.55,CUR5,697.76,2024-02-06 06:32:46.044475
FUT1880104,USR6441,Long,CRY4,61.04,CUR15,7737.31,2023-03-06 04:56:36.178921
FUT1880105,USR8135,Short,CRY6,96.39,CUR2,5976.74,2023-07-03 03:31:55.467583
FUT1880106,USR8813,Long,CRY7,83.27,CUR15,7209.07,2023-11-12 06:21:44.150042
FUT1880107,USR6429,Short,CRY10,5.03,CUR25,5118.94,2023-04-03 22:50:39.479728
FUT1880108,USR2372,Short,CRY8,15.62,CUR11,4147.29,2023-08-15 05:44:24.055079
FUT1880109,USR4990,Long,CRY9,13.7,CUR2,7476.54,2023-04-30 13:05:38.048710
FUT1880110,USR4360,Long,CRY10,8.66,CUR18,4017.79,2023-12-16 17:55:09.221687
FUT1880111,USR1499,Short,CRY2,62.67,CUR25,9061.52,2023-11-25 12:58:07.474545
FUT1880112,USR3436,Long,CRY1,17.54,CUR24,6969.86,2023-08-19 16:27:19.873861
FUT1880113,USR199,Long,CRY4,2.34,CUR12,9082.66,2023-11-28 19:46:46.842260
FUT1880114,USR1379,Short,CRY3,61.09,CUR27,5650.38,2023-11-21 12:33:08.971875
