TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT1240001,USR7101,Long,CRY6,70.29,CUR7,5797.31,2023-03-26 01:55:53.733450
FUT1240002,USR1259,Long,CRY8,73.12,CUR28,399.21,2023-10-22 04:26:35.043161
FUT1240003,USR3437,Long,CRY10,4.3,CUR7,3558.0,2023-11-12 20:27:19.016880
FUT1240004,USR1495,Short,CRY4,56.56,CUR22,5187.1,2023-11-07 22:33:52.952749
FUT1240005,USR2275,Short,CRY10,48.86,CUR13,975.36,2024-01-05 13:20:48.787248
FUT1240006,USR8535,Long,CRY9,55.48,CUR22,1718.13,2023-08-16 10:21:04.659119
FUT1240007,USR8156,Short,CRY10,75.05,CUR29,3318.47,2023-03-06 08:50:35.834616
FUT1240008,USR8184,Short,CRY7,10.6,CUR24,2976.37,2023-11-01 03:12:00.077842
FUT1240009,USR5410,Long,CRY4,18.94,CUR28,7985.66,2023-11-14 21:30:42.933717
FUT1240010,USR6426,Short,CRY8,91.32,CUR17,7877.64,2023-07-27 00:20:15.404957
FUT1240011,USR1546,Short,CRY7,39.27,CUR19,1925.33,2024-01-15 06:28:13.410975
FUT1240012,USR7106,Long,CRY1,63.5,CUR11,731.49,2023-07-13 20:50:51.222322
FUT1240013,USR8044,Short,CRY3,85.62,CUR23,2272.94,2023-11-17 17:19:01.317429
FUT1240014,USR781,Short,CRY3,90.2,CUR6,7357.52,2023-12-12 07:58:24.513743
FUT1240015,USR2477,Long,CRY7,94.05,CUR21,4754.06,2023-08-11 21:20:31.304495
FUT1240016,USR6134,Long,CRY3,52.68,CUR22,8087.31,2023-05-06 07:51:50.811533
FUT1240017,USR2439,Short,CRY1,55.85,CUR24,9974.18,2024-01-15 01:38:41.621291
FUT1240018,USR6570,Short,CRY9,61.17,CUR13,1208.33,2023-11-12 11:46:17.300426
FUT1240019,USR9326,Long,CRY8,63.82,CUR11,8904.94,2023-06-03 05:34:00.371243
FUT1240020,USR7918,Short,CRY2,9.69,CUR21,4842.84,2023-11-10 06:20:21.225052
FUT1240021,USR7387,Short,CRY7,17.27,CUR6,9721.03,2024-01-13 21:54:23.016182
FUT1240022,USR7358,Long,CRY6,31.5,CUR1,2792.49,2023-02-11 21:28:17.762206
FUT1240023,USR7022,Short,CRY6,72.1,CUR10,5914.39,2023-11-13 05:48:35.888444
FUT1240024,USR641,Long,CRY5,15.9,CUR24,5875.06,2023-07-20 15:17:28.219248
FUT1240025,USR516,Long,CRY1,87.39,CUR21,8259.72,2023-11-19 12:49:26.208833
FUT1240026,USR7412,Short,CRY7,6.84,CUR7,3522.74,2023-06-26 01:14:50.530477
FUT1240027,USR7986,Short,CRY6,24.13,CUR18,6573.29,2023-09-12 21:06:57.194537
FUT1240028,USR301,Long,CRY10,14.02,CUR3,4624.35,2023-03-20 18:20:40.153253
FUT1240029,USR4529,Long,CRY8,66.94,CUR23,5071.77,2023-02-21 08:08:47.252491
FUT1240030,USR5415,Long,CRY5,25.36,CUR11,1123.59,2024-01-23 05:17:44.057704
FUT1240031,USR2694,Long,CRY8,54.13,CUR16,8160.21,2023-07-24 10:38:08.205841
FUT1240032,USR3763,Long,CRY9,24.79,CUR5,5623.42,2023-07-15 16:59:15.109114
FUT1240033,USR8083,Long,CRY4,35.38,CUR23,5711.06,2024-02-03 01:07:40.389765
FUT1240034,USR2423,Short,CRY1,77.83,CUR25,4785.3,2023-05-07 12:26:41.772156
FUT1240035,USR4020,Short,CRY10,12.6,CUR17,9628.84,2023-03-13 03:39:57.555472
FUT1240036,USR6628,Short,CRY3,48.98,CUR7,7693.83,2024-01-23 09:16:05.974389
FUT1240037,USR958,Short,CRY7,50.82,CUR8,7160.07,2023-05-25 00:12:31.661925
FUT1240038,USR5957,Short,CRY2,52.54,CUR11,7792.81,2024-01-14 07:14:21.660860
FUT1240039,USR919,Long,CRY3,63.0,CUR25,1608.77,2023-09-26 23:06:22.332269
FUT1240040,USR6130,Long,CRY6,80.05,CUR17,1176.27,2023-04-20 12:11:38.240493
FUT1240041,USR7642,Long,CRY1,80.88,CUR23,5927.83,2024-01-18 12:37:08.038030
FUT1240042,USR3334,Long,CRY4,42.78,CUR26,3338.98,2023-10-16 08:20:03.628876
FUT1240043,USR7630,Short,CRY6,67.22,CUR7,6934.67,2023-02-23 15:56:18.355623
FUT1240044,USR7256,Short,CRY4,7.14,CUR14,9857.51,2023-08-31 03:40:17.527119
FUT1240045,USR9474,Long,CRY8,76.41,CUR26,1668.42,2023-05-27 16:14:47.880195
FUT1240046,USR4528,Long,CRY10,71.77,CUR25,8978.66,2023-03-03 02:25:23.500013
FUT1240047,USR7746,Short,CRY3,48.64,CUR2,1115.42,2023-08-03 04:43:20.832615
FUT1240048,USR3879,Short,CRY8,2.33,CUR12,2324.31,2023-09-01 13:49:50.912935
FUT1240049,USR3650,Short,CRY9,76.28,CUR27,5761.24,2023-05-22 15:29:27.409818
FUT1240050,USR1718,Short,CRY7,67.5,CUR19,4289.34,2023-02-11 14:40:20.977849
FUT1240051,USR3925,Long,CRY4,87.42,CUR18,4222.54,2023-05-01 09:25:47.736614
