TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT1580001,USR3474,Short,CRY4,50.8,CUR30,5142.39,2023-05-18 19:23:38.981721
FUT1580002,USR3036,Long,CRY3,2.2,CUR6,9533.22,2023-07-15 03:31:36.605273
FUT1580003,USR3201,Long,CRY6,9.93,CUR3,1785.64,2023-09-28 12:55:19.928838
FUT1580004,USR8860,Long,CRY3,12.96,CUR23,1845.27,2023-04-16 16:59:25.914860
FUT1580005,USR315,Long,CRY6,95.35,CUR23,9823.38,2023-11-21 08:52:53.706050
FUT1580006,USR4327,Long,CRY8,70.29,CUR21,5395.22,2023-07-31 23:13:52.689414
FUT1580007,USR8965,Long,CRY6,83.47,CUR8,1668.72,2023-07-17 14:54:01.086480
FUT1580008,USR3871,Long,CRY5,37.96,CUR21,8927.7,2023-02-12 19:07:07.083528
FUT1580009,USR2138,Long,CRY3,59.92,CUR13,2889.94,2023-03-12 01:29:36.473861
FUT1580010,USR7628,Long,CRY9,25.41,CUR25,3732.33,2023-12-19 23:51:28.615313
FUT1580011,USR1291,Short,CRY10,13.69,CUR7,6158.69,2023-10-02 09:59:24.064818
FUT1580012,USR7482,Long,CRY10,69.7,CUR9,137.31,2023-10-27 21:58:45.181810
FUT1580013,USR6164,Short,CRY9,23.64,CUR29,1305.18,2023-12-12 04:49:59.502247
FUT1580014,USR9958,Short,CRY6,81.56,CUR28,6090.39,2023-08-20 22:31:29.887135
FUT1580015,USR9548,Long,CRY10,76.47,CUR18,8548.39,2023-11-08 19:27:48.094328
FUT1580016,USR9258,Long,CRY5,70.99,CUR5,6648.17,2023-11-16 21:57:42.569667
FUT1580017,USR9642,Short,CRY1,9.47,CUR25,7994.09,2023-08-02 05:13:01.698068
FUT1580018,USR7380,Short,CRY2,19.38,CUR28,1154.86,2023-11-16 16:34:13.488676
FUT1580019,USR2278,Short,CRY7,67.65,CUR27,2417.96,2023-07-14 01:21:59.859348
FUT1580020,USR3046,Short,CRY2,81.7,CUR22,4770.31,2024-01-08 00:54:36.080338
FUT1580021,USR8174,Short,CRY1,55.67,CUR16,5095.61,2023-10-06 19:07:39.187694
FUT1580022,USR7037,Short,CRY8,46.15,CUR19,2100.16,2024-01-12 22:33:04.654822
FUT1580023,USR5236,Short,CRY3,75.96,CUR4,3661.04,2023-09-22 00:55:14.831168
FUT1580024,USR3554,Short,CRY10,66.16,CUR29,4556.46,2023-11-06 19:34:12.900223
FUT1580025,USR1868,Long,CRY3,74.53,CUR25,2955.88,2023-08-20 02:07:21.455964
FUT1580026,USR6039,Long,CRY7,79.19,CUR29,4750.62,2023-06-21 09:49:23.715479
FUT1580027,USR5268,Short,CRY6,45.15,CUR7,9756.87,2023-08-10 21:24:55.852026
FUT1580028,USR5009,Long,CRY8,59.68,CUR29,4523.65,2023-12-04 14:35:22.431742
FUT1580029,USR8866,Long,CRY5,35.36,CUR17,7585.83,2023-05-04 02:24:25.407953
FUT1580030,USR1037,Short,CRY4,82.46,CUR14,3902.93,2024-01-21 22:49:28.309043
FUT1580031,USR7185,Long,CRY10,44.63,CUR22,6396.43,2023-11-11 04:15:57.463109
FUT1580032,USR3473,Long,CRY10,47.51,CUR10,5729.76,2023-03-30 10:15:30.284247
FUT1580033,USR588,Short,CRY2,23.43,CUR16,5166.41,2023-07-28 08:20:53.671857
FUT1580034,USR9990,Short,CRY8,7.88,CUR14,4114.54,2023-12-19 19:17:34.245293
FUT1580035,USR8477,Long,CRY9,79.34,CUR1,6672.09,2023-11-06 19:27:51.414876
