TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT120001,USR3577,Short,CRY8,74.95,CUR22,5802.23,2023-12-13 04:31:40.865801
FUT120002,USR6828,Long,CRY3,50.21,CUR2,483.08,2023-03-16 01:26:28.828830
FUT120003,USR3449,Short,CRY10,8.27,CUR27,6960.48,2023-02-19 11:16:40.000411
FUT120004,USR877,Short,CRY4,33.47,CUR4,6025.51,2023-02-25 17:33:21.000230
FUT120005,USR3479,Long,CRY9,9.67,CUR29,5720.96,2023-04-11 11:15:32.531166
FUT120006,USR5098,Short,CRY3,8.76,CUR20,1360.76,2023-07-06 22:46:24.807340
FUT120007,USR6195,Short,CRY1,5.59,CUR27,271.09,2023-08-07 07:29:15.514651
FUT120008,USR8288,Long,CRY5,12.01,CUR11,5207.67,2023-09-14 08:13:56.383208
FUT120009,USR562,Short,CRY5,65.69,CUR23,4170.32,2023-05-15 12:48:48.531078
FUT120010,USR4726,Short,CRY3,40.47,CUR10,9641.08,2023-10-23 16:59:30.519719
FUT120011,USR9833,Short,CRY1,74.03,CUR5,4314.3,2023-08-05 05:48:42.608924
FUT120012,USR73,Short,CRY2,77.5,CUR29,767.12,2023-08-23 09:16:15.541042
FUT120013,USR2423,Long,CRY2,64.06,CUR1,4502.45,2024-01-31 22:02:31.051241
FUT120014,USR6561,Long,CRY1,5.99,CUR10,6628.84,2023-10-01 04:41:43.778755
FUT120015,USR1902,Short,CRY6,67.18,CUR6,6396.97,2023-12-17 16:29:53.015077
FUT120016,USR8752,Long,CRY5,49.48,CUR29,9503.81,2023-06-17 12:57:34.324069
FUT120017,USR7628,Short,CRY9,76.54,CUR27,8555.37,2023-07-17 10:58:16.562051
FUT120018,USR2245,Short,CRY9,51.76,CUR26,3611.23,2023-12-04 09:53:56.316802
FUT120019,USR197,Long,CRY9,93.19,CUR15,466.94,2023-06-20 17:36:51.104863
FUT120020,USR568,Long,CRY8,74.91,CUR26,7655.32,2023-02-23 07:52:16.550498
FUT120021,USR756,Long,CRY1,42.11,CUR22,8690.8,2023-03-31 20:03:34.524863
FUT120022,USR4687,Short,CRY10,37.97,CUR9,5274.22,2023-05-25 03:48:06.321658
FUT120023,USR5878,Short,CRY7,41.66,CUR16,9218.29,2023-06-20 11:57:23.011755
FUT120024,USR4635,Short,CRY8,37.53,CUR16,7788.82,2024-02-02 22:35:10.113925
FUT120025,USR4524,Long,CRY4,86.75,CUR1,6997.23,2023-09-15 10:57:32.613796
FUT120026,USR1428,Short,CRY2,42.69,CUR30,7382.0,2023-07-17 07:06:08.439412
FUT120027,USR2388,Long,CRY9,1.72,CUR15,1797.09,2023-12-13 03:08:16.537885
FUT120028,USR2343,Long,CRY10,9.03,CUR5,6104.22,2023-10-25 11:22:34.216467
FUT120029,USR5086,Long,CRY2,69.83,CUR2,7042.91,2023-02-27 06:24:02.394722
FUT120030,USR7498,Long,CRY4,20.75,CUR22,1354.48,2023-02-15 10:52:10.696452
FUT120031,USR7036,Short,CRY1,38.89,CUR22,7418.19,2023-02-10 07:01:31.579598
FUT120032,USR5243,Short,CRY7,29.62,CUR25,4009.19,2023-06-27 04:45:32.359579
