TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT1280001,USR3826,Long,CRY4,18.04,CUR3,3578.3,2023-08-19 01:45:20.730364
FUT1280002,USR2425,Short,CRY6,94.69,CUR17,1233.29,2023-09-24 01:02:08.356615
FUT1280003,USR5321,Long,CRY5,94.65,CUR20,6757.29,2023-04-17 00:42:52.558924
FUT1280004,USR3603,Short,CRY4,85.17,CUR24,2182.35,2024-01-08 12:31:45.539432
FUT1280005,USR402,Short,CRY9,64.47,CUR9,9405.64,2023-05-13 15:51:52.471945
FUT1280006,USR2430,Long,CRY4,64.14,CUR29,593.42,2023-02-24 04:17:35.540274
FUT1280007,USR4426,Long,CRY1,15.59,CUR20,8775.85,2023-03-03 06:17:20.068202
FUT1280008,USR3904,Long,CRY4,54.46,CUR25,6465.64,2023-07-26 17:06:43.047640
FUT1280009,USR9634,Short,CRY5,93.73,CUR13,4234.85,2023-09-01 13:28:01.002314
FUT1280010,USR5584,Short,CRY4,60.36,CUR5,2308.88,2023-03-12 01:30:56.583376
FUT1280011,USR6609,Short,CRY5,89.18,CUR12,9176.46,2023-10-01 06:07:20.629248
FUT1280012,USR8882,Long,CRY4,25.93,CUR1,1800.64,2023-03-29 19:45:25.245785
FUT1280013,USR3088,Short,CRY3,98.28,CUR30,2562.93,2023-10-04 03:32:04.555735
FUT1280014,USR4822,Long,CRY4,43.74,CUR20,5296.94,2023-10-06 08:48:44.041595
FUT1280015,USR7302,Long,CRY5,77.32,CUR4,4732.45,2023-03-07 20:19:39.795274
FUT1280016,USR1421,Short,CRY9,39.6,CUR9,3143.43,2023-04-07 07:11:19.242983
FUT1280017,USR9034,Long,CRY9,72.48,CUR6,415.03,2023-08-28 22:59:23.556152
FUT1280018,USR5202,Long,CRY5,88.05,CUR21,6464.6,2023-07-04 11:13:29.513141
FUT1280019,USR6634,Long,CRY5,35.3,CUR6,5777.23,2023-12-04 09:51:30.689203
FUT1280020,USR601,Short,CRY4,87.2,CUR27,3186.89,2023-04-24 17:24:28.511622
FUT1280021,USR1396,Short,CRY6,35.37,CUR23,6984.49,2023-03-15 08:12:48.380718
FUT1280022,USR4782,Short,CRY9,95.92,CUR20,6085.68,2023-08-20 17:23:45.172860
FUT1280023,USR4855,Long,CRY9,73.34,CUR15,5197.3,2023-10-28 05:21:55.487527
FUT1280024,USR442,Long,CRY2,78.6,CUR27,4849.61,2023-02-10 13:40:21.756641
FUT1280025,USR8202,Long,CRY5,74.95,CUR29,4815.2,2023-08-26 21:40:24.778821
FUT1280026,USR8601,Short,CRY1,14.37,CUR25,945.83,2023-04-21 06:58:54.454653
FUT1280027,USR1880,Long,CRY1,61.2,CUR19,9630.12,2023-12-29 00:10:48.866658
FUT1280028,USR3508,Long,CRY7,26.37,CUR26,3557.2,2023-03-29 12:08:12.900726
FUT1280029,USR6402,Long,CRY7,7.24,CUR4,5523.68,2023-12-15 12:52:10.280877
FUT1280030,USR2283,Long,CRY4,11.4,CUR23,8756.36,2024-01-19 02:39:58.351714
FUT1280031,USR5711,Long,CRY9,39.78,CUR2,2826.47,2023-07-27 05:08:55.983990
FUT1280032,USR9094,Short,CRY2,80.68,CUR4,3978.59,2023-12-12 16:53:03.428856
FUT1280033,USR8681,Long,CRY9,87.38,CUR1,7846.32,2023-04-06 17:29:16.174551
FUT1280034,USR783,Long,CRY1,54.93,CUR7,3155.21,2023-12-15 15:24:17.724850
FUT1280035,USR3436,Short,CRY1,90.15,CUR22,842.78,2023-08-29 12:13:47.997310
FUT1280036,USR5426,Long,CRY3,41.23,CUR17,1700.45,2023-06-16 06:55:04.889403
FUT1280037,USR1091,Long,CRY2,58.32,CUR13,5959.49,2023-07-03 18:12:37.410872
FUT1280038,USR548,Long,CRY9,68.4,CUR25,9523.0,2023-07-30 17:01:51.684339
FUT1280039,USR7051,Long,CRY7,59.14,CUR12,8550.95,2023-10-25 18:38:56.897939
FUT1280040,USR7464,Short,CRY9,19.89,CUR14,2806.42,2023-11-17 20:52:43.921584
FUT1280041,USR45,Long,CRY6,61.63,CUR30,2953.53,2023-06-04 15:00:44.096969
FUT1280042,USR4368,Short,CRY4,68.99,CUR30,1648.13,2024-01-22 22:40:46.747690
FUT1280043,USR3726,Long,CRY4,20.79,CUR24,4866.34,2023-08-22 04:38:00.893862
FUT1280044,USR2051,Short,CRY4,41.19,CUR9,866.09,2023-07-28 05:54:48.659011
FUT1280045,USR2559,Long,CRY5,12.33,CUR6,7147.65,2023-12-02 02:27:46.055158
FUT1280046,USR1858,Short,CRY2,6.48,CUR17,4995.98,2023-12-25 12:08:14.624047
FUT1280047,USR3461,Long,CRY3,39.04,CUR26,1278.81,2023-09-10 19:11:10.028709
FUT1280048,USR256,Short,CRY5,10.55,CUR23,9491.09,2024-01-06 21:02:24.624971
FUT1280049,USR1090,Long,CRY9,45.45,CUR24,5672.97,2023-12-17 08:36:10.302170
FUT1280050,USR3311,Long,CRY7,32.24,CUR18,7931.19,2023-09-11 19:35:23.947523
FUT1280051,USR9668,Short,CRY6,31.58,CUR4,3745.13,2023-07-09 03:21:30.815469
FUT1280052,USR8058,Short,CRY9,24.92,CUR21,6617.41,2023-12-19 09:29:08.339472
FUT1280053,USR7187,Long,CRY10,34.89,CUR30,3473.77,2023-04-27 04:49:44.376137
FUT1280054,USR9381,Short,CRY8,53.03,CUR2,9564.34,2023-09-24 12:20:12.707061
FUT1280055,USR4386,Long,CRY2,39.59,CUR24,9775.7,2023-07-12 11:31:12.836013
FUT1280056,USR1740,Short,CRY5,98.84,CUR5,1318.7,2023-08-31 11:40:52.049051
FUT1280057,USR7884,Long,CRY1,15.56,CUR9,924.52,2023-10-10 14:00:56.754668
