TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT1840001,USR6443,Long,CRY3,10.99,CUR1,4506.4,2024-02-05 15:44:29.402407
FUT1840002,USR9359,Long,CRY2,48.37,CUR18,9736.94,2023-07-14 02:33:01.739440
FUT1840003,USR9176,Short,CRY1,25.88,CUR22,6473.56,2024-01-20 16:32:26.906408
FUT1840004,USR3363,Short,CRY10,95.57,CUR21,4876.82,2023-10-21 19:11:55.226481
FUT1840005,USR5174,Short,CRY5,63.69,CUR9,4651.07,2023-07-18 03:30:38.130576
FUT1840006,USR5381,Long,CRY10,31.97,CUR2,4467.85,2024-01-22 19:18:37.000416
FUT1840007,USR8885,Long,CRY4,45.24,CUR24,2906.04,2023-07-09 12:55:34.823286
FUT1840008,USR7312,Short,CRY4,36.0,CUR1,3453.73,2023-04-14 00:50:05.073515
FUT1840009,USR1683,Long,CRY5,4.79,CUR20,1253.39,2023-12-25 19:59:15.212571
FUT1840010,USR3398,Short,CRY1,9.0,CUR7,8308.3,2023-04-28 15:24:18.519478
FUT1840011,USR6168,Long,CRY1,22.57,CUR18,9359.87,2024-01-25 15:50:32.544491
FUT1840012,USR1915,Short,CRY1,82.61,CUR18,5813.16,2023-04-09 22:38:29.168611
FUT1840013,USR450,Short,CRY4,51.92,CUR6,9601.61,2023-07-29 14:30:15.280093
FUT1840014,USR2334,Short,CRY5,32.24,CUR21,4885.32,2023-11-04 11:26:42.794793
FUT1840015,USR9956,Long,CRY10,55.11,CUR26,3335.88,2023-12-04 17:08:45.863206
FUT1840016,USR5956,Long,CRY8,93.32,CUR8,8548.11,2023-02-23 10:04:53.625220
FUT1840017,USR4074,Long,CRY4,88.15,CUR22,5800.1,2023-11-19 06:43:38.022470
FUT1840018,USR6902,Long,CRY4,29.29,CUR22,9176.31,2024-01-14 22:10:05.425550
FUT1840019,USR105,Short,CRY5,20.44,CUR18,3257.92,2023-10-12 03:53:36.678098
FUT1840020,USR9221,Long,CRY10,2.39,CUR29,7995.06,2023-12-12 17:32:49.077842
FUT1840021,USR1231,Short,CRY10,74.95,CUR26,9483.75,2023-03-06 21:01:31.617358
FUT1840022,USR9544,Short,CRY3,97.25,CUR5,2581.69,2023-07-25 06:43:20.690595
FUT1840023,USR1819,Long,CRY6,2.35,CUR9,5300.07,2023-10-17 05:24:08.019134
FUT1840024,USR2488,Short,CRY9,4.7,CUR12,1011.86,2023-08-09 14:58:15.873447
FUT1840025,USR8278,Long,CRY10,13.56,CUR30,1890.28,2023-07-21 23:59:36.994282
FUT1840026,USR6936,Long,CRY2,53.06,CUR2,8597.38,2023-06-28 01:23:08.328451
FUT1840027,USR2489,Long,CRY7,2.03,CUR13,574.24,2023-11-29 10:32:15.612670
FUT1840028,USR3197,Long,CRY8,27.05,CUR30,6965.12,2023-12-16 16:51:11.219823
FUT1840029,USR8346,Long,CRY8,0.95,CUR28,4240.21,2023-11-11 12:10:36.959146
FUT1840030,USR7117,Long,CRY2,1.61,CUR9,9576.38,2023-05-25 12:32:31.613337
FUT1840031,USR8952,Short,CRY8,68.79,CUR24,8275.28,2023-10-23 08:15:44.442701
FUT1840032,USR519,Short,CRY5,68.91,CUR23,6229.01,2023-10-01 13:00:14.581323
FUT1840033,USR3395,Short,CRY1,20.31,CUR23,7542.44,2024-01-29 09:11:07.206753
FUT1840034,USR9041,Short,CRY5,94.74,CUR28,6082.94,2023-07-23 12:30:06.103341
FUT1840035,USR9081,Long,CRY4,96.38,CUR6,3561.2,2023-04-14 02:31:04.620870
FUT1840036,USR4237,Long,CRY2,87.54,CUR6,8229.0,2023-06-29 12:30:53.907360
FUT1840037,USR3054,Short,CRY6,23.58,CUR1,2822.12,2023-05-26 21:33:02.303748
FUT1840038,USR6759,Short,CRY10,9.15,CUR1,862.13,2023-04-03 13:42:00.319265
FUT1840039,USR6729,Long,CRY6,88.06,CUR28,1131.81,2023-07-03 23:46:30.481014
FUT1840040,USR8782,Long,CRY7,62.27,CUR1,9906.34,2023-06-27 18:55:03.768702
FUT1840041,USR4126,Long,CRY1,82.88,CUR9,7149.95,2023-05-17 11:23:53.309779
FUT1840042,USR4784,Long,CRY4,39.36,CUR9,6810.37,2023-05-22 20:45:26.691468
FUT1840043,USR9845,Long,CRY9,88.65,CUR18,647.23,2023-07-01 01:01:35.521292
FUT1840044,USR1261,Short,CRY8,97.57,CUR7,6300.93,2024-02-04 13:59:22.676753
FUT1840045,USR2698,Short,CRY7,3.69,CUR29,9040.07,2023-07-22 13:41:53.856274
FUT1840046,USR667,Long,CRY9,8.23,CUR26,4676.18,2023-07-31 04:07:35.577648
FUT1840047,USR6227,Short,CRY1,12.29,CUR13,9677.56,2023-09-21 14:59:38.530082
FUT1840048,USR6951,Short,CRY7,88.74,CUR1,2040.37,2023-05-19 10:39:25.089370
FUT1840049,USR2150,Long,CRY10,46.22,CUR15,9507.93,2023-02-14 18:09:31.007989
FUT1840050,USR1142,Short,CRY4,79.3,CUR23,5174.17,2023-08-25 16:44:35.146051
FUT1840051,USR2875,Short,CRY6,11.49,CUR9,5026.16,2023-08-06 18:02:40.939435
FUT1840052,USR9272,Long,CRY10,99.83,CUR10,7387.34,2023-07-02 09:51:42.972240
FUT1840053,USR3570,Long,CRY8,42.37,CUR13,2763.15,2023-12-03 17:11:33.827327
FUT1840054,USR3767,Short,CRY1,70.9,CUR29,4606.93,2023-10-14 11:18:28.781673
FUT1840055,USR7160,Long,CRY1,95.07,CUR21,7667.46,2023-06-26 01:50:02.399050
FUT1840056,USR4592,Long,CRY4,39.09,CUR16,5512.62,2023-03-14 05:02:16.646813
FUT1840057,USR1934,Short,CRY10,80.82,CUR25,4635.3,2023-07-20 09:38:30.891804
FUT1840058,USR5839,Short,CRY1,27.6,CUR19,6172.75,2024-01-06 18:46:28.114501
FUT1840059,USR9077,Short,CRY7,0.95,CUR19,6607.43,2023-05-11 18:36:08.598390
FUT1840060,USR5256,Short,CRY1,28.11,CUR29,6482.24,2023-04-28 21:29:22.613844
FUT1840061,USR2802,Short,CRY3,66.8,CUR29,9361.33,2023-02-27 10:28:29.021800
FUT1840062,USR2316,Long,CRY9,31.95,CUR18,6446.45,2023-03-29 07:24:28.754589
FUT1840063,USR8238,Long,CRY5,35.6,CUR8,9283.06,2023-09-01 15:31:50.851232
FUT1840064,USR1551,Short,CRY7,80.98,CUR1,3201.84,2023-03-26 04:50:41.006284
FUT1840065,USR952,Long,CRY5,55.65,CUR5,501.83,2023-05-18 01:22:18.459570
FUT1840066,USR9391,Long,CRY9,78.96,CUR5,1972.1,2023-07-22 18:36:36.972599
