TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT460001,USR3279,Short,CRY8,45.62,CUR15,9206.35,2023-04-16 22:55:39.300029
FUT460002,USR9246,Long,CRY1,40.6,CUR20,3975.98,2023-10-13 02:22:44.225216
FUT460003,USR9110,Short,CRY6,59.17,CUR14,2651.18,2023-02-19 07:59:04.693511
FUT460004,USR946,Short,CRY8,90.81,CUR22,926.11,2023-11-01 06:02:39.902492
FUT460005,USR4989,Short,CRY1,49.95,CUR18,5605.34,2023-12-30 19:14:25.809122
FUT460006,USR4512,Long,CRY10,67.38,CUR25,7891.1,2023-04-09 16:21:06.099001
FUT460007,USR3640,Long,CRY7,81.87,CUR25,6997.27,2024-02-03 08:12:07.115701
FUT460008,USR4041,Long,CRY7,67.86,CUR15,2073.22,2023-11-22 03:49:01.962613
FUT460009,USR6206,Long,CRY10,24.84,CUR11,4696.32,2023-08-27 04:46:02.529429
FUT460010,USR8535,Short,CRY10,96.97,CUR2,5179.59,2023-03-29 11:44:51.468765
FUT460011,USR8049,Short,CRY7,26.64,CUR28,1236.61,2023-11-15 04:31:42.637889
FUT460012,USR7808,Long,CRY3,92.12,CUR4,9538.9,2024-01-08 00:04:50.398404
FUT460013,USR4755,Long,CRY9,45.18,CUR19,9813.88,2023-06-19 14:14:59.099390
FUT460014,USR8622,Long,CRY3,9.85,CUR30,1764.93,2024-01-23 08:00:04.231471
FUT460015,USR1819,Short,CRY5,13.81,CUR14,2127.2,2023-09-23 12:55:06.593886
FUT460016,USR4683,Long,CRY6,78.38,CUR4,347.27,2023-09-11 03:27:27.552511
FUT460017,USR1325,Short,CRY2,17.15,CUR2,3909.35,2023-10-22 10:19:12.739986
FUT460018,USR7228,Short,CRY5,21.25,CUR17,144.99,2023-08-05 10:47:59.632756
FUT460019,USR1809,Long,CRY4,28.61,CUR27,3282.83,2024-01-19 00:13:42.873536
FUT460020,USR7068,Long,CRY1,84.34,CUR8,7383.46,2023-05-14 03:09:15.191192
FUT460021,USR8567,Short,CRY8,93.14,CUR14,8478.42,2023-02-17 12:23:02.332373
FUT460022,USR1274,Long,CRY1,68.92,CUR8,2730.67,2023-03-09 07:18:46.513178
FUT460023,USR3175,Short,CRY10,70.44,CUR6,5234.58,2023-09-10 09:25:55.498543
FUT460024,USR8765,Short,CRY8,51.95,CUR28,5287.41,2023-07-21 10:32:17.131596
FUT460025,USR205,Short,CRY5,0.68,CUR10,4816.44,2023-04-05 21:48:55.926200
FUT460026,USR2505,Long,CRY7,14.43,CUR19,9536.62,2023-11-12 20:48:21.576609
FUT460027,USR1760,Short,CRY5,34.47,CUR15,4367.98,2023-07-17 16:21:52.377867
FUT460028,USR4819,Long,CRY2,62.29,CUR20,9768.3,2023-12-15 19:58:39.138280
FUT460029,USR5804,Short,CRY7,18.92,CUR28,5231.14,2023-08-31 20:52:44.843325
FUT460030,USR5466,Long,CRY2,4.08,CUR28,1678.82,2023-06-11 23:10:49.528851
FUT460031,USR7947,Long,CRY2,22.15,CUR8,699.75,2023-05-30 01:01:48.277633
FUT460032,USR812,Short,CRY8,16.99,CUR1,7527.44,2024-01-19 12:48:09.096712
