TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT1140001,USR7158,Long,CRY7,72.86,CUR18,3067.31,2023-07-30 15:03:20.667378
FUT1140002,USR111,Short,CRY6,97.2,CUR1,5365.95,2023-04-04 02:43:08.691030
FUT1140003,USR9970,Long,CRY3,89.82,CUR22,7809.5,2023-09-03 23:21:02.641426
FUT1140004,USR3177,Long,CRY1,21.43,CUR21,1854.1,2023-06-22 06:49:03.493307
FUT1140005,USR4780,Long,CRY4,99.28,CUR8,7240.94,2023-06-29 18:54:22.109114
FUT1140006,USR6857,Long,CRY1,52.8,CUR4,3932.73,2023-06-28 05:11:19.800050
FUT1140007,USR2765,Short,CRY2,42.82,CUR21,3562.65,2023-05-06 05:31:15.584905
FUT1140008,USR8759,Short,CRY9,61.73,CUR16,9879.78,2023-06-16 00:13:07.495346
FUT1140009,USR7915,Short,CRY3,42.56,CUR19,6312.75,2023-05-19 21:42:01.634024
FUT1140010,USR8629,Short,CRY7,98.59,CUR16,4115.64,2023-08-08 04:22:30.435414
FUT1140011,USR9621,Long,CRY5,64.46,CUR5,1252.45,2024-01-02 04:25:56.804134
FUT1140012,USR9967,Long,CRY5,4.33,CUR1,2699.34,2023-03-04 04:18:33.084776
FUT1140013,USR494,Short,CRY3,47.03,CUR23,3513.65,2023-07-17 05:43:12.815225
FUT1140014,USR9372,Long,CRY7,2.54,CUR25,4443.81,2024-01-08 22:30:12.645103
FUT1140015,USR4124,Short,CRY1,38.9,CUR23,9091.84,2023-06-18 21:02:07.900304
FUT1140016,USR6289,Short,CRY4,49.68,CUR27,3545.25,2023-06-14 02:22:18.098540
FUT1140017,USR8157,Short,CRY5,24.81,CUR15,5945.07,2023-06-26 10:48:27.895957
FUT1140018,USR3673,Long,CRY3,73.2,CUR23,182.03,2023-07-21 05:39:51.171743
FUT1140019,USR2797,Short,CRY5,63.45,CUR2,8196.12,2023-12-20 09:01:19.140588
FUT1140020,USR5567,Short,CRY6,13.09,CUR9,8837.15,2023-10-25 15:07:47.811105
FUT1140021,USR7542,Long,CRY1,59.06,CUR16,6683.67,2024-02-06 00:37:59.097183
FUT1140022,USR2604,Short,CRY3,94.54,CUR26,6097.36,2023-06-21 09:32:25.302762
FUT1140023,USR6924,Short,CRY2,47.48,CUR27,2632.06,2023-09-03 15:28:03.499298
FUT1140024,USR6778,Short,CRY7,10.2,CUR23,5360.72,2023-03-29 14:17:47.880332
FUT1140025,USR4992,Long,CRY7,62.07,CUR13,9050.39,2023-08-11 06:19:38.033594
FUT1140026,USR2942,Long,CRY4,97.52,CUR15,4001.18,2023-04-22 13:08:12.827089
FUT1140027,USR4928,Short,CRY10,42.97,CUR17,4300.8,2023-03-05 16:41:41.311982
FUT1140028,USR5633,Short,CRY7,91.15,CUR21,4374.8,2023-10-02 17:27:56.997274
FUT1140029,USR4275,Short,CRY9,5.51,CUR6,6984.34,2023-11-18 01:07:35.821034
FUT1140030,USR6657,Long,CRY2,50.46,CUR9,2936.53,2023-09-28 08:02:51.120377
FUT1140031,USR9826,Long,CRY3,83.61,CUR4,3870.58,2023-06-02 14:13:05.991535
FUT1140032,USR1728,Short,CRY2,9.75,CUR12,8525.06,2023-04-14 08:25:53.378075
FUT1140033,USR2667,Short,CRY10,68.51,CUR7,8914.95,2024-01-17 06:40:48.686818
FUT1140034,USR7869,Long,CRY9,37.06,CUR19,7788.67,2023-08-08 18:28:48.610244
FUT1140035,USR9248,Long,CRY5,57.64,CUR29,7872.01,2023-08-16 19:35:06.843596
FUT1140036,USR9378,Long,CRY8,41.51,CUR21,429.31,2023-06-13 13:48:26.176452
FUT1140037,USR7552,Long,CRY1,23.44,CUR7,8210.25,2023-10-18 05:56:29.746845
FUT1140038,USR5136,Long,CRY5,59.59,CUR9,3620.42,2023-06-25 17:57:22.412489
FUT1140039,USR7892,Long,CRY2,28.74,CUR13,6884.53,2023-11-04 17:38:14.391769
FUT1140040,USR2676,Short,CRY8,98.75,CUR25,543.54,2023-05-29 18:12:02.726007
FUT1140041,USR3262,Short,CRY9,66.58,CUR5,4207.89,2023-09-15 08:01:39.947191
FUT1140042,USR610,Long,CRY4,11.74,CUR16,2060.97,2023-06-18 12:52:01.077435
FUT1140043,USR4827,Short,CRY7,27.23,CUR22,7667.38,2023-11-17 14:23:32.499974
FUT1140044,USR3537,Short,CRY6,47.1,CUR10,8292.11,2023-09-29 16:12:14.322237
FUT1140045,USR5862,Long,CRY1,69.87,CUR12,9959.11,2023-09-09 21:23:55.515108
FUT1140046,USR9757,Long,CRY5,18.36,CUR23,9646.07,2023-08-23 06:14:11.424770
FUT1140047,USR2642,Long,CRY6,37.55,CUR24,4996.49,2023-02-19 22:55:12.430725
FUT1140048,USR8018,Short,CRY4,24.7,CUR10,6057.99,2023-07-06 11:47:27.760746
FUT1140049,USR362,Short,CRY9,81.94,CUR28,2859.25,2023-06-09 06:07:57.479074
FUT1140050,USR9323,Long,CRY10,84.99,CUR27,9277.86,2023-06-04 12:50:56.770904
FUT1140051,USR677,Long,CRY6,35.31,CUR9,4788.19,2023-07-04 04:39:23.710386
FUT1140052,USR2597,Short,CRY3,41.23,CUR29,1973.8,2024-01-12 13:46:36.018545
FUT1140053,USR4525,Long,CRY6,23.3,CUR11,4115.89,2023-05-15 11:57:17.937353
FUT1140054,USR1529,Long,CRY4,1.63,CUR24,5347.94,2023-06-16 22:14:10.010854
FUT1140055,USR2897,Short,CRY7,51.93,CUR13,6163.93,2023-10-02 00:23:25.579420
FUT1140056,USR1810,Short,CRY6,50.26,CUR22,1933.38,2023-04-02 22:30:11.984289
FUT1140057,USR2383,Short,CRY10,41.57,CUR22,1154.97,2023-12-24 07:21:54.336018
FUT1140058,USR9672,Long,CRY9,24.84,CUR11,6211.78,2023-06-14 06:57:29.356276
FUT1140059,USR1277,Long,CRY3,56.9,CUR5,5873.44,2023-08-02 18:10:56.329143
FUT1140060,USR7733,Short,CRY2,24.88,CUR23,6784.04,2023-11-04 18:16:13.978766
FUT1140061,USR4670,Long,CRY7,66.41,CUR16,4650.95,2023-10-31 12:54:15.917180
FUT1140062,USR1953,Long,CRY5,99.46,CUR23,859.94,2023-09-01 16:01:27.946465
FUT1140063,USR4495,Short,CRY3,44.84,CUR28,1173.31,2023-03-27 03:08:42.110303
FUT1140064,USR4159,Long,CRY5,28.24,CUR7,1812.83,2023-04-08 00:06:43.823665
