TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT500001,USR7417,Long,CRY10,11.55,CUR14,4213.74,2023-10-19 18:24:11.282500
FUT500002,USR7924,Short,CRY8,70.53,CUR15,3747.07,2023-02-27 13:48:51.190022
FUT500003,USR1924,Short,CRY4,34.8,CUR9,1918.46,2023-03-15 02:07:45.949058
FUT500004,USR4330,Short,CRY9,81.49,CUR27,8023.73,2023-11-11 14:12:40.215569
FUT500005,USR4109,Short,CRY1,12.69,CUR10,3884.09,2023-03-10 16:04:52.264495
FUT500006,USR765,Long,CRY3,59.94,CUR21,4573.83,2023-06-20 16:31:17.450125
FUT500007,USR3965,Long,CRY2,57.61,CUR24,7279.35,2023-09-11 00:36:15.387653
FUT500008,USR709,Long,CRY8,87.26,CUR22,9931.63,2023-10-19 06:33:08.165800
FUT500009,USR6775,Short,CRY5,69.23,CUR19,9591.95,2023-09-26 14:02:27.541684
FUT500010,USR4437,Long,CRY2,72.28,CUR17,9035.58,2023-07-21 04:13:43.113551
FUT500011,USR7704,Long,CRY4,18.53,CUR24,6169.55,2023-09-12 02:52:05.265468
FUT500012,USR9146,Long,CRY8,67.69,CUR2,6170.32,2023-05-25 18:12:35.648048
FUT500013,USR755,Long,CRY10,43.33,CUR8,8047.46,2024-01-01 12:55:35.125123
FUT500014,USR3534,Short,CRY8,4.16,CUR18,5929.45,2024-01-27 14:13:30.851743
FUT500015,USR5105,Short,CRY2,69.15,CUR7,2874.54,2023-02-12 01:50:22.678970
FUT500016,USR6317,Long,CRY8,64.24,CUR20,2065.99,2023-11-16 06:33:50.185584
FUT500017,USR7429,Short,CRY4,43.41,CUR6,5728.61,2023-02-26 07:10:23.968950
FUT500018,USR4677,Long,CRY7,64.67,CUR8,3103.08,2023-06-12 06:37:17.305826
FUT500019,USR6321,Short,CRY2,96.33,CUR19,6436.52,2023-08-29 05:10:10.970552
FUT500020,USR5509,Long,CRY7,62.62,CUR15,7924.82,2023-12-05 16:45:48.643166
FUT500021,USR8635,Long,CRY9,90.72,CUR23,6926.54,2023-05-30 18:40:13.824593
FUT500022,USR1354,Long,CRY8,55.95,CUR23,4264.51,2023-12-08 13:05:13.900845
FUT500023,USR257,Short,CRY3,64.9,CUR21,5281.33,2023-10-24 10:57:24.974761
FUT500024,USR2583,Short,CRY2,30.03,CUR29,2387.15,2024-01-11 07:58:04.890900
FUT500025,USR5353,Short,CRY5,64.09,CUR9,7154.77,2023-10-21 13:47:15.588738
FUT500026,USR7996,Short,CRY5,88.31,CUR1,4238.44,2023-06-16 15:34:30.311337
FUT500027,USR3474,Short,CRY9,90.77,CUR21,5061.13,2023-07-08 12:50:03.866168
FUT500028,USR8119,Short,CRY4,36.85,CUR13,6319.75,2024-01-28 08:12:15.355082
FUT500029,USR5291,Long,CRY10,15.48,CUR4,5240.4,2023-03-30 20:37:47.235372
FUT500030,USR4475,Long,CRY1,95.54,CUR7,706.08,2023-10-16 06:07:25.038395
FUT500031,USR1828,Short,CRY9,78.31,CUR19,3202.47,2023-08-14 02:52:31.301250
FUT500032,USR7122,Long,CRY5,46.29,CUR1,7687.77,2023-05-28 08:32:23.431311
