TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT580001,USR2952,Short,CRY1,30.59,CUR8,7850.83,2023-12-22 20:58:29.432651
FUT580002,USR6110,Long,CRY9,64.05,CUR20,3109.57,2023-12-06 16:29:48.107356
FUT580003,USR1277,Short,CRY5,39.96,CUR18,2234.74,2024-01-26 10:57:50.170733
FUT580004,USR7062,Short,CRY3,95.37,CUR5,1091.56,2023-05-10 20:01:26.083620
FUT580005,USR8286,Long,CRY10,99.11,CUR23,9626.4,2023-05-18 21:50:01.204300
FUT580006,USR2007,Short,CRY7,98.24,CUR25,1317.98,2023-06-13 00:58:23.147552
FUT580007,USR5352,Long,CRY5,8.98,CUR8,9971.29,2023-07-04 01:48:42.068895
FUT580008,USR5661,Short,CRY10,62.31,CUR12,1030.33,2023-07-12 00:27:14.185410
FUT580009,USR1438,Long,CRY9,57.29,CUR20,7298.57,2023-07-30 11:49:33.634660
FUT580010,USR9347,Short,CRY5,66.39,CUR24,766.15,2024-01-31 06:21:46.454164
FUT580011,USR9278,Short,CRY8,44.82,CUR5,9388.05,2023-03-20 09:09:31.133299
FUT580012,USR7438,Short,CRY5,76.67,CUR15,4528.19,2023-10-22 10:38:40.975944
FUT580013,USR5366,Long,CRY3,97.23,CUR16,3273.64,2023-07-12 06:31:34.869096
FUT580014,USR1343,Long,CRY5,98.14,CUR10,1423.16,2023-02-22 12:51:30.873779
FUT580015,USR3344,Long,CRY2,58.63,CUR15,8784.49,2024-01-21 01:19:38.874768
FUT580016,USR1305,Long,CRY8,67.37,CUR13,6051.55,2023-04-13 06:52:44.216763
FUT580017,USR456,Short,CRY6,4.08,CUR7,2545.74,2023-09-14 15:03:06.440499
FUT580018,USR2306,Long,CRY7,54.13,CUR22,6943.25,2023-11-19 04:29:26.738503
FUT580019,USR2830,Long,CRY8,77.24,CUR21,4792.29,2024-01-16 16:58:28.673614
FUT580020,USR6794,Long,CRY7,30.06,CUR1,7537.33,2023-04-24 09:04:46.016473
FUT580021,USR5306,Short,CRY3,68.94,CUR18,3084.3,2023-12-07 02:02:10.220223
FUT580022,USR632,Long,CRY3,70.42,CUR17,2241.45,2023-07-27 05:23:00.580010
