TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT1320001,USR5801,Long,CRY1,76.48,CUR20,2641.27,2023-11-03 12:52:29.633448
FUT1320002,USR9302,Short,CRY4,67.58,CUR27,206.65,2023-05-31 14:36:35.758287
FUT1320003,USR1019,Short,CRY2,57.1,CUR23,3256.11,2023-09-19 15:14:21.352710
FUT1320004,USR4766,Long,CRY9,80.25,CUR19,669.32,2023-05-09 00:56:26.864290
FUT1320005,USR2744,Long,CRY1,68.28,CUR19,1848.0,2024-02-01 09:14:48.084446
FUT1320006,USR2632,Long,CRY6,46.29,CUR14,4292.92,2023-02-18 03:26:03.550425
FUT1320007,USR9022,Short,CRY5,86.1,CUR20,793.74,2023-11-13 02:51:39.340187
FUT1320008,USR3346,Short,CRY4,9.94,CUR23,5640.98,2024-01-25 08:03:47.484047
FUT1320009,USR8438,Long,CRY6,54.6,CUR15,4513.14,2024-01-23 20:44:43.639427
FUT1320010,USR6849,Long,CRY9,62.75,CUR20,4916.14,2023-08-31 15:58:27.802358
FUT1320011,USR2299,Short,CRY1,59.23,CUR20,8891.02,2023-05-18 14:51:09.880998
FUT1320012,USR9217,Short,CRY1,60.32,CUR2,9960.58,2023-10-02 03:48:19.491971
FUT1320013,USR7193,Long,CRY5,23.45,CUR27,8886.66,2023-06-18 18:46:04.323432
FUT1320014,USR2772,Long,CRY6,6.55,CUR16,9590.45,2024-01-31 14:17:34.686622
FUT1320015,USR6577,Long,CRY6,45.0,CUR23,835.0,2023-09-14 20:35:35.771432
FUT1320016,USR4105,Short,CRY10,86.32,CUR23,2895.94,2023-09-12 03:46:17.639036
FUT1320017,USR512,Short,CRY7,20.18,CUR14,3013.48,2023-02-11 19:26:06.509502
FUT1320018,USR3452,Short,CRY3,4.3,CUR14,5469.1,2023-06-24 18:06:26.607631
FUT1320019,USR4763,Short,CRY9,20.66,CUR9,8972.71,2023-11-17 04:39:04.693223
FUT1320020,USR8021,Long,CRY8,74.15,CUR6,687.16,2023-12-10 19:08:57.664080
FUT1320021,USR2556,Long,CRY6,73.3,CUR1,274.38,2024-01-28 09:45:40.957223
FUT1320022,USR3994,Short,CRY3,84.11,CUR21,2646.95,2023-07-07 07:12:55.090380
FUT1320023,USR7296,Short,CRY10,70.43,CUR2,1315.02,2023-05-31 11:25:14.817668
FUT1320024,USR5861,Short,CRY4,70.25,CUR20,2083.86,2023-07-16 04:46:18.536135
FUT1320025,USR9554,Short,CRY8,42.85,CUR24,5634.47,2023-10-13 19:15:11.252120
FUT1320026,USR2902,Long,CRY6,17.92,CUR4,6516.73,2023-03-29 18:41:49.464958
FUT1320027,USR3026,Long,CRY1,33.26,CUR17,7561.45,2023-09-24 10:14:13.389367
FUT1320028,USR5524,Long,CRY9,68.74,CUR4,1628.44,2023-10-11 15:18:17.370555
FUT1320029,USR1334,Short,CRY6,21.68,CUR29,4436.99,2023-06-15 21:51:15.669189
FUT1320030,USR6213,Short,CRY9,30.72,CUR19,2889.23,2023-09-07 17:56:10.344123
FUT1320031,USR9381,Short,CRY6,72.36,CUR1,9607.05,2023-04-06 00:04:26.088014
FUT1320032,USR2584,Long,CRY5,80.03,CUR30,5636.98,2023-11-22 23:24:44.137464
FUT1320033,USR4386,Short,CRY7,28.68,CUR22,2973.78,2023-05-12 18:43:22.894580
FUT1320034,USR7733,Short,CRY9,43.52,CUR4,3167.77,2023-02-18 08:17:00.125766
FUT1320035,USR7360,Long,CRY3,2.47,CUR20,8632.78,2023-05-02 15:07:23.589684
FUT1320036,USR3752,Short,CRY4,66.26,CUR21,237.36,2023-07-20 05:27:43.088543
FUT1320037,USR6802,Long,CRY6,65.3,CUR25,7209.02,2023-08-27 06:44:41.360192
FUT1320038,USR9084,Long,CRY7,81.13,CUR1,9772.52,2023-06-24 07:59:50.256772
FUT1320039,USR4558,Long,CRY8,53.92,CUR5,6248.81,2024-01-12 11:35:04.021022
FUT1320040,USR2547,Short,CRY2,38.95,CUR14,8208.02,2023-03-27 19:59:31.463100
FUT1320041,USR4665,Long,CRY1,36.28,CUR7,2241.13,2023-08-19 16:44:27.209866
FUT1320042,USR9660,Long,CRY3,20.32,CUR15,7872.86,2023-03-17 08:05:12.724654
FUT1320043,USR29,Long,CRY10,25.58,CUR1,2353.61,2023-03-20 13:49:47.912549
FUT1320044,USR5164,Long,CRY10,56.22,CUR8,6103.5,2023-07-22 00:39:09.899002
FUT1320045,USR1538,Short,CRY7,49.61,CUR15,4468.29,2024-02-06 21:16:19.102888
FUT1320046,USR6463,Long,CRY3,48.35,CUR23,8598.02,2023-11-11 10:53:56.843891
FUT1320047,USR5257,Long,CRY4,31.39,CUR20,265.89,2023-09-29 22:12:32.050796
FUT1320048,USR3098,Short,CRY3,29.75,CUR13,8297.89,2023-10-30 03:36:46.373015
FUT1320049,USR6619,Short,CRY4,96.97,CUR29,7080.99,2023-05-04 09:51:10.991174
FUT1320050,USR4849,Long,CRY5,53.99,CUR20,3438.98,2023-08-01 03:45:25.546851
FUT1320051,USR3334,Short,CRY9,43.15,CUR12,6407.21,2023-11-12 10:29:44.852586
FUT1320052,USR2465,Long,CRY6,89.96,CUR24,4344.0,2023-04-24 05:51:41.683656
FUT1320053,USR5844,Long,CRY8,47.37,CUR28,917.49,2023-02-22 05:16:01.766492
FUT1320054,USR7894,Short,CRY4,29.84,CUR15,2139.31,2023-11-08 13:32:54.014611
FUT1320055,USR6804,Long,CRY1,58.5,CUR25,4663.18,2023-03-09 06:21:24.869467
FUT1320056,USR4575,Long,CRY10,46.28,CUR19,4767.66,2023-11-07 04:56:48.263426
FUT1320057,USR4355,Long,CRY3,52.72,CUR12,6390.87,2023-04-30 09:09:19.844178
FUT1320058,USR7598,Long,CRY4,29.8,CUR3,7754.02,2023-07-24 16:19:31.920309
FUT1320059,USR4557,Long,CRY5,21.34,CUR15,4975.22,2023-04-30 12:01:04.662909
FUT1320060,USR535,Short,CRY4,31.87,CUR26,812.23,2023-03-17 09:54:12.169909
FUT1320061,USR4888,Short,CRY6,84.12,CUR21,163.13,2024-01-28 17:26:36.143385
FUT1320062,USR1891,Short,CRY7,76.65,CUR5,4248.57,2024-01-07 20:29:20.789674
FUT1320063,USR5936,Short,CRY3,92.67,CUR15,8039.37,2023-07-19 16:31:46.521430
FUT1320064,USR66,Short,CRY6,37.15,CUR5,3927.53,2024-01-29 14:38:34.779969
FUT1320065,USR7075,Short,CRY7,1.75,CUR16,3970.38,2024-02-01 02:09:53.550902
FUT1320066,USR5706,Short,CRY7,50.15,CUR10,5379.47,2023-08-12 05:19:46.857874
FUT1320067,USR760,Long,CRY8,54.99,CUR16,8269.9,2023-02-23 14:48:46.459706
FUT1320068,USR8152,Short,CRY10,14.77,CUR23,8330.24,2023-06-10 12:34:24.065232
FUT1320069,USR9773,Long,CRY9,72.67,CUR10,5055.22,2023-10-27 06:22:02.585946
FUT1320070,USR1254,Short,CRY10,2.63,CUR18,5086.88,2023-06-30 00:17:30.505415
FUT1320071,USR8282,Short,CRY10,97.86,CUR15,6396.14,2023-12-24 17:34:08.444079
FUT1320072,USR5916,Short,CRY3,79.21,CUR18,3079.5,2023-04-20 11:00:11.720357
FUT1320073,USR7358,Short,CRY9,35.54,CUR11,1303.05,2023-10-25 23:25:00.160243
FUT1320074,USR9486,Long,CRY4,8.53,CUR19,4854.8,2023-06-28 18:05:50.641177
FUT1320075,USR2929,Short,CRY9,7.74,CUR23,171.21,2023-03-02 00:29:49.259634
FUT1320076,USR6696,Short,CRY7,81.3,CUR2,6256.52,2023-08-21 18:02:13.293924
FUT1320077,USR3027,Short,CRY10,24.84,CUR25,4951.11,2023-09-26 22:14:33.078636
FUT1320078,USR4622,Short,CRY1,84.67,CUR19,1439.89,2023-04-07 02:02:51.544628
FUT1320079,USR8635,Long,CRY4,24.5,CUR5,8608.89,2023-04-13 13:14:33.089397
FUT1320080,USR7042,Long,CRY2,28.52,CUR7,6635.13,2024-01-22 02:51:09.482581
FUT1320081,USR8753,Long,CRY4,80.75,CUR10,3657.44,2023-09-14 01:15:50.993443
FUT1320082,USR991,Long,CRY6,76.84,CUR8,691.22,2023-07-12 22:49:34.498752
FUT1320083,USR8509,Long,CRY1,68.56,CUR11,1310.14,2023-03-28 19:54:59.913830
