TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT900001,USR4671,Short,CRY2,96.26,CUR20,6196.22,2024-01-17 08:33:06.709385
FUT900002,USR9981,Short,CRY5,51.13,CUR11,9100.0,2023-10-14 01:27:57.200176
FUT900003,USR5449,Long,CRY5,15.21,CUR25,7099.87,2023-12-19 00:25:07.605341
FUT900004,USR3054,Long,CRY7,99.22,CUR17,313.4,2023-09-17 08:50:43.973391
FUT900005,USR6320,Long,CRY9,91.2,CUR1,1983.76,2023-04-13 04:03:16.289263
FUT900006,USR2527,Long,CRY9,68.41,CUR4,9570.99,2023-05-24 15:08:23.971210
FUT900007,USR3129,Long,CRY3,46.24,CUR17,8569.5,2023-04-25 17:12:29.175646
FUT900008,USR6004,Long,CRY4,76.32,CUR25,5462.17,2023-03-23 14:45:54.977651
FUT900009,USR2226,Long,CRY8,29.08,CUR29,1443.85,2023-04-03 20:58:40.329957
FUT900010,USR9954,Long,CRY2,4.04,CUR13,3511.29,2023-07-19 15:44:15.031734
FUT900011,USR7606,Long,CRY9,54.11,CUR4,2020.13,2023-05-14 21:43:00.565991
FUT900012,USR2123,Short,CRY8,60.59,CUR7,3937.58,2024-02-09 09:24:08.966395
FUT900013,USR2692,Short,CRY7,73.58,CUR30,4803.44,2023-03-05 04:12:41.335978
FUT900014,USR5249,Short,CRY6,72.67,CUR27,4625.04,2023-10-21 10:13:02.827776
FUT900015,USR7778,Short,CRY6,17.52,CUR20,1261.74,2023-11-07 11:37:36.491802
FUT900016,USR584,Long,CRY9,40.21,CUR26,3229.78,2023-10-09 14:40:50.324947
FUT900017,USR2058,Long,CRY6,50.89,CUR11,3054.75,2023-02-26 10:07:39.161190
FUT900018,USR1468,Short,CRY9,10.07,CUR9,2950.82,2023-03-20 23:03:56.751227
FUT900019,USR2403,Long,CRY4,53.5,CUR2,5176.96,2023-07-25 07:30:38.191517
FUT900020,USR2880,Long,CRY9,9.97,CUR10,6108.54,2023-02-15 21:24:34.429493
FUT900021,USR3414,Long,CRY4,90.52,CUR13,5063.1,2023-10-11 08:35:18.458125
FUT900022,USR8030,Short,CRY3,98.24,CUR11,8807.18,2023-03-26 01:54:08.969331
FUT900023,USR3095,Long,CRY1,27.94,CUR1,9865.25,2023-02-10 14:11:42.741138
FUT900024,USR2953,Short,CRY7,29.0,CUR11,7518.0,2023-03-14 17:07:03.614445
FUT900025,USR4454,Short,CRY2,73.98,CUR11,705.39,2023-03-01 08:45:33.198356
FUT900026,USR1640,Long,CRY6,98.05,CUR10,8075.01,2023-06-05 21:42:52.408884
FUT900027,USR2514,Short,CRY7,18.75,CUR16,4225.08,2023-03-30 16:18:01.012160
FUT900028,USR334,Long,CRY10,33.56,CUR30,8824.56,2023-07-13 00:06:30.652181
FUT900029,USR543,Long,CRY8,8.25,CUR7,3186.32,2023-03-25 08:08:16.974738
FUT900030,USR5742,Short,CRY8,73.52,CUR19,5474.93,2023-03-11 05:28:52.080097
FUT900031,USR1650,Long,CRY1,21.96,CUR18,8026.9,2024-01-16 17:33:08.857427
FUT900032,USR9434,Short,CRY9,70.85,CUR28,4256.64,2023-04-19 04:58:50.132846
FUT900033,USR5589,Short,CRY1,66.41,CUR10,3973.27,2023-06-19 15:57:21.429277
FUT900034,USR4370,Short,CRY6,42.85,CUR29,6189.85,2023-04-22 20:24:36.508094
FUT900035,USR1343,Short,CRY9,10.82,CUR18,7042.11,2023-03-31 23:14:16.504545
FUT900036,USR4425,Short,CRY2,8.29,CUR23,2212.62,2023-09-16 19:29:24.698747
FUT900037,USR241,Long,CRY9,95.27,CUR6,2056.94,2023-10-01 23:43:03.457407
FUT900038,USR7606,Long,CRY1,80.56,CUR18,9924.21,2023-09-02 05:29:18.177463
FUT900039,USR686,Long,CRY9,66.87,CUR6,2188.23,2023-05-26 00:06:53.477422
FUT900040,USR2115,Short,CRY3,50.38,CUR21,6889.42,2023-12-13 20:46:28.941023
FUT900041,USR8731,Long,CRY7,7.4,CUR28,2606.12,2023-03-12 20:50:16.406964
FUT900042,USR2128,Short,CRY6,77.47,CUR20,6214.08,2023-08-08 20:31:33.888120
FUT900043,USR2558,Short,CRY9,4.29,CUR4,4825.05,2024-01-23 07:48:23.795022
FUT900044,USR2540,Long,CRY6,23.3,CUR1,9100.92,2023-07-08 03:04:55.411443
FUT900045,USR4332,Long,CRY4,76.1,CUR12,5331.57,2024-01-27 21:39:48.490392
FUT900046,USR1955,Short,CRY8,68.38,CUR7,4541.02,2023-11-25 23:06:53.245452
FUT900047,USR36,Short,CRY7,47.09,CUR11,8269.81,2023-04-03 12:54:55.559018
FUT900048,USR5625,Long,CRY6,83.09,CUR8,8858.96,2023-10-13 06:31:35.465272
FUT900049,USR6716,Long,CRY2,5.66,CUR7,3105.34,2023-09-01 08:32:26.578493
FUT900050,USR9115,Short,CRY2,64.16,CUR16,3888.58,2023-08-11 11:22:17.178462
FUT900051,USR1101,Long,CRY5,2.13,CUR19,5142.45,2023-07-21 11:35:53.243561
FUT900052,USR7941,Long,CRY4,29.93,CUR2,152.14,2023-03-10 12:02:46.337614
FUT900053,USR3853,Long,CRY1,59.02,CUR11,9861.16,2023-12-31 13:19:44.837033
FUT900054,USR7395,Long,CRY1,56.96,CUR12,9626.37,2023-09-09 15:12:27.209903
FUT900055,USR563,Short,CRY10,42.97,CUR2,1945.4,2023-06-11 05:00:47.356620
FUT900056,USR5008,Short,CRY3,28.0,CUR6,8464.81,2023-09-22 01:15:19.033043
FUT900057,USR6393,Long,CRY7,74.51,CUR16,3825.61,2024-01-26 04:49:50.447719
FUT900058,USR2137,Long,CRY4,12.09,CUR9,8342.92,2023-09-27 19:36:35.008707
FUT900059,USR5801,Short,CRY9,78.19,CUR6,9740.32,2023-06-22 00:50:31.583833
FUT900060,USR5194,Long,CRY1,18.81,CUR7,2082.39,2023-04-10 16:24:46.254118
FUT900061,USR4425,Short,CRY10,20.84,CUR7,2406.18,2023-07-25 20:29:25.542145
FUT900062,USR568,Short,CRY1,25.85,CUR22,6386.86,2023-02-27 03:17:40.608895
FUT900063,USR4761,Short,CRY4,51.65,CUR9,9151.48,2023-06-05 19:04:14.542718
FUT900064,USR8158,Long,CRY9,28.34,CUR29,6807.54,2023-10-19 00:40:53.824041
FUT900065,USR9326,Long,CRY5,59.44,CUR29,6749.32,2023-10-10 09:20:16.799555
FUT900066,USR1526,Short,CRY1,35.77,CUR14,2840.37,2023-08-17 23:41:24.744258
FUT900067,USR8819,Short,CRY1,44.08,CUR20,7275.2,2023-05-16 06:31:28.901368
FUT900068,USR1756,Short,CRY8,32.17,CUR30,2276.66,2023-10-23 09:47:58.446638
FUT900069,USR7208,Short,CRY6,49.48,CUR30,828.03,2024-02-02 07:19:06.108683
FUT900070,USR6736,Long,CRY2,2.13,CUR12,9036.96,2024-01-10 02:10:21.910828
FUT900071,USR1021,Long,CRY10,30.81,CUR28,8239.53,2023-04-08 19:57:05.180688
FUT900072,USR4466,Short,CRY3,25.76,CUR25,9935.72,2023-03-03 17:44:10.589147
FUT900073,USR801,Long,CRY6,11.7,CUR20,2303.14,2024-01-11 09:27:48.659564
FUT900074,USR5989,Short,CRY10,37.01,CUR25,8339.8,2023-09-02 16:41:40.763768
FUT900075,USR8158,Long,CRY8,46.69,CUR18,699.16,2023-05-05 15:16:32.964725
FUT900076,USR3534,Long,CRY3,90.86,CUR19,6243.94,2023-06-10 05:09:24.309139
FUT900077,USR3513,Short,CRY2,18.61,CUR1,232.64,2023-11-28 16:46:26.486083
FUT900078,USR788,Long,CRY5,58.49,CUR19,5728.38,2023-12-09 15:17:13.350137
FUT900079,USR8256,Short,CRY5,92.09,CUR13,7437.41,2024-01-29 04:15:39.071170
FUT900080,USR136,Short,CRY1,41.83,CUR17,5985.92,2023-09-05 02:56:56.543622
FUT900081,USR8157,Long,CRY6,60.35,CUR23,4500.61,2023-09-26 23:37:21.964811
FUT900082,USR6237,Short,CRY10,77.15,CUR24,6008.75,2023-10-23 13:57:23.945066
FUT900083,USR2434,Long,CRY4,46.86,CUR22,7186.98,2023-03-26 18:31:31.173319
FUT900084,USR3442,Short,CRY10,21.33,CUR27,2127.99,2023-11-29 01:53:24.857237
FUT900085,USR8179,Short,CRY10,26.95,CUR6,9607.74,2023-12-31 00:16:00.206405
FUT900086,USR3928,Long,CRY2,9.01,CUR2,9803.11,2023-02-11 23:40:48.867201
FUT900087,USR4164,Short,CRY6,82.28,CUR27,274.17,2023-10-22 03:10:58.598248
FUT900088,USR2041,Long,CRY5,84.94,CUR24,7595.12,2024-02-04 18:58:58.766123
FUT900089,USR6541,Short,CRY6,95.25,CUR20,6885.95,2023-03-21 19:04:54.237829
FUT900090,USR5357,Short,CRY2,11.93,CUR7,5848.36,2023-03-14 13:17:48.942874
FUT900091,USR3399,Short,CRY6,43.41,CUR20,8378.23,2023-10-06 14:09:52.732397
FUT900092,USR634,Long,CRY9,26.08,CUR16,7555.88,2024-01-25 03:02:22.041527
FUT900093,USR5005,Long,CRY4,46.31,CUR12,342.07,2023-11-22 07:36:02.443942
FUT900094,USR4199,Short,CRY1,94.24,CUR8,4784.43,2023-09-06 17:23:34.752516
FUT900095,USR1860,Short,CRY4,70.25,CUR9,8030.89,2023-09-08 13:13:57.877964
FUT900096,USR5457,Long,CRY1,2.53,CUR11,3183.08,2024-02-08 19:21:51.582426
FUT900097,USR5894,Long,CRY3,76.49,CUR14,5226.55,2023-08-07 04:19:38.677566
FUT900098,USR2912,Short,CRY1,47.58,CUR25,4052.77,2023-05-01 02:16:46.319494
FUT900099,USR2631,Long,CRY7,71.83,CUR15,7866.0,2023-08-10 13:55:16.405293
FUT900100,USR2907,Short,CRY7,35.03,CUR21,6241.93,2024-01-13 19:31:23.791573
FUT900101,USR6882,Short,CRY8,51.92,CUR4,2707.71,2023-11-19 16:53:21.315968
FUT900102,USR7487,Short,CRY4,53.92,CUR23,6592.76,2024-01-28 19:17:43.920431
FUT900103,USR1885,Short,CRY1,22.96,CUR1,7899.68,2023-08-14 18:10:03.396183
FUT900104,USR6090,Short,CRY5,46.88,CUR3,4127.27,2023-04-06 03:14:11.289975
FUT900105,USR2675,Long,CRY9,59.32,CUR13,7615.8,2023-10-22 19:57:08.959101
FUT900106,USR8666,Short,CRY5,84.52,CUR7,654.78,2023-05-01 22:21:04.477994
FUT900107,USR5871,Long,CRY1,80.3,CUR18,433.95,2023-08-30 19:09:27.866264
FUT900108,USR8100,Short,CRY8,35.31,CUR18,4328.8,2024-02-05 05:57:17.444314
FUT900109,USR8022,Short,CRY2,16.89,CUR30,5202.04,2024-01-15 06:13:16.259548
FUT900110,USR8088,Long,CRY7,38.46,CUR30,2893.29,2023-11-22 19:20:08.639365
FUT900111,USR532,Long,CRY1,91.71,CUR20,4175.17,2023-08-20 11:08:41.899970
FUT900112,USR7423,Long,CRY4,24.19,CUR12,6507.35,2023-11-16 19:07:33.264333
FUT900113,USR1156,Long,CRY8,78.25,CUR7,5435.06,2023-09-29 20:16:42.584870
FUT900114,USR5745,Long,CRY10,17.83,CUR23,6393.8,2023-07-04 06:17:38.053722
FUT900115,USR6847,Long,CRY3,34.91,CUR8,7429.66,2023-09-06 21:20:04.560311
