TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT800001,USR8224,Long,CRY8,84.26,CUR21,7851.47,2023-05-21 20:16:05.946784
FUT800002,USR91,Long,CRY6,32.87,CUR19,5022.89,2023-02-24 21:51:49.527276
FUT800003,USR405,Short,CRY7,10.47,CUR29,9881.41,2023-10-09 06:58:57.822886
FUT800004,USR2778,Long,CRY8,49.33,CUR29,4558.15,2023-07-17 15:27:49.699492
FUT800005,USR5339,Short,CRY6,51.27,CUR30,908.09,2023-05-01 08:04:19.423176
FUT800006,USR2719,Short,CRY1,38.62,CUR26,7517.99,2023-02-28 22:22:08.823067
FUT800007,USR892,Long,CRY10,94.93,CUR9,427.98,2023-07-21 13:12:57.026321
FUT800008,USR6029,Short,CRY2,57.29,CUR3,4232.57,2023-12-19 03:03:32.192175
FUT800009,USR3651,Long,CRY7,67.24,CUR2,7944.87,2023-02-17 14:58:00.572712
FUT800010,USR9658,Short,CRY5,63.08,CUR23,9596.03,2023-02-14 22:06:39.948788
FUT800011,USR4395,Short,CRY9,29.22,CUR10,9569.5,2023-12-22 16:22:44.640157
FUT800012,USR7118,Short,CRY6,77.92,CUR5,7822.14,2023-04-29 13:56:29.162883
FUT800013,USR705,Long,CRY8,58.23,CUR14,5688.43,2023-10-04 22:11:18.714952
FUT800014,USR8190,Short,CRY4,6.67,CUR30,4803.6,2023-09-27 17:11:46.992717
FUT800015,USR9635,Long,CRY4,53.6,CUR25,338.77,2023-08-01 00:17:41.393867
FUT800016,USR3284,Short,CRY6,61.18,CUR25,5006.11,2023-05-04 16:11:32.607821
FUT800017,USR4337,Long,CRY1,85.05,CUR30,8684.69,2023-06-20 12:51:56.262043
FUT800018,USR4216,Short,CRY10,9.92,CUR7,8005.93,2023-03-21 23:12:04.279391
FUT800019,USR7689,Short,CRY9,86.25,CUR14,5114.89,2023-07-21 23:44:14.248315
FUT800020,USR330,Long,CRY5,63.4,CUR19,7747.17,2024-01-29 05:45:17.232188
FUT800021,USR9664,Long,CRY2,39.8,CUR10,7264.08,2023-10-06 03:49:04.944087
FUT800022,USR3195,Long,CRY2,59.71,CUR25,1564.53,2023-09-01 09:42:22.017493
FUT800023,USR3071,Short,CRY7,54.77,CUR23,6017.49,2023-07-12 20:53:06.661479
FUT800024,USR1417,Long,CRY3,53.49,CUR25,5812.56,2023-07-21 22:08:15.927271
FUT800025,USR7590,Short,CRY5,46.4,CUR15,1328.83,2023-11-20 12:07:18.174896
FUT800026,USR935,Long,CRY2,42.84,CUR2,1662.19,2023-06-22 04:50:23.099381
FUT800027,USR3517,Short,CRY6,18.37,CUR11,9425.05,2023-07-07 03:18:46.922257
FUT800028,USR9321,Long,CRY5,71.54,CUR18,8990.85,2023-11-28 22:57:53.265315
FUT800029,USR330,Long,CRY9,60.64,CUR18,4470.03,2023-07-23 22:05:14.966469
FUT800030,USR2976,Short,CRY5,61.28,CUR24,8411.21,2023-07-04 09:00:05.062005
FUT800031,USR8477,Long,CRY4,31.88,CUR22,1491.69,2023-11-30 05:18:08.799253
FUT800032,USR3076,Short,CRY1,97.18,CUR3,7193.17,2023-10-19 11:38:49.630064
FUT800033,USR7255,Long,CRY2,46.75,CUR21,4856.85,2023-04-24 21:11:12.551754
FUT800034,USR8409,Long,CRY1,43.83,CUR4,975.26,2023-08-27 21:22:41.808310
FUT800035,USR9536,Short,CRY4,97.03,CUR27,4206.98,2023-08-21 21:22:08.491513
FUT800036,USR8067,Long,CRY9,6.19,CUR29,2903.31,2023-09-03 07:32:46.339507
FUT800037,USR8514,Short,CRY8,50.08,CUR14,2391.01,2023-05-29 04:49:22.676275
FUT800038,USR7552,Long,CRY6,75.86,CUR16,3733.26,2024-01-10 23:44:45.718716
FUT800039,USR1947,Short,CRY2,81.02,CUR6,4120.37,2024-02-08 05:14:48.875305
FUT800040,USR3864,Long,CRY9,95.48,CUR7,7087.39,2023-03-28 06:49:18.069657
FUT800041,USR4828,Short,CRY8,14.97,CUR13,565.74,2023-04-28 09:52:14.217060
FUT800042,USR4582,Short,CRY5,70.11,CUR16,6105.96,2023-12-22 17:35:44.698692
FUT800043,USR3048,Short,CRY5,1.52,CUR2,6096.16,2023-10-29 07:27:42.744658
FUT800044,USR6633,Long,CRY6,94.38,CUR11,4081.37,2023-05-05 16:10:05.544081
FUT800045,USR5787,Short,CRY2,8.6,CUR29,4937.78,2024-01-10 14:56:06.454086
