TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT660001,USR4262,Short,CRY10,9.58,CUR7,9343.54,2024-01-24 08:33:35.525308
FUT660002,USR1935,Short,CRY8,86.07,CUR1,4205.04,2023-04-19 21:10:31.301611
FUT660003,USR1503,Short,CRY5,86.24,CUR21,9450.96,2023-03-29 15:07:04.558724
FUT660004,USR5597,Long,CRY8,46.64,CUR13,7002.08,2023-09-14 17:31:35.610390
FUT660005,USR1162,Long,CRY2,81.02,CUR15,5477.73,2023-02-15 06:39:55.931175
FUT660006,USR7184,Long,CRY4,62.8,CUR6,9022.52,2023-08-02 05:19:21.379120
FUT660007,USR2752,Short,CRY10,94.98,CUR26,2067.54,2023-03-27 22:45:33.736244
FUT660008,USR9042,Long,CRY1,49.2,CUR16,3835.92,2023-05-16 04:32:08.313842
FUT660009,USR2149,Long,CRY2,6.49,CUR27,6087.07,2023-09-29 09:08:00.357477
FUT660010,USR1613,Short,CRY7,70.11,CUR27,9315.64,2023-05-30 23:30:14.630839
FUT660011,USR5625,Short,CRY10,66.62,CUR5,6437.3,2023-10-21 14:35:17.174994
FUT660012,USR6973,Short,CRY4,99.7,CUR22,9278.08,2023-08-13 04:54:47.547270
FUT660013,USR8533,Short,CRY3,66.75,CUR11,1152.4,2024-01-18 21:00:45.136571
FUT660014,USR7402,Short,CRY2,26.97,CUR1,9238.48,2023-09-24 02:38:58.398918
FUT660015,USR4214,Short,CRY6,92.36,CUR1,9718.05,2023-12-02 17:41:18.087042
FUT660016,USR7761,Long,CRY7,67.13,CUR12,5399.4,2023-09-21 13:38:38.153204
FUT660017,USR107,Short,CRY5,27.1,CUR24,807.71,2023-04-18 00:41:18.580753
FUT660018,USR3470,Long,CRY7,22.88,CUR27,9811.56,2023-06-30 04:06:22.989563
FUT660019,USR7221,Long,CRY10,37.1,CUR10,6215.48,2024-02-03 13:33:09.955153
FUT660020,USR4822,Short,CRY2,4.21,CUR6,9637.29,2023-07-15 12:45:17.858029
FUT660021,USR239,Short,CRY3,67.79,CUR24,7910.93,2023-07-04 08:02:43.087605
FUT660022,USR4732,Short,CRY4,41.19,CUR16,7122.63,2023-09-02 08:57:40.351674
FUT660023,USR1537,Short,CRY10,44.2,CUR27,500.95,2024-01-30 10:01:12.908726
FUT660024,USR8932,Long,CRY1,6.89,CUR18,8082.34,2023-10-24 02:25:59.459561
FUT660025,USR484,Long,CRY9,67.46,CUR24,8110.53,2024-02-04 02:06:43.668242
FUT660026,USR9198,Long,CRY10,1.4,CUR10,8763.87,2023-10-18 09:57:51.130839
FUT660027,USR7959,Short,CRY4,15.91,CUR22,5804.74,2024-01-29 11:51:49.153137
FUT660028,USR4270,Long,CRY4,72.32,CUR23,3074.86,2023-07-20 10:35:30.952214
FUT660029,USR3468,Short,CRY4,42.35,CUR10,6496.35,2023-11-25 01:46:02.274248
FUT660030,USR3492,Short,CRY1,95.92,CUR28,433.2,2023-12-29 01:11:45.584493
FUT660031,USR3029,Short,CRY3,27.54,CUR14,7151.83,2023-04-12 00:30:50.863554
FUT660032,USR7322,Short,CRY9,68.81,CUR21,7629.97,2023-09-26 19:12:14.958309
FUT660033,USR3076,Short,CRY7,54.22,CUR16,4781.64,2023-08-22 03:45:51.171655
FUT660034,USR3874,Long,CRY6,77.71,CUR19,6630.18,2023-10-26 00:36:48.324472
FUT660035,USR1209,Long,CRY5,44.93,CUR17,4298.42,2023-10-12 07:31:06.911231
FUT660036,USR990,Long,CRY4,0.41,CUR4,4113.79,2023-03-07 23:55:43.865468
