TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT1120001,USR8033,Long,CRY9,71.5,CUR8,9193.05,2023-03-02 19:25:17.064129
FUT1120002,USR6265,Short,CRY9,63.98,CUR22,6529.64,2023-07-01 05:41:15.128865
FUT1120003,USR9731,Long,CRY2,95.42,CUR9,8513.53,2023-03-23 16:54:12.907628
FUT1120004,USR1234,Short,CRY7,15.28,CUR18,7241.8,2023-11-01 09:17:05.062130
FUT1120005,USR5147,Short,CRY3,22.11,CUR18,882.15,2024-01-11 06:12:25.263423
FUT1120006,USR9061,Short,CRY10,17.07,CUR19,9769.68,2023-07-19 02:38:54.701816
FUT1120007,USR2521,Short,CRY7,97.51,CUR24,2143.46,2023-10-21 19:48:19.305825
FUT1120008,USR5430,Short,CRY2,38.63,CUR30,2472.05,2023-08-30 15:35:15.330405
FUT1120009,USR8844,Long,CRY3,69.16,CUR13,9772.88,2023-07-19 08:18:44.925086
FUT1120010,USR3265,Long,CRY9,81.52,CUR18,3092.23,2023-10-18 23:21:05.420273
FUT1120011,USR486,Short,CRY5,25.41,CUR17,2622.31,2024-02-03 09:17:16.846922
FUT1120012,USR9165,Long,CRY5,68.88,CUR29,9218.9,2023-11-26 16:25:18.537867
FUT1120013,USR2749,Long,CRY8,57.64,CUR15,363.27,2023-02-27 22:57:35.370871
FUT1120014,USR902,Long,CRY1,6.82,CUR10,8247.01,2023-07-08 21:22:10.499341
FUT1120015,USR7218,Short,CRY4,5.04,CUR21,8776.83,2024-01-07 15:47:44.536115
FUT1120016,USR3948,Short,CRY6,51.33,CUR28,8058.38,2023-03-16 21:18:14.916563
FUT1120017,USR8213,Short,CRY7,2.15,CUR10,6068.51,2023-09-04 08:19:25.293379
FUT1120018,USR9765,Long,CRY6,25.04,CUR19,6402.52,2023-10-17 11:38:58.048472
FUT1120019,USR3919,Short,CRY3,10.43,CUR25,6106.56,2023-03-06 04:24:01.911320
FUT1120020,USR5775,Long,CRY4,17.77,CUR19,8258.05,2023-05-30 01:32:55.388139
FUT1120021,USR5583,Long,CRY5,70.44,CUR15,7405.74,2023-07-28 05:08:46.534782
FUT1120022,USR7166,Short,CRY1,86.39,CUR4,2364.05,2023-10-15 03:39:58.311894
FUT1120023,USR1392,Long,CRY7,55.27,CUR29,2827.8,2024-01-31 21:40:40.790403
FUT1120024,USR4421,Short,CRY1,49.36,CUR26,6609.34,2023-02-21 02:21:27.455623
