TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT920001,USR8175,Short,CRY3,79.38,CUR27,2542.95,2023-10-16 17:49:10.764522
FUT920002,USR5218,Short,CRY8,64.59,CUR5,9357.8,2023-06-28 13:42:30.668083
FUT920003,USR9458,Long,CRY9,7.82,CUR11,2438.02,2023-07-24 19:53:33.170377
FUT920004,USR3537,Long,CRY2,83.85,CUR28,2141.71,2023-03-20 17:14:45.753125
FUT920005,USR7504,Long,CRY2,33.67,CUR9,3248.54,2023-10-03 10:03:33.135613
FUT920006,USR3173,Short,CRY8,16.11,CUR30,6846.03,2024-01-08 07:54:21.879920
FUT920007,USR1683,Short,CRY2,42.77,CUR17,7224.85,2023-03-18 09:06:28.759682
FUT920008,USR9200,Long,CRY10,56.76,CUR11,6780.92,2023-08-24 07:42:41.516222
FUT920009,USR4955,Long,CRY1,93.09,CUR25,5295.09,2023-09-12 13:51:10.146903
FUT920010,USR8948,Short,CRY7,10.48,CUR20,2431.3,2023-07-11 00:56:52.146201
FUT920011,USR1073,Long,CRY3,55.03,CUR23,8514.57,2023-02-18 11:04:05.556096
FUT920012,USR4587,Short,CRY6,78.21,CUR21,2306.72,2023-12-31 01:00:17.864970
FUT920013,USR4919,Long,CRY9,34.39,CUR4,4771.85,2023-11-28 18:01:56.003734
FUT920014,USR6093,Short,CRY7,66.87,CUR23,8303.36,2023-11-23 00:47:33.405599
FUT920015,USR4741,Short,CRY2,52.59,CUR8,1468.66,2023-12-30 14:07:58.170495
FUT920016,USR5444,Long,CRY7,89.25,CUR16,8547.63,2023-12-20 09:20:40.384629
FUT920017,USR5538,Short,CRY6,16.72,CUR18,5602.04,2023-05-08 08:26:43.887983
FUT920018,USR7617,Short,CRY8,70.95,CUR11,193.11,2023-03-23 18:08:10.764894
FUT920019,USR3936,Long,CRY4,58.83,CUR11,6142.48,2023-09-13 15:10:00.462881
FUT920020,USR3465,Long,CRY10,42.15,CUR15,2231.26,2023-03-25 08:19:56.571169
FUT920021,USR2067,Short,CRY8,35.15,CUR13,3871.86,2023-12-15 11:32:53.324870
FUT920022,USR2862,Long,CRY7,58.29,CUR7,769.62,2023-03-12 22:19:36.435675
FUT920023,USR8195,Short,CRY7,10.5,CUR23,9797.64,2023-07-13 10:26:18.806599
FUT920024,USR4534,Long,CRY8,78.0,CUR22,8421.0,2023-03-29 01:51:19.817368
FUT920025,USR582,Short,CRY7,10.44,CUR16,2539.51,2023-08-24 02:30:51.403529
FUT920026,USR1088,Long,CRY3,7.85,CUR5,3135.37,2023-08-22 22:49:12.216897
FUT920027,USR173,Short,CRY9,28.13,CUR5,6043.73,2023-07-21 08:31:03.857538
FUT920028,USR7391,Short,CRY3,93.23,CUR27,4963.48,2023-07-02 12:38:27.505784
FUT920029,USR2764,Short,CRY3,92.56,CUR13,5368.79,2023-05-06 18:55:49.821329
FUT920030,USR3606,Long,CRY7,22.29,CUR30,8175.02,2023-08-22 01:23:40.107412
FUT920031,USR6624,Short,CRY4,25.78,CUR15,7192.99,2023-10-06 03:35:05.474921
FUT920032,USR3128,Short,CRY1,83.88,CUR9,3853.46,2023-04-27 01:46:03.827253
FUT920033,USR3532,Long,CRY1,53.97,CUR12,1286.94,2024-01-02 12:13:09.518445
FUT920034,USR9814,Short,CRY9,0.18,CUR30,1257.87,2023-06-05 21:15:08.710598
FUT920035,USR1164,Long,CRY6,83.05,CUR28,8186.27,2024-01-18 19:12:59.755612
FUT920036,USR1304,Short,CRY7,75.93,CUR13,2698.89,2023-03-18 19:51:01.136005
FUT920037,USR7565,Long,CRY5,79.34,CUR10,5755.2,2023-08-13 04:44:02.152378
FUT920038,USR8235,Long,CRY8,4.04,CUR9,5826.36,2023-08-03 19:28:33.754129
FUT920039,USR5245,Short,CRY10,50.29,CUR26,5106.0,2024-01-01 11:20:39.192844
FUT920040,USR2918,Short,CRY1,83.72,CUR5,2299.54,2023-06-10 20:05:11.855894
FUT920041,USR5622,Long,CRY6,66.12,CUR20,5723.13,2023-12-28 18:48:34.352785
FUT920042,USR3011,Long,CRY1,45.51,CUR20,1468.12,2023-03-05 15:04:55.695125
FUT920043,USR1362,Short,CRY6,12.21,CUR27,9014.63,2023-03-24 23:58:40.316836
FUT920044,USR1767,Long,CRY9,31.84,CUR5,6616.39,2023-07-12 02:27:59.583737
FUT920045,USR1779,Long,CRY4,27.43,CUR16,2895.94,2023-07-05 11:46:51.474856
FUT920046,USR6727,Short,CRY4,42.33,CUR23,5467.87,2023-12-20 22:22:02.479107
