TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT1,USR6490,Long,CRY10,15.27,CUR17,5576.14,2023-05-15 08:26:34.776377
FUT2,USR9728,Long,CRY10,83.41,CUR16,6043.12,2023-07-10 08:16:18.567165
FUT3,USR7305,Short,CRY9,86.7,CUR16,6156.98,2023-06-02 19:13:52.448375
FUT4,USR6196,Long,CRY1,15.9,CUR8,3021.55,2023-05-10 19:52:32.037049
FUT5,USR4316,Long,CRY5,75.72,CUR22,7036.91,2023-12-05 04:19:30.321385
FUT6,USR3885,Long,CRY3,85.38,CUR23,6936.84,2023-12-27 08:45:48.513401
FUT7,USR4848,Long,CRY5,80.52,CUR24,2023.89,2023-09-10 23:35:15.303573
FUT8,USR5615,Long,CRY6,89.46,CUR11,5929.41,2023-11-07 07:58:37.586633
FUT9,USR7599,Long,CRY9,13.97,CUR30,3950.78,2023-04-30 16:51:55.222749
FUT10,USR3686,Short,CRY6,2.59,CUR15,6317.7,2023-06-11 10:19:17.560563
FUT11,USR3225,Short,CRY3,47.12,CUR28,6508.45,2023-06-08 17:36:31.912399
FUT12,USR615,Long,CRY3,60.93,CUR27,7430.08,2023-03-23 15:59:44.059415
FUT13,USR5691,Short,CRY8,47.85,CUR12,2689.39,2023-05-04 00:50:17.815992
FUT14,USR6096,Short,CRY10,43.14,CUR16,1823.88,2023-05-28 16:56:19.309173
FUT15,USR1779,Long,CRY3,15.51,CUR25,9225.16,2024-01-26 22:53:32.009939
FUT16,USR4945,Long,CRY10,90.48,CUR4,1230.82,2023-07-09 18:54:20.809835
FUT17,USR3095,Long,CRY6,64.52,CUR23,7545.42,2023-09-18 04:54:26.159420
FUT18,USR4958,Short,CRY6,71.05,CUR7,8456.28,2023-10-08 19:06:59.268285
FUT19,USR8146,Long,CRY9,5.76,CUR4,7788.92,2023-08-18 08:59:53.758362
FUT20,USR3910,Long,CRY7,83.97,CUR14,6412.55,2023-12-19 19:19:11.844997
FUT21,USR4300,Short,CRY3,48.27,CUR14,3519.07,2023-10-11 04:38:19.495524
FUT22,USR7116,Short,CRY7,42.21,CUR16,1309.4,2024-01-19 09:06:05.555471
FUT23,USR6488,Short,CRY10,47.67,CUR5,7990.8,2023-07-25 20:38:39.441895
FUT24,USR2030,Short,CRY7,57.11,CUR22,2801.07,2023-03-30 11:06:34.530807
FUT25,USR952,Long,CRY4,49.09,CUR2,1699.1,2023-02-15 07:43:44.239387
FUT26,USR3448,Long,CRY3,93.53,CUR17,3048.77,2023-11-17 04:05:27.451419
FUT27,USR8062,Long,CRY2,73.89,CUR18,3363.79,2023-12-22 21:34:20.772550
FUT28,USR6879,Long,CRY6,35.36,CUR9,7784.35,2023-06-16 01:45:44.925003
FUT29,USR6734,Long,CRY8,18.81,CUR30,8811.82,2023-06-22 02:48:51.632676
FUT30,USR7091,Long,CRY8,45.47,CUR17,3932.33,2023-08-03 09:16:17.384470
FUT31,USR9392,Short,CRY6,70.31,CUR3,679.46,2023-12-29 15:07:06.606882
FUT32,USR1202,Long,CRY2,40.08,CUR3,1919.51,2023-09-10 04:28:40.051812
FUT33,USR9700,Short,CRY9,29.74,CUR12,6114.7,2023-05-28 11:17:16.890115
FUT34,USR8755,Short,CRY10,42.21,CUR10,388.34,2023-10-14 09:04:41.820766
FUT35,USR3925,Short,CRY8,21.57,CUR14,4582.0,2023-09-10 18:30:38.070358
FUT36,USR10,Long,CRY4,8.97,CUR21,4365.25,2023-12-20 21:01:07.970328
FUT37,USR9071,Long,CRY9,29.18,CUR19,4755.81,2023-09-28 18:55:37.789146
FUT38,USR3085,Long,CRY9,17.22,CUR16,8294.7,2023-08-01 01:33:18.557508
FUT39,USR538,Short,CRY1,67.45,CUR13,1575.59,2023-11-17 02:32:39.961648
FUT40,USR1983,Short,CRY10,28.99,CUR10,8407.91,2024-01-14 21:54:38.680895
FUT41,USR8411,Short,CRY5,16.15,CUR10,1774.41,2023-10-16 10:47:25.066622
FUT42,USR2751,Short,CRY4,63.07,CUR14,7914.96,2023-08-06 09:26:04.458848
FUT43,USR6084,Long,CRY3,82.24,CUR4,1781.28,2023-12-24 00:56:04.695755
FUT44,USR4407,Short,CRY9,45.19,CUR30,2236.06,2024-01-10 20:36:34.787269
FUT45,USR5085,Long,CRY5,71.87,CUR19,3759.36,2023-05-08 10:33:18.514966
FUT46,USR3439,Short,CRY2,11.45,CUR9,825.74,2023-03-06 11:41:17.579811
FUT47,USR3980,Short,CRY9,37.31,CUR23,6235.9,2023-05-13 04:16:07.824275
FUT48,USR4986,Short,CRY8,67.15,CUR12,2589.71,2023-07-25 00:49:30.400162
FUT49,USR1348,Long,CRY4,64.52,CUR8,9261.58,2023-07-25 16:20:58.933379
FUT50,USR8017,Short,CRY6,56.63,CUR7,948.53,2023-10-13 08:26:10.904808
FUT51,USR7766,Short,CRY8,90.17,CUR6,8047.77,2023-07-21 06:11:51.084336
FUT52,USR6428,Long,CRY8,23.37,CUR14,8580.9,2023-12-08 18:35:09.608704
FUT53,USR4891,Short,CRY10,45.75,CUR11,7399.81,2023-03-23 16:30:37.310590
FUT54,USR7695,Long,CRY9,15.98,CUR9,9650.29,2023-05-11 14:29:59.601641
FUT55,USR3483,Short,CRY9,39.83,CUR30,416.58,2023-07-06 21:23:23.259830
FUT56,USR1120,Short,CRY5,18.67,CUR27,9048.02,2023-05-03 06:22:44.589032
FUT57,USR741,Short,CRY1,46.86,CUR6,8346.5,2023-06-16 21:03:57.643089
FUT58,USR9541,Short,CRY5,44.65,CUR27,3563.53,2023-12-31 11:19:48.882448
FUT59,USR9950,Long,CRY6,10.13,CUR7,7787.57,2023-11-03 13:21:01.646236
FUT60,USR6271,Long,CRY7,80.03,CUR13,492.35,2023-08-20 14:27:09.953253
FUT61,USR219,Short,CRY3,38.46,CUR24,7788.31,2023-07-13 02:15:36.847529
FUT62,USR1647,Long,CRY6,64.61,CUR26,4923.29,2024-01-25 17:45:52.982215
FUT63,USR7170,Short,CRY3,3.6,CUR24,9286.86,2024-01-06 20:17:11.798547
FUT64,USR5185,Short,CRY4,69.61,CUR15,1535.0,2023-09-08 10:41:29.355834
FUT65,USR5010,Long,CRY1,90.01,CUR21,9614.05,2023-05-17 22:42:33.649368
FUT66,USR8709,Short,CRY1,16.76,CUR22,8858.63,2024-01-24 22:22:11.078521
FUT67,USR6399,Long,CRY8,68.32,CUR25,957.2,2023-07-18 19:58:42.903697
FUT68,USR7545,Long,CRY5,74.82,CUR20,3631.23,2024-02-08 19:21:53.602822
FUT69,USR9542,Short,CRY5,47.05,CUR23,7281.28,2023-05-07 23:39:39.358425
FUT70,USR7164,Long,CRY5,25.3,CUR11,7331.23,2023-04-01 04:43:13.627764
FUT71,USR5952,Short,CRY4,16.65,CUR18,3008.97,2023-07-23 13:03:38.682054
