TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT1020001,USR773,Long,CRY9,39.38,CUR16,7485.38,2023-09-27 07:33:36.258839
FUT1020002,USR4960,Long,CRY5,35.54,CUR6,5152.26,2023-12-25 16:43:43.029819
FUT1020003,USR3134,Short,CRY7,5.29,CUR21,2799.77,2023-09-08 13:09:01.824617
FUT1020004,USR5587,Short,CRY6,70.55,CUR10,7981.6,2023-12-26 20:02:38.187122
FUT1020005,USR9379,Long,CRY9,70.53,CUR15,9289.73,2023-07-01 17:47:35.905739
FUT1020006,USR5837,Long,CRY10,89.78,CUR4,1230.13,2023-11-07 12:09:15.781667
FUT1020007,USR9297,Long,CRY2,38.5,CUR25,5609.85,2023-10-20 15:21:04.285239
FUT1020008,USR4232,Short,CRY4,12.99,CUR26,6243.38,2023-03-19 11:26:42.473350
FUT1020009,USR3503,Short,CRY4,58.33,CUR16,2140.88,2023-06-02 00:11:23.496155
FUT1020010,USR9587,Short,CRY10,3.46,CUR3,2006.69,2023-10-07 13:55:51.204801
FUT1020011,USR6622,Long,CRY9,94.1,CUR25,5677.91,2023-03-04 07:58:21.139297
FUT1020012,USR147,Long,CRY6,83.95,CUR20,8281.93,2023-12-26 19:37:56.807203
FUT1020013,USR1459,Short,CRY4,14.46,CUR19,3106.13,2023-08-02 01:15:34.721719
FUT1020014,USR3614,Long,CRY5,93.73,CUR29,4486.7,2024-01-27 17:43:51.152728
FUT1020015,USR3268,Short,CRY1,74.56,CUR3,7223.44,2023-10-05 09:22:45.929785
FUT1020016,USR8389,Long,CRY3,0.73,CUR15,1193.91,2023-12-29 13:52:24.424721
FUT1020017,USR7395,Long,CRY4,9.04,CUR12,2973.45,2023-11-22 17:26:00.789575
FUT1020018,USR5297,Short,CRY9,26.57,CUR1,7667.79,2023-06-19 21:40:16.576725
FUT1020019,USR8952,Short,CRY7,40.25,CUR3,6211.14,2023-05-10 05:44:37.232939
FUT1020020,USR9429,Long,CRY2,2.02,CUR4,7562.98,2023-08-01 15:09:20.776140
FUT1020021,USR3006,Short,CRY2,83.75,CUR22,3207.74,2023-09-26 19:02:57.948297
FUT1020022,USR8148,Short,CRY9,60.98,CUR6,5805.82,2023-05-22 13:06:00.356340
FUT1020023,USR5678,Short,CRY1,5.36,CUR6,2803.66,2023-09-10 08:25:56.663798
FUT1020024,USR9938,Long,CRY3,33.68,CUR1,7797.9,2023-07-24 14:12:29.791072
FUT1020025,USR8088,Short,CRY10,77.39,CUR8,5980.75,2023-12-27 00:37:07.713973
FUT1020026,USR3654,Long,CRY9,5.6,CUR5,2542.16,2023-12-12 23:39:49.451516
FUT1020027,USR601,Short,CRY3,92.54,CUR29,6248.32,2023-12-25 14:15:16.199081
FUT1020028,USR6722,Short,CRY8,81.54,CUR27,1152.38,2023-06-06 21:05:36.463216
FUT1020029,USR9911,Long,CRY10,24.94,CUR22,8363.79,2024-01-18 02:02:35.786824
FUT1020030,USR2209,Long,CRY6,1.04,CUR11,9802.61,2023-09-11 16:43:55.132236
FUT1020031,USR9176,Long,CRY2,69.12,CUR15,5011.93,2024-01-14 20:19:00.948359
FUT1020032,USR7825,Long,CRY1,79.06,CUR24,2986.36,2023-05-20 11:38:52.854685
FUT1020033,USR4252,Short,CRY7,33.03,CUR9,4070.47,2023-08-25 16:49:14.193681
FUT1020034,USR7924,Short,CRY10,79.47,CUR23,7077.02,2023-07-30 15:46:54.831095
FUT1020035,USR5205,Long,CRY9,46.22,CUR27,8917.97,2023-12-06 12:20:48.004265
FUT1020036,USR6989,Short,CRY6,56.32,CUR23,2745.11,2023-08-07 11:18:37.935478
FUT1020037,USR150,Short,CRY2,50.32,CUR14,7818.5,2023-09-28 19:48:39.576635
FUT1020038,USR7266,Long,CRY4,56.62,CUR22,5755.45,2023-05-14 09:30:03.915093
FUT1020039,USR5089,Long,CRY9,51.48,CUR4,9693.91,2023-05-26 10:59:25.689974
FUT1020040,USR2696,Short,CRY10,47.23,CUR22,1832.73,2023-07-22 06:09:07.567089
FUT1020041,USR3042,Long,CRY9,28.0,CUR9,3113.85,2023-03-15 19:12:32.981323
FUT1020042,USR179,Short,CRY5,23.02,CUR3,7935.6,2023-07-26 00:16:09.696627
FUT1020043,USR4000,Short,CRY2,23.99,CUR9,5952.11,2023-06-19 15:58:44.590560
FUT1020044,USR9502,Short,CRY9,51.05,CUR29,4563.43,2023-02-14 20:46:34.875226
