TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT1540001,USR1829,Long,CRY7,79.16,CUR6,5522.79,2023-04-12 16:02:03.553680
FUT1540002,USR6199,Short,CRY10,42.86,CUR30,187.86,2023-04-06 12:59:42.663951
FUT1540003,USR3500,Short,CRY2,3.17,CUR2,8154.8,2023-06-22 00:52:17.275470
FUT1540004,USR5904,Short,CRY4,79.06,CUR9,9558.45,2023-03-28 09:55:33.218554
FUT1540005,USR4054,Long,CRY7,2.36,CUR12,8319.05,2023-08-04 11:20:52.414830
FUT1540006,USR2740,Short,CRY3,30.9,CUR9,2278.32,2023-06-15 07:22:53.957317
FUT1540007,USR1340,Short,CRY4,42.45,CUR11,9153.52,2023-08-08 03:58:48.103542
FUT1540008,USR50,Long,CRY10,47.67,CUR5,4782.49,2023-10-10 08:51:38.320492
FUT1540009,USR8192,Short,CRY10,3.31,CUR9,3596.64,2023-11-28 16:33:37.630952
FUT1540010,USR179,Short,CRY6,82.76,CUR6,3555.0,2023-08-16 19:48:52.258126
FUT1540011,USR149,Short,CRY5,65.62,CUR18,4598.99,2023-07-15 10:40:00.275186
FUT1540012,USR5537,Long,CRY9,6.05,CUR29,9239.1,2024-01-30 01:35:11.740773
FUT1540013,USR5457,Short,CRY6,76.79,CUR3,2538.66,2023-02-22 22:48:51.145094
FUT1540014,USR5341,Long,CRY9,57.28,CUR16,6392.88,2023-09-14 19:24:23.273849
FUT1540015,USR7863,Short,CRY8,71.93,CUR23,4455.75,2023-07-25 13:32:38.505029
FUT1540016,USR9642,Short,CRY3,77.74,CUR24,4739.24,2023-05-20 20:18:43.673418
FUT1540017,USR2939,Long,CRY10,88.77,CUR15,5147.17,2023-10-26 18:04:50.067451
FUT1540018,USR6576,Long,CRY2,83.64,CUR19,8238.92,2023-09-09 07:54:33.122988
FUT1540019,USR253,Short,CRY5,99.23,CUR9,6687.66,2023-04-28 19:23:56.170568
FUT1540020,USR6043,Long,CRY5,31.57,CUR25,8553.46,2023-10-07 00:25:36.027458
FUT1540021,USR7077,Long,CRY9,58.14,CUR18,5594.68,2024-01-24 19:33:55.853167
FUT1540022,USR1574,Long,CRY8,29.88,CUR24,7174.14,2023-06-18 08:59:24.776325
FUT1540023,USR7441,Long,CRY10,77.47,CUR10,5348.95,2023-09-22 03:20:24.800868
FUT1540024,USR4709,Long,CRY7,98.78,CUR2,1952.57,2023-04-29 10:29:49.918262
FUT1540025,USR3649,Short,CRY5,80.44,CUR4,940.99,2023-02-15 09:46:48.758219
FUT1540026,USR6776,Short,CRY9,20.63,CUR17,6755.36,2023-03-04 00:39:55.681946
FUT1540027,USR9995,Long,CRY6,13.61,CUR18,192.16,2023-07-15 00:34:33.938364
FUT1540028,USR5622,Long,CRY9,1.38,CUR9,5300.58,2024-01-29 13:52:54.021506
FUT1540029,USR1872,Long,CRY7,5.75,CUR23,5491.48,2023-08-19 14:12:23.251260
FUT1540030,USR7515,Long,CRY10,46.3,CUR6,3760.57,2023-09-07 14:10:57.597378
FUT1540031,USR8781,Long,CRY9,60.7,CUR11,2376.32,2023-09-03 10:38:59.716126
FUT1540032,USR1122,Short,CRY5,0.17,CUR17,1677.31,2023-04-26 00:45:57.882506
FUT1540033,USR170,Short,CRY2,32.38,CUR13,3435.05,2023-04-19 03:54:12.757312
FUT1540034,USR8419,Long,CRY6,77.32,CUR9,6592.64,2023-05-17 18:01:30.110251
FUT1540035,USR227,Short,CRY2,32.36,CUR5,6194.19,2023-05-01 05:45:26.184971
FUT1540036,USR9132,Long,CRY6,57.08,CUR1,9037.35,2023-08-15 18:28:26.823524
FUT1540037,USR9055,Long,CRY6,88.51,CUR3,4284.11,2023-11-25 07:28:52.392338
FUT1540038,USR4031,Short,CRY7,66.05,CUR23,3510.31,2023-07-07 13:42:01.762681
FUT1540039,USR3789,Short,CRY3,49.46,CUR20,1541.79,2023-05-30 00:27:06.946910
FUT1540040,USR911,Long,CRY10,34.16,CUR27,7793.14,2023-08-31 07:31:29.670362
FUT1540041,USR5388,Long,CRY8,26.24,CUR9,312.25,2023-03-05 11:58:49.275582
FUT1540042,USR5605,Short,CRY9,84.62,CUR3,2665.6,2023-08-02 02:03:41.487679
FUT1540043,USR8945,Long,CRY10,94.61,CUR13,7961.6,2023-10-18 16:49:41.056061
FUT1540044,USR6915,Short,CRY5,24.63,CUR1,7482.47,2023-02-22 14:04:37.697147
FUT1540045,USR3694,Short,CRY9,44.38,CUR29,1467.29,2023-02-19 18:53:47.002387
FUT1540046,USR2369,Long,CRY9,96.0,CUR17,9635.37,2023-09-14 12:19:06.824457
FUT1540047,USR3954,Short,CRY8,4.94,CUR16,2388.83,2023-12-13 12:31:06.594536
FUT1540048,USR8076,Short,CRY4,81.65,CUR7,6531.13,2023-02-13 15:33:35.329100
FUT1540049,USR745,Short,CRY7,75.8,CUR22,4695.91,2023-11-20 09:30:39.275790
FUT1540050,USR8413,Long,CRY5,23.79,CUR6,5567.42,2023-12-16 15:45:38.406470
