TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT240001,USR6464,Long,CRY8,16.8,CUR29,5654.65,2023-10-03 06:32:34.685357
FUT240002,USR6177,Long,CRY9,85.79,CUR2,1087.17,2023-10-02 04:06:36.851428
FUT240003,USR5515,Short,CRY1,16.54,CUR29,2099.33,2023-06-24 12:53:26.809821
FUT240004,USR2201,Short,CRY6,40.94,CUR28,9106.49,2023-02-26 15:30:44.275397
FUT240005,USR4468,Long,CRY7,17.13,CUR5,474.37,2024-01-07 03:35:02.356310
FUT240006,USR320,Long,CRY1,76.63,CUR3,3666.67,2023-11-30 15:34:04.805533
FUT240007,USR7742,Long,CRY3,96.62,CUR7,6252.04,2023-11-08 20:05:56.536040
FUT240008,USR4132,Long,CRY1,88.52,CUR4,819.56,2023-04-07 01:19:44.803656
FUT240009,USR3374,Short,CRY6,25.42,CUR27,3648.62,2024-01-28 16:56:00.529930
FUT240010,USR7114,Short,CRY2,95.72,CUR15,2483.46,2023-11-07 06:55:25.916266
FUT240011,USR6212,Short,CRY5,36.74,CUR2,2145.71,2023-12-21 05:50:05.608910
FUT240012,USR8750,Long,CRY10,61.81,CUR9,4522.95,2023-12-16 19:41:46.027443
FUT240013,USR3631,Long,CRY3,88.86,CUR27,1927.66,2023-06-28 08:48:47.785532
FUT240014,USR5324,Short,CRY7,96.75,CUR11,9977.69,2023-12-08 11:32:06.754237
FUT240015,USR8354,Short,CRY9,21.16,CUR14,6446.12,2024-01-31 07:04:48.802016
FUT240016,USR8887,Short,CRY5,78.8,CUR15,9697.76,2023-02-27 07:19:37.178490
FUT240017,USR3994,Long,CRY4,9.12,CUR16,1694.25,2023-10-07 15:26:15.258716
FUT240018,USR6033,Long,CRY4,34.75,CUR18,3456.12,2023-08-25 19:02:20.401124
FUT240019,USR9647,Short,CRY8,65.72,CUR26,7019.12,2024-01-23 03:05:18.252556
FUT240020,USR4520,Long,CRY6,37.33,CUR26,3115.68,2023-06-21 17:37:30.550165
FUT240021,USR6001,Long,CRY4,89.73,CUR29,2494.49,2024-01-14 17:28:15.148017
FUT240022,USR6916,Long,CRY4,28.11,CUR5,2027.68,2023-06-10 23:29:02.292866
FUT240023,USR7318,Short,CRY2,44.63,CUR7,3888.38,2023-10-10 12:09:57.451967
FUT240024,USR5281,Long,CRY6,35.84,CUR2,4124.9,2023-11-28 06:12:41.760863
FUT240025,USR9828,Short,CRY10,34.67,CUR15,6757.06,2023-10-10 11:42:42.591465
FUT240026,USR7190,Short,CRY5,41.14,CUR23,1760.65,2023-11-23 20:19:42.340577
FUT240027,USR6551,Short,CRY7,55.09,CUR29,7259.44,2023-05-13 22:01:15.426997
FUT240028,USR564,Long,CRY6,65.12,CUR5,6256.1,2024-01-01 22:48:16.898321
FUT240029,USR4572,Short,CRY6,65.37,CUR17,7751.19,2023-06-12 20:29:21.943299
FUT240030,USR4949,Long,CRY2,40.87,CUR20,9883.77,2023-11-13 11:18:19.702857
FUT240031,USR4202,Long,CRY10,89.95,CUR13,4352.76,2023-04-02 13:41:12.938064
FUT240032,USR2581,Long,CRY7,69.47,CUR24,9629.19,2023-03-04 18:30:03.995290
FUT240033,USR9215,Short,CRY8,79.34,CUR21,134.89,2024-02-03 07:45:29.231184
FUT240034,USR5992,Short,CRY10,31.09,CUR28,3489.79,2024-01-28 03:14:39.207391
FUT240035,USR4550,Short,CRY5,51.38,CUR22,996.71,2023-05-23 08:32:23.301019
FUT240036,USR7495,Short,CRY6,84.25,CUR13,1984.3,2023-10-17 08:12:37.039999
