TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT1980001,USR1034,Short,CRY5,76.2,CUR7,8336.6,2023-12-25 19:30:37.375534
FUT1980002,USR2465,Short,CRY7,70.66,CUR3,6799.59,2023-08-11 22:07:45.705153
FUT1980003,USR3220,Long,CRY8,18.87,CUR20,2149.87,2023-03-15 21:21:26.999957
FUT1980004,USR2651,Short,CRY7,73.25,CUR27,5867.63,2023-09-06 19:31:28.259299
FUT1980005,USR7961,Long,CRY4,40.31,CUR30,2242.3,2023-02-24 10:30:36.215034
FUT1980006,USR3813,Short,CRY1,30.77,CUR30,4086.38,2023-07-08 18:15:14.587520
FUT1980007,USR1022,Long,CRY9,71.2,CUR28,5650.11,2023-06-08 13:14:00.926036
FUT1980008,USR1671,Long,CRY6,84.31,CUR18,4147.07,2023-11-02 01:26:04.495471
FUT1980009,USR6042,Short,CRY2,90.47,CUR16,3182.79,2023-07-10 19:16:41.974074
FUT1980010,USR4704,Short,CRY6,15.49,CUR27,1450.46,2023-12-08 20:24:25.369264
FUT1980011,USR386,Long,CRY8,42.75,CUR5,3316.44,2024-02-02 17:57:34.865079
FUT1980012,USR3699,Long,CRY8,35.95,CUR17,1246.99,2023-04-22 13:34:15.828163
FUT1980013,USR3454,Short,CRY5,45.62,CUR6,5963.04,2023-10-20 15:45:19.055310
FUT1980014,USR1729,Long,CRY5,32.4,CUR12,8894.42,2023-08-03 07:15:14.650016
FUT1980015,USR4942,Short,CRY5,60.6,CUR30,1578.38,2023-04-07 18:30:36.962872
FUT1980016,USR2360,Short,CRY7,49.56,CUR21,1564.85,2023-05-21 23:15:43.503045
FUT1980017,USR3618,Long,CRY5,80.57,CUR30,4989.35,2023-10-12 00:59:38.830974
FUT1980018,USR8180,Short,CRY4,81.58,CUR6,2700.3,2023-11-20 23:52:55.701905
FUT1980019,USR1357,Long,CRY1,65.15,CUR10,6957.46,2024-01-27 16:45:04.775918
FUT1980020,USR9740,Long,CRY6,70.89,CUR13,7029.66,2023-07-16 10:36:59.568759
FUT1980021,USR4957,Long,CRY8,15.24,CUR13,6819.05,2023-11-23 19:06:48.465415
FUT1980022,USR9811,Long,CRY8,12.79,CUR3,2480.65,2023-11-06 02:17:28.051662
FUT1980023,USR8669,Short,CRY1,17.62,CUR24,1285.48,2024-01-05 11:51:33.996147
