TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT280001,USR8900,Short,CRY1,86.18,CUR12,5776.53,2023-10-12 17:20:29.915992
FUT280002,USR2697,Long,CRY2,26.5,CUR13,9590.5,2023-11-11 16:27:12.853450
FUT280003,USR731,Long,CRY10,9.85,CUR10,6531.93,2023-06-08 10:20:07.823788
FUT280004,USR2932,Long,CRY1,64.77,CUR29,3379.92,2023-09-07 08:49:15.954867
FUT280005,USR812,Long,CRY5,73.88,CUR16,3703.51,2023-09-29 22:48:53.871965
FUT280006,USR6587,Short,CRY10,3.58,CUR18,5352.75,2023-08-09 14:46:28.391138
FUT280007,USR2885,Long,CRY4,54.27,CUR11,9767.69,2023-12-21 14:39:09.748796
FUT280008,USR3119,Long,CRY1,97.3,CUR7,7804.63,2024-02-07 22:37:06.610138
FUT280009,USR4482,Long,CRY4,80.43,CUR25,4830.21,2023-06-29 10:19:38.077797
FUT280010,USR6165,Long,CRY5,70.55,CUR25,3203.57,2023-12-03 14:06:18.987803
FUT280011,USR3006,Short,CRY9,70.79,CUR5,4402.62,2023-10-20 19:16:42.944199
FUT280012,USR9753,Short,CRY3,31.23,CUR13,6854.1,2023-05-29 12:38:02.769893
FUT280013,USR5845,Short,CRY9,90.09,CUR18,3159.98,2023-03-06 03:32:44.990002
FUT280014,USR3191,Long,CRY5,59.44,CUR5,6086.11,2023-04-16 03:27:06.445237
FUT280015,USR6774,Long,CRY2,98.07,CUR9,5392.04,2023-05-22 10:36:36.872280
FUT280016,USR3520,Long,CRY9,19.43,CUR16,4579.52,2023-06-05 01:35:04.345476
FUT280017,USR5346,Long,CRY7,59.84,CUR7,9382.47,2023-12-31 17:49:11.939507
FUT280018,USR2152,Short,CRY7,64.17,CUR12,7705.7,2023-07-30 01:45:12.626087
FUT280019,USR6077,Long,CRY3,47.43,CUR2,7529.62,2024-02-07 02:25:46.324530
FUT280020,USR4049,Short,CRY7,3.54,CUR1,5722.41,2023-07-20 05:40:01.483964
FUT280021,USR3589,Long,CRY10,92.18,CUR14,5279.19,2024-01-09 10:59:03.610184
FUT280022,USR6675,Short,CRY9,63.37,CUR26,5383.16,2023-12-07 09:30:48.702487
FUT280023,USR3607,Short,CRY8,68.69,CUR5,9659.33,2023-04-14 20:40:19.493707
FUT280024,USR5237,Short,CRY4,5.67,CUR18,8009.55,2023-07-22 07:47:59.047475
FUT280025,USR3733,Short,CRY1,3.72,CUR19,6631.11,2023-05-13 06:06:43.159230
FUT280026,USR9654,Short,CRY4,58.48,CUR10,2578.52,2023-06-14 19:22:44.426281
FUT280027,USR3756,Short,CRY1,26.92,CUR28,7119.36,2023-06-07 05:00:48.434503
FUT280028,USR4669,Short,CRY2,98.58,CUR26,7062.37,2023-10-09 10:33:27.375509
FUT280029,USR8992,Short,CRY9,18.51,CUR23,5101.72,2023-05-13 07:00:02.184916
FUT280030,USR5941,Short,CRY6,68.04,CUR20,5941.5,2023-03-29 20:31:17.756169
FUT280031,USR7051,Short,CRY4,66.1,CUR14,3589.88,2023-03-04 13:29:03.791906
FUT280032,USR7082,Short,CRY6,94.0,CUR3,9993.0,2024-01-23 06:52:48.706658
FUT280033,USR9193,Long,CRY5,63.96,CUR25,3702.4,2023-10-10 07:16:05.122473
FUT280034,USR9608,Long,CRY10,32.02,CUR7,1401.47,2023-07-21 13:03:04.488541
