TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT1920001,USR4215,Long,CRY4,4.04,CUR10,8063.85,2024-01-06 14:11:30.996133
FUT1920002,USR3959,Short,CRY8,51.85,CUR6,4477.22,2023-02-12 12:26:58.638479
FUT1920003,USR3898,Short,CRY1,89.04,CUR20,3508.41,2023-05-28 12:49:53.018308
FUT1920004,USR3002,Short,CRY6,60.29,CUR8,8245.01,2023-11-09 01:24:02.071528
FUT1920005,USR2860,Short,CRY5,94.02,CUR30,8367.0,2023-04-11 10:56:01.496704
FUT1920006,USR7032,Short,CRY4,10.8,CUR15,4078.02,2024-02-05 09:50:01.679460
FUT1920007,USR6702,Long,CRY5,31.86,CUR18,2457.5,2023-07-04 16:48:30.391027
FUT1920008,USR8827,Short,CRY1,66.66,CUR20,1634.17,2023-10-07 09:41:21.651208
FUT1920009,USR451,Short,CRY9,56.29,CUR26,8052.32,2023-09-20 19:09:39.020604
FUT1920010,USR5979,Long,CRY4,80.07,CUR15,9259.12,2023-06-06 17:13:35.625788
FUT1920011,USR1728,Long,CRY5,91.54,CUR16,1324.23,2023-09-05 08:22:52.011838
FUT1920012,USR1602,Short,CRY10,34.66,CUR12,9764.99,2023-12-19 07:42:00.754408
FUT1920013,USR9684,Long,CRY10,41.73,CUR20,1351.07,2023-02-28 17:43:13.855920
FUT1920014,USR7192,Short,CRY8,38.65,CUR10,3931.44,2023-10-16 19:58:32.540429
FUT1920015,USR5251,Long,CRY3,34.46,CUR14,8117.68,2023-10-06 09:47:42.878738
FUT1920016,USR3651,Short,CRY2,27.18,CUR29,5511.71,2024-01-28 18:25:04.125421
FUT1920017,USR5132,Long,CRY4,58.29,CUR24,6827.46,2023-06-07 18:15:12.319618
FUT1920018,USR9635,Short,CRY8,72.98,CUR18,8795.6,2024-02-03 15:32:34.692824
FUT1920019,USR1245,Long,CRY6,93.77,CUR5,7907.19,2023-05-26 18:32:15.471531
FUT1920020,USR5295,Short,CRY8,82.84,CUR8,1812.62,2023-04-06 04:39:27.230367
FUT1920021,USR5164,Short,CRY9,82.59,CUR1,476.35,2023-10-23 08:09:59.961700
FUT1920022,USR5836,Long,CRY4,7.92,CUR20,539.81,2023-04-07 10:05:06.729963
FUT1920023,USR1307,Short,CRY2,45.8,CUR17,5202.06,2023-11-16 01:46:40.230160
FUT1920024,USR3397,Short,CRY4,23.48,CUR16,1115.12,2023-02-22 09:14:58.507525
FUT1920025,USR1576,Short,CRY5,38.64,CUR28,1957.53,2023-08-23 18:31:29.341558
FUT1920026,USR7110,Long,CRY10,35.57,CUR16,235.54,2023-07-14 11:54:42.754034
FUT1920027,USR1238,Long,CRY9,33.49,CUR12,1850.94,2023-07-29 21:49:32.657149
FUT1920028,USR9781,Short,CRY3,44.38,CUR19,710.92,2024-01-14 07:21:40.119712
FUT1920029,USR781,Short,CRY1,43.58,CUR21,1185.72,2023-11-24 03:46:13.897005
FUT1920030,USR499,Short,CRY5,1.5,CUR25,4333.61,2023-08-07 08:49:04.494270
FUT1920031,USR9003,Short,CRY4,72.63,CUR7,3063.58,2023-08-05 03:39:07.153245
FUT1920032,USR7648,Short,CRY1,14.44,CUR24,6018.3,2024-02-08 22:29:51.194676
FUT1920033,USR8313,Long,CRY8,16.69,CUR14,3368.49,2023-07-17 21:31:09.342894
FUT1920034,USR3482,Short,CRY1,66.63,CUR12,263.54,2023-08-03 07:49:02.350312
FUT1920035,USR6406,Short,CRY6,81.33,CUR22,9223.7,2024-01-02 01:50:10.937129
FUT1920036,USR1397,Short,CRY4,80.6,CUR23,9583.4,2023-12-15 20:22:35.814831
FUT1920037,USR8223,Long,CRY8,63.25,CUR16,8930.46,2023-09-24 06:14:00.740759
FUT1920038,USR5250,Short,CRY6,3.16,CUR20,1333.48,2023-11-03 02:01:40.705628
FUT1920039,USR4195,Short,CRY10,57.39,CUR4,2100.53,2023-09-22 06:16:17.757320
FUT1920040,USR7585,Short,CRY10,13.32,CUR25,2329.36,2024-01-10 05:02:52.421749
FUT1920041,USR3829,Short,CRY4,27.15,CUR24,8467.21,2023-03-03 08:50:07.596471
FUT1920042,USR8153,Short,CRY2,90.16,CUR5,9043.15,2023-09-19 08:25:00.239885
FUT1920043,USR9298,Long,CRY2,2.49,CUR12,6206.49,2023-03-30 01:46:51.581455
FUT1920044,USR2792,Long,CRY9,95.52,CUR29,4808.56,2023-10-23 14:49:06.741363
FUT1920045,USR106,Short,CRY4,32.69,CUR20,9936.7,2023-10-15 17:36:35.698360
FUT1920046,USR8400,Long,CRY1,48.29,CUR26,8815.93,2023-04-15 12:23:24.107952
FUT1920047,USR5158,Short,CRY5,70.46,CUR29,3223.45,2023-11-25 05:52:28.037201
FUT1920048,USR1309,Long,CRY10,12.98,CUR25,7323.48,2023-03-28 05:56:22.367203
FUT1920049,USR621,Short,CRY5,40.41,CUR29,7872.81,2024-01-29 12:29:18.009938
FUT1920050,USR4528,Long,CRY9,88.21,CUR10,2427.56,2023-08-11 15:16:55.425256
FUT1920051,USR9583,Short,CRY4,17.13,CUR28,4530.97,2023-12-25 18:19:13.776109
FUT1920052,USR1986,Short,CRY7,11.79,CUR29,6511.17,2023-05-10 07:19:24.344689
FUT1920053,USR4903,Long,CRY3,34.44,CUR11,6989.03,2023-12-17 19:57:04.247068
FUT1920054,USR4065,Short,CRY6,37.9,CUR30,7837.79,2023-04-03 07:22:40.238105
FUT1920055,USR5307,Long,CRY10,5.5,CUR15,1782.98,2023-04-16 02:14:41.381307
FUT1920056,USR134,Long,CRY2,87.86,CUR28,5632.76,2023-12-16 17:46:27.109653
FUT1920057,USR4002,Long,CRY5,44.43,CUR13,1971.64,2023-06-11 07:02:35.710547
FUT1920058,USR5266,Long,CRY5,13.2,CUR16,3374.98,2023-07-04 16:57:19.375593
FUT1920059,USR9552,Long,CRY8,66.75,CUR9,1087.39,2023-07-03 14:23:05.224334
FUT1920060,USR8233,Long,CRY3,4.81,CUR21,5304.62,2023-09-30 14:43:19.265514
FUT1920061,USR8358,Short,CRY4,47.12,CUR11,2966.34,2023-12-26 00:13:29.627697
