TradeID,UserID,ContractType,CryptocurrencyID,CryptoAmount,FiatID,FiatAmount,Timestamp
FUT80001,USR450,Long,CRY4,98.21,CUR26,6363.16,2023-04-18 19:57:01.552834
FUT80002,USR7667,Long,CRY10,55.25,CUR2,5187.04,2023-03-03 11:16:13.124090
FUT80003,USR5151,Long,CRY1,6.88,CUR4,5419.06,2023-06-05 09:55:46.605173
FUT80004,USR9065,Long,CRY3,98.88,CUR4,1477.2,2023-08-08 15:39:19.833063
FUT80005,USR7620,Short,CRY9,10.39,CUR17,6565.77,2024-01-30 20:58:46.296773
FUT80006,USR3370,Short,CRY3,10.04,CUR9,9774.88,2023-11-14 05:38:53.793307
FUT80007,USR439,Long,CRY7,7.3,CUR14,1201.66,2023-08-25 06:38:44.151731
FUT80008,USR1016,Short,CRY6,39.71,CUR10,9945.83,2023-09-18 09:47:32.371112
FUT80009,USR8142,Long,CRY6,0.84,CUR28,9439.1,2023-11-02 02:46:34.290719
FUT80010,USR7346,Short,CRY3,84.76,CUR3,1161.98,2023-03-20 16:09:52.338408
FUT80011,USR2542,Long,CRY9,7.76,CUR24,6100.21,2023-07-23 05:21:34.840892
FUT80012,USR8293,Long,CRY6,11.52,CUR29,2396.78,2023-09-21 14:23:17.720665
FUT80013,USR432,Short,CRY4,84.45,CUR4,6004.74,2023-02-19 09:16:56.699802
FUT80014,USR9109,Long,CRY2,70.64,CUR28,369.44,2023-07-19 20:00:50.769140
FUT80015,USR6619,Long,CRY8,1.21,CUR5,1165.99,2023-04-26 16:54:34.506819
FUT80016,USR8255,Short,CRY3,76.46,CUR28,5978.1,2023-04-13 05:09:00.617545
FUT80017,USR9083,Short,CRY1,8.2,CUR12,9512.76,2024-01-12 02:35:56.240570
FUT80018,USR98,Long,CRY4,36.47,CUR1,3574.02,2023-03-17 20:36:40.357246
FUT80019,USR7233,Short,CRY6,98.01,CUR8,5755.34,2023-10-14 01:55:35.718322
FUT80020,USR8355,Long,CRY1,73.44,CUR23,8713.92,2023-12-04 04:57:48.377667
FUT80021,USR1968,Long,CRY3,56.49,CUR22,6920.99,2023-04-03 01:41:47.901991
FUT80022,USR339,Short,CRY3,82.52,CUR25,9660.5,2023-10-08 02:45:24.312664
FUT80023,USR5740,Long,CRY4,75.74,CUR2,6076.39,2023-03-08 21:47:08.602097
FUT80024,USR3343,Long,CRY1,93.82,CUR3,2701.37,2023-04-27 04:18:57.213674
FUT80025,USR190,Long,CRY7,92.5,CUR21,1879.08,2023-06-22 09:13:31.550511
FUT80026,USR8925,Short,CRY4,38.97,CUR17,4825.78,2023-03-18 14:14:46.835273
FUT80027,USR616,Short,CRY6,49.31,CUR16,9164.04,2024-01-13 14:15:50.933302
FUT80028,USR5208,Short,CRY6,79.3,CUR1,2888.75,2023-11-18 23:45:44.679723
FUT80029,USR5381,Short,CRY10,59.46,CUR19,1550.56,2023-08-09 23:14:35.518743
FUT80030,USR8112,Short,CRY4,37.73,CUR15,4965.43,2023-04-01 12:46:49.038008
FUT80031,USR6744,Short,CRY4,66.45,CUR7,1506.58,2023-05-27 21:56:04.498531
FUT80032,USR9026,Short,CRY8,55.97,CUR23,6205.3,2023-11-23 07:33:25.333815
FUT80033,USR7249,Short,CRY3,83.2,CUR8,9547.24,2023-10-30 20:23:04.882498
FUT80034,USR445,Long,CRY4,94.27,CUR21,1268.82,2023-09-18 20:07:50.353393
FUT80035,USR7913,Short,CRY2,14.36,CUR9,858.54,2023-02-18 04:56:20.390026
FUT80036,USR8970,Long,CRY1,8.22,CUR11,6661.86,2023-10-26 20:34:04.771838
FUT80037,USR8013,Short,CRY6,59.87,CUR27,7519.71,2023-09-21 03:17:26.824131
FUT80038,USR7603,Long,CRY1,50.19,CUR7,1249.71,2023-06-05 14:11:06.528973
FUT80039,USR6578,Short,CRY9,1.94,CUR9,1220.47,2023-11-23 07:04:59.152188
FUT80040,USR8317,Long,CRY9,54.48,CUR8,5745.27,2023-09-25 19:11:52.179365
FUT80041,USR9848,Short,CRY3,5.25,CUR10,298.48,2023-10-30 16:49:22.215852
FUT80042,USR4960,Long,CRY10,20.72,CUR18,5811.04,2023-12-24 15:33:42.309893
FUT80043,USR5109,Long,CRY6,4.82,CUR28,4162.41,2023-11-24 07:45:58.610970
FUT80044,USR135,Short,CRY8,69.32,CUR4,5184.38,2024-01-31 04:31:28.008370
FUT80045,USR3171,Long,CRY2,60.96,CUR7,2076.53,2023-05-10 13:07:30.221447
FUT80046,USR1726,Short,CRY4,52.25,CUR5,3383.33,2023-11-09 09:19:17.454333
FUT80047,USR9723,Long,CRY1,74.82,CUR28,8625.09,2023-09-29 19:20:10.105636
FUT80048,USR1533,Long,CRY10,35.72,CUR14,9965.35,2023-06-25 04:20:18.546138
FUT80049,USR380,Long,CRY3,51.34,CUR25,9439.31,2023-02-18 15:51:58.621117
FUT80050,USR6015,Long,CRY9,44.94,CUR7,6689.34,2023-10-26 17:55:53.214553
FUT80051,USR4131,Long,CRY10,0.73,CUR19,6684.14,2023-09-08 19:22:04.000879
FUT80052,USR8258,Long,CRY9,81.5,CUR25,3240.1,2023-05-24 07:35:49.351547
FUT80053,USR6871,Short,CRY3,55.32,CUR14,1257.95,2023-03-08 01:31:44.202213
FUT80054,USR3366,Long,CRY9,15.9,CUR28,8739.12,2023-06-05 17:12:49.131530
FUT80055,USR550,Short,CRY8,51.13,CUR11,3939.2,2024-01-07 14:58:50.281522
