OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT1700001,Sell,USR2499,CRY6,76.37,5111.95,CUR6,2023-05-03 10:34:22.562310
SPT1700002,Buy,USR1963,CRY6,9.56,7519.95,CUR7,2023-09-27 12:16:40.958423
SPT1700003,Sell,USR2719,CRY6,26.96,4884.32,CUR14,2023-02-18 19:18:49.566910
SPT1700004,Buy,USR7957,CRY9,35.54,6879.67,CUR6,2023-05-27 04:32:23.111353
SPT1700005,Buy,USR6887,CRY1,72.88,5800.78,CUR1,2023-11-23 16:09:02.691638
SPT1700006,Sell,USR4757,CRY7,78.47,500.96,CUR17,2023-03-26 22:27:48.701402
SPT1700007,Buy,USR7613,CRY1,11.4,9848.55,CUR20,2023-08-15 22:03:09.408040
SPT1700008,Sell,USR8220,CRY10,59.74,4398.51,CUR27,2023-07-23 08:42:35.047637
SPT1700009,Buy,USR9199,CRY7,21.56,1373.08,CUR8,2023-10-03 15:53:31.907393
SPT1700010,Buy,USR8312,CRY2,1.38,6759.28,CUR15,2023-04-28 18:06:48.382586
SPT1700011,Buy,USR2553,CRY6,54.94,2438.34,CUR21,2024-01-11 16:51:17.614586
SPT1700012,Sell,USR7886,CRY3,20.0,1291.76,CUR27,2024-01-19 11:13:08.979579
SPT1700013,Sell,USR7469,CRY9,11.72,5591.87,CUR6,2023-07-19 20:21:37.529832
SPT1700014,Sell,USR6963,CRY2,33.37,3635.15,CUR14,2023-08-25 18:27:02.687291
SPT1700015,Sell,USR7769,CRY2,57.36,2464.19,CUR13,2024-01-28 22:52:46.277818
SPT1700016,Sell,USR5835,CRY6,55.1,2347.78,CUR27,2023-03-23 17:30:15.271800
SPT1700017,Sell,USR8913,CRY6,69.99,841.68,CUR11,2023-05-24 19:12:02.455228
SPT1700018,Buy,USR5156,CRY1,22.46,1392.67,CUR30,2023-07-30 16:34:10.695426
SPT1700019,Buy,USR1987,CRY8,56.52,2732.65,CUR15,2023-10-07 07:42:54.548605
SPT1700020,Buy,USR8130,CRY7,80.4,9730.74,CUR2,2023-09-26 15:35:56.248638
SPT1700021,Sell,USR9701,CRY3,63.76,7460.66,CUR30,2023-11-18 08:02:04.556205
SPT1700022,Buy,USR6750,CRY8,50.04,2381.83,CUR8,2024-02-02 06:18:57.602752
SPT1700023,Buy,USR6753,CRY2,4.22,4307.05,CUR27,2023-03-28 12:59:28.610182
SPT1700024,Sell,USR9549,CRY1,0.48,7116.17,CUR6,2023-12-07 15:32:02.490837
SPT1700025,Buy,USR1707,CRY9,52.47,952.19,CUR14,2023-05-27 09:45:03.066205
SPT1700026,Buy,USR1407,CRY5,36.07,6008.56,CUR13,2023-06-05 08:28:15.184295
SPT1700027,Buy,USR3147,CRY2,28.85,5653.49,CUR18,2023-02-13 08:40:29.515800
SPT1700028,Sell,USR5905,CRY6,38.0,8563.8,CUR20,2023-06-04 12:24:53.585657
SPT1700029,Buy,USR5993,CRY8,55.71,5092.23,CUR3,2023-11-20 04:18:19.154449
SPT1700030,Buy,USR3886,CRY4,11.22,6633.26,CUR30,2023-02-18 05:20:17.091787
SPT1700031,Sell,USR6557,CRY5,83.49,1582.46,CUR28,2024-01-23 20:40:44.511990
SPT1700032,Sell,USR14,CRY3,35.08,6241.26,CUR3,2023-10-12 07:34:27.039965
SPT1700033,Buy,USR3593,CRY7,53.03,6800.34,CUR3,2023-11-23 20:44:52.081779
SPT1700034,Sell,USR3265,CRY5,71.34,4102.07,CUR22,2023-07-06 10:42:42.187036
SPT1700035,Buy,USR5021,CRY10,26.45,6542.19,CUR7,2023-05-04 21:44:57.862918
SPT1700036,Buy,USR6086,CRY4,80.87,925.7,CUR22,2023-03-16 08:36:59.178955
SPT1700037,Sell,USR7402,CRY8,93.74,7176.12,CUR22,2023-09-13 09:14:19.516276
SPT1700038,Sell,USR3261,CRY9,15.06,6543.74,CUR24,2024-01-24 17:22:30.925196
SPT1700039,Sell,USR385,CRY2,73.73,3279.0,CUR9,2023-09-04 01:04:12.101551
SPT1700040,Buy,USR3527,CRY6,72.32,2214.25,CUR15,2024-02-01 09:03:48.008255
SPT1700041,Sell,USR8573,CRY5,80.07,9165.9,CUR15,2023-07-07 14:00:23.740834
SPT1700042,Buy,USR3974,CRY5,45.27,3980.1,CUR10,2023-07-03 00:55:38.847180
SPT1700043,Sell,USR2680,CRY4,13.2,375.28,CUR13,2023-09-10 21:00:36.367228
SPT1700044,Sell,USR4042,CRY6,56.96,2445.9,CUR5,2023-04-05 14:32:00.909895
SPT1700045,Sell,USR2868,CRY3,15.89,6261.32,CUR7,2023-03-02 02:59:07.906470
