OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT280001,Sell,USR2505,CRY6,41.48,6430.58,CUR1,2023-09-21 14:47:07.568184
SPT280002,Buy,USR7042,CRY7,35.05,9658.01,CUR8,2024-01-12 09:08:43.609667
SPT280003,Sell,USR5590,CRY9,38.63,9401.79,CUR1,2023-06-19 05:55:32.226071
SPT280004,Buy,USR9840,CRY10,77.43,6315.15,CUR27,2023-09-04 20:55:25.013470
SPT280005,Buy,USR5691,CRY2,82.29,9620.26,CUR16,2023-05-03 17:06:30.786906
SPT280006,Buy,USR5846,CRY8,28.26,6970.29,CUR2,2023-10-23 11:16:39.200327
SPT280007,Sell,USR5844,CRY7,15.3,3062.39,CUR9,2023-06-03 09:17:21.537195
SPT280008,Sell,USR5392,CRY2,4.79,4888.27,CUR21,2023-06-16 17:42:35.459650
SPT280009,Buy,USR8774,CRY3,81.04,8648.7,CUR18,2024-01-07 17:27:32.996536
SPT280010,Buy,USR1088,CRY6,20.29,4630.12,CUR24,2023-03-22 02:36:43.399732
SPT280011,Sell,USR6117,CRY10,36.02,5021.41,CUR5,2023-12-12 11:35:22.997726
SPT280012,Buy,USR2867,CRY7,17.63,503.9,CUR24,2023-06-22 13:45:37.002569
SPT280013,Sell,USR6567,CRY6,89.42,7443.35,CUR11,2023-11-24 08:14:34.983823
SPT280014,Sell,USR9341,CRY2,26.71,8368.16,CUR20,2023-07-05 02:07:28.905489
SPT280015,Sell,USR5455,CRY8,61.3,2821.65,CUR25,2023-07-20 06:51:46.488762
SPT280016,Buy,USR7835,CRY1,67.31,1524.71,CUR12,2023-08-06 03:10:32.883886
SPT280017,Buy,USR1415,CRY6,40.02,8378.98,CUR24,2023-11-08 00:38:13.299713
SPT280018,Sell,USR4006,CRY9,80.56,7764.54,CUR10,2023-05-29 06:42:37.242333
SPT280019,Sell,USR1863,CRY5,31.41,4466.17,CUR9,2023-11-01 02:04:56.803576
SPT280020,Buy,USR9596,CRY10,34.85,3417.11,CUR16,2023-09-20 06:53:04.375709
SPT280021,Sell,USR4001,CRY5,50.68,9556.11,CUR9,2023-05-20 21:54:30.536685
SPT280022,Sell,USR4502,CRY4,58.46,4634.37,CUR9,2023-10-17 19:37:29.237785
SPT280023,Sell,USR4931,CRY7,13.92,225.81,CUR13,2024-01-15 22:03:19.451994
SPT280024,Sell,USR2905,CRY3,18.97,6557.19,CUR27,2024-01-18 17:18:35.283095
SPT280025,Buy,USR106,CRY3,87.26,2074.52,CUR6,2023-08-31 14:26:24.986946
SPT280026,Buy,USR9469,CRY6,86.55,8757.19,CUR13,2024-01-21 01:39:00.663862
SPT280027,Buy,USR4981,CRY8,94.12,5015.97,CUR12,2023-04-02 18:31:14.063716
SPT280028,Sell,USR9203,CRY5,85.6,7829.31,CUR8,2023-06-09 22:43:49.066361
SPT280029,Sell,USR8094,CRY6,82.14,6283.19,CUR2,2023-06-30 14:35:24.824638
SPT280030,Buy,USR9059,CRY6,67.45,4328.86,CUR17,2023-04-08 01:21:17.991240
SPT280031,Sell,USR5629,CRY3,49.53,3507.76,CUR1,2023-11-16 22:54:31.121808
SPT280032,Sell,USR3764,CRY4,61.89,2882.5,CUR4,2023-02-23 13:59:10.483022
SPT280033,Buy,USR5567,CRY4,20.37,2281.55,CUR2,2023-06-22 16:07:21.179410
SPT280034,Buy,USR2830,CRY8,53.6,1759.05,CUR1,2023-12-08 19:26:38.219978
SPT280035,Buy,USR229,CRY9,47.65,2353.11,CUR26,2024-02-05 15:23:02.546383
SPT280036,Sell,USR6877,CRY6,57.7,9793.22,CUR3,2023-06-27 20:42:47.584187
SPT280037,Buy,USR5703,CRY5,45.86,517.64,CUR11,2023-11-05 19:55:21.257777
SPT280038,Buy,USR9847,CRY1,46.65,2791.09,CUR22,2023-09-02 13:57:46.649491
SPT280039,Buy,USR5642,CRY10,42.28,2728.29,CUR24,2023-07-24 16:40:42.521093
SPT280040,Sell,USR3189,CRY8,23.33,5014.23,CUR21,2023-09-11 11:42:06.553309
SPT280041,Sell,USR956,CRY9,12.02,1703.71,CUR24,2023-07-02 18:23:38.225991
SPT280042,Buy,USR1716,CRY4,38.58,5183.56,CUR24,2023-12-25 08:20:04.406996
SPT280043,Sell,USR4795,CRY6,25.33,4083.8,CUR3,2024-01-04 07:55:22.996523
SPT280044,Sell,USR7712,CRY8,51.28,2680.02,CUR5,2023-08-21 06:30:32.496940
SPT280045,Buy,USR2511,CRY3,75.74,9454.11,CUR3,2023-07-26 07:44:48.998844
SPT280046,Buy,USR1321,CRY5,88.81,9839.8,CUR8,2023-05-28 17:20:46.588291
SPT280047,Sell,USR8562,CRY8,47.21,901.1,CUR20,2023-10-05 18:52:30.120420
SPT280048,Sell,USR7473,CRY3,94.71,1550.83,CUR9,2024-01-25 09:31:25.631928
SPT280049,Sell,USR50,CRY1,92.14,203.76,CUR3,2023-09-09 23:06:17.799203
SPT280050,Sell,USR6918,CRY7,12.88,8662.13,CUR21,2023-08-22 03:18:07.821408
SPT280051,Buy,USR6597,CRY4,47.48,1693.15,CUR20,2024-01-30 03:05:17.617831
SPT280052,Buy,USR2249,CRY5,35.4,8632.86,CUR24,2023-08-23 03:42:21.190793
SPT280053,Sell,USR6182,CRY6,76.6,7630.0,CUR26,2023-04-22 05:50:12.661957
