OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT1200001,Sell,USR1747,CRY6,38.33,3725.17,CUR2,2023-11-14 13:23:11.527551
SPT1200002,Sell,USR677,CRY9,43.17,2901.26,CUR17,2023-11-29 20:11:11.146013
SPT1200003,Buy,USR7594,CRY6,80.69,3656.52,CUR15,2023-03-30 07:08:04.028732
SPT1200004,Buy,USR4780,CRY9,4.79,9744.58,CUR25,2023-10-26 07:55:53.952497
SPT1200005,Sell,USR8080,CRY7,94.73,9141.22,CUR29,2023-06-02 08:45:49.804454
SPT1200006,Buy,USR6201,CRY1,20.28,438.24,CUR7,2023-07-05 11:36:02.944615
SPT1200007,Sell,USR1663,CRY8,48.33,7446.32,CUR22,2023-11-25 14:41:18.026965
SPT1200008,Buy,USR1411,CRY6,90.63,5419.23,CUR17,2023-05-13 05:18:59.445040
SPT1200009,Sell,USR6054,CRY10,32.56,4801.66,CUR8,2023-07-03 01:06:20.704109
SPT1200010,Sell,USR2771,CRY9,76.96,3315.72,CUR13,2023-05-10 21:06:59.192719
SPT1200011,Buy,USR4507,CRY4,67.4,2309.36,CUR19,2023-09-08 01:52:26.987502
SPT1200012,Buy,USR2032,CRY8,86.66,1922.75,CUR8,2023-06-26 02:50:57.208616
SPT1200013,Buy,USR8677,CRY5,5.37,9357.63,CUR17,2024-02-02 13:42:32.952356
SPT1200014,Buy,USR3414,CRY10,96.95,6406.14,CUR3,2023-10-18 06:45:53.781327
SPT1200015,Buy,USR2175,CRY1,8.81,7535.5,CUR26,2023-06-04 05:15:10.330913
SPT1200016,Sell,USR3230,CRY3,31.0,5747.96,CUR11,2023-09-26 19:53:41.023551
SPT1200017,Buy,USR1437,CRY3,8.94,9912.64,CUR25,2023-12-30 04:10:05.935743
SPT1200018,Sell,USR9976,CRY6,93.0,4945.04,CUR1,2023-09-25 08:14:30.214283
SPT1200019,Sell,USR8432,CRY6,94.07,1197.18,CUR8,2023-09-19 07:46:46.654037
SPT1200020,Buy,USR4071,CRY6,53.5,4146.83,CUR18,2023-07-10 12:11:01.110748
SPT1200021,Buy,USR2274,CRY10,46.1,1269.07,CUR13,2023-09-08 05:32:19.349101
SPT1200022,Sell,USR7555,CRY5,51.08,5999.77,CUR20,2023-08-17 17:23:07.095530
SPT1200023,Sell,USR8469,CRY7,18.19,1639.56,CUR4,2023-06-26 07:07:17.256611
SPT1200024,Buy,USR8314,CRY7,76.97,2935.25,CUR1,2023-10-08 20:14:56.311013
SPT1200025,Buy,USR1831,CRY8,98.23,2891.95,CUR22,2023-03-12 20:11:22.602228
SPT1200026,Sell,USR3863,CRY3,66.5,1583.49,CUR11,2023-07-18 20:05:33.180753
SPT1200027,Buy,USR5958,CRY4,69.66,7674.87,CUR23,2023-08-19 10:55:49.536235
SPT1200028,Buy,USR3083,CRY4,53.82,8028.41,CUR3,2023-10-25 03:28:45.668962
SPT1200029,Buy,USR5757,CRY4,9.02,3278.91,CUR22,2023-08-08 19:22:22.664559
SPT1200030,Buy,USR1486,CRY4,81.16,8398.11,CUR22,2023-06-30 16:45:54.084473
SPT1200031,Buy,USR1185,CRY10,6.76,8884.72,CUR25,2023-07-25 15:07:40.164817
SPT1200032,Buy,USR9201,CRY4,0.96,864.27,CUR23,2023-07-01 03:28:31.567500
