OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT1720001,Sell,USR2323,CRY3,68.51,5981.21,CUR3,2024-01-03 12:40:26.110965
SPT1720002,Sell,USR9308,CRY9,5.27,8546.45,CUR9,2023-05-13 08:24:27.029749
SPT1720003,Buy,USR9729,CRY9,21.06,2534.28,CUR4,2023-02-28 11:02:50.750498
SPT1720004,Sell,USR7205,CRY4,35.16,3574.11,CUR16,2023-12-12 15:22:44.794734
SPT1720005,Sell,USR8713,CRY6,14.32,7370.69,CUR14,2023-04-15 08:21:41.096557
SPT1720006,Sell,USR1203,CRY7,55.58,5207.66,CUR5,2023-08-26 19:13:04.128665
SPT1720007,Buy,USR2122,CRY9,72.11,2639.93,CUR29,2024-01-20 05:17:12.841869
SPT1720008,Sell,USR8617,CRY2,86.47,5277.44,CUR8,2023-02-16 05:32:42.298726
SPT1720009,Buy,USR936,CRY10,52.86,2647.77,CUR6,2023-10-21 01:01:49.361326
SPT1720010,Buy,USR8209,CRY10,77.41,6211.8,CUR30,2023-02-19 22:57:27.683316
SPT1720011,Sell,USR7994,CRY10,39.1,6715.93,CUR25,2023-07-27 05:11:36.758831
SPT1720012,Buy,USR2432,CRY10,61.2,9062.32,CUR20,2024-01-13 17:21:48.377129
SPT1720013,Sell,USR241,CRY3,4.0,7699.39,CUR19,2023-05-21 23:30:09.817088
SPT1720014,Sell,USR4191,CRY4,76.0,8492.88,CUR17,2023-02-19 10:13:17.163533
SPT1720015,Buy,USR9354,CRY7,39.98,9861.42,CUR18,2023-06-30 05:53:52.029997
SPT1720016,Sell,USR9710,CRY5,75.04,9805.24,CUR29,2023-03-17 16:12:11.305356
SPT1720017,Buy,USR8247,CRY2,36.0,4126.87,CUR25,2023-12-06 17:56:03.071279
SPT1720018,Buy,USR7791,CRY8,39.29,1454.99,CUR9,2023-09-29 06:55:01.771090
SPT1720019,Buy,USR9814,CRY4,62.82,6172.54,CUR13,2023-04-18 03:48:54.890174
SPT1720020,Buy,USR9191,CRY7,58.91,560.71,CUR2,2023-03-16 06:13:56.870754
SPT1720021,Buy,USR3149,CRY9,1.19,5210.75,CUR23,2023-02-23 18:58:09.025439
SPT1720022,Buy,USR3900,CRY9,79.52,125.57,CUR21,2023-03-22 16:57:31.702085
SPT1720023,Buy,USR8763,CRY5,22.68,5950.45,CUR18,2023-08-20 14:18:08.492277
SPT1720024,Buy,USR6244,CRY1,68.06,535.65,CUR13,2023-12-14 06:07:37.013454
SPT1720025,Sell,USR4737,CRY6,67.44,2724.63,CUR13,2023-05-05 20:19:26.368271
SPT1720026,Sell,USR510,CRY7,94.64,3665.6,CUR28,2023-04-12 06:27:05.336902
SPT1720027,Sell,USR2706,CRY2,25.32,6844.92,CUR2,2023-02-23 03:52:17.319131
SPT1720028,Sell,USR1373,CRY4,6.25,846.83,CUR22,2023-04-12 20:41:59.204708
SPT1720029,Buy,USR9653,CRY2,22.17,4929.84,CUR14,2023-05-01 07:53:43.440547
SPT1720030,Sell,USR6815,CRY10,86.37,1540.27,CUR20,2023-09-16 17:07:36.218302
SPT1720031,Sell,USR4726,CRY1,16.05,2582.53,CUR2,2023-12-11 03:31:42.191877
SPT1720032,Buy,USR9480,CRY8,65.59,694.46,CUR6,2023-02-20 10:28:15.268951
SPT1720033,Buy,USR137,CRY7,61.78,3307.28,CUR2,2023-06-14 17:08:35.205729
SPT1720034,Sell,USR3069,CRY7,84.98,1800.96,CUR16,2023-05-01 02:16:18.953224
SPT1720035,Sell,USR1113,CRY5,73.11,5917.32,CUR17,2023-11-15 16:15:26.684451
SPT1720036,Buy,USR923,CRY6,71.48,3442.71,CUR28,2023-10-02 22:18:18.256675
SPT1720037,Sell,USR4393,CRY4,28.93,420.08,CUR3,2023-12-21 10:34:08.922585
SPT1720038,Sell,USR5898,CRY1,79.1,9718.02,CUR29,2023-08-29 11:26:48.439086
SPT1720039,Sell,USR3412,CRY6,92.19,7837.22,CUR20,2023-11-11 21:31:06.253428
SPT1720040,Buy,USR4843,CRY9,55.81,4484.58,CUR28,2023-05-16 01:12:26.303993
