OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT440001,Sell,USR6186,CRY1,20.15,1066.7,CUR18,2023-11-21 16:47:41.373505
SPT440002,Sell,USR9835,CRY2,55.6,5909.27,CUR12,2023-11-22 06:36:54.475795
SPT440003,Sell,USR6380,CRY1,54.34,4824.17,CUR24,2023-12-27 20:32:02.363157
SPT440004,Buy,USR5445,CRY9,39.06,963.67,CUR27,2024-02-08 04:49:59.047315
SPT440005,Buy,USR4273,CRY7,6.96,7111.85,CUR9,2024-02-03 20:47:44.226996
SPT440006,Buy,USR9596,CRY5,93.31,6135.91,CUR24,2024-02-02 10:30:00.850654
SPT440007,Buy,USR2394,CRY8,96.25,4041.21,CUR13,2023-06-01 05:09:32.504663
SPT440008,Buy,USR8566,CRY6,59.99,3957.75,CUR10,2023-12-04 13:36:52.309534
SPT440009,Sell,USR7105,CRY9,7.27,8630.85,CUR30,2023-03-22 18:32:36.133521
SPT440010,Buy,USR9877,CRY6,20.3,565.72,CUR19,2023-05-16 17:36:54.495875
SPT440011,Buy,USR3870,CRY5,7.86,1391.2,CUR15,2023-08-16 05:39:54.692717
SPT440012,Sell,USR3233,CRY7,65.78,1382.4,CUR30,2023-02-26 03:06:23.486801
SPT440013,Sell,USR5230,CRY9,18.58,6132.35,CUR25,2023-05-11 04:46:11.708998
SPT440014,Sell,USR7612,CRY10,72.18,4444.87,CUR2,2023-02-19 14:31:56.723198
SPT440015,Buy,USR8635,CRY8,48.16,3958.29,CUR19,2023-05-24 14:27:00.592148
SPT440016,Sell,USR2207,CRY1,23.71,7090.3,CUR24,2023-09-09 13:48:24.442990
SPT440017,Sell,USR7233,CRY4,99.47,3643.91,CUR5,2023-05-30 08:21:31.478748
SPT440018,Sell,USR443,CRY1,6.95,2772.09,CUR22,2023-03-24 23:21:03.899285
SPT440019,Sell,USR9086,CRY5,77.74,6992.4,CUR29,2023-09-05 04:23:26.216690
SPT440020,Sell,USR4271,CRY6,14.56,813.75,CUR5,2023-07-05 11:02:39.519735
SPT440021,Buy,USR5570,CRY10,0.5,6108.3,CUR9,2023-05-02 06:27:30.793976
SPT440022,Sell,USR8163,CRY5,9.79,1754.72,CUR11,2023-07-06 23:59:28.865641
SPT440023,Buy,USR9462,CRY6,58.79,1768.69,CUR28,2023-04-04 10:08:45.842093
SPT440024,Buy,USR1648,CRY2,69.12,5613.55,CUR6,2023-03-29 14:30:12.771026
SPT440025,Sell,USR8579,CRY6,54.58,6831.38,CUR8,2023-11-11 14:21:12.932336
SPT440026,Buy,USR3844,CRY10,6.6,5446.07,CUR16,2023-12-20 19:02:00.849874
SPT440027,Sell,USR3999,CRY10,33.77,8789.02,CUR24,2023-06-03 12:06:10.398630
SPT440028,Sell,USR8754,CRY10,32.2,7566.5,CUR4,2023-08-26 18:53:11.456630
SPT440029,Sell,USR9181,CRY9,19.21,9598.41,CUR24,2023-10-10 13:19:32.970764
SPT440030,Buy,USR1931,CRY8,88.73,4104.95,CUR2,2023-05-03 14:35:17.170455
SPT440031,Sell,USR4345,CRY5,32.97,8896.24,CUR22,2023-05-21 00:18:59.353154
SPT440032,Buy,USR3592,CRY5,81.35,9988.03,CUR27,2023-06-18 11:41:32.021152
SPT440033,Buy,USR580,CRY9,41.86,9269.96,CUR21,2023-06-08 13:52:51.943120
SPT440034,Sell,USR6804,CRY7,30.28,1233.24,CUR28,2023-04-27 12:36:09.390656
SPT440035,Sell,USR1546,CRY1,49.26,5965.46,CUR15,2023-10-21 07:40:21.987153
SPT440036,Sell,USR5172,CRY6,88.61,7200.47,CUR3,2023-05-30 03:22:32.660826
SPT440037,Sell,USR7090,CRY9,13.54,4097.9,CUR21,2023-11-06 13:57:24.203845
SPT440038,Sell,USR9150,CRY8,1.04,5143.53,CUR13,2023-12-25 23:27:34.934680
SPT440039,Sell,USR1530,CRY6,63.58,7435.22,CUR23,2023-02-16 21:57:16.169300
SPT440040,Buy,USR4840,CRY3,63.76,1621.75,CUR29,2023-06-10 10:48:44.984001
SPT440041,Sell,USR8772,CRY4,3.92,3066.09,CUR9,2023-10-18 17:08:33.726313
SPT440042,Buy,USR4527,CRY9,3.82,4982.43,CUR3,2023-09-27 10:40:19.250427
SPT440043,Buy,USR2250,CRY5,40.26,2958.48,CUR3,2023-08-11 04:45:11.816120
SPT440044,Sell,USR9859,CRY8,66.96,2226.5,CUR8,2024-02-04 21:03:22.528715
SPT440045,Sell,USR6944,CRY9,16.88,782.33,CUR18,2023-07-24 17:49:07.163152
SPT440046,Buy,USR3630,CRY6,0.73,7806.39,CUR7,2023-05-14 15:35:09.813745
SPT440047,Buy,USR4192,CRY2,21.28,4475.18,CUR18,2023-07-05 03:29:26.000179
SPT440048,Buy,USR5485,CRY10,50.26,5651.58,CUR20,2024-02-02 03:45:02.403171
SPT440049,Buy,USR5675,CRY8,59.15,288.24,CUR24,2023-03-25 03:25:26.186586
SPT440050,Sell,USR4335,CRY1,3.68,2796.53,CUR17,2023-11-13 07:07:17.674406
SPT440051,Buy,USR8932,CRY5,64.58,5368.59,CUR1,2023-03-30 08:26:31.818310
SPT440052,Sell,USR299,CRY2,69.56,9928.15,CUR4,2023-05-14 06:37:06.360548
SPT440053,Buy,USR9226,CRY8,75.85,1266.65,CUR11,2023-06-12 10:09:38.514858
SPT440054,Buy,USR2654,CRY2,4.58,4010.94,CUR4,2023-02-17 20:03:22.847221
SPT440055,Sell,USR4902,CRY3,68.93,7782.52,CUR1,2023-05-25 03:54:38.727692
SPT440056,Sell,USR6633,CRY5,86.68,8821.6,CUR16,2023-12-10 10:37:31.850457
SPT440057,Buy,USR1472,CRY6,63.9,4435.56,CUR14,2023-09-21 00:54:26.791165
SPT440058,Sell,USR9186,CRY4,48.51,6778.04,CUR16,2023-05-20 00:49:30.475367
SPT440059,Buy,USR6637,CRY2,63.33,9771.88,CUR18,2023-08-04 05:40:23.969652
SPT440060,Sell,USR1381,CRY4,12.08,2066.18,CUR30,2023-08-25 02:17:40.560268
SPT440061,Sell,USR2661,CRY4,8.24,681.87,CUR6,2023-05-15 07:57:01.255858
SPT440062,Buy,USR6869,CRY4,92.97,1988.91,CUR15,2023-08-05 20:42:52.574121
SPT440063,Buy,USR4983,CRY3,87.82,3461.41,CUR15,2023-04-10 20:10:19.091012
