OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT500001,Sell,USR1673,CRY9,33.49,3751.14,CUR6,2023-11-11 07:54:55.440127
SPT500002,Buy,USR7241,CRY4,75.79,1510.52,CUR30,2023-09-27 23:43:58.167604
SPT500003,Buy,USR959,CRY8,59.67,5889.76,CUR2,2023-06-25 18:28:25.364459
SPT500004,Buy,USR7865,CRY2,24.78,4457.22,CUR9,2023-08-14 17:46:50.980341
SPT500005,Buy,USR612,CRY5,30.77,462.26,CUR2,2023-06-20 15:10:01.907350
SPT500006,Sell,USR3669,CRY3,26.89,3101.82,CUR10,2023-09-10 23:01:36.651569
SPT500007,Buy,USR1293,CRY6,43.17,4099.23,CUR30,2024-01-16 06:11:07.059062
SPT500008,Buy,USR9561,CRY6,15.48,2691.51,CUR18,2024-02-08 19:09:41.943115
SPT500009,Sell,USR6755,CRY2,63.96,2834.05,CUR22,2023-11-25 17:59:48.267011
SPT500010,Sell,USR9149,CRY3,21.59,7499.55,CUR28,2023-07-19 04:53:48.839440
SPT500011,Sell,USR4380,CRY5,78.0,2869.3,CUR4,2023-04-12 12:42:25.011737
SPT500012,Sell,USR7873,CRY5,87.12,6501.29,CUR29,2023-09-28 07:44:56.086282
SPT500013,Buy,USR1468,CRY2,52.45,3683.68,CUR5,2023-03-22 02:59:48.980545
SPT500014,Sell,USR9963,CRY5,65.67,1028.68,CUR13,2023-05-10 15:11:58.566682
SPT500015,Buy,USR3252,CRY7,66.97,2351.7,CUR1,2023-08-01 06:35:45.558281
SPT500016,Sell,USR7004,CRY4,4.12,4552.63,CUR16,2023-12-14 02:03:05.198803
SPT500017,Buy,USR3204,CRY4,41.92,9982.62,CUR15,2023-05-26 23:31:35.215401
SPT500018,Sell,USR4071,CRY6,3.19,8458.2,CUR29,2023-05-06 19:54:46.171299
SPT500019,Sell,USR6714,CRY4,78.82,5490.84,CUR9,2024-02-01 16:59:26.156072
SPT500020,Sell,USR8851,CRY4,20.05,4134.44,CUR10,2023-08-17 09:43:23.570385
SPT500021,Buy,USR935,CRY8,71.92,5645.39,CUR28,2023-09-25 20:13:11.113460
SPT500022,Sell,USR2249,CRY6,6.36,7884.4,CUR9,2023-08-01 11:19:31.367714
SPT500023,Sell,USR9329,CRY1,52.26,3271.74,CUR15,2023-08-17 03:23:52.196937
SPT500024,Sell,USR6870,CRY7,24.55,1175.79,CUR7,2024-01-29 19:33:52.392781
SPT500025,Sell,USR8375,CRY2,47.94,3902.57,CUR27,2023-10-06 07:29:32.879055
SPT500026,Buy,USR9461,CRY1,62.82,8173.16,CUR5,2023-11-25 07:02:47.840844
SPT500027,Buy,USR7621,CRY5,58.47,9439.39,CUR28,2023-04-24 15:55:38.696116
SPT500028,Sell,USR153,CRY2,38.26,2437.53,CUR5,2023-10-11 13:56:25.603661
SPT500029,Buy,USR109,CRY1,87.06,6262.41,CUR7,2023-12-07 16:43:43.741931
SPT500030,Buy,USR5771,CRY6,79.87,5657.31,CUR11,2023-12-19 03:49:36.979117
SPT500031,Buy,USR1005,CRY4,94.13,2672.99,CUR7,2023-05-10 01:49:55.190935
SPT500032,Buy,USR146,CRY8,95.15,7896.13,CUR7,2023-04-19 16:57:16.253866
SPT500033,Buy,USR4353,CRY8,39.05,1488.43,CUR24,2023-10-08 04:28:35.543566
SPT500034,Sell,USR3699,CRY9,93.58,2947.02,CUR10,2023-09-11 23:12:09.904302
SPT500035,Buy,USR4990,CRY6,43.93,448.93,CUR18,2023-11-21 05:47:00.231313
SPT500036,Buy,USR2413,CRY1,33.24,6542.84,CUR8,2023-11-16 00:36:34.821252
SPT500037,Buy,USR8226,CRY4,2.23,1834.72,CUR12,2023-09-21 02:31:03.624382
SPT500038,Sell,USR2727,CRY1,51.58,1962.55,CUR16,2023-05-13 03:43:44.734922
SPT500039,Sell,USR2681,CRY6,42.78,4828.77,CUR3,2024-01-31 17:06:08.722420
SPT500040,Buy,USR5946,CRY6,88.95,5366.14,CUR9,2023-06-07 02:19:50.132280
SPT500041,Sell,USR3553,CRY10,10.57,6914.79,CUR25,2023-11-20 12:56:25.382757
SPT500042,Sell,USR1600,CRY7,27.56,5350.94,CUR13,2023-03-09 11:50:00.846246
SPT500043,Buy,USR6194,CRY2,61.46,254.05,CUR18,2023-08-29 15:38:17.885767
SPT500044,Buy,USR5045,CRY5,8.37,2141.2,CUR4,2023-05-05 13:59:01.587354
SPT500045,Buy,USR8516,CRY4,2.35,326.27,CUR28,2023-03-09 11:29:33.164703
SPT500046,Sell,USR2111,CRY5,12.16,2805.43,CUR22,2023-07-01 14:12:38.800958
SPT500047,Buy,USR258,CRY8,1.12,1947.0,CUR26,2024-01-20 05:09:01.661798
SPT500048,Buy,USR7367,CRY4,76.98,3826.99,CUR27,2023-05-15 13:09:25.558728
SPT500049,Buy,USR6933,CRY5,1.03,679.47,CUR14,2024-01-01 14:01:25.357094
SPT500050,Sell,USR7708,CRY3,33.73,3937.19,CUR23,2023-02-23 15:37:16.095697
SPT500051,Buy,USR4135,CRY6,16.57,1465.91,CUR10,2023-11-21 00:28:02.564903
SPT500052,Sell,USR6946,CRY10,72.23,9437.04,CUR23,2023-07-24 17:15:01.506482
SPT500053,Sell,USR7734,CRY7,80.16,4283.31,CUR25,2023-05-10 09:01:23.877035
SPT500054,Sell,USR770,CRY8,29.59,3707.71,CUR16,2023-03-31 14:07:53.991410
SPT500055,Buy,USR4027,CRY6,12.09,5055.16,CUR14,2023-11-25 05:52:04.980258
SPT500056,Buy,USR4456,CRY10,59.31,7025.88,CUR27,2023-02-21 18:48:03.375429
SPT500057,Sell,USR7953,CRY3,44.86,4729.19,CUR26,2023-04-27 19:55:49.494008
SPT500058,Buy,USR3839,CRY1,71.32,948.67,CUR11,2023-09-10 08:04:16.897991
SPT500059,Sell,USR5080,CRY7,39.7,4502.79,CUR15,2023-10-31 08:00:24.985616
SPT500060,Sell,USR4716,CRY7,42.28,6588.05,CUR5,2023-02-17 09:45:47.044517
SPT500061,Sell,USR8691,CRY7,67.81,3984.34,CUR23,2024-01-20 18:27:01.309485
SPT500062,Sell,USR3314,CRY8,91.26,7982.5,CUR25,2023-04-16 18:05:08.592562
SPT500063,Sell,USR2268,CRY8,58.06,5901.55,CUR25,2023-10-09 12:16:36.158866
SPT500064,Sell,USR6216,CRY10,5.26,1229.35,CUR4,2023-10-25 06:34:32.449131
SPT500065,Sell,USR891,CRY4,18.32,8214.14,CUR24,2023-07-12 19:50:18.940460
SPT500066,Buy,USR2373,CRY8,67.01,4025.81,CUR22,2023-04-07 09:58:31.914059
SPT500067,Buy,USR830,CRY5,61.91,2727.03,CUR13,2023-04-04 05:35:31.755052
SPT500068,Sell,USR9458,CRY9,69.86,6981.51,CUR7,2023-02-28 10:12:13.101537
SPT500069,Buy,USR5949,CRY3,32.21,7200.45,CUR26,2023-03-31 06:46:22.767441
SPT500070,Buy,USR1564,CRY1,12.03,453.47,CUR28,2023-10-10 04:55:12.965226
SPT500071,Sell,USR3524,CRY3,72.2,267.32,CUR1,2023-07-29 08:39:01.978834
SPT500072,Sell,USR310,CRY1,17.73,1653.02,CUR7,2023-05-28 15:28:37.151904
SPT500073,Buy,USR1843,CRY3,20.22,4810.06,CUR2,2023-06-27 13:22:39.617116
SPT500074,Buy,USR4827,CRY10,63.54,1048.7,CUR16,2023-11-09 12:09:53.336511
SPT500075,Buy,USR3282,CRY1,19.49,5201.79,CUR2,2023-07-29 07:30:20.369650
SPT500076,Sell,USR9214,CRY2,38.28,5576.58,CUR7,2023-09-08 23:54:20.833103
SPT500077,Buy,USR1299,CRY10,80.88,3882.03,CUR22,2023-09-21 21:37:58.579753
SPT500078,Sell,USR9041,CRY4,73.75,4026.66,CUR12,2023-06-04 10:44:14.460000
SPT500079,Sell,USR7380,CRY5,47.98,8877.68,CUR28,2023-11-21 02:55:14.054096
SPT500080,Sell,USR8928,CRY2,48.99,8755.34,CUR4,2023-04-08 18:09:16.320578
