OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT1760001,Buy,USR3846,CRY9,61.44,5780.1,CUR22,2023-03-21 16:33:32.156965
SPT1760002,Buy,USR1238,CRY6,1.89,2167.71,CUR17,2024-01-24 01:11:53.862565
SPT1760003,Buy,USR391,CRY10,79.03,2722.13,CUR26,2023-07-05 21:57:43.897728
SPT1760004,Buy,USR9477,CRY10,56.09,7462.18,CUR26,2023-04-02 02:18:53.636915
SPT1760005,Sell,USR7437,CRY8,58.54,4240.24,CUR11,2023-08-06 17:01:33.601264
SPT1760006,Buy,USR6545,CRY3,48.45,7806.47,CUR6,2023-02-21 02:46:36.040266
SPT1760007,Sell,USR4957,CRY3,5.49,1540.03,CUR28,2023-05-29 11:00:52.624625
SPT1760008,Sell,USR389,CRY3,92.55,1768.54,CUR16,2023-03-07 03:58:21.010839
SPT1760009,Sell,USR9140,CRY5,92.31,5198.74,CUR20,2024-02-02 03:18:02.553092
SPT1760010,Sell,USR736,CRY7,89.14,937.89,CUR11,2023-06-17 14:16:00.048738
SPT1760011,Sell,USR2625,CRY10,11.38,8763.6,CUR27,2024-01-03 08:39:59.260968
SPT1760012,Sell,USR9176,CRY6,19.89,3175.05,CUR25,2023-07-26 06:38:24.150805
SPT1760013,Buy,USR7836,CRY1,26.99,2592.36,CUR17,2023-02-26 01:57:03.206113
SPT1760014,Buy,USR9169,CRY10,0.26,1184.96,CUR8,2023-06-22 02:18:49.575798
SPT1760015,Buy,USR5360,CRY4,55.43,4751.78,CUR18,2023-02-09 22:19:02.335963
SPT1760016,Buy,USR2094,CRY10,14.66,9918.61,CUR30,2023-04-08 14:42:32.374983
SPT1760017,Buy,USR6363,CRY2,69.59,8041.26,CUR28,2023-06-11 15:27:57.375434
SPT1760018,Buy,USR3120,CRY5,34.17,2650.08,CUR19,2023-10-14 14:56:57.000083
SPT1760019,Sell,USR5806,CRY1,53.42,7627.91,CUR3,2023-08-10 15:31:51.793294
SPT1760020,Sell,USR9847,CRY3,47.39,5092.42,CUR17,2023-02-20 08:13:49.292768
SPT1760021,Sell,USR6764,CRY4,47.59,2361.88,CUR5,2023-03-20 16:21:13.443481
SPT1760022,Sell,USR1006,CRY4,32.67,1478.3,CUR23,2023-09-19 20:15:33.241876
SPT1760023,Buy,USR457,CRY10,16.19,6136.63,CUR11,2023-02-18 02:44:14.327764
SPT1760024,Buy,USR1823,CRY7,11.51,7907.47,CUR23,2023-06-03 08:33:15.178507
SPT1760025,Sell,USR9564,CRY2,64.97,6898.02,CUR16,2023-02-16 21:50:37.357458
SPT1760026,Sell,USR7905,CRY8,5.08,9773.34,CUR2,2023-04-13 09:14:04.497977
SPT1760027,Sell,USR4161,CRY4,98.9,253.4,CUR23,2024-01-21 03:27:38.257315
SPT1760028,Buy,USR6810,CRY5,42.21,9411.6,CUR21,2023-04-07 00:42:35.790663
SPT1760029,Sell,USR6040,CRY4,74.01,8248.42,CUR7,2023-08-28 10:57:03.663632
SPT1760030,Sell,USR8279,CRY3,73.18,3163.62,CUR14,2023-10-28 22:58:37.597181
SPT1760031,Sell,USR3479,CRY7,54.71,9520.16,CUR16,2024-01-08 16:32:19.389571
SPT1760032,Sell,USR7161,CRY3,94.18,5881.54,CUR21,2024-01-11 08:41:36.290666
SPT1760033,Sell,USR7100,CRY4,29.23,7408.09,CUR4,2023-09-20 09:05:27.339517
SPT1760034,Buy,USR7810,CRY6,67.23,1520.51,CUR30,2023-11-25 22:06:53.757540
SPT1760035,Sell,USR8708,CRY5,3.24,608.66,CUR1,2023-12-18 07:18:06.113126
SPT1760036,Sell,USR8518,CRY4,26.79,1662.38,CUR16,2024-01-20 15:03:13.037904
SPT1760037,Sell,USR3325,CRY10,43.2,3653.94,CUR9,2023-04-10 04:01:36.917322
SPT1760038,Sell,USR1709,CRY1,8.09,5450.74,CUR14,2023-03-17 14:31:24.320529
SPT1760039,Sell,USR4433,CRY2,96.35,2873.38,CUR10,2023-11-27 16:37:48.889983
SPT1760040,Sell,USR4194,CRY6,95.3,5270.57,CUR21,2023-05-24 10:06:14.266586
SPT1760041,Sell,USR5663,CRY10,82.47,5838.47,CUR1,2023-10-29 05:39:46.017527
SPT1760042,Sell,USR2964,CRY5,83.35,7013.54,CUR4,2023-04-09 04:28:43.897222
SPT1760043,Buy,USR8843,CRY8,31.53,755.04,CUR22,2023-06-19 07:28:00.876858
