OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT140001,Buy,USR8367,CRY5,20.53,9201.45,CUR1,2023-07-25 23:39:26.654779
SPT140002,Sell,USR2206,CRY7,97.54,3120.23,CUR25,2023-05-16 04:24:31.229735
SPT140003,Buy,USR8428,CRY10,2.01,3338.32,CUR23,2024-01-04 00:10:59.154071
SPT140004,Buy,USR9297,CRY8,67.38,3177.72,CUR24,2023-08-31 10:45:08.244757
SPT140005,Sell,USR9995,CRY4,76.36,6335.28,CUR30,2023-07-14 19:45:20.990997
SPT140006,Sell,USR2916,CRY8,61.39,1355.79,CUR7,2023-07-07 07:19:22.205198
SPT140007,Buy,USR6216,CRY9,84.57,3126.94,CUR11,2023-04-19 04:17:49.916419
SPT140008,Sell,USR881,CRY7,11.32,5267.06,CUR21,2023-12-17 06:09:05.046459
SPT140009,Sell,USR7534,CRY8,9.36,478.29,CUR4,2023-06-02 14:53:36.011212
SPT140010,Sell,USR8783,CRY2,39.99,1014.58,CUR23,2023-05-12 03:43:02.371932
SPT140011,Sell,USR37,CRY1,32.13,1280.05,CUR27,2023-09-20 13:19:12.413346
SPT140012,Sell,USR5527,CRY2,84.02,7288.67,CUR9,2023-05-29 11:17:20.278098
SPT140013,Sell,USR9004,CRY7,76.07,4890.32,CUR18,2023-05-10 17:01:24.565380
SPT140014,Buy,USR8385,CRY6,83.36,4017.9,CUR8,2023-02-20 21:38:24.219090
SPT140015,Buy,USR2209,CRY9,21.13,3097.73,CUR1,2023-11-03 09:29:43.630328
SPT140016,Sell,USR8951,CRY3,97.49,9577.31,CUR17,2023-07-05 08:09:27.917735
SPT140017,Sell,USR9563,CRY9,87.83,3448.48,CUR10,2023-05-12 09:29:00.672997
SPT140018,Buy,USR9066,CRY1,10.59,8980.35,CUR30,2023-10-27 13:49:20.103981
SPT140019,Buy,USR6256,CRY5,57.48,6628.9,CUR29,2023-11-07 07:41:08.720315
SPT140020,Buy,USR3815,CRY8,96.71,8098.57,CUR5,2023-10-24 19:14:25.342275
SPT140021,Buy,USR1402,CRY3,41.18,7738.37,CUR10,2023-02-26 22:17:22.601371
SPT140022,Sell,USR7683,CRY10,25.24,4376.31,CUR18,2023-07-13 10:04:26.363491
SPT140023,Buy,USR2172,CRY4,29.74,9205.34,CUR24,2023-07-31 15:01:22.990267
SPT140024,Sell,USR2909,CRY10,98.41,3637.89,CUR3,2024-02-04 01:13:20.595370
SPT140025,Sell,USR774,CRY6,79.54,3312.53,CUR12,2023-09-17 03:02:20.547828
SPT140026,Buy,USR6652,CRY2,63.21,9745.58,CUR27,2023-08-04 18:07:59.018543
SPT140027,Buy,USR5420,CRY10,15.77,9851.35,CUR10,2024-01-03 08:34:14.102789
SPT140028,Buy,USR7863,CRY5,48.6,8495.09,CUR15,2023-07-02 20:11:58.691519
SPT140029,Buy,USR9401,CRY2,77.12,1800.92,CUR1,2023-11-07 20:13:04.044203
SPT140030,Sell,USR5150,CRY8,9.36,4103.81,CUR7,2023-10-23 18:25:28.003924
SPT140031,Buy,USR9640,CRY7,28.96,5015.71,CUR9,2023-06-25 21:28:45.482580
SPT140032,Sell,USR7150,CRY8,38.8,3961.59,CUR17,2023-05-21 10:09:07.228703
SPT140033,Buy,USR4581,CRY10,50.64,1456.45,CUR23,2023-03-20 00:47:33.269909
SPT140034,Sell,USR7497,CRY8,87.39,9575.72,CUR25,2023-11-18 02:07:36.050763
SPT140035,Sell,USR5508,CRY6,26.36,5991.02,CUR9,2023-04-03 14:39:44.987836
SPT140036,Buy,USR8695,CRY1,84.38,9628.94,CUR7,2023-10-10 18:41:14.156392
SPT140037,Buy,USR7808,CRY4,16.09,5886.28,CUR11,2023-04-29 00:22:55.141798
SPT140038,Sell,USR7555,CRY9,81.75,342.16,CUR17,2023-10-18 14:43:43.662267
SPT140039,Buy,USR2662,CRY5,29.82,798.19,CUR22,2023-10-26 07:34:57.617302
SPT140040,Sell,USR4624,CRY7,64.74,5707.46,CUR15,2023-08-04 14:42:54.140246
SPT140041,Buy,USR3726,CRY9,72.07,2152.33,CUR10,2023-04-20 11:12:07.886911
SPT140042,Sell,USR3010,CRY6,3.0,2795.44,CUR23,2023-11-06 14:46:17.091239
SPT140043,Buy,USR5353,CRY2,68.01,1473.76,CUR26,2023-07-22 11:15:12.589961
SPT140044,Buy,USR7712,CRY1,97.16,8790.81,CUR17,2024-01-30 18:32:08.004942
SPT140045,Sell,USR6978,CRY6,54.72,7084.48,CUR19,2023-09-30 00:46:20.308791
SPT140046,Buy,USR4934,CRY4,1.67,686.43,CUR17,2023-07-19 05:17:21.479013
SPT140047,Sell,USR3210,CRY7,51.2,2769.94,CUR9,2023-05-28 09:10:39.379593
SPT140048,Buy,USR5207,CRY7,76.76,6141.91,CUR28,2023-07-17 14:34:27.795549
SPT140049,Sell,USR1705,CRY1,72.49,9615.33,CUR2,2023-07-07 15:29:08.825359
SPT140050,Sell,USR4096,CRY9,33.14,3806.79,CUR1,2023-07-20 17:45:18.618812
