OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT640001,Sell,USR1301,CRY1,21.2,7063.65,CUR5,2023-12-20 02:12:01.940397
SPT640002,Sell,USR9185,CRY9,64.11,8970.31,CUR1,2023-12-28 21:11:11.774834
SPT640003,Sell,USR842,CRY10,61.34,7284.2,CUR26,2024-01-23 09:25:00.784131
SPT640004,Sell,USR1164,CRY2,57.04,3828.02,CUR12,2023-10-17 14:22:19.127211
SPT640005,Buy,USR5158,CRY4,6.82,6474.05,CUR6,2023-09-29 19:54:31.340754
SPT640006,Buy,USR5506,CRY3,95.27,3200.04,CUR25,2023-08-25 06:44:30.612407
SPT640007,Buy,USR1092,CRY8,25.62,7489.52,CUR21,2023-04-19 17:58:59.066684
SPT640008,Sell,USR2073,CRY5,91.62,3452.27,CUR28,2023-12-23 09:43:10.372364
SPT640009,Buy,USR1963,CRY3,94.83,4137.84,CUR8,2023-07-17 04:35:53.501630
SPT640010,Buy,USR5529,CRY8,44.38,9118.64,CUR13,2023-04-26 01:32:44.986335
SPT640011,Buy,USR1545,CRY4,76.52,5064.69,CUR6,2024-02-03 08:04:50.310092
SPT640012,Buy,USR3991,CRY7,23.03,8352.88,CUR30,2023-06-04 23:27:56.850236
SPT640013,Sell,USR8690,CRY5,5.34,2549.13,CUR22,2023-11-17 04:39:36.266505
SPT640014,Buy,USR7478,CRY6,40.33,9760.38,CUR18,2024-02-02 19:36:39.607720
SPT640015,Buy,USR2190,CRY2,50.6,4297.29,CUR6,2023-04-10 04:30:38.746532
SPT640016,Buy,USR5898,CRY3,96.66,2671.77,CUR12,2023-05-02 11:16:54.808609
SPT640017,Buy,USR8067,CRY5,91.47,761.91,CUR27,2023-02-28 12:55:23.973285
SPT640018,Sell,USR670,CRY10,13.05,8161.43,CUR20,2023-11-20 17:31:06.853294
SPT640019,Sell,USR226,CRY1,69.64,2719.08,CUR23,2023-08-30 14:56:35.660629
SPT640020,Sell,USR7344,CRY10,21.75,548.21,CUR8,2023-11-07 21:53:47.777433
SPT640021,Buy,USR5146,CRY1,1.67,4808.42,CUR8,2023-04-13 13:44:51.228102
SPT640022,Buy,USR2259,CRY7,49.82,3095.57,CUR27,2023-07-11 21:05:11.889869
SPT640023,Buy,USR8839,CRY10,88.24,1380.4,CUR30,2023-05-02 15:59:42.973954
SPT640024,Buy,USR2305,CRY3,90.42,8037.45,CUR23,2023-08-23 06:23:15.593764
SPT640025,Buy,USR378,CRY1,60.26,3197.63,CUR10,2023-03-06 20:01:06.462428
SPT640026,Sell,USR8609,CRY8,13.49,1516.52,CUR23,2024-01-13 13:50:43.727418
SPT640027,Buy,USR3523,CRY6,85.44,8882.48,CUR15,2023-06-15 22:14:42.503397
SPT640028,Sell,USR6680,CRY5,21.79,7720.04,CUR23,2023-09-19 07:01:52.751432
SPT640029,Buy,USR7260,CRY7,43.96,8173.47,CUR28,2024-01-27 16:42:43.054128
SPT640030,Sell,USR6311,CRY5,50.02,900.06,CUR19,2023-10-29 06:35:54.076085
SPT640031,Sell,USR6553,CRY1,92.94,5794.51,CUR24,2023-09-09 14:54:12.434910
SPT640032,Buy,USR6239,CRY1,10.37,3330.81,CUR11,2024-01-16 18:07:54.309497
SPT640033,Buy,USR4807,CRY9,58.26,7354.53,CUR7,2023-07-30 10:24:16.098316
SPT640034,Sell,USR3595,CRY7,35.94,4163.25,CUR11,2023-04-27 22:21:34.248464
SPT640035,Buy,USR658,CRY1,99.54,8717.58,CUR22,2023-05-26 22:35:30.846118
SPT640036,Buy,USR5463,CRY9,56.07,7793.17,CUR16,2023-04-21 20:22:16.529945
SPT640037,Sell,USR1661,CRY2,13.82,430.15,CUR3,2023-05-25 00:57:11.451334
SPT640038,Buy,USR3346,CRY2,35.72,9483.09,CUR13,2023-03-27 05:01:06.674885
SPT640039,Sell,USR7255,CRY2,81.5,179.65,CUR6,2023-12-17 20:56:19.978775
SPT640040,Sell,USR1030,CRY9,17.85,7561.01,CUR3,2023-04-24 16:13:13.972708
SPT640041,Sell,USR3903,CRY5,8.62,6725.94,CUR15,2023-04-16 07:55:38.647819
SPT640042,Sell,USR9380,CRY1,98.1,1622.05,CUR28,2023-10-17 10:20:14.334535
SPT640043,Buy,USR9372,CRY9,29.38,3452.29,CUR29,2023-06-12 07:50:59.929722
SPT640044,Sell,USR6634,CRY8,70.25,2699.55,CUR2,2023-10-27 08:17:43.508872
SPT640045,Buy,USR1246,CRY4,60.79,6885.13,CUR11,2023-10-31 23:19:29.291641
SPT640046,Sell,USR2093,CRY9,0.2,6016.88,CUR29,2023-05-26 11:16:28.599712
SPT640047,Buy,USR9888,CRY8,55.3,7584.84,CUR21,2023-08-14 06:37:09.809506
SPT640048,Sell,USR3910,CRY8,35.58,5476.89,CUR30,2023-10-22 04:17:34.720007
SPT640049,Sell,USR4698,CRY4,37.17,7995.51,CUR25,2023-12-03 02:16:11.851032
SPT640050,Buy,USR5820,CRY2,6.67,3228.35,CUR1,2023-08-20 14:59:16.191137
SPT640051,Buy,USR9886,CRY1,4.19,3832.5,CUR18,2023-05-01 00:14:27.373812
SPT640052,Sell,USR5562,CRY10,48.02,107.47,CUR27,2023-12-21 07:44:37.902758
SPT640053,Buy,USR1293,CRY8,94.59,5872.27,CUR25,2023-08-31 18:47:22.374162
SPT640054,Buy,USR8678,CRY1,73.11,8073.04,CUR4,2023-03-03 08:47:37.650005
SPT640055,Buy,USR3786,CRY5,58.29,2381.23,CUR13,2023-10-28 15:25:10.131725
SPT640056,Buy,USR4691,CRY7,45.59,6044.23,CUR22,2023-12-27 10:00:38.019946
SPT640057,Buy,USR2681,CRY7,25.47,1936.77,CUR30,2023-09-01 03:52:15.093890
SPT640058,Sell,USR2295,CRY8,36.6,9263.86,CUR24,2024-01-23 17:48:34.255497
SPT640059,Sell,USR234,CRY8,11.27,6156.73,CUR15,2023-11-02 03:50:16.456653
SPT640060,Sell,USR2488,CRY5,40.53,9687.11,CUR18,2023-09-14 15:19:18.081688
SPT640061,Sell,USR5176,CRY5,80.88,8794.36,CUR14,2023-07-20 12:15:45.754919
SPT640062,Buy,USR2299,CRY9,50.04,1692.56,CUR19,2023-06-18 05:34:12.886726
SPT640063,Buy,USR1612,CRY6,72.64,5498.66,CUR19,2023-09-14 06:02:31.260474
SPT640064,Buy,USR6109,CRY7,68.27,9373.29,CUR27,2023-10-01 04:53:19.852363
SPT640065,Buy,USR1318,CRY4,78.46,3324.73,CUR14,2023-10-15 08:21:35.442507
SPT640066,Buy,USR4502,CRY7,75.92,5331.78,CUR23,2023-07-24 21:19:33.271690
SPT640067,Buy,USR433,CRY1,91.29,5287.71,CUR9,2023-11-27 11:19:11.399004
SPT640068,Buy,USR4791,CRY6,53.08,5945.57,CUR10,2023-10-18 13:31:13.684491
SPT640069,Buy,USR7280,CRY5,65.16,8561.48,CUR10,2023-03-09 05:57:49.692073
