OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT940001,Buy,USR7472,CRY2,25.73,6500.17,CUR8,2023-02-17 01:19:25.388118
SPT940002,Buy,USR1512,CRY6,13.69,966.55,CUR21,2023-12-01 04:57:56.438528
SPT940003,Sell,USR9724,CRY2,69.24,6506.44,CUR15,2023-07-06 07:57:07.751366
SPT940004,Sell,USR3477,CRY7,14.96,4312.69,CUR9,2023-05-13 23:15:39.463414
SPT940005,Sell,USR6713,CRY3,0.89,5841.73,CUR15,2023-10-11 20:24:38.436540
SPT940006,Sell,USR5861,CRY6,22.11,8966.08,CUR16,2023-07-10 15:49:31.575164
SPT940007,Buy,USR1647,CRY3,31.24,3090.39,CUR4,2023-06-11 04:06:16.598545
SPT940008,Sell,USR3701,CRY8,79.26,7207.31,CUR1,2023-07-04 22:34:26.349639
SPT940009,Buy,USR835,CRY5,82.58,6265.85,CUR5,2023-07-10 06:52:19.199400
SPT940010,Buy,USR7452,CRY9,56.47,1310.87,CUR14,2023-02-11 09:35:12.514070
SPT940011,Buy,USR8472,CRY9,60.28,8410.74,CUR14,2023-10-09 04:09:03.956072
SPT940012,Buy,USR9719,CRY7,15.55,1821.94,CUR2,2023-04-02 15:26:54.303907
SPT940013,Sell,USR2043,CRY1,92.09,429.11,CUR21,2023-05-27 04:15:28.850016
SPT940014,Buy,USR5952,CRY9,29.14,3201.27,CUR3,2023-05-12 21:29:26.126433
SPT940015,Sell,USR5187,CRY3,46.61,5353.88,CUR19,2023-06-20 17:27:45.494602
SPT940016,Buy,USR9173,CRY7,46.72,6277.26,CUR8,2024-02-06 08:22:25.103439
SPT940017,Buy,USR6844,CRY4,72.32,2494.38,CUR21,2023-04-14 17:57:50.144918
SPT940018,Sell,USR7656,CRY6,89.28,2117.98,CUR5,2023-06-15 05:58:18.927250
SPT940019,Buy,USR2007,CRY10,22.06,912.6,CUR24,2023-07-26 02:56:20.652015
SPT940020,Sell,USR769,CRY3,75.26,9555.73,CUR8,2023-02-13 10:09:52.273010
SPT940021,Buy,USR6364,CRY9,53.16,7701.56,CUR23,2023-08-08 22:49:20.470149
SPT940022,Sell,USR3048,CRY2,21.83,310.57,CUR17,2023-08-13 21:03:48.375680
SPT940023,Sell,USR3775,CRY8,87.09,6184.79,CUR15,2023-06-08 13:49:51.028927
SPT940024,Sell,USR2293,CRY3,81.99,9269.31,CUR22,2023-12-13 13:22:26.758161
SPT940025,Sell,USR7041,CRY2,59.06,5798.74,CUR1,2023-12-25 10:05:49.737437
SPT940026,Buy,USR5013,CRY5,2.02,5647.19,CUR11,2024-01-25 19:01:51.497792
SPT940027,Sell,USR3862,CRY5,87.22,2047.66,CUR13,2023-02-12 00:29:38.045727
SPT940028,Sell,USR5786,CRY2,23.32,1599.93,CUR22,2023-07-12 14:35:07.535901
SPT940029,Sell,USR9228,CRY6,68.47,6680.81,CUR28,2023-09-21 23:03:07.866344
SPT940030,Sell,USR1060,CRY9,64.38,9749.97,CUR22,2023-03-03 22:47:32.407848
SPT940031,Sell,USR2676,CRY9,91.96,7353.98,CUR15,2024-01-27 07:25:43.508904
SPT940032,Buy,USR1920,CRY2,93.1,9283.94,CUR1,2023-12-01 20:45:07.375882
SPT940033,Sell,USR4500,CRY1,5.27,1418.7,CUR14,2023-03-17 15:35:13.176551
