OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT780001,Sell,USR6206,CRY10,76.37,4380.92,CUR18,2023-07-15 00:39:39.817153
SPT780002,Buy,USR3518,CRY8,92.67,873.89,CUR2,2023-11-04 09:18:38.313277
SPT780003,Sell,USR8481,CRY6,47.53,9931.61,CUR22,2023-08-22 21:29:41.262778
SPT780004,Buy,USR3114,CRY2,56.92,7797.83,CUR4,2023-04-25 04:24:04.090615
SPT780005,Buy,USR4121,CRY7,20.53,3923.63,CUR21,2023-10-14 21:04:47.543861
SPT780006,Buy,USR6454,CRY8,99.41,8468.6,CUR22,2023-07-21 01:00:21.575622
SPT780007,Sell,USR5006,CRY1,32.75,1961.89,CUR21,2024-02-02 20:13:32.940349
SPT780008,Sell,USR8149,CRY5,35.89,456.53,CUR23,2023-10-26 20:14:23.738403
SPT780009,Sell,USR4325,CRY2,59.62,5888.66,CUR18,2023-11-24 00:32:45.286226
SPT780010,Sell,USR6244,CRY3,71.94,4971.07,CUR19,2023-03-14 23:00:06.786226
SPT780011,Buy,USR7216,CRY10,59.95,3655.46,CUR7,2023-06-27 05:33:02.328878
SPT780012,Buy,USR9156,CRY4,1.22,383.45,CUR27,2023-10-03 23:19:23.504787
SPT780013,Buy,USR7042,CRY7,38.36,947.63,CUR28,2023-03-14 22:06:10.620646
SPT780014,Sell,USR2890,CRY6,10.66,7309.79,CUR29,2023-12-12 19:03:14.864540
SPT780015,Buy,USR3379,CRY6,5.93,6246.39,CUR29,2024-02-03 08:23:36.734349
SPT780016,Sell,USR5590,CRY3,99.61,7415.71,CUR2,2023-12-30 14:40:08.482697
SPT780017,Buy,USR325,CRY10,43.61,5244.49,CUR28,2023-09-15 14:19:18.649340
SPT780018,Buy,USR6473,CRY9,85.65,9267.06,CUR23,2023-05-12 01:09:21.484888
SPT780019,Sell,USR8640,CRY7,47.76,7547.75,CUR21,2023-02-17 16:59:58.793966
SPT780020,Buy,USR9123,CRY8,96.62,310.86,CUR12,2023-07-17 03:37:05.592797
SPT780021,Sell,USR5497,CRY10,68.02,4334.57,CUR14,2023-07-28 02:15:41.583729
SPT780022,Sell,USR110,CRY7,24.22,8510.76,CUR9,2023-10-20 06:18:32.100390
SPT780023,Sell,USR9270,CRY1,77.56,7807.47,CUR26,2023-11-08 13:34:57.483808
SPT780024,Buy,USR640,CRY8,14.02,2054.05,CUR24,2023-04-03 10:06:43.737492
SPT780025,Buy,USR9560,CRY7,30.68,9317.11,CUR23,2023-06-14 01:51:52.447983
SPT780026,Buy,USR4365,CRY6,75.15,9432.49,CUR18,2023-06-14 23:46:54.697647
SPT780027,Sell,USR144,CRY3,67.48,1012.76,CUR6,2023-08-14 23:11:00.998397
SPT780028,Sell,USR1538,CRY6,99.07,8114.54,CUR2,2023-06-11 20:37:27.193458
SPT780029,Sell,USR4736,CRY7,55.55,4108.52,CUR12,2023-07-04 17:49:54.409112
SPT780030,Buy,USR9864,CRY6,19.36,914.41,CUR29,2023-03-16 22:16:12.109177
SPT780031,Sell,USR5393,CRY3,5.25,5093.19,CUR22,2023-10-06 08:21:01.206799
SPT780032,Buy,USR9663,CRY1,29.45,6990.8,CUR29,2023-05-15 06:21:00.730715
SPT780033,Buy,USR7733,CRY6,10.66,9004.95,CUR22,2023-09-25 03:51:56.444042
SPT780034,Sell,USR4358,CRY5,40.17,7929.47,CUR20,2023-03-08 15:02:32.915730
SPT780035,Sell,USR4016,CRY1,99.17,7628.83,CUR14,2023-08-12 19:10:58.229949
SPT780036,Buy,USR5014,CRY3,21.63,8737.47,CUR25,2023-11-25 06:51:31.037655
SPT780037,Buy,USR3378,CRY10,52.62,6301.04,CUR14,2023-04-07 02:09:16.121867
SPT780038,Buy,USR1668,CRY6,57.4,6538.71,CUR19,2023-10-28 03:57:35.192445
SPT780039,Sell,USR2998,CRY9,87.74,8127.95,CUR6,2023-03-12 06:24:55.056234
SPT780040,Buy,USR9012,CRY5,92.09,7167.36,CUR26,2023-10-12 17:54:49.537933
SPT780041,Buy,USR6327,CRY9,10.09,5361.19,CUR7,2023-07-03 09:21:27.760136
SPT780042,Sell,USR5912,CRY2,74.25,7983.31,CUR6,2023-03-29 09:09:20.909947
SPT780043,Sell,USR6620,CRY7,47.07,8067.01,CUR2,2023-08-13 09:30:12.863839
SPT780044,Buy,USR4989,CRY8,32.3,4200.79,CUR13,2024-01-05 04:50:58.888753
SPT780045,Buy,USR8459,CRY1,67.54,2494.47,CUR16,2023-07-21 16:37:32.540694
SPT780046,Buy,USR3619,CRY7,46.02,4800.69,CUR22,2023-04-23 19:28:56.508591
SPT780047,Buy,USR2868,CRY1,40.18,1200.4,CUR14,2023-09-19 21:01:08.370117
SPT780048,Buy,USR4107,CRY4,10.81,2103.33,CUR4,2023-03-04 11:16:22.699594
SPT780049,Sell,USR9795,CRY10,95.2,8726.79,CUR16,2024-02-05 00:06:56.734357
SPT780050,Buy,USR3381,CRY10,92.91,4717.17,CUR13,2023-05-05 21:13:07.614490
SPT780051,Sell,USR5464,CRY4,76.12,3882.09,CUR7,2023-07-31 18:57:27.123051
SPT780052,Buy,USR3100,CRY6,58.92,414.52,CUR2,2023-06-03 02:49:19.524626
SPT780053,Buy,USR1426,CRY5,80.86,3390.36,CUR16,2023-06-20 17:37:53.199873
SPT780054,Buy,USR5450,CRY5,13.23,8188.96,CUR27,2023-10-17 06:20:21.931929
SPT780055,Buy,USR7698,CRY4,35.46,5760.54,CUR4,2023-07-16 03:43:09.187560
SPT780056,Buy,USR4942,CRY2,97.28,7206.91,CUR21,2023-06-09 21:30:32.526992
SPT780057,Buy,USR2577,CRY5,54.54,3336.59,CUR25,2023-06-05 10:02:07.047737
SPT780058,Sell,USR2309,CRY7,34.15,6796.82,CUR8,2023-05-30 08:28:30.356927
SPT780059,Sell,USR7962,CRY2,27.95,5983.21,CUR17,2023-05-13 04:40:27.782735
SPT780060,Sell,USR1239,CRY6,67.0,3765.51,CUR5,2023-02-13 23:20:58.106482
SPT780061,Buy,USR7271,CRY2,11.72,5294.02,CUR24,2023-11-18 14:07:40.532719
SPT780062,Sell,USR857,CRY5,72.06,287.35,CUR7,2023-04-28 15:56:41.341509
SPT780063,Sell,USR5045,CRY3,57.51,2813.96,CUR19,2023-12-23 21:40:12.759926
SPT780064,Sell,USR600,CRY9,7.48,8879.23,CUR18,2023-03-03 13:39:56.151752
SPT780065,Buy,USR7017,CRY1,5.7,6308.18,CUR20,2023-11-03 04:05:01.022781
SPT780066,Sell,USR1378,CRY2,21.01,5320.42,CUR6,2023-04-19 02:48:04.902312
SPT780067,Buy,USR8508,CRY10,0.26,9407.12,CUR26,2023-02-18 18:35:55.636411
SPT780068,Buy,USR9597,CRY9,99.63,5707.97,CUR21,2023-08-05 07:29:58.966740
SPT780069,Buy,USR9937,CRY10,87.18,1064.33,CUR13,2023-10-05 20:34:07.192979
SPT780070,Buy,USR6765,CRY7,48.08,111.29,CUR30,2023-07-17 21:45:19.004241
SPT780071,Buy,USR1083,CRY5,70.34,4590.84,CUR16,2023-07-01 01:30:25.635392
SPT780072,Sell,USR3453,CRY8,11.57,1308.57,CUR25,2024-02-06 20:11:57.201448
SPT780073,Buy,USR1155,CRY5,47.82,2877.18,CUR17,2023-08-18 05:45:24.404598
SPT780074,Sell,USR1418,CRY6,72.67,7222.79,CUR21,2024-01-27 14:22:06.896993
SPT780075,Buy,USR5237,CRY7,12.02,4457.77,CUR15,2023-04-21 16:16:08.292574
SPT780076,Buy,USR1246,CRY2,54.18,6625.29,CUR8,2023-03-22 05:52:41.014787
SPT780077,Sell,USR586,CRY3,1.42,6192.13,CUR7,2023-12-09 02:02:05.160893
SPT780078,Buy,USR4654,CRY6,38.14,6111.12,CUR21,2023-06-19 04:43:25.049961
SPT780079,Sell,USR5464,CRY10,5.51,6996.54,CUR12,2023-07-19 06:19:12.792943
SPT780080,Buy,USR1087,CRY10,81.9,7904.82,CUR11,2023-12-04 11:55:08.805051
SPT780081,Buy,USR6866,CRY10,40.31,8814.55,CUR13,2023-08-26 08:38:41.599246
SPT780082,Buy,USR2743,CRY2,33.3,2432.44,CUR25,2024-01-16 14:42:53.355292
SPT780083,Sell,USR610,CRY2,24.75,915.69,CUR17,2023-05-21 21:23:56.155674
SPT780084,Buy,USR5898,CRY6,51.68,4686.58,CUR7,2024-01-12 03:01:38.670793
SPT780085,Buy,USR696,CRY3,20.4,5859.81,CUR24,2023-05-03 02:23:34.739249
SPT780086,Buy,USR9842,CRY8,63.41,644.48,CUR7,2023-03-22 06:20:30.141041
SPT780087,Buy,USR4944,CRY3,68.26,3475.7,CUR23,2023-09-24 04:26:38.758454
SPT780088,Sell,USR224,CRY8,53.65,1426.39,CUR27,2023-10-24 08:14:29.327628
SPT780089,Sell,USR4576,CRY7,4.6,1180.1,CUR20,2023-03-29 17:58:56.150234
