OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT1040001,Sell,USR441,CRY10,74.48,7899.18,CUR6,2023-08-19 03:55:49.246555
SPT1040002,Sell,USR9148,CRY5,20.86,539.49,CUR28,2023-08-01 23:21:11.681836
SPT1040003,Buy,USR9110,CRY2,55.26,2835.64,CUR30,2024-01-01 18:18:52.051071
SPT1040004,Sell,USR8306,CRY6,67.86,982.77,CUR23,2023-04-01 05:03:54.524328
SPT1040005,Buy,USR7023,CRY10,51.78,3153.64,CUR28,2023-04-21 19:35:06.346356
SPT1040006,Buy,USR994,CRY6,44.58,6297.14,CUR28,2023-03-29 05:03:56.041846
SPT1040007,Sell,USR2120,CRY4,96.74,3381.53,CUR4,2023-05-16 03:45:47.170923
SPT1040008,Sell,USR8786,CRY3,37.07,7557.94,CUR15,2023-03-30 02:41:07.761870
SPT1040009,Buy,USR447,CRY1,86.79,4763.06,CUR1,2023-08-13 02:21:04.779702
SPT1040010,Buy,USR7994,CRY3,99.89,9185.59,CUR27,2024-01-18 14:55:33.161825
SPT1040011,Buy,USR6066,CRY8,35.24,2872.75,CUR17,2023-06-09 06:55:54.331623
SPT1040012,Buy,USR5559,CRY9,21.46,5278.16,CUR7,2023-06-14 03:12:47.025295
SPT1040013,Sell,USR4750,CRY9,88.63,8682.48,CUR15,2023-09-18 23:43:12.861528
SPT1040014,Sell,USR5919,CRY5,57.48,6594.15,CUR22,2023-05-26 20:35:18.644624
SPT1040015,Buy,USR1509,CRY4,0.61,7994.49,CUR2,2023-05-15 22:15:47.213792
SPT1040016,Buy,USR5293,CRY10,37.56,6092.11,CUR24,2023-11-16 20:42:18.106897
SPT1040017,Buy,USR9240,CRY2,85.76,814.28,CUR1,2023-03-21 06:01:52.267367
SPT1040018,Sell,USR8712,CRY4,33.11,4084.99,CUR9,2023-06-23 00:32:52.990453
SPT1040019,Buy,USR448,CRY5,43.27,8303.62,CUR12,2023-10-18 19:40:56.100044
SPT1040020,Buy,USR9021,CRY6,92.18,1245.56,CUR30,2023-11-04 05:51:45.453041
SPT1040021,Buy,USR5811,CRY7,36.19,6926.5,CUR28,2023-08-04 11:30:28.512387
SPT1040022,Buy,USR4878,CRY5,28.09,8323.4,CUR3,2023-06-19 19:16:24.067599
SPT1040023,Sell,USR9214,CRY10,20.11,9241.9,CUR17,2023-12-20 16:02:32.365208
SPT1040024,Sell,USR5056,CRY2,34.35,7930.68,CUR13,2023-05-31 01:55:08.094472
