OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT1380001,Buy,USR1849,CRY4,30.94,148.82,CUR20,2023-04-10 06:01:06.304387
SPT1380002,Buy,USR7596,CRY2,63.19,7442.54,CUR26,2023-06-21 07:27:59.963549
SPT1380003,Sell,USR1430,CRY5,41.39,8903.5,CUR25,2023-04-20 15:39:35.974046
SPT1380004,Buy,USR4647,CRY5,34.56,1406.28,CUR27,2024-02-07 11:26:20.283763
SPT1380005,Buy,USR7452,CRY6,19.95,6019.42,CUR27,2023-06-08 18:20:22.743005
SPT1380006,Sell,USR6328,CRY7,81.63,5926.27,CUR14,2023-05-25 04:54:59.897783
SPT1380007,Buy,USR2010,CRY7,5.65,2005.26,CUR20,2024-01-29 08:59:21.972899
SPT1380008,Buy,USR9315,CRY4,79.42,7067.85,CUR29,2024-02-07 22:30:38.464406
SPT1380009,Buy,USR1519,CRY2,68.46,6560.69,CUR28,2023-05-06 19:40:51.570180
SPT1380010,Buy,USR5117,CRY5,70.55,9033.23,CUR15,2023-11-26 06:38:16.585762
SPT1380011,Buy,USR8347,CRY4,52.51,9886.6,CUR6,2023-12-17 15:20:11.923296
SPT1380012,Buy,USR538,CRY9,45.17,4455.13,CUR28,2023-12-05 07:18:55.519959
SPT1380013,Sell,USR3641,CRY4,24.46,2909.34,CUR22,2023-10-03 17:42:52.632870
SPT1380014,Sell,USR1285,CRY6,29.01,2481.13,CUR5,2023-03-16 23:40:59.046170
SPT1380015,Buy,USR8149,CRY7,9.62,5129.79,CUR6,2024-01-22 06:30:05.088136
SPT1380016,Buy,USR6423,CRY4,83.03,3852.89,CUR26,2023-05-13 22:00:11.742903
SPT1380017,Sell,USR3614,CRY7,15.62,6130.45,CUR24,2023-08-08 22:21:12.498247
SPT1380018,Sell,USR7875,CRY8,17.62,9661.18,CUR10,2023-03-05 03:20:54.836935
SPT1380019,Sell,USR8783,CRY7,31.38,219.48,CUR19,2023-08-13 02:29:22.106343
SPT1380020,Buy,USR2443,CRY2,84.93,8560.2,CUR30,2023-04-19 17:32:56.700543
SPT1380021,Sell,USR133,CRY6,2.35,6579.98,CUR20,2023-07-27 04:15:24.226677
SPT1380022,Sell,USR4788,CRY2,94.39,2831.63,CUR15,2023-06-05 16:47:08.660986
SPT1380023,Sell,USR581,CRY1,75.8,7689.84,CUR30,2023-10-06 14:23:28.056135
SPT1380024,Sell,USR4169,CRY5,29.77,9515.84,CUR29,2023-09-17 07:04:14.043938
SPT1380025,Buy,USR7529,CRY2,25.04,6529.43,CUR29,2023-02-17 01:30:16.774118
SPT1380026,Sell,USR6118,CRY6,78.79,6102.83,CUR1,2023-07-06 19:11:22.333520
SPT1380027,Buy,USR2348,CRY3,12.3,4137.41,CUR6,2023-06-01 05:02:10.757581
SPT1380028,Sell,USR349,CRY8,96.94,7260.79,CUR12,2023-06-17 16:06:26.849382
SPT1380029,Sell,USR5563,CRY3,6.39,7356.31,CUR21,2023-02-17 10:31:50.288671
SPT1380030,Sell,USR8064,CRY4,1.45,4369.64,CUR30,2024-01-20 08:26:59.059338
SPT1380031,Buy,USR6424,CRY3,1.85,5277.29,CUR19,2023-09-20 21:00:29.724822
SPT1380032,Buy,USR9290,CRY6,14.01,7048.46,CUR10,2023-03-09 04:18:36.493363
SPT1380033,Buy,USR2207,CRY6,52.58,1760.46,CUR4,2023-02-26 07:53:57.298569
SPT1380034,Sell,USR8927,CRY10,4.0,8122.38,CUR21,2023-07-30 13:18:30.852270
SPT1380035,Sell,USR2923,CRY5,25.84,3347.73,CUR5,2023-06-17 13:38:50.616978
SPT1380036,Buy,USR5811,CRY8,81.78,885.51,CUR7,2024-01-31 20:09:00.705601
SPT1380037,Sell,USR4274,CRY4,14.97,5204.12,CUR27,2023-03-27 18:44:48.072697
SPT1380038,Sell,USR7344,CRY6,31.85,9517.87,CUR14,2023-11-05 20:26:05.879510
SPT1380039,Sell,USR6895,CRY5,93.52,3814.48,CUR13,2023-09-07 04:20:54.582566
