OrderID,OrderType,UserID,CryptocurrencyID,CryptoAmount,FiatAmount,FiatID,Timestamp
SPT1920001,Buy,USR4994,CRY6,40.77,2960.19,CUR20,2023-10-07 16:51:12.907803
SPT1920002,Buy,USR3469,CRY8,78.27,908.13,CUR26,2023-07-12 14:08:15.342994
SPT1920003,Sell,USR908,CRY9,9.42,5712.46,CUR6,2023-12-17 22:44:04.714678
SPT1920004,Buy,USR8253,CRY1,83.74,2959.56,CUR26,2023-11-11 15:33:45.774635
SPT1920005,Sell,USR1609,CRY6,18.3,9529.03,CUR20,2023-06-11 10:45:03.882530
SPT1920006,Buy,USR9870,CRY2,92.9,495.4,CUR9,2023-05-21 03:34:40.731320
SPT1920007,Sell,USR3559,CRY5,19.24,4937.75,CUR12,2023-10-24 06:14:37.424151
SPT1920008,Buy,USR6925,CRY1,6.13,2920.18,CUR9,2023-03-08 11:23:39.422056
SPT1920009,Buy,USR9143,CRY2,15.13,9563.06,CUR19,2023-06-18 12:07:40.802203
SPT1920010,Sell,USR6479,CRY1,31.95,7442.55,CUR14,2023-11-04 07:50:50.793469
SPT1920011,Buy,USR577,CRY6,38.14,7707.88,CUR16,2023-05-04 17:56:20.167017
SPT1920012,Sell,USR7246,CRY9,16.17,2319.11,CUR4,2024-01-13 08:44:12.147488
SPT1920013,Buy,USR8465,CRY7,91.52,4137.87,CUR19,2023-05-17 03:20:25.519021
SPT1920014,Sell,USR1171,CRY10,97.14,4051.0,CUR29,2023-12-30 15:14:51.577762
SPT1920015,Sell,USR469,CRY1,64.24,5192.78,CUR5,2023-09-15 05:42:32.275158
SPT1920016,Buy,USR4445,CRY9,44.14,659.25,CUR1,2024-01-17 23:25:08.129143
SPT1920017,Buy,USR2952,CRY4,69.16,5064.94,CUR16,2023-11-08 05:22:30.614740
SPT1920018,Sell,USR8868,CRY8,47.08,7064.81,CUR1,2023-10-23 22:59:52.517064
SPT1920019,Buy,USR3924,CRY3,99.93,5203.73,CUR5,2023-08-11 11:43:40.554111
SPT1920020,Buy,USR8577,CRY1,33.91,7401.34,CUR27,2023-12-20 09:45:56.229233
SPT1920021,Buy,USR9187,CRY6,30.68,7168.17,CUR6,2023-03-12 00:54:27.929710
SPT1920022,Buy,USR4162,CRY7,81.3,4635.65,CUR30,2023-08-11 19:54:38.937774
SPT1920023,Buy,USR7890,CRY7,84.09,6612.21,CUR30,2023-04-01 03:48:36.959928
SPT1920024,Buy,USR9915,CRY6,25.28,851.38,CUR19,2023-09-27 09:47:04.377146
SPT1920025,Sell,USR9101,CRY3,73.03,3995.96,CUR9,2023-03-23 07:50:44.072427
SPT1920026,Sell,USR8370,CRY6,16.8,6982.42,CUR29,2023-06-17 07:04:10.390353
SPT1920027,Sell,USR4754,CRY5,12.78,1577.78,CUR22,2023-09-09 12:51:54.782227
SPT1920028,Buy,USR3573,CRY3,30.36,9401.14,CUR24,2024-01-24 00:44:00.966565
SPT1920029,Sell,USR4445,CRY8,35.79,1937.42,CUR5,2023-05-08 01:31:34.407378
SPT1920030,Sell,USR6669,CRY5,88.2,590.35,CUR10,2023-11-14 11:55:35.005098
SPT1920031,Sell,USR6158,CRY10,79.63,3937.36,CUR2,2023-04-07 16:44:33.973660
SPT1920032,Buy,USR710,CRY1,13.84,8331.08,CUR3,2023-11-14 11:56:43.345407
SPT1920033,Sell,USR581,CRY4,14.55,9305.28,CUR23,2023-10-06 07:35:53.397188
SPT1920034,Buy,USR3487,CRY10,19.63,5335.12,CUR3,2023-02-14 23:36:07.349791
SPT1920035,Buy,USR6160,CRY6,69.68,9596.17,CUR16,2023-09-29 06:49:59.527666
SPT1920036,Sell,USR5118,CRY9,31.45,3031.83,CUR6,2023-04-30 06:42:20.151489
SPT1920037,Sell,USR9462,CRY2,52.22,8757.89,CUR10,2023-02-28 03:54:17.826176
SPT1920038,Buy,USR1692,CRY4,95.36,6225.18,CUR12,2023-03-16 14:11:59.320073
SPT1920039,Sell,USR8729,CRY7,83.87,5593.97,CUR1,2023-10-08 06:45:49.690549
SPT1920040,Sell,USR6907,CRY5,18.01,3051.41,CUR28,2023-08-04 11:47:27.249662
SPT1920041,Buy,USR8355,CRY5,8.68,8084.06,CUR14,2023-12-09 10:05:39.320368
SPT1920042,Sell,USR6019,CRY6,31.54,2312.72,CUR25,2023-08-07 17:41:03.499187
SPT1920043,Sell,USR793,CRY4,2.87,9293.87,CUR28,2023-11-14 06:19:45.520626
SPT1920044,Sell,USR5305,CRY1,48.12,2538.51,CUR12,2023-03-15 16:24:02.234370
SPT1920045,Sell,USR5276,CRY2,35.25,7291.77,CUR19,2023-09-21 18:25:53.466601
SPT1920046,Buy,USR6783,CRY10,54.88,7034.91,CUR25,2023-05-27 12:00:54.443183
SPT1920047,Buy,USR1857,CRY9,17.6,8610.48,CUR26,2023-04-28 17:21:59.126370
